TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
3.99416,69.042,3.83655,49.9644,0.27136,0.23143,0.287073,0.326841,0.196869,1,616,616
3.97101,68.096,3.87584,49.5412,0.277824,0.253729,0.296605,0.267086,0.201682,1,617,617
3.9891,66.0919,3.79347,53.6505,0.283075,0.263137,0.263474,0.29809,0.196745,1,618,618
3.97808,69.7835,4.14622,55.6114,0.29337,0.260987,0.332855,0.257238,0.208247,1,619,619
3.84809,71.4291,3.75858,46.8074,0.285148,0.290171,0.270822,0.322899,0.198146,1,620,620
3.87773,69.4189,4.20614,47.4343,0.278898,0.270843,0.258829,0.306347,0.202071,1,621,621
3.92802,69.3692,3.99342,49.6319,0.279678,0.264813,0.296976,0.293356,0.198675,1,622,622
4.03553,66.2516,4.26719,51.6126,0.264609,0.308581,0.372011,0.304361,0.198893,1,623,623
4.05679,67.7919,4.07845,55.989,0.267591,0.264944,0.31417,0.288654,0.194803,1,624,624
4.02589,67.0081,4.06855,56.0687,0.273286,0.274087,0.311033,0.325075,0.195188,1,625,625
3.95585,67.6242,4.3202,51.716,0.288707,0.268956,0.383614,0.310452,0.203168,1,626,626
3.99969,66.3179,3.83487,47.4353,0.264256,0.282469,0.265325,0.364628,0.197624,1,627,627
3.92574,67.2393,4.48779,54.3373,0.299687,0.284179,0.314015,0.317662,0.202835,1,628,628
3.92903,68.4683,4.28746,53.349,0.299767,0.29293400000000003,0.323543,0.351533,0.202893,1,629,629
3.99682,67.0262,3.8087,53.878,0.270481,0.303162,0.255642,0.280728,0.198018,1,630,630
4.07781,67.8598,4.53707,51.7175,0.285725,0.275345,0.31371,0.323841,0.20253,1,631,631
4.02195,69.4054,4.11796,54.2759,0.306465,0.267119,0.29918,0.297077,0.203961,1,632,632
4.0372,69.2243,3.89912,53.0147,0.308934,0.311989,0.307135,0.2627,0.201772,1,633,633
4.03919,69.5971,3.97569,51.2283,0.292704,0.266875,0.319861,0.297954,0.202528,1,634,634
4.00263,68.0719,4.14532,55.0069,0.290879,0.304741,0.311392,0.276556,0.203894,1,635,635
4.05656,67.5433,4.0317,52.4187,0.284983,0.284701,0.25813,0.329658,0.199581,1,636,636
4.01673,68.2642,4.05831,54.9129,0.279543,0.276471,0.263409,0.39686,0.202823,1,637,637
4.14128,68.3319,3.9533,50.4086,0.285859,0.296408,0.251934,0.351142,0.198831,1,638,638
4.13451,66.0286,4.01189,54.66,0.280314,0.285131,0.346838,0.295549,0.203176,1,639,639
4.15642,67.6235,3.64238,55.0008,0.256425,0.309838,0.318782,0.363066,0.19266,1,640,640
4.14651,67.7378,4.08707,54.1926,0.252515,0.298319,0.33885,0.275897,0.204352,1,641,641
4.14386,68.8803,3.85822,56.0854,0.286355,0.284526,0.301904,0.292432,0.198142,1,642,642
4.19835,70.8017,3.75072,55.9046,0.299755,0.271011,0.36945,0.303491,0.201191,1,643,643
4.26733,70.4566,3.52328,55.0287,0.277713,0.281329,0.303724,0.258536,0.196285,1,644,644
4.24064,68.7092,3.89299,51.9181,0.273698,0.300873,0.345255,0.296738,0.199329,1,645,645
4.33179,68.7033,3.42031,53.9404,0.276007,0.305213,0.247175,0.284477,0.203271,1,646,646
4.38759,69.763,3.87751,54.435,0.28486,0.319367,0.367915,0.296182,0.201145,1,647,647
4.35866,69.5795,3.80806,56.7819,0.265151,0.324898,0.307185,0.353125,0.199766,1,648,648
4.28289,67.7279,3.84243,50.8605,0.27765,0.285517,0.33875,0.332439,0.201396,1,649,649
4.19142,67.7629,3.85729,52.3123,0.274722,0.291218,0.307615,0.425559,0.197939,1,650,650
4.28294,68.7481,3.65259,52.1544,0.282974,0.309703,0.398188,0.331763,0.202754,1,651,651
4.17366,67.4806,3.76086,57.9791,0.292422,0.270697,0.547669,0.310194,0.197227,1,652,652
4.26257,66.4856,4.25532,51.2082,0.282947,0.244591,0.310853,0.30493,0.202208,1,653,653
4.22902,67.4422,4.18103,51.3642,0.258553,0.241645,0.372231,0.277882,0.198773,1,654,654
4.25504,67.5125,4.09638,51.8697,0.245924,0.251917,0.366585,0.322399,0.202841,1,655,655
4.21423,67.5379,3.72234,51.3313,0.252627,0.247621,0.37252999999999997,0.316101,0.200856,1,656,656
4.224,67.1387,4.00225,53.4692,0.242251,0.255934,0.407902,0.388388,0.19857,1,657,657
4.14457,67.6044,4.06392,54.8781,0.277293,0.256395,0.368071,0.284903,0.201771,1,658,658
4.14014,66.7755,4.02161,55.8906,0.274895,0.258986,0.388836,0.300269,0.203865,1,659,659
4.19066,68.505,4.37434,54.3712,0.250807,0.262403,0.406072,0.277041,0.202318,1,660,660
4.20486,68.4046,4.74394,55.4776,0.25815,0.272018,0.414344,0.221231,0.198609,1,661,661
4.18243,68.7638,4.91331,52.4062,0.262769,0.268136,0.396699,0.338458,0.199491,1,662,662
4.23096,69.1784,4.41184,54.3285,0.240915,0.255767,0.354674,0.340387,0.198134,1,663,663
4.13634,69.1645,4.15702,55.9176,0.266111,0.2601,0.426322,0.348038,0.19811,1,664,664
4.19543,68.641,4.22181,57.413,0.252519,0.272684,0.405055,0.295135,0.199848,1,665,665
4.15338,68.9514,3.88294,55.1051,0.269984,0.251145,0.36228,0.250712,0.206904,1,666,666
4.10148,67.6788,4.47981,55.1726,0.251994,0.245511,0.470263,0.251744,0.198557,1,667,667
4.02727,66.1656,3.85682,53.7029,0.26306,0.2661,0.391123,0.255009,0.198612,1,668,668
3.93578,66.1484,4.07465,55.999,0.290163,0.276839,0.349663,0.274102,0.207813,1,669,669
4.00113,65.9084,4.03567,51.162,0.27698,0.26640200000000003,0.377213,0.267729,0.204525,1,670,670
4.0135,65.8927,3.93912,55.4172,0.291173,0.275552,0.31288,0.33466,0.203928,1,671,671
4.22363,65.3709,4.39346,52.4503,0.269643,0.324433,0.354434,0.242041,0.195482,1,672,672
4.18561,65.3203,4.20526,55.5181,0.278226,0.304042,0.349203,0.296751,0.20192,1,673,673
4.14834,66.2034,3.91186,53.8674,0.281146,0.281087,0.315748,0.275743,0.197974,1,674,674
4.15773,67.2079,4.19829,54.4076,0.29447,0.325371,0.344358,0.23208,0.199361,1,675,675
4.08468,68.2789,3.81936,56.9843,0.306597,0.29819,0.320477,0.320794,0.205789,1,676,676
4.13395,68.5855,3.83019,54.2287,0.298337,0.30683,0.440482,0.213188,0.19299,1,677,677
3.98652,67.3253,3.82555,59.7989,0.305229,0.265803,0.425199,0.408541,0.202994,1,678,678
4.05238,67.7343,4.33697,54.9229,0.282917,0.283659,0.389298,0.339525,0.193514,1,679,679
4.11464,66.1456,4.16711,55.0691,0.297173,0.292112,0.511802,0.208057,0.206254,1,680,680
4.09626,66.8137,4.23349,56.0058,0.29442,0.288153,0.465457,0.231671,0.200263,1,681,681
4.07334,67.3572,4.1108,53.4614,0.28213,0.284561,0.315873,0.294592,0.202512,1,682,682
4.01944,65.0641,4.05526,56.8926,0.280426,0.2743,0.353971,0.292709,0.203767,1,683,683
4.01328,65.9521,4.25957,56.2428,0.28734,0.294704,0.326641,0.220554,0.199927,1,684,684
3.97108,68.0675,3.89115,54.2037,0.279111,0.290929,0.346448,0.2607,0.195987,1,685,685
3.88348,68.0373,4.39527,54.8339,0.2838,0.322859,0.434271,0.269084,0.201532,1,686,686
4.01882,71.4662,3.42047,57.3099,0.28592,0.310815,0.493658,0.199104,0.194954,1,687,687
4.04456,73.0021,3.76539,58.221,0.318491,0.263318,0.433318,0.295012,0.198678,1,688,688
4.05611,72.7189,3.85075,53.6742,0.295767,0.286417,0.317473,0.290677,0.203756,1,689,689
4.02503,72.1528,3.82492,56.679,0.286764,0.278195,0.357317,0.298352,0.198955,1,690,690
4.00881,70.8958,4.06655,58.3748,0.268955,0.272476,0.461935,0.229133,0.202057,1,691,691
4.10037,71.8071,3.97886,53.2621,0.249992,0.256451,0.440325,0.205676,0.197531,1,692,692
4.05109,70.4681,4.03477,58.66,0.279517,0.265994,0.494512,0.24008,0.201467,1,693,693
4.05252,70.833,3.76972,55.6643,0.268879,0.252662,0.392099,0.222597,0.198995,1,694,694
4.06942,69.8442,3.79278,57.1485,0.26998,0.271173,0.546846,0.203051,0.196616,1,695,695
4.0094900000000004,70.4742,3.58063,59.9099,0.280802,0.286414,0.462729,0.345299,0.197421,1,696,696
4.07972,69.4455,3.50722,55.7928,0.262224,0.289203,0.416961,0.31261100000000003,0.204438,1,697,697
4.02791,67.2049,3.95308,61.025,0.264045,0.292038,0.423543,0.278724,0.196136,1,698,698
4.035,67.1159,3.89779,57.8257,0.256114,0.288623,0.449465,0.249484,0.199251,1,699,699
4.03042,66.715,3.91142,55.6109,0.288655,0.268877,0.546638,0.337145,0.204281,1,700,700
3.95819,66.623,4.32509,57.7019,0.323841,0.303473,0.404792,0.191945,0.198608,1,701,701
4.04288,67.1053,4.01991,53.6976,0.288892,0.280284,0.47174,0.377798,0.200131,1,702,702
4.12723,65.0361,3.73765,59.9863,0.274805,0.286947,0.457085,0.226362,0.19911,1,703,703
4.10311,66.5349,3.64366,53.209,0.278987,0.287737,0.5333,0.252423,0.202903,1,704,704
4.11505,67.3299,3.75463,59.9681,0.27523,0.264837,0.514588,0.202881,0.204903,1,705,705
4.01886,66.2678,4.32342,55.1491,0.262595,0.251077,0.517955,0.216581,0.200509,1,706,706
4.05525,65.5418,3.79546,57.6298,0.275138,0.25865,0.419803,0.238599,0.20013,1,707,707
4.03752,64.4371,3.96598,52.5863,0.267574,0.235402,0.461598,0.268826,0.20264,1,708,708
4.03515,65.6033,3.91878,54.1111,0.258793,0.247314,0.4676,0.245562,0.201673,1,709,709
4.02019,65.6096,3.70694,55.9747,0.261207,0.230002,0.419629,0.275785,0.20478,1,710,710
4.04564,66.4311,3.74245,54.2524,0.271313,0.23324,0.369918,0.21975,0.203641,1,711,711
3.97969,65.4621,3.72461,58.0566,0.262852,0.249661,0.396653,0.210833,0.202673,1,712,712
3.99891,67.1198,3.72882,57.9549,0.278536,0.250491,0.430474,0.237117,0.205388,1,713,713
4.06533,68.0221,3.96775,56.9847,0.273623,0.237641,0.482554,0.258596,0.201151,1,714,714
4.01619,67.854,3.86822,58.8443,0.272815,0.245527,0.448657,0.266899,0.203918,1,715,715
4.0789,68.7846,3.87979,61.2456,0.281645,0.24676,0.432952,0.238756,0.211649,1,716,716
4.11362,67.6104,4.32005,60.4896,0.258114,0.273455,0.509601,0.217874,0.193521,1,717,717
4.14276,68.6293,4.25725,57.105,0.245483,0.254403,0.561278,0.233483,0.192726,1,718,718
4.0551,67.8834,3.76653,58.4032,0.261319,0.263589,0.482959,0.282477,0.196661,1,719,719
4.02226,68.2831,3.6136,58.5737,0.258999,0.250908,0.486961,0.243208,0.204788,1,720,720
4.02095,67.2775,4.04755,57.6014,0.266631,0.270777,0.555523,0.181287,0.19593,1,721,721
3.84763,66.049,3.29503,61.0735,0.295533,0.264521,0.350696,0.296643,0.206359,1,722,722
3.8954,65.8136,3.40926,62.5207,0.280863,0.271957,0.417538,0.272683,0.203274,1,723,723
3.90808,65.2406,3.48255,61.4706,0.289163,0.270907,0.372171,0.30116,0.200043,1,724,724
3.87951,65.4737,3.65007,64.0515,0.283702,0.266051,0.484588,0.293913,0.196469,1,725,725
3.99759,66.581,3.7411,56.1433,0.268978,0.263209,0.437164,0.249275,0.197993,1,726,726
4.14324,65.9796,4.12483,57.1022,0.246571,0.279098,0.48387,0.254653,0.197871,1,727,727
4.17381,69.1228,3.83759,55.6625,0.275374,0.259883,0.480015,0.215054,0.203309,1,728,728
4.11583,69.0271,4.13255,57.2354,0.257932,0.262453,0.46038,0.273862,0.196122,1,729,729
4.14795,70.5695,3.96695,54.3432,0.255947,0.269458,0.419512,0.2111,0.191235,1,730,730
4.09258,69.9589,3.77412,53.0183,0.259265,0.272389,0.380623,0.239513,0.192086,1,731,731
4.11245,68.9005,4.157,52.3854,0.267297,0.277372,0.310441,0.259857,0.198896,1,732,732
4.06853,70.4089,3.81771,49.6491,0.274671,0.275905,0.323722,0.225482,0.202928,1,733,733
4.22527,68.012,3.87866,56.7709,0.303254,0.285008,0.436953,0.25366,0.200692,1,734,734
4.06538,70.7283,3.54962,54.2468,0.300042,0.292361,0.349447,0.287261,0.197757,1,735,735
4.06855,70.847,3.89096,54.3774,0.276858,0.315524,0.28967,0.290811,0.204097,1,736,736
4.08157,71.2299,3.86095,54.8707,0.273308,0.327141,0.340364,0.268967,0.197464,1,737,737
4.09298,69.7345,4.26823,53.4955,0.29686,0.315203,0.395335,0.309066,0.199996,1,738,738
4.03158,69.5476,3.94636,54.8901,0.298041,0.316786,0.371518,0.293212,0.198217,1,739,739
4.04233,68.8895,4.37363,55.1379,0.28612,0.295118,0.352521,0.294457,0.19344,1,740,740
4.04431,67.5108,3.99383,56.3779,0.314197,0.299021,0.473733,0.255263,0.192936,1,741,741
4.06614,67.1044,4.11242,55.9774,0.308883,0.291507,0.483538,0.23828,0.195077,1,742,742
4.06086,66.723,4.21252,59.7876,0.316039,0.291187,0.461689,0.230047,0.196758,1,743,743
4.07165,66.5939,3.74943,53.7829,0.302736,0.291162,0.354357,0.266241,0.196519,1,744,744
4.10006,68.7701,4.1534,51.8226,0.294161,0.26555,0.408804,0.291356,0.202125,1,745,745
4.11273,65.9697,3.64661,58.6966,0.299012,0.259081,0.349203,0.268098,0.19159,1,746,746
4.21713,65.4693,3.86725,55.158,0.281936,0.252869,0.332391,0.289696,0.199904,1,747,747
4.22717,67.032,3.73922,54.9707,0.274769,0.248703,0.300686,0.287405,0.204634,1,748,748
4.23244,65.8842,3.82624,54.3247,0.283274,0.266172,0.290962,0.273241,0.196144,1,749,749
4.17776,67.1938,4.0619,57.0298,0.275292,0.286256,0.28731,0.326238,0.207714,1,750,750
4.05303,67.1979,3.79252,54.1643,0.266617,0.268379,0.366689,0.349696,0.196929,1,751,751
4.05905,68.8414,3.71509,58.4591,0.297669,0.291043,0.29698600000000003,0.42972900000000003,0.204763,1,752,752
4.03897,68.2314,4.05364,59.0089,0.282179,0.32142,0.389346,0.353382,0.205569,1,753,753
4.10551,68.9058,3.78936,57.9334,0.288502,0.289942,0.511788,0.332093,0.19143,1,754,754
4.04646,70.8745,3.59917,56.4283,0.281295,0.292788,0.516505,0.277362,0.192498,1,755,755
4.06118,69.5102,4.11288,59.8372,0.284945,0.258439,0.436289,0.332499,0.198068,1,756,756
4.09821,69.6026,3.90835,57.5338,0.287273,0.295906,0.439351,0.307207,0.201438,1,757,757
4.10925,69.0181,3.88145,52.7454,0.282105,0.272579,0.354962,0.273556,0.197909,1,758,758
3.92197,69.8546,4.01737,60.8288,0.306129,0.255165,0.419934,0.375659,0.196965,1,759,759
3.92621,68.9297,3.94749,56.5413,0.31713,0.251126,0.395887,0.260286,0.197026,1,760,760
3.85484,68.6663,3.84657,57.4152,0.320561,0.242775,0.348957,0.343468,0.206126,1,761,761
3.89452,68.0331,3.96358,58.374,0.319232,0.248181,0.395449,0.269925,0.201786,1,762,762
3.92168,68.7361,3.67956,58.3277,0.301276,0.263833,0.362215,0.324994,0.199411,1,763,763
3.95723,67.3884,3.82111,58.3226,0.296172,0.298411,0.470441,0.262134,0.194932,1,764,764
3.88661,66.5358,3.59567,59.3359,0.284409,0.321643,0.418943,0.3235,0.199783,1,765,765
4.01927,66.855,4.14803,56.2421,0.278201,0.290781,0.594307,0.195123,0.197805,1,766,766
3.89234,67.7529,3.86283,55.2372,0.253313,0.300851,0.426521,0.338125,0.197532,1,767,767
4.04152,67.9436,3.99142,57.5329,0.281351,0.282863,0.52551,0.258216,0.198507,1,768,768
4.10848,69.0636,3.9737,53.7742,0.281102,0.271651,0.472291,0.230565,0.200427,1,769,769
4.08095,66.8922,4.17391,53.6645,0.288922,0.263317,0.432114,0.21625,0.201948,1,770,770
4.14633,67.9581,3.81547,53.9705,0.268643,0.269952,0.445283,0.257895,0.20312,1,771,771
4.17883,68.6979,3.97135,55.841,0.279751,0.291175,0.393158,0.264947,0.206477,1,772,772
4.15941,67.2469,4.04622,53.878,0.264651,0.248762,0.386275,0.261034,0.197391,1,773,773
4.20813,68.0084,4.11977,53.7844,0.267856,0.272884,0.451018,0.232495,0.195979,1,774,774
4.12859,68.4743,3.84267,57.3916,0.284837,0.262682,0.459694,0.304893,0.196136,1,775,775
4.12381,68.0941,3.8292,56.4823,0.286047,0.251116,0.412423,0.329307,0.194859,1,776,776
4.1029,68.7989,3.67714,52.0566,0.273397,0.263856,0.329516,0.323134,0.192585,1,777,777
4.11334,68.7448,3.71171,52.1348,0.272595,0.264107,0.329825,0.315727,0.193269,1,778,778
4.15874,69.157,3.90928,57.2838,0.271654,0.25343,0.391189,0.290633,0.198804,1,779,779
4.23862,71.1803,3.76394,52.9062,0.266365,0.27289,0.347771,0.330638,0.194499,1,780,780
4.14903,68.7909,4.21071,55.6461,0.246287,0.280711,0.391791,0.284358,0.198515,1,781,781
4.0926,70.1449,4.05939,55.3584,0.261424,0.27651,0.400951,0.289248,0.195372,1,782,782
3.98565,69.9462,3.74739,59.2936,0.285121,0.248655,0.311265,0.379125,0.203067,1,783,783
3.9741,70.2881,3.94785,60.1527,0.287277,0.26854,0.414413,0.337548,0.199933,1,784,784
4.01534,67.3643,3.91651,51.9676,0.28812,0.273189,0.306423,0.278717,0.198939,1,785,785
4.03391,66.919,3.69251,54.3581,0.275185,0.27731,0.4481,0.285616,0.197937,1,786,786
4.05188,67.555,3.80957,54.6215,0.275436,0.26621,0.441801,0.280115,0.197517,1,787,787
4.038,67.54,4.08252,53.3809,0.270422,0.241976,0.361421,0.286879,0.197518,1,788,788
3.95531,66.4461,3.92655,55.171,0.283755,0.279297,0.370422,0.330604,0.198015,1,789,789
3.92733,68.5832,3.72866,54.7614,0.275032,0.286458,0.329247,0.34193,0.202397,1,790,790
4.12879,69.2752,4.23576,53.8203,0.272433,0.304798,0.462723,0.258139,0.194801,1,791,791
4.05859,70.961,3.46752,56.3264,0.293678,0.29386,0.386186,0.236191,0.198666,1,792,792
4.09091,69.259,3.93606,52.8207,0.283441,0.256987,0.339816,0.360843,0.198522,1,793,793
4.03,69.8875,3.88851,51.8003,0.302689,0.248816,0.28591,0.313557,0.204023,1,794,794
4.1421,70.6564,3.92213,54.789,0.302408,0.242709,0.424006,0.296946,0.197608,1,795,795
4.12373,67.8531,3.51417,59.9714,0.271995,0.250927,0.285476,0.272478,0.200415,1,796,796
4.12249,70.3874,3.91814,49.6421,0.297032,0.255158,0.271458,0.328348,0.204044,1,797,797
4.10761,70.9467,4.18168,48.2653,0.305911,0.242621,0.247503,0.349797,0.202051,1,798,798
4.04567,71.31,3.65899,51.2733,0.296533,0.288514,0.248642,0.324648,0.195552,1,799,799
4.04907,70.4342,3.7896,52.2123,0.300098,0.265207,0.231061,0.301061,0.195664,1,800,800
4.04772,69.8271,3.80661,51.5023,0.291735,0.280709,0.261961,0.341698,0.19547,1,801,801
4.05343,69.2231,4.06225,48.5167,0.277405,0.253742,0.314644,0.269943,0.200181,1,802,802
4.01816,69.9467,3.45664,47.7268,0.302398,0.286026,0.341169,0.337494,0.195954,1,803,803
3.9663,71.6735,4.18284,54.5649,0.276331,0.287559,0.41177,0.239584,0.204611,1,804,804
4.02385,71.281,3.79613,59.8716,0.263694,0.275948,0.456946,0.224563,0.197297,1,805,805
3.99286,70.7484,3.90471,57.5437,0.292761,0.285419,0.484706,0.276935,0.193569,1,806,806
4.01192,68.4631,4.3227,57.4472,0.281647,0.288432,0.492267,0.248034,0.19821,1,807,807
3.98716,69.0981,4.38366,58.1889,0.281649,0.296261,0.483285,0.242605,0.201188,1,808,808
3.91193,69.1044,3.80428,58.015,0.295979,0.288179,0.339273,0.39079,0.196708,1,809,809
4.01997,68.5082,3.97975,59.8698,0.291901,0.274059,0.42879,0.292561,0.199136,1,810,810
3.98521,68.9434,4.00758,54.038,0.294352,0.287937,0.390113,0.292323,0.201348,1,811,811
3.95679,69.0155,4.04994,56.3818,0.299001,0.280307,0.411391,0.294364,0.202098,1,812,812
3.93014,70.054,4.30018,53.2932,0.309835,0.263321,0.400048,0.241842,0.20281,1,813,813
4.01136,69.7545,3.95055,54.7079,0.303375,0.260985,0.423727,0.248927,0.197981,1,814,814
4.05106,70.2288,3.90547,57.6958,0.275364,0.278519,0.338835,0.33439,0.203997,1,815,815
4.06391,69.5577,4.18932,53.5967,0.293943,0.252486,0.38938,0.282652,0.197891,1,816,816
4.08892,69.4676,4.03943,54.1725,0.291494,0.301224,0.340309,0.274738,0.200763,1,817,817
4.11427,70.0158,4.08027,56.0154,0.307883,0.2922,0.368159,0.222925,0.202597,1,818,818
4.10706,68.0872,4.42106,54.2079,0.308847,0.298883,0.361662,0.211579,0.198758,1,819,819
4.0204,70.7121,3.68832,50.6759,0.292646,0.283516,0.24502,0.296876,0.203982,1,820,820
4.13066,70.2256,3.97693,54.2115,0.278726,0.282041,0.25537,0.328459,0.191939,1,821,821
3.98618,69.6173,4.44254,56.9045,0.276237,0.323989,0.440309,0.27406,0.214879,1,822,822
4.06112,67.5671,4.32756,56.1458,0.283915,0.275344,0.363115,0.315651,0.187252,1,823,823
3.93921,66.4287,3.82877,58.6175,0.292422,0.298719,0.273916,0.360184,0.195073,1,824,824
4.07557,66.9418,4.70273,55.9192,0.280947,0.269803,0.470694,0.365347,0.20394,1,825,825
4.01396,71.213,3.45426,56.912,0.27629,0.253677,0.312002,0.311964,0.199372,1,826,826
4.01415,68.4115,4.27312,58.0862,0.286785,0.252322,0.361387,0.195073,0.19427,1,827,827
3.99384,69.0625,3.92457,56.6113,0.288254,0.246427,0.388495,0.20361,0.197344,1,828,828
4.01677,68.9157,4.33498,52.3001,0.272288,0.238579,0.341117,0.359159,0.200098,1,829,829
4.00192,68.5688,3.97874,53.2306,0.292238,0.254467,0.324474,0.281733,0.203643,1,830,830
3.92097,68.9796,4.00683,52.4104,0.290327,0.295855,0.337988,0.225305,0.19563,1,831,831
3.95209,66.055,4.17325,48.1395,0.298137,0.286147,0.371248,0.312223,0.202102,1,832,832
3.91654,66.7912,3.75064,51.5271,0.291129,0.297621,0.355145,0.276362,0.195241,1,833,833
4.01629,67.0985,4.16607,52.5209,0.288819,0.27762,0.31177,0.234967,0.20243,1,834,834
4.04024,68.911,3.87186,52.1943,0.279981,0.280445,0.378706,0.232083,0.198839,1,835,835
3.97005,68.1285,4.04768,54.6275,0.293762,0.275754,0.327848,0.262846,0.195993,1,836,836
3.95271,68.8132,4.18429,54.031,0.279132,0.278785,0.381295,0.282995,0.198771,1,837,837
3.89173,67.0591,3.93573,54.5466,0.270405,0.263933,0.314529,0.23266,0.198953,1,838,838
3.91485,67.7524,3.87956,53.3377,0.264002,0.269019,0.345902,0.222599,0.204778,1,839,839
4.00047,67.0678,4.20988,53.7645,0.261433,0.291238,0.302729,0.216263,0.194688,1,840,840
3.9453,66.47,4.2596,54.9804,0.279917,0.295385,0.418223,0.237458,0.205274,1,841,841
3.96887,64.9181,4.08064,58.0202,0.270457,0.315151,0.524883,0.252378,0.197588,1,842,842
3.92401,67.3717,4.13629,57.8189,0.269646,0.321986,0.465773,0.319313,0.200162,1,843,843
3.8711,67.6646,3.90423,60.5777,0.311609,0.298823,0.515006,0.282816,0.195337,1,844,844
3.91251,65.6142,3.86989,60.0235,0.286097,0.283343,0.42375,0.332787,0.204171,1,845,845
4.02636,65.7359,4.19636,59.0971,0.286825,0.239633,0.330233,0.315012,0.195932,1,846,846
3.98488,66.7118,3.647,57.1394,0.315154,0.235916,0.267859,0.339615,0.19915,1,847,847
3.98053,65.6154,3.72961,58.3574,0.292534,0.24327,0.370026,0.331879,0.205037,1,848,848
4.07578,65.1882,3.95882,58.7055,0.300549,0.253467,0.278457,0.334701,0.204103,1,849,849
4.17101,64.7653,3.79878,52.6249,0.267958,0.26317,0.349571,0.3634,0.198008,1,850,850
4.15733,65.4022,3.93164,55.7882,0.28179,0.276405,0.401695,0.321149,0.195593,1,851,851
4.19217,64.0718,4.57547,53.2454,0.26876100000000003,0.273487,0.386214,0.314227,0.197781,1,852,852
4.16749,64.2593,4.36785,53.8047,0.261842,0.279153,0.425668,0.303958,0.196827,1,853,853
4.0691,66.0882,3.71755,58.1673,0.265811,0.284098,0.361241,0.362353,0.19655,1,854,854
4.07392,65.5848,3.93089,56.7677,0.267986,0.288618,0.436777,0.34214,0.194015,1,855,855
4.13279,64.9813,3.6335,53.45,0.248963,0.273775,0.312676,0.297771,0.199741,1,856,856
3.99669,69.4449,4.04747,56.4029,0.269336,0.279675,0.397503,0.34529,0.195565,1,857,857
3.95582,67.8517,4.31672,50.7707,0.281833,0.276937,0.458792,0.303452,0.202956,1,858,858
3.89918,68.44,4.10765,52.4698,0.265476,0.272045,0.277842,0.353157,0.194152,1,859,859
3.90568,67.0651,4.08257,58.2745,0.27277,0.279477,0.480447,0.282857,0.20196,1,860,860
3.91403,65.3755,4.17618,55.4608,0.251436,0.28845,0.489608,0.276073,0.1984,1,861,861
3.90387,68.0669,3.67024,57.5021,0.28224900000000003,0.270801,0.368491,0.311267,0.199649,1,862,862
3.99212,68.2134,4.5717,53.5947,0.257521,0.247679,0.32617,0.319548,0.199788,1,863,863
4.04814,68.0814,4.39906,50.0101,0.268097,0.268399,0.370591,0.24822,0.201589,1,864,864
4.01929,66.8431,4.30309,54.1394,0.265326,0.258369,0.392299,0.284381,0.200641,1,865,865
4.04844,66.3171,4.06384,55.6287,0.267876,0.256226,0.400152,0.238409,0.203716,1,866,866
3.91978,65.9962,3.98522,55.6632,0.280778,0.245528,0.546101,0.273575,0.199258,1,867,867
3.97409,66.2845,3.85283,53.6522,0.259252,0.258358,0.346419,0.318909,0.199057,1,868,868
3.8771,66.5775,4.27096,55.1795,0.288837,0.254213,0.359296,0.320956,0.195676,1,869,869
3.96868,68.7439,3.84248,60.1428,0.270407,0.276331,0.363574,0.323909,0.207575,1,870,870
4.02024,70.2282,4.1925,57.2925,0.287955,0.241378,0.396753,0.348181,0.19608,1,871,871
3.93053,70.3442,4.30244,61.3317,0.285865,0.237125,0.357213,0.362279,0.199013,1,872,872
3.96661,71.0129,4.24739,61.3924,0.28304,0.244301,0.397769,0.363927,0.202535,1,873,873
4.05893,71.412,4.14765,57.3432,0.279717,0.252935,0.407002,0.342131,0.197604,1,874,874
3.98576,69.8759,4.0908,55.5978,0.267587,0.265592,0.447532,0.336625,0.201536,1,875,875
3.91979,70.2295,3.96021,59.1858,0.281841,0.273794,0.408964,0.401094,0.200538,1,876,876
3.9544,69.3448,4.21269,58.2147,0.280519,0.253761,0.333018,0.325678,0.202195,1,877,877
3.92119,69.3987,3.85464,55.1409,0.280786,0.263727,0.356991,0.301858,0.204518,1,878,878
3.97435,69.0795,4.49504,51.4923,0.270383,0.258093,0.443274,0.209862,0.210968,1,879,879
4.02482,70.1763,4.29687,53.5206,0.269679,0.253694,0.380264,0.218019,0.208416,1,880,880
3.91322,68.1844,3.87527,52.5579,0.288034,0.282735,0.403793,0.296916,0.196064,1,881,881
3.93207,67.9102,4.49055,56.8423,0.254512,0.26782,0.449912,0.237913,0.200773,1,882,882
3.93259,69.7293,4.05508,56.1092,0.268394,0.286732,0.466997,0.280545,0.204681,1,883,883
3.92048,67.7344,4.05064,56.9759,0.284743,0.271697,0.474152,0.300185,0.196084,1,884,884
3.90389,68.8909,4.44669,51.7305,0.307269,0.260331,0.341493,0.257386,0.201516,1,885,885
3.98845,68.3638,4.55098,53.2373,0.314153,0.270532,0.478414,0.268879,0.192434,1,886,886
4.11299,69.925,4.00736,54.7509,0.294718,0.25482,0.41793400000000003,0.259969,0.203381,1,887,887
3.99115,67.4098,4.10511,57.2389,0.320869,0.258873,0.531907,0.31388,0.190391,1,888,888
