TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
3.9776,67.358,4.36749,54.5939,0.261091,0.264104,0.388707,0.383851,0.205901,1,685,685
3.87499,66.7834,3.76435,55.8629,0.278516,0.2594,0.403916,0.293237,0.199834,1,686,686
4.03196,66.8146,3.97247,53.2466,0.280538,0.266379,0.316201,0.253953,0.200688,1,687,687
4.0448,67.8108,4.1449,55.4201,0.269486,0.247356,0.469211,0.319235,0.201457,1,688,688
3.9999,68.5685,3.95901,54.1418,0.293136,0.250581,0.331539,0.288925,0.200636,1,689,689
4.07407,68.1477,4.20595,57.8232,0.29272,0.244841,0.379544,0.288328,0.199297,1,690,690
4.11176,71.8935,4.03943,57.7001,0.276882,0.276996,0.550379,0.243102,0.194965,1,691,691
3.93191,70.8998,4.36324,59.3161,0.311444,0.27896,0.329789,0.3035,0.205045,1,692,692
4.01642,68.4084,3.67741,58.7357,0.303601,0.260967,0.39749,0.209872,0.193308,1,693,693
4.05363,67.5478,4.38769,54.886,0.297776,0.265001,0.421531,0.201413,0.204681,1,694,694
3.9428,68.0483,3.88449,54.7182,0.313038,0.252337,0.359525,0.280714,0.202408,1,695,695
3.97756,68.6685,4.23136,57.3422,0.32063,0.260991,0.491704,0.263654,0.203429,1,696,696
3.97012,69.3478,3.79927,64.5483,0.336686,0.268729,0.33345,0.325506,0.197446,1,697,697
4.01024,70.512200000000007,4.16921,58.5029,0.292563,0.272506,0.4309,0.305153,0.198128,1,698,698
3.99701,69.7952,3.93892,63.2161,0.290208,0.281816,0.348777,0.40702700000000003,0.204425,1,699,699
4.02439,67.5099,3.90436,56.3147,0.296803,0.244859,0.309893,0.306064,0.194599,1,700,700
4.10196,66.7874,4.21019,58.7802,0.284821,0.280052,0.475481,0.26889,0.201795,1,701,701
4.22523,67.7308,4.14801,57.273,0.296763,0.277295,0.307961,0.285225,0.202867,1,702,702
4.236,68.2605,4.34425,56.7268,0.300217,0.284997,0.344654,0.310822,0.202263,1,703,703
4.27015,71.1086,3.98097,49.7029,0.282412,0.310591,0.285066,0.227065,0.201365,1,704,704
4.33359,71.7195,4.477,53.605,0.278807,0.292748,0.360283,0.285818,0.202096,1,705,705
4.35401,75.0601,3.81215,53.8122,0.304518,0.296275,0.227277,0.383531,0.201462,1,706,706
4.35659,74.2417,3.86724,55.9323,0.273845,0.291319,0.277078,0.27479,0.202027,1,707,707
4.16228,73.1807,3.88652,54.0747,0.276802,0.265561,0.301247,0.328615,0.202555,1,708,708
4.15133,74.6052,4.13909,52.6392,0.286571,0.292091,0.333627,0.2468,0.198914,1,709,709
4.12526,74.2926,3.39089,56.6897,0.240052,0.300158,0.29852,0.313445,0.210709,1,710,710
4.07797,74.8567,3.56988,59.5817,0.277368,0.298054,0.297927,0.376628,0.202896,1,711,711
4.1925,72.3384,3.79289,56.5214,0.270571,0.250198,0.367042,0.264344,0.198474,1,712,712
4.16333,72.4091,3.71263,55.6044,0.26975,0.243075,0.351819,0.268585,0.198812,1,713,713
4.08195,71.3968,3.88594,59.5784,0.273673,0.274552,0.362482,0.264044,0.202675,1,714,714
4.15908,69.3792,4.326,51.519,0.284082,0.303576,0.433877,0.296659,0.19496,1,715,715
4.15379,68.6871,4.52435,53.9248,0.283066,0.301172,0.481288,0.254355,0.194922,1,716,716
4.08361,67.6456,4.37347,58.2702,0.313434,0.272779,0.427233,0.24907,0.203191,1,717,717
4.13198,65.6863,4.29147,57.4662,0.291694,0.275334,0.48642,0.323697,0.195975,1,718,718
4.0966,66.4844,4.34045,57.9452,0.288355,0.283186,0.425167,0.347353,0.198364,1,719,719
4.05661,67.0599,3.74272,52.7117,0.273167,0.307892,0.417405,0.268078,0.201117,1,720,720
4.03558,65.6015,3.94322,56.9878,0.266618,0.296896,0.348854,0.242914,0.201038,1,721,721
4.08515,66.8851,3.99446,56.3391,0.271288,0.284595,0.328413,0.284362,0.199165,1,722,722
4.15788,66.5939,4.23045,49.9612,0.244076,0.265849,0.27278,0.336918,0.198851,1,723,723
4.1787,68.6142,4.0382,47.8781,0.236948,0.281049,0.36603,0.319602,0.196966,1,724,724
4.12235,68.3875,4.09764,47.1989,0.24334,0.281003,0.395312,0.291925,0.196952,1,725,725
4.19207,69.0788,3.6819,50.7386,0.239527,0.264261,0.254449,0.333765,0.206879,1,726,726
4.15754,67.503,4.46854,53.4017,0.247059,0.277396,0.279229,0.316892,0.202121,1,727,727
4.13149,67.4415,4.3875,50.4725,0.239565,0.270594,0.274514,0.338471,0.202967,1,728,728
4.10307,67.4476,3.85523,53.0257,0.316902,0.250864,0.266249,0.282298,0.199683,1,729,729
4.09492,66.623,3.8944,55.0884,0.302438,0.228628,0.253824,0.292855,0.201524,1,730,730
4.04771,66.9499,4.05597,51.7289,0.29453,0.232859,0.240081,0.268516,0.204683,1,731,731
4.14059,65.9775,4.25197,53.506,0.299101,0.227801,0.238856,0.243553,0.204046,1,732,732
4.13514,67.9677,3.73017,49.9151,0.279316,0.244895,0.28653,0.321877,0.197079,1,733,733
4.18313,68.2937,4.13356,52.827,0.286905,0.27206,0.28269,0.27312,0.202705,1,734,734
4.06506,65.7669,3.81974,49.1622,0.308514,0.299776,0.243106,0.320754,0.20391,1,735,735
4.1042,65.7962,4.38772,53.6096,0.282422,0.256034,0.293145,0.232639,0.200632,1,736,736
4.07893,66.1869,4.23569,54.6475,0.282592,0.281227,0.241634,0.238012,0.199633,1,737,737
4.0714,64.5611,4.15912,51.9665,0.289263,0.27517,0.253304,0.336894,0.203584,1,738,738
4.13684,67.4361,4.24863,52.1285,0.29136,0.278049,0.265127,0.341135,0.207548,1,739,739
4.12613,67.3537,3.53979,52.9647,0.28041,0.291714,0.262009,0.307742,0.195287,1,740,740
4.0744,65.7947,3.64259,54.5179,0.282236,0.274622,0.270747,0.385446,0.199317,1,741,741
4.07227,64.6833,3.67697,54.6937,0.26426500000000003,0.31282,0.319042,0.294058,0.20157,1,742,742
4.1125,65.1839,4.03863,58.4821,0.285933,0.297283,0.318005,0.285242,0.197512,1,743,743
4.02417,65.4729,3.4485,55.7128,0.296366,0.285959,0.331591,0.33267,0.197181,1,744,744
4.1197,65.7268,3.90757,56.3893,0.282273,0.291752,0.29267,0.37151,0.200391,1,745,745
4.0819,65.584,3.95194,53.3701,0.279687,0.266396,0.344677,0.302176,0.194495,1,746,746
4.06552,68.4277,4.04177,52.4739,0.275338,0.282243,0.316719,0.385595,0.206482,1,747,747
3.9787,68.3257,3.71431,53.7357,0.295398,0.242429,0.223844,0.309131,0.196473,1,748,748
3.98542,67.93,3.64487,54.225,0.268114,0.261256,0.188931,0.337215,0.209166,1,749,749
3.98336,70.3752,3.74563,54.6254,0.270844,0.268246,0.177733,0.319881,0.20643,1,750,750
3.96633,68.1763,3.87751,50.4982,0.284041,0.260615,0.182811,0.357955,0.20609,1,751,751
4.03198,69.1742,3.9756,52.1955,0.273134,0.262692,0.206724,0.347301,0.202341,1,752,752
4.02243,67.0243,4.05977,51.2046,0.277116,0.257141,0.252997,0.297035,0.201572,1,753,753
4.03435,67.0319,4.30688,52.5328,0.255841,0.244237,0.241161,0.291664,0.203496,1,754,754
4.06146,67.7469,4.30841,55.2487,0.251414,0.261421,0.256748,0.345166,0.205147,1,755,755
3.99285,68.3479,4.40992,52.9137,0.256118,0.258955,0.234369,0.36048,0.201893,1,756,756
3.95613,67.3509,4.2695,55.1212,0.258556,0.263173,0.28137,0.445621,0.2039,1,757,757
4.15541,68.1015,4.31937,54.1144,0.241432,0.264437,0.26479,0.263558,0.19866,1,758,758
4.09841,68.2528,3.92309,51.2908,0.240132,0.276733,0.283719,0.273411,0.200916,1,759,759
4.22759,69.2995,4.01131,51.3236,0.252888,0.271542,0.355769,0.302174,0.198654,1,760,760
4.14264,68.4513,3.82179,50.9872,0.263616,0.227025,0.296587,0.2273,0.201588,1,761,761
4.15939,67.4743,3.69949,51.2133,0.28778,0.262768,0.327058,0.293023,0.199852,1,762,762
4.13884,68.8257,3.9642,55.5381,0.299011,0.249276,0.277441,0.334073,0.207626,1,763,763
4.18972,67.5847,3.64879,49.1798,0.259001,0.261187,0.32273,0.247895,0.20238,1,764,764
4.15996,66.1514,3.9516,49.0503,0.262938,0.262094,0.282777,0.281721,0.197639,1,765,765
4.12874,66.8028,3.86775,53.8439,0.272678,0.25838,0.360272,0.265551,0.196466,1,766,766
4.15752,66.4058,3.82066,51.5712,0.274073,0.266016,0.378881,0.272775,0.196758,1,767,767
4.12456,66.4954,3.71458,53.1372,0.269058,0.257657,0.341238,0.288876,0.198686,1,768,768
4.22157,66.4037,3.91543,52.5968,0.294851,0.265132,0.306417,0.282437,0.199698,1,769,769
4.122,66.3769,3.72168,56.6588,0.261368,0.267609,0.478554,0.263786,0.200558,1,770,770
4.12949,67.744,3.87868,51.138,0.245342,0.271243,0.399277,0.302205,0.20075,1,771,771
4.05977,67.8063,3.83471,53.564,0.268833,0.249575,0.392464,0.34587,0.194158,1,772,772
4.15506,67.6225,4.54557,52.4432,0.263686,0.245955,0.526903,0.327616,0.201804,1,773,773
4.06575,66.7794,3.83342,56.0589,0.267549,0.264388,0.269716,0.377548,0.20074,1,774,774
4.09397,66.3076,4.17558,51.6046,0.251865,0.280021,0.335391,0.418322,0.199323,1,775,775
4.19519,67.1676,4.05936,51.3376,0.257006,0.281842,0.301368,0.333935,0.198291,1,776,776
4.19025,68.7604,4.08394,50.82,0.269344,0.269824,0.354841,0.32569,0.205761,1,777,777
4.24715,67.7283,4.15074,50.3753,0.266468,0.271815,0.34947,0.291689,0.198732,1,778,778
4.33899,66.5878,4.5576,57.5367,0.263807,0.287933,0.377263,0.27045400000000003,0.195356,1,779,779
4.29159,67.89,4.40717,53.7245,0.274363,0.263748,0.360605,0.244922,0.202242,1,780,780
4.26831,66.8361,4.49973,54.974,0.273295,0.280867,0.380539,0.299077,0.200627,1,781,781
4.35327,66.5072,3.84137,53.5264,0.277784,0.301757,0.357002,0.315116,0.200196,1,782,782
4.29937,64.7392,4.03681,54.6211,0.271525,0.300364,0.382126,0.307236,0.196719,1,783,783
4.18218,64.0921,4.40447,56.5055,0.26765,0.272152,0.460358,0.223748,0.202057,1,784,784
4.10706,66.4757,4.12918,54.8892,0.301448,0.274983,0.375451,0.273607,0.199766,1,785,785
4.18427,64.1115,3.7753,57.5489,0.297569,0.26978799999999997,0.373234,0.260741,0.204502,1,786,786
4.16805,64.8969,3.95628,54.3206,0.313728,0.2705,0.365587,0.261825,0.195064,1,787,787
4.19313,67.258,3.75551,57.5144,0.306516,0.262953,0.332396,0.320894,0.196841,1,788,788
4.24543,64.7818,4.40104,55.8287,0.314486,0.296009,0.548705,0.240481,0.199197,1,789,789
4.27417,65.0127,4.45614,55.4511,0.299812,0.324336,0.422274,0.19781,0.19538,1,790,790
4.08276,66.8399,3.99344,59.2528,0.29504,0.278882,0.463825,0.252815,0.203603,1,791,791
4.19982,68.4729,4.14023,52.474,0.312665,0.273588,0.383758,0.198477,0.196808,1,792,792
3.9865,67.607,3.76231,55.6238,0.346197,0.296933,0.382725,0.190523,0.209311,1,793,793
4.26204,66.508,4.07047,55.4644,0.307034,0.274391,0.278474,0.314048,0.196269,1,794,794
4.22446,67.3114,4.11364,53.6111,0.316597,0.259374,0.324253,0.22769,0.202154,1,795,795
4.17543,68.6354,3.69053,57.4059,0.310839,0.264008,0.291624,0.245747,0.196847,1,796,796
4.16327,66.5581,3.88726,51.7774,0.306842,0.266855,0.331206,0.267108,0.209243,1,797,797
4.23802,66.4206,4.49486,55.2177,0.291872,0.294235,0.293794,0.243337,0.202876,1,798,798
4.47505,68.5938,4.16279,49.4089,0.307003,0.262978,0.27863,0.297571,0.199429,1,799,799
4.37364,67.8603,3.76608,48.6762,0.276083,0.247435,0.269244,0.305879,0.201383,1,800,800
4.38407,67.0787,3.70576,52.8336,0.270601,0.254453,0.324921,0.302552,0.1973,1,801,801
4.31366,67.4441,4.00616,53.8194,0.286092,0.296759,0.360302,0.232527,0.204099,1,802,802
4.28028,68.636,3.68389,52.5018,0.281483,0.283406,0.337524,0.306121,0.200327,1,803,803
4.36479,69.2083,3.81031,55.6209,0.283062,0.261602,0.388581,0.200129,0.198503,1,804,804
4.30285,69.5787,4.05335,52.8685,0.266114,0.286134,0.393243,0.218023,0.199343,1,805,805
4.18879,68.0259,3.85688,54.9049,0.294145,0.285784,0.428509,0.309761,0.200182,1,806,806
4.26702,68.4651,4.02333,55.3321,0.286643,0.285762,0.437366,0.262006,0.195256,1,807,807
4.06736,67.8304,3.94313,54.315,0.308175,0.308176,0.418033,0.351299,0.197501,1,808,808
4.08259,67.2405,3.8887,52.2907,0.298509,0.29937,0.355549,0.373737,0.199839,1,809,809
3.97064,68.4794,3.83347,53.2637,0.301294,0.284773,0.366551,0.344112,0.195133,1,810,810
3.95337,67.5961,4.27743,56.6144,0.292907,0.3038,0.32924,0.335219,0.20024,1,811,811
3.91479,69.5591,3.86539,53.2174,0.290694,0.298447,0.378394,0.327133,0.202262,1,812,812
4.0045,69.9655,3.85537,60.0842,0.307735,0.273219,0.445942,0.277151,0.194385,1,813,813
4.27731,70.0306,4.15742,59.1788,0.278702,0.259308,0.388597,0.3984,0.203981,1,814,814
4.20438,70.7588,3.89812,57.6581,0.278463,0.26355,0.465444,0.344576,0.198461,1,815,815
4.14026,69.7007,3.87637,61.4423,0.281586,0.296112,0.398854,0.358266,0.203175,1,816,816
4.12202,69.9201,3.80927,52.6203,0.269344,0.298255,0.404145,0.274252,0.197367,1,817,817
4.02736,69.4946,4.38102,51.7043,0.280512,0.269565,0.441958,0.327871,0.207109,1,818,818
4.09756,68.1147,3.87445,60.862,0.279498,0.271492,0.403392,0.287609,0.190707,1,819,819
4.13799,69.0248,3.62876,52.8628,0.271519,0.255508,0.374944,0.248439,0.209944,1,820,820
4.17773,66.6983,4.54336,55.8354,0.271358,0.265494,0.41184,0.225543,0.194326,1,821,821
4.05893,69.8183,3.96937,51.2079,0.292258,0.273059,0.493667,0.266003,0.205139,1,822,822
4.10235,70.3666,3.97587,56.3936,0.284745,0.267043,0.366745,0.263637,0.200716,1,823,823
4.12667,69.7736,3.79815,56.607,0.29362,0.276715,0.406558,0.308662,0.205816,1,824,824
4.18768,69.85,3.87354,57.0311,0.309792,0.26503,0.381363,0.285924,0.195786,1,825,825
4.21652,70.2065,3.88163,53.4583,0.311513,0.260109,0.331817,0.246421,0.197953,1,826,826
4.06556,71.0087,3.82173,55.4313,0.350051,0.267383,0.41688,0.268306,0.203218,1,827,827
4.23351,72.5125,3.42997,54.3694,0.32446,0.27281300000000003,0.369344,0.292864,0.200815,1,828,828
4.2427,72.4624,3.4517,53.3837,0.315669,0.258052,0.393406,0.300575,0.199952,1,829,829
4.25447,72.0842,3.60292,54.2254,0.323131,0.261325,0.405178,0.293726,0.200759,1,830,830
4.18934,70.6554,3.65724,56.8012,0.299105,0.240725,0.425554,0.239464,0.200117,1,831,831
4.17047,70.1002,3.50948,53.7159,0.290496,0.255158,0.412112,0.292316,0.198268,1,832,832
4.14985,69.7397,3.64693,54.6629,0.290971,0.252308,0.401115,0.237651,0.200213,1,833,833
4.0562,70.0906,3.70382,56.2549,0.268389,0.27057,0.391309,0.316909,0.192238,1,834,834
3.95522,69.8543,3.81194,55.7913,0.285033,0.302382,0.432938,0.202913,0.199774,1,835,835
3.95815,70.2498,3.81306,56.321,0.287541,0.301882,0.403206,0.200396,0.198861,1,836,836
4.07391,69.7749,4.31319,53.6257,0.26935,0.308577,0.443303,0.272674,0.197603,1,837,837
4.08962,69.4263,3.96468,52.3637,0.261399,0.273046,0.410451,0.219366,0.204646,1,838,838
3.98156,68.0437,4.3082,56.6929,0.279303,0.288003,0.354496,0.312233,0.1945,1,839,839
3.95759,69.4181,3.7145,52.3095,0.264784,0.284537,0.324831,0.29635,0.209808,1,840,840
4.04232,68.5192,3.90153,55.8498,0.263538,0.286185,0.29524,0.319265,0.190456,1,841,841
4.00738,68.8348,3.79926,57.5148,0.265843,0.248472,0.359845,0.302233,0.201482,1,842,842
4.05948,70.1095,3.93807,57.3881,0.273252,0.273715,0.431178,0.267599,0.197716,1,843,843
4.06056,69.1169,4.36232,52.4732,0.26695,0.279914,0.467824,0.23202,0.199363,1,844,844
4.07447,71.6641,4.06122,57.5273,0.253565,0.263115,0.431538,0.317065,0.201969,1,845,845
3.99503,70.0109,4.04704,57.4015,0.262042,0.281004,0.371845,0.320852,0.200649,1,846,846
3.97005,69.7262,4.00054,58.1383,0.271463,0.261492,0.368231,0.395491,0.201109,1,847,847
3.99455,69.5224,3.95811,58.5971,0.268951,0.24951,0.409456,0.349485,0.20278,1,848,848
4.04761,69.4356,3.69775,59.1455,0.277589,0.271482,0.345054,0.31643,0.198322,1,849,849
4.00798,69.1011,4.26398,56.0268,0.279535,0.279865,0.468053,0.344815,0.203362,1,850,850
4.02367,66.4139,3.81785,60.0099,0.255608,0.295985,0.45465,0.309141,0.197924,1,851,851
4.11414,65.636,3.85857,56.9046,0.281752,0.303765,0.406332,0.29922,0.200346,1,852,852
3.93643,72.6603,3.71584,57.756100000000004,0.291226,0.271544,0.423976,0.423177,0.19812,1,853,853
4.04397,70.6573,4.09332,59.532,0.256637,0.278584,0.629096,0.306231,0.192677,1,854,854
3.9064,74.469,3.71459,60.6538,0.302003,0.289892,0.392687,0.299542,0.198916,1,855,855
4.04177,73.3268,3.66147,53.4181,0.260244,0.316534,0.427299,0.309844,0.198902,1,856,856
3.99319,71.7441,3.80106,57.1885,0.276547,0.317325,0.424507,0.240259,0.199546,1,857,857
3.98985,71.4286,3.69878,55.2634,0.266627,0.310804,0.401269,0.321877,0.204744,1,858,858
3.99981,72.0929,3.73334,53.3577,0.273489,0.309444,0.315904,0.2867,0.200821,1,859,859
4.18679,70.4743,3.69947,53.378,0.2843,0.275038,0.32178,0.272571,0.199887,1,860,860
4.19925,68.1593,3.93633,49.3799,0.269591,0.264891,0.194035,0.26311,0.203301,1,861,861
4.13482,68.7821,4.11971,51.2784,0.275824,0.271062,0.188251,0.23788,0.209757,1,862,862
4.18091,69.6781,3.88086,49.3364,0.288657,0.264372,0.222937,0.224744,0.195616,1,863,863
4.16758,68.8691,4.10733,51.515,0.303598,0.255633,0.210642,0.223574,0.196848,1,864,864
4.15938,69.1665,4.20986,50.9616,0.302202,0.244016,0.1963,0.225429,0.19742,1,865,865
4.11477,69.5144,4.03168,53.3681,0.295805,0.276847,0.22898,0.306613,0.203577,1,866,866
4.15657,70.4492,4.04328,49.7566,0.298937,0.265465,0.202616,0.248196,0.199952,1,867,867
4.16231,70.2308,4.17709,52.6312,0.343095,0.259623,0.250878,0.229324,0.200861,1,868,868
4.24861,70.3942,4.43997,53.3282,0.311373,0.270034,0.257606,0.289315,0.202555,1,869,869
4.0539,68.8376,3.92751,52.829,0.300487,0.255847,0.296669,0.301072,0.205444,1,870,870
4.07124,67.1268,4.48373,54.767,0.316944,0.264825,0.245166,0.282338,0.20577,1,871,871
4.07679,69.3985,3.84845,50.8871,0.311477,0.2581,0.264541,0.281268,0.202294,1,872,872
4.04944,68.9908,4.27018,50.3059,0.297485,0.267207,0.259647,0.320419,0.199495,1,873,873
3.94733,68.1223,3.78751,56.0997,0.284577,0.264167,0.254186,0.252842,0.204913,1,874,874
3.96361,67.9871,4.21319,52.5109,0.281733,0.288783,0.312298,0.305026,0.203583,1,875,875
4.00206,65.1021,4.20183,51.423,0.277155,0.293125,0.280968,0.269968,0.198467,1,876,876
3.95201,66.1214,4.42749,53.577,0.309246,0.285564,0.305721,0.34458,0.198381,1,877,877
3.99744,65.9517,4.31219,54.4034,0.30184,0.285256,0.278863,0.316249,0.19771,1,878,878
4.03801,65.9283,5.05467,50.2188,0.294758,0.296112,0.425625,0.254413,0.200295,1,879,879
4.00903,65.0084,4.62772,52.2786,0.288926,0.288838,0.297676,0.263071,0.197356,1,880,880
3.97134,63.961,3.92733,54.9433,0.295583,0.281201,0.372804,0.213985,0.204762,1,881,881
4.0826,66.3922,4.03902,50.8621,0.29986,0.272117,0.286637,0.228939,0.200312,1,882,882
4.04509,68.1214,3.90187,54.7808,0.29447,0.280464,0.286449,0.295082,0.205027,1,883,883
4.07867,69.0173,3.66283,54.5645,0.307239,0.2682,0.225341,0.29515,0.201124,1,884,884
4.07225,68.8362,3.7695,52.3736,0.283489,0.277676,0.225104,0.348405,0.200332,1,885,885
4.10436,68.1593,3.94873,52.2146,0.322084,0.308283,0.327767,0.270756,0.202108,1,886,886
4.11801,67.3066,4.23024,54.6724,0.331524,0.269218,0.245186,0.32414,0.200025,1,887,887
4.00744,66.6072,4.51473,51.4421,0.331068,0.266013,0.34876,0.246755,0.204539,1,888,888
3.97033,68.587,4.1412,56.0781,0.37202,0.250714,0.219839,0.369631,0.206003,1,889,889
3.89555,67.9528,4.16958,57.1055,0.325664,0.301558,0.387965,0.267388,0.194357,1,890,890
3.86334,68.1203,3.70253,54.5549,0.306925,0.307583,0.351312,0.228935,0.205778,1,891,891
3.94384,70.2117,4.02281,53.7509,0.281383,0.270344,0.479873,0.275603,0.196086,1,892,892
4.03725,69.0777,4.00156,52.9647,0.265243,0.287386,0.359831,0.306072,0.20211200000000001,1,893,893
4.1201,68.7978,4.00016,50.6913,0.300481,0.270641,0.355242,0.283772,0.194613,1,894,894
4.04567,68.8775,4.16807,56.8368,0.309335,0.279956,0.363014,0.299124,0.204579,1,895,895
3.98653,67.3587,3.93004,53.1528,0.296576,0.283583,0.361049,0.275709,0.197743,1,896,896
3.99229,65.9483,4.25521,56.658,0.308303,0.29569,0.321493,0.333846,0.200015,1,897,897
3.99933,66.0363,4.29252,56.1497,0.293887,0.286009,0.300307,0.257471,0.193015,1,898,898
4.05348,66.9631,3.9902,54.7856,0.299569,0.289865,0.402518,0.291255,0.206108,1,899,899
4.0601,67.007,4.05132,54.5293,0.304588,0.290849,0.396985,0.302206,0.207144,1,900,900
4.03209,68.2284,3.96077,58.5367,0.296626,0.281471,0.387454,0.372511,0.205416,1,901,901
4.0851,65.8907,4.47287,53.0664,0.266407,0.284543,0.343804,0.33865,0.195793,1,902,902
4.01717,66.9755,4.1516,54.7306,0.286995,0.283829,0.340576,0.27845,0.210646,1,903,903
4.01052,66.2398,4.62681,57.5798,0.290692,0.288437,0.344495,0.249097,0.199287,1,904,904
4.07228,67.8231,4.12052,53.4443,0.292971,0.2895,0.260677,0.250981,0.208895,1,905,905
4.13059,67.7072,3.76789,53.2803,0.285504,0.293366,0.188193,0.213029,0.204816,1,906,906
4.26212,68.8626,4.11509,51.2332,0.298257,0.279004,0.262919,0.277853,0.202636,1,907,907
4.18771,67.3739,4.04477,48.2735,0.284098,0.304422,0.267271,0.185528,0.198524,1,908,908
4.17211,74.7109,3.72452,55.0377,0.313394,0.299534,0.327963,0.236119,0.206147,1,909,909
4.09424,72.4404,3.29303,58.1451,0.314312,0.312161,0.303371,0.256231,0.209599,1,910,910
4.09615,70.137200000000007,3.76536,59.1211,0.295103,0.306204,0.365933,0.236846,0.206004,1,911,911
4.11839,71.162,3.7939600000000002,57.318,0.290707,0.303465,0.451507,0.272095,0.205147,1,912,912
4.09659,70.0759,3.73734,54.7771,0.280044,0.307516,0.411021,0.264639,0.205188,1,913,913
4.13947,70.3409,3.78511,57.7432,0.317843,0.281968,0.325339,0.277538,0.200425,1,914,914
4.05226,70.2798,3.81034,54.7859,0.30566,0.301256,0.346962,0.358466,0.202268,1,915,915
4.10725,71.7178,3.73133,53.4779,0.327192,0.268854,0.350702,0.250384,0.198152,1,916,916
4.17419,71.1068,3.87074,49.8745,0.325564,0.272302,0.36023,0.305205,0.199243,1,917,917
4.22632,69.0207,3.96332,52.1428,0.312532,0.282698,0.278135,0.250447,0.201063,1,918,918
4.22064,69.5091,4.08705,51.6083,0.331717,0.289291,0.332442,0.311636,0.203096,1,919,919
4.20951,69.96,4.14976,53.4485,0.325116,0.292732,0.273045,0.282482,0.20207,1,920,920
4.25124,70.2354,3.70538,53.2361,0.339257,0.339075,0.327842,0.348197,0.196622,1,921,921
4.2811,68.7173,4.25744,55.1119,0.282366,0.296782,0.442784,0.248992,0.199677,1,922,922
4.23345,69.4805,3.92151,54.0851,0.288487,0.303433,0.329505,0.254848,0.19978,1,923,923
4.15053,69.0125,4.12054,54.1859,0.305609,0.258648,0.429101,0.265494,0.196183,1,924,924
4.13679,67.3959,4.08881,55.6972,0.299132,0.267679,0.478796,0.244241,0.1944,1,925,925
4.29958,69.4164,3.77786,54.4055,0.300715,0.288165,0.292579,0.261309,0.204652,1,926,926
4.29236,67.9956,4.30557,54.9715,0.27634,0.325045,0.393383,0.204248,0.20043,1,927,927
4.17953,67.6119,3.96648,53.7165,0.272657,0.282545,0.353555,0.295131,0.200822,1,928,928
4.16407,66.6978,4.193,59.7222,0.28722,0.282057,0.414766,0.263332,0.204551,1,929,929
4.15987,66.7458,4.06224,58.9708,0.271131,0.270052,0.433315,0.264421,0.201985,1,930,930
4.08628,66.5199,3.92911,58.8629,0.272812,0.282171,0.383351,0.37289,0.194606,1,931,931
4.05402,65.9612,4.24169,57.1874,0.277463,0.276501,0.422145,0.303769,0.200263,1,932,932
4.13324,66.1672,4.08555,53.7547,0.270695,0.2663,0.354843,0.253724,0.204724,1,933,933
4.20594,67.4314,3.79863,52.3748,0.26706,0.255514,0.389869,0.254188,0.19956,1,934,934
4.26147,67.1905,3.95571,56.3542,0.249901,0.253259,0.401632,0.216639,0.211189,1,935,935
4.30661,66.1629,4.15966,54.3064,0.244673,0.264483,0.342405,0.228174,0.202758,1,936,936
4.21985,66.0022,3.94404,53.259,0.250932,0.277049,0.349186,0.267903,0.199071,1,937,937
4.2222,66.1788,3.99785,54.5274,0.25462,0.257121,0.26731,0.248214,0.202304,1,938,938
4.20114,66.4301,3.83687,55.3223,0.291456,0.26958,0.37674,0.289569,0.20186,1,939,939
4.20031,67.568,3.77071,54.6983,0.284409,0.254693,0.434732,0.286675,0.200015,1,940,940
4.16941,66.5377,4.31706,54.3749,0.275262,0.277562,0.377845,0.274776,0.196452,1,941,941
4.12649,64.3671,4.54695,56.1771,0.251615,0.285913,0.399752,0.295547,0.202809,1,942,942
4.15363,68.6484,3.8684,54.4978,0.261868,0.266832,0.454194,0.160146,0.202099,1,943,943
4.03803,69.6603,4.12835,59.0894,0.290374,0.280743,0.42399,0.344054,0.203269,1,944,944
4.08809,70.6412,3.99874,58.3435,0.283173,0.320884,0.420858,0.279021,0.193291,1,945,945
4.17329,69.4638,3.85256,55.4321,0.241093,0.266975,0.370922,0.241395,0.203891,1,946,946
4.23278,69.0898,3.74485,55.7102,0.255365,0.283558,0.37419,0.254555,0.195389,1,947,947
4.04385,66.4544,4.2238,56.8022,0.27351,0.299816,0.456997,0.253206,0.205742,1,948,948
4.12022,63.887,4.17942,50.017,0.263774,0.316402,0.421606,0.308231,0.196195,1,949,949
4.12553,65.0556,4.47805,53.0483,0.254532,0.30495,0.451616,0.250702,0.192845,1,950,950
4.0719900000000004,66.3684,4.31857,52.2427,0.285625,0.281718,0.389495,0.184011,0.2083,1,951,951
4.09916,65.5651,4.02087,57.8819,0.29351,0.291769,0.337107,0.25216,0.195668,1,952,952
4.07262,67.6256,3.62463,52.3918,0.309814,0.268499,0.308107,0.381639,0.201638,1,953,953
4.09786,66.3807,3.53811,51.0545,0.28007,0.283074,0.344875,0.337061,0.203322,1,954,954
4.0455,67.9341,4.11446,55.4084,0.295562,0.273268,0.364018,0.329219,0.195319,1,955,955
4.06484,67.3543,4.03398,57.4753,0.299152,0.268785,0.314234,0.318173,0.193876,1,956,956
4.08428,67.6116,4.01741,54.8551,0.281516,0.285257,0.269666,0.369024,0.197391,1,957,957
