TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
4.16698,64.7889,4.42943,56.1479,0.27465,0.235936,0.446509,0.335138,0.197905,1,845,845
4.20785,68.148,4.37101,53.3321,0.267264,0.266257,0.361375,0.344126,0.202518,1,846,846
4.19141,66.734,4.28561,52.8297,0.279464,0.28687,0.37673,0.286091,0.202102,1,847,847
4.14153,66.8061,4.20023,53.8898,0.283296,0.286403,0.402578,0.321715,0.203934,1,848,848
4.09665,65.9454,4.18123,52.6828,0.280207,0.261249,0.398138,0.275978,0.202249,1,849,849
4.18868,65.3019,4.1534,55.416,0.260812,0.279146,0.321053,0.357999,0.200753,1,850,850
4.19257,65.6521,4.52531,54.9995,0.266256,0.274488,0.308637,0.33432,0.199965,1,851,851
4.10649,67.675,3.8934,54.9387,0.255406,0.257141,0.295139,0.33478,0.204528,1,852,852
4.14275,67.3304,5.08954,54.4906,0.249361,0.246336,0.478019,0.332619,0.200357,1,853,853
4.08496,67.1932,3.97536,52.3836,0.247904,0.301719,0.348304,0.339069,0.202222,1,854,854
4.0963,65.7249,4.49839,52.0667,0.259237,0.238393,0.317895,0.342794,0.203018,1,855,855
4.03268,65.8716,4.33852,51.8914,0.265124,0.243805,0.323816,0.301419,0.200895,1,856,856
3.96144,65.8093,3.9989,53.5094,0.275589,0.292642,0.420301,0.330725,0.203263,1,857,857
4.04569,66.9143,4.1887,53.3333,0.278296,0.284808,0.347268,0.324642,0.200587,1,858,858
4.00858,66.0218,4.45346,58.088,0.28635,0.292874,0.27869,0.29339,0.200954,1,859,859
4.02171,64.9792,4.30798,55.7695,0.296254,0.291302,0.387117,0.271564,0.20305,1,860,860
4.01948,65.2954,4.2777,54.9181,0.293022,0.288063,0.343083,0.294944,0.201984,1,861,861
4.01823,65.1933,4.28347,54.7131,0.294322,0.288152,0.34472,0.294362,0.201845,1,862,862
4.05393,64.5178,5.06194,57.8996,0.288377,0.309466,0.382995,0.318531,0.20302,1,863,863
4.06694,66.1182,4.1961,54.4876,0.291584,0.296696,0.310565,0.265765,0.199387,1,864,864
4.01987,66.4227,4.15402,53.3224,0.283988,0.338773,0.329978,0.259231,0.204251,1,865,865
4.08016,67.4026,4.49905,53.912,0.274375,0.28918,0.321298,0.350364,0.202816,1,866,866
4.07531,68.7416,3.95345,50.014,0.304084,0.283814,0.291238,0.26567,0.200976,1,867,867
4.09124,68.9903,4.21988,49.3675,0.308512,0.287929,0.245196,0.314271,0.202271,1,868,868
4.04837,68.0936,3.81074,52.778,0.333445,0.244342,0.331645,0.27089800000000003,0.199766,1,869,869
4.11822,69.6648,4.10543,51.3819,0.330689,0.232068,0.269466,0.331512,0.20134,1,870,870
4.13093,67.5178,4.21684,54.1432,0.328332,0.245289,0.330254,0.28276,0.200093,1,871,871
4.09505,68.0277,4.09863,50.6143,0.316372,0.259336,0.304555,0.340897,0.201642,1,872,872
4.08376,68.249,4.18076,51.9079,0.301597,0.2749,0.281387,0.32297,0.201221,1,873,873
4.18032,68.3797,4.58994,55.7578,0.298173,0.285491,0.324499,0.313732,0.202281,1,874,874
4.05815,68.1985,4.41263,53.7131,0.285542,0.252678,0.385203,0.283884,0.200654,1,875,875
4.1758,68.8358,3.84381,52.8825,0.278622,0.305759,0.217605,0.352895,0.202437,1,876,876
4.24936,65.2761,4.64648,51.6859,0.274196,0.259692,0.150745,0.279831,0.201947,1,877,877
4.11855,66.8029,3.90127,52.985,0.311422,0.292782,0.110018,0.340291,0.201131,1,878,878
4.09311,68.201,4.15187,53.2738,0.293441,0.284341,0.203189,0.264895,0.205523,1,879,879
4.10214,69.4052,4.39788,53.874,0.298922,0.287443,0.39037,0.292866,0.199184,1,880,880
4.1386,66.9753,4.56091,55.6719,0.299963,0.325475,0.35923,0.29342,0.203032,1,881,881
4.20578,67.1303,4.56129,53.2097,0.290702,0.233288,0.358546,0.316292,0.201032,1,882,882
4.12622,71.1933,4.01256,50.4565,0.276267,0.278852,0.375146,0.335584,0.20073,1,883,883
4.12332,71.0955,3.90235,51.624,0.284544,0.281922,0.357743,0.327892,0.200543,1,884,884
4.10125,69.8722,4.43596,54.2055,0.312165,0.252606,0.353047,0.299432,0.203291,1,885,885
4.08665,72.1373,3.65632,54.0171,0.303723,0.256238,0.424131,0.39859,0.199655,1,886,886
4.0992,67.2306,4.20324,50.2559,0.284947,0.238079,0.25401,0.33851,0.203209,1,887,887
4.18974,70.0799,3.95116,50.8245,0.281222,0.277596,0.423801,0.354322,0.204711,1,888,888
4.26805,66.6348,4.23477,53.9626,0.306016,0.274946,0.41419,0.318992,0.197769,1,889,889
4.2589,67.6952,4.18089,52.762,0.286468,0.281833,0.399013,0.378278,0.204068,1,890,890
4.23919,65.7163,4.83185,57.9452,0.283888,0.275908,0.444803,0.334998,0.198434,1,891,891
4.23138,66.8164,4.61524,55.8027,0.278164,0.276877,0.489279,0.301041,0.200494,1,892,892
4.24916,65.3136,4.67896,56.7884,0.28496,0.288451,0.500263,0.314215,0.200235,1,893,893
4.24609,67.7858,4.55749,57.3398,0.278937,0.26671,0.411381,0.359448,0.198357,1,894,894
4.17039,68.4326,3.63183,51.7858,0.337342,0.304132,0.390172,0.381913,0.203147,1,895,895
4.26397,64.4082,4.33312,55.7523,0.322406,0.251817,0.339485,0.328522,0.198285,1,896,896
4.23817,66.75,4.24792,55.1135,0.351256,0.251828,0.321811,0.353156,0.202274,1,897,897
4.24097,68.8566,4.12944,51.7008,0.342821,0.273405,0.335241,0.322948,0.200333,1,898,898
4.18259,67.1008,4.0571,53.7768,0.323013,0.25485,0.40353,0.395637,0.199701,1,899,899
4.21525,67.0253,4.38684,53.8538,0.285507,0.265671,0.343642,0.338787,0.203993,1,900,900
4.1385,66.7891,4.08832,55.1844,0.266369,0.302433,0.383117,0.341821,0.199693,1,901,901
4.16275,69.0007,4.47113,50.6216,0.278362,0.269672,0.184355,0.324795,0.202964,1,902,902
4.15571,68.3849,4.46164,51.4345,0.277262,0.274166,0.18654,0.309453,0.202743,1,903,903
4.14946,67.8144,3.91837,51.8818,0.284592,0.265535,0.300244,0.389155,0.200422,1,904,904
4.10853,66.0249,4.47126,50.7998,0.273885,0.275997,0.353225,0.381499,0.200397,1,905,905
4.10152,66.0413,4.3384,51.5566,0.267596,0.282028,0.397215,0.386164,0.199427,1,906,906
4.06691,65.4292,4.3978,50.27,0.273246,0.243159,0.463055,0.372151,0.197916,1,907,907
4.11088,67.5495,4.34474,53.3106,0.280208,0.271713,0.34106,0.317639,0.205603,1,908,908
4.03285,67.2204,4.11422,56.1713,0.280875,0.261879,0.455646,0.338874,0.197531,1,909,909
4.04174,67.5844,4.65054,52.5363,0.295089,0.276214,0.335557,0.308154,0.201861,1,910,910
4.15333,66.4706,4.52154,53.3457,0.279924,0.254432,0.336824,0.274765,0.201106,1,911,911
4.20266,68.5137,4.36429,53.9362,0.281625,0.257012,0.332734,0.287557,0.202886,1,912,912
4.15611,65.793,4.01756,56.1444,0.271631,0.307553,0.348558,0.298163,0.201698,1,913,913
4.16799,66.2977,4.05192,56.6153,0.272952,0.301773,0.432215,0.291725,0.202097,1,914,914
4.18349,65.0125,3.92899,56.5839,0.280228,0.305559,0.296204,0.318148,0.200242,1,915,915
4.18901,66.529,4.05045,54.6527,0.275068,0.29739,0.314504,0.306968,0.20041,1,916,916
4.19623,64.3673,5.02872,56.4275,0.273106,0.265564,0.415848,0.266745,0.20025,1,917,917
4.11254,65.7573,4.18176,51.8064,0.264553,0.301463,0.363853,0.332227,0.201055,1,918,918
4.12876,66.1136,4.40961,55.2922,0.262299,0.273936,0.177953,0.306477,0.201116,1,919,919
4.12558,67.9337,4.22751,52.6912,0.266944,0.292832,0.255933,0.417667,0.200713,1,920,920
4.12838,68.5836,4.4361,53.3373,0.288444,0.26014,0.295691,0.272136,0.200709,1,921,921
4.01366,66.9039,4.2362,53.3941,0.317523,0.250179,0.297215,0.350213,0.205263,1,922,922
4.0133,66.5956,4.45327,53.7273,0.313845,0.256242,0.196382,0.323144,0.200464,1,923,923
3.98848,64.0058,4.20037,51.9237,0.309538,0.308416,0.314862,0.298248,0.204253,1,924,924
4.00607,63.5103,4.39627,51.2106,0.317318,0.327324,0.367536,0.328834,0.201421,1,925,925
4.08638,63.973,4.9472,54.7198,0.306363,0.273866,0.417299,0.249942,0.202024,1,926,926
4.11296,65.1376,4.2147,54.2301,0.32128,0.294413,0.382493,0.292188,0.200222,1,927,927
4.13498,68.678,4.33771,54.0517,0.300132,0.253339,0.239776,0.349273,0.20364,1,928,928
4.14154,67.859,4.57038,53.981,0.316194,0.261888,0.306651,0.357883,0.200652,1,929,929
4.08733,69.6361,4.09946,54.8874,0.294082,0.281782,0.285515,0.296945,0.200532,1,930,930
3.98022,69.1791,4.20356,53.5358,0.323122,0.274937,0.321152,0.349564,0.20422,1,931,931
3.89182,71.1039,3.54439,53.2453,0.321074,0.258991,0.403975,0.334769,0.197018,1,932,932
4.0115,68.9262,4.31313,55.2279,0.322928,0.273939,0.406158,0.296944,0.203258,1,933,933
3.96707,66.0807,4.12128,51.5044,0.301317,0.261943,0.39998,0.333443,0.201226,1,934,934
3.9694,66.134,4.09862,51.2345,0.297892,0.248785,0.391703,0.301535,0.20351,1,935,935
3.95143,65.5963,4.34502,54.9582,0.295534,0.265906,0.405646,0.334641,0.203049,1,936,936
3.96534,64.333,4.65881,55.8408,0.300332,0.258026,0.409799,0.320458,0.205256,1,937,937
3.96645,66.7231,4.23508,58.8423,0.309774,0.29477,0.321587,0.309205,0.198166,1,938,938
3.99519,67.5458,4.11615,52.4245,0.291144,0.258619,0.29834,0.334925,0.204772,1,939,939
3.98176,67.5309,4.07158,51.0281,0.291039,0.260577,0.274824,0.327236,0.20428,1,940,940
3.94834,69.4414,4.22455,51.6992,0.282733,0.276132,0.284421,0.325394,0.199284,1,941,941
3.97862,68.9503,4.0058,53.6349,0.280194,0.266659,0.313355,0.351153,0.20088,1,942,942
4.0873100000000004,67.7139,4.38239,56.5999,0.274854,0.264948,0.338413,0.286314,0.20259,1,943,943
4.01395,67.4085,4.4145,56.6558,0.291749,0.282942,0.453413,0.323517,0.199936,1,944,944
4.03352,67.1593,4.58299,56.6881,0.262476,0.314917,0.513886,0.259853,0.203816,1,945,945
4.07059,65.9033,3.9216,53.9692,0.253519,0.267202,0.374035,0.383593,0.202388,1,946,946
4.11263,68.4849,3.83036,52.1436,0.253216,0.258987,0.337972,0.319952,0.200564,1,947,947
4.12353,65.2375,4.45326,53.4121,0.282377,0.271191,0.127009,0.286702,0.202414,1,948,948
4.08458,66.6057,3.60205,50.1934,0.297815,0.293788,0.125909,0.400284,0.20167,1,949,949
4.13488,67.0427,4.24249,52.6165,0.314756,0.268767,0.111406,0.325556,0.203403,1,950,950
4.00475,65.893,3.86256,47.3147,0.290036,0.260056,0.0664646,0.322643,0.197733,1,951,951
4.05849,67.9962,3.88289,49.0603,0.276567,0.244584,0.058477,0.288781,0.204327,1,952,952
4.09486,66.298,4.12655,54.0369,0.269411,0.275009,0.150112,0.328368,0.198232,1,953,953
4.05599,66.9161,3.88293,55.047,0.254075,0.258261,0.271988,0.282634,0.204334,1,954,954
4.0638,66.3445,4.20172,50.3668,0.271222,0.274338,0.0979095,0.352727,0.200304,1,955,955
3.98929,67.9486,3.99891,49.861,0.26838,0.261905,0.109604,0.337152,0.200523,1,956,956
3.9444,65.6701,4.08774,53.9175,0.261547,0.269986,0.117883,0.332393,0.205378,1,957,957
3.96391,66.5901,4.40758,52.8698,0.261741,0.296412,0.152451,0.380702,0.206427,1,958,958
3.94977,65.4571,4.24096,51.3671,0.277843,0.317448,0.16329,0.360401,0.202292,1,959,959
4.00416,65.7523,4.13017,52.8766,0.277259,0.239658,0.285481,0.262923,0.202678,1,960,960
4.03912,65.6874,4.06331,55.105,0.272975,0.259174,0.294515,0.280592,0.200757,1,961,961
3.99408,64.7514,4.30593,52.9007,0.280969,0.286145,0.332202,0.324521,0.203998,1,962,962
3.99666,67.9116,4.16403,53.8,0.281657,0.282917,0.431464,0.332895,0.196596,1,963,963
3.96662,68.8109,3.73539,54.5282,0.27379,0.269414,0.384959,0.382879,0.203125,1,964,964
4.02923,65.3208,4.62212,55.7507,0.278836,0.255088,0.308278,0.303004,0.197721,1,965,965
3.99271,67.2613,4.39827,55.4313,0.285403,0.260957,0.382414,0.346311,0.197901,1,966,966
3.9956,69.5231,4.1643,55.1431,0.279089,0.324125,0.301002,0.289829,0.205035,1,967,967
3.9861,69.8279,4.34431,55.7845,0.268579,0.321905,0.326262,0.296458,0.197173,1,968,968
4.05197,67.5068,4.44615,54.9329,0.261701,0.290842,0.335093,0.363448,0.202746,1,969,969
4.05685,68.5072,4.36805,54.7242,0.273475,0.30259,0.396671,0.342058,0.204027,1,970,970
4.09022,68.3842,4.42338,52.8839,0.284604,0.265147,0.276447,0.319486,0.19908,1,971,971
4.04146,65.7307,4.56225,54.5987,0.263366,0.315119,0.382093,0.310935,0.208435,1,972,972
4.05093,67.9349,4.53857,55.3321,0.263408,0.245469,0.338423,0.305511,0.195154,1,973,973
4.0771,67.7409,4.39487,54.4252,0.246105,0.256909,0.403737,0.313046,0.206931,1,974,974
4.08509,67.6437,4.21195,50.5114,0.234378,0.266143,0.270014,0.333602,0.196046,1,975,975
4.09693,66.8982,4.50448,51.9831,0.242271,0.281114,0.2812,0.320838,0.199458,1,976,976
4.04711,65.3497,4.37144,54.3042,0.265473,0.250124,0.206651,0.341569,0.202729,1,977,977
4.06575,65.5671,4.41789,54.8324,0.265779,0.253502,0.247973,0.326594,0.204272,1,978,978
4.10764,65.518,4.216,55.6296,0.274423,0.254364,0.28628,0.294984,0.198712,1,979,979
4.19661,65.154,3.98656,52.1224,0.296866,0.251522,0.363913,0.327502,0.204276,1,980,980
4.2117000000000004,66.5267,3.96848,52.6558,0.289537,0.240793,0.344526,0.343219,0.204199,1,981,981
4.15555,66.9006,4.12623,54.688,0.278781,0.244659,0.482886,0.327372,0.199971,1,982,982
4.2238,66.433,4.14175,53.6336,0.301436,0.259477,0.40309,0.355349,0.203865,1,983,983
4.22883,67.8499,4.22993,53.0381,0.300156,0.255602,0.283985,0.312132,0.202311,1,984,984
4.19408,67.3772,4.5786,53.6006,0.294097,0.255516,0.410751,0.307731,0.200796,1,985,985
4.09189,64.3614,4.34732,54.7531,0.293951,0.275307,0.418717,0.289174,0.200887,1,986,986
4.00611,67.5015,4.5241,51.0068,0.306678,0.29871,0.357717,0.319441,0.200528,1,987,987
3.89518,59.4277,4.361,58.0892,0.370075,0.301215,0.444999,0.29432,0.200928,1,988,988
3.95001,60.2699,4.5158,57.5613,0.365338,0.307548,0.444344,0.298874,0.201229,1,989,989
3.96755,65.1243,3.9681,51.3716,0.339307,0.302958,0.305491,0.317722,0.201305,1,990,990
4.02615,65.0943,4.68288,53.3623,0.331929,0.293739,0.329432,0.306851,0.200188,1,991,991
3.96643,65.1613,4.27419,54.174,0.339733,0.287707,0.344149,0.304889,0.201228,1,992,992
4.0835,66.8829,4.68699,55.615,0.299121,0.311934,0.419489,0.319954,0.202086,1,993,993
4.10072,67.9254,4.26641,54.9589,0.298041,0.334607,0.406811,0.404532,0.199536,1,994,994
4.02796,68.3676,4.46276,52.3027,0.292069,0.300829,0.377421,0.343627,0.202488,1,995,995
4.04871,70.5919,4.70884,56.1289,0.299135,0.301645,0.390554,0.386284,0.200442,1,996,996
4.06709,69.5757,4.6554,55.5413,0.292868,0.292313,0.425903,0.417659,0.199239,1,997,997
3.97879,69.3879,4.04215,54.7411,0.330034,0.243804,0.310465,0.357887,0.203277,1,998,998
4.05192,66.4672,4.29669,56.0099,0.286303,0.286434,0.432653,0.291296,0.20008,1,999,999
4.07518,67.7647,4.27398,54.0032,0.286451,0.29229,0.393807,0.304005,0.202235,1,1000,1000
4.15467,66.5911,4.1511,54.3991,0.318268,0.28094,0.345012,0.35240899999999997,0.201353,2,1,1001
4.14294,65.1133,4.23857,52.376,0.324867,0.261337,0.261794,0.277654,0.202239,2,2,1002
4.12646,64.9588,4.17425,51.6042,0.329434,0.291013,0.35414,0.317318,0.201853,2,3,1003
4.1062,63.4953,4.74423,50.8198,0.312499,0.267271,0.326329,0.310189,0.202178,2,4,1004
4.06843,66.9088,4.03268,52.8765,0.314074,0.261393,0.27122,0.282677,0.203729,2,5,1005
4.10473,66.9238,4.5168,52.1794,0.323414,0.262945,0.280814,0.316892,0.202272,2,6,1006
4.16343,68.1782,4.46623,58.4367,0.316633,0.273545,0.361577,0.355131,0.201275,2,7,1007
4.05831,69.5352,4.12146,51.0518,0.33757,0.278683,0.364984,0.308003,0.201752,2,8,1008
4.02479,67.5118,4.51412,56.7581,0.324853,0.264017,0.308639,0.272041,0.203472,2,9,1009
3.99713,68.3019,4.55615,56.6668,0.309569,0.24387,0.398763,0.340552,0.201565,2,10,1010
3.96633,67.9064,4.28933,56.4385,0.323061,0.24884,0.3594,0.331013,0.201806,2,11,1011
3.96318,67.978,4.13234,54.213,0.308804,0.250345,0.469951,0.342585,0.200658,2,12,1012
3.99413,67.7655,4.17728,53.8334,0.297101,0.273073,0.376109,0.325857,0.199208,2,13,1013
4.09118,67.7527,4.68865,53.8086,0.258367,0.282046,0.314357,0.309585,0.203145,2,14,1014
4.09301,69.0709,4.33688,54.3543,0.286158,0.289579,0.397822,0.322824,0.199779,2,15,1015
4.12166,68.7844,4.58334,57.5283,0.312207,0.286266,0.324675,0.322107,0.202827,2,16,1016
4.07921,67.7544,4.45318,58.6201,0.309982,0.279076,0.378227,0.319644,0.202682,2,17,1017
3.94994,68.0241,4.3074,53.0015,0.338743,0.282548,0.228223,0.266948,0.196512,2,18,1018
4.03836,65.4031,3.79798,54.1831,0.316248,0.27445,0.307678,0.408229,0.208082,2,19,1019
4.11796,71.3265,4.03717,53.3697,0.278949,0.274426,0.386842,0.317135,0.203812,2,20,1020
4.18395,71.2254,4.18952,52.4203,0.291874,0.279448,0.338506,0.31748,0.20103,2,21,1021
4.14254,63.0691,4.30937,52.6968,0.283806,0.266596,0.313823,0.297752,0.201829,2,22,1022
4.10591,63.0461,4.24647,54.4347,0.285536,0.322116,0.314346,0.296241,0.203152,2,23,1023
4.12152,68.6351,3.7191,52.2942,0.269354,0.271918,0.29367,0.30985,0.200781,2,24,1024
4.14344,66.6453,4.08142,57.2454,0.270897,0.275644,0.387739,0.321133,0.20382,2,25,1025
4.07451,65.5218,4.36644,54.1846,0.302935,0.278036,0.401556,0.410359,0.199593,2,26,1026
4.10192,67.2044,3.94961,53.6074,0.306265,0.252851,0.535277,0.373116,0.198643,2,27,1027
4.16021,65.6035,4.73075,54.8576,0.260143,0.293462,0.340328,0.268312,0.200957,2,28,1028
4.03595,64.963,4.32757,55.5301,0.272951,0.285366,0.491108,0.350784,0.203357,2,29,1029
3.99886,66.6083,4.43872,54.1913,0.277429,0.267076,0.287737,0.277886,0.199962,2,30,1030
4.02905,66.2245,4.53867,55.8548,0.301865,0.267992,0.277591,0.281418,0.202706,2,31,1031
4.08616,68.9523,4.40948,50.7455,0.294935,0.278461,0.395432,0.313213,0.199375,2,32,1032
4.10104,67.969,4.76912,53.432,0.310832,0.27017,0.384841,0.332987,0.198491,2,33,1033
4.14463,66.8442,3.71037,54.8734,0.291161,0.269547,0.4844,0.329923,0.203875,2,34,1034
4.21892,67.8442,4.23253,53.3862,0.294813,0.286739,0.291936,0.278602,0.201421,2,35,1035
4.17324,69.9951,3.90612,52.6645,0.279284,0.268739,0.291457,0.310582,0.202614,2,36,1036
4.25544,67.4305,5.2594,56.7665,0.28912,0.260021,0.327683,0.310376,0.201539,2,37,1037
4.03243,67.5065,3.93572,53.4824,0.299263,0.275524,0.31737,0.294963,0.205351,2,38,1038
4.05958,68.9676,4.3704,53.2833,0.28405,0.281479,0.266447,0.356662,0.197256,2,39,1039
4.06917,67.8707,3.77577,53.5677,0.285508,0.246479,0.345403,0.322672,0.204315,2,40,1040
4.12026,68.4842,4.13278,51.8505,0.285982,0.256973,0.302663,0.311082,0.199091,2,41,1041
4.22203,66.4979,4.5106,53.5945,0.265614,0.27753,0.38841,0.300822,0.204656,2,42,1042
4.26571,67.3747,4.10135,53.1929,0.276389,0.257729,0.378651,0.290136,0.200191,2,43,1043
4.22155,66.6928,4.11474,54.5355,0.282571,0.237144,0.249816,0.358505,0.202545,2,44,1044
4.21102,63.2733,4.6931,55.0479,0.275739,0.302211,0.455213,0.282755,0.20117,2,45,1045
4.18873,65.8474,3.97128,56.8318,0.282746,0.263109,0.24036,0.351855,0.202048,2,46,1046
4.04947,65.5923,4.27475,54.4226,0.298247,0.254529,0.369064,0.349937,0.203466,2,47,1047
4.03803,64.8053,4.43365,54.5677,0.284756,0.297172,0.378696,0.351801,0.197953,2,48,1048
4.01525,65.5935,4.63748,52.7078,0.292426,0.300332,0.337506,0.327763,0.200812,2,49,1049
3.98875,67.0803,4.66229,54.2721,0.285565,0.308499,0.248144,0.345954,0.202892,2,50,1050
3.99957,68.4817,3.91454,55.1941,0.272941,0.240875,0.334209,0.21989,0.202602,2,51,1051
4.04185,67.2184,4.21066,52.9182,0.307127,0.249116,0.237397,0.406119,0.201001,2,52,1052
3.98551,67.4147,3.83887,56.1709,0.30094,0.246912,0.294346,0.367494,0.200684,2,53,1053
4.0366,67.9729,4.37128,55.6701,0.309806,0.244577,0.383011,0.340197,0.203641,2,54,1054
4.07028,67.4268,4.29734,54.0047,0.288031,0.25459,0.274604,0.314147,0.200935,2,55,1055
4.10963,66.351,4.43235,53.6907,0.288144,0.250797,0.314775,0.308177,0.20126,2,56,1056
4.08013,65.02,4.42288,56.0159,0.304072,0.245552,0.264256,0.324825,0.202965,2,57,1057
4.0446,66.0519,4.07511,53.8448,0.281517,0.263962,0.295985,0.324187,0.1993,2,58,1058
4.05438,66.0258,4.4953,53.6448,0.285719,0.287084,0.291617,0.340458,0.20289,2,59,1059
4.07076,65.5466,4.26401,55.1472,0.266921,0.302518,0.298542,0.318092,0.201768,2,60,1060
3.96993,65.8726,4.54809,53.2033,0.275316,0.279269,0.362541,0.33556,0.202504,2,61,1061
4.00429,67.8556,4.15215,55.2825,0.270314,0.272528,0.32855,0.313407,0.200859,2,62,1062
4.05382,64.0867,4.50107,55.0086,0.267191,0.305716,0.330058,0.291682,0.202791,2,63,1063
4.04873,66.3329,4.05507,52.4364,0.263449,0.26903,0.333134,0.338158,0.201513,2,64,1064
3.98649,68.8051,3.90762,53.5422,0.287766,0.300683,0.337473,0.345296,0.201999,2,65,1065
3.94392,67.5194,3.84384,53.3577,0.288939,0.301042,0.298153,0.331957,0.201173,2,66,1066
3.98919,71.6446,4.05921,54.6037,0.2754,0.303857,0.469468,0.326955,0.202226,2,67,1067
3.96327,71.0323,4.06911,55.7731,0.276974,0.303904,0.434492,0.318979,0.200731,2,68,1068
3.98473,71.3196,4.01484,54.5605,0.27303,0.312263,0.435817,0.313378,0.200975,2,69,1069
4.09635,69.6999,4.26544,50.431,0.256779,0.291154,0.299689,0.319542,0.198827,2,70,1070
4.1543,68.222,3.85224,54.4971,0.269758,0.267394,0.213007,0.339301,0.204165,2,71,1071
4.17665,68.1185,4.39563,51.3014,0.308929,0.292379,0.421356,0.283978,0.202764,2,72,1072
4.13808,68.4086,4.51152,55.1654,0.293904,0.268441,0.258522,0.32367,0.201877,2,73,1073
4.1533,69.9885,4.1535,55.336,0.303293,0.264946,0.249741,0.350834,0.19986400000000001,2,74,1074
4.18979,70.2511,4.1561,55.358,0.295782,0.266247,0.251506,0.335071,0.19951,2,75,1075
4.19467,66.507,3.91842,51.5888,0.326125,0.267005,0.322801,0.379566,0.198793,2,76,1076
4.11781,64.6621,3.89448,54.2328,0.311182,0.275652,0.301853,0.396519,0.203283,2,77,1077
4.18255,65.7165,4.23374,51.1662,0.299244,0.30071,0.40156,0.322035,0.199972,2,78,1078
4.144,65.2203,3.61429,50.8897,0.283573,0.296646,0.402682,0.382384,0.197768,2,79,1079
4.14073,65.0545,3.81152,52.4663,0.289797,0.293401,0.349316,0.360605,0.197363,2,80,1080
4.15151,66.4746,4.52658,54.6901,0.288289,0.237024,0.305601,0.330189,0.204088,2,81,1081
4.0745,65.6864,3.95776,54.7703,0.2898,0.268739,0.348223,0.373839,0.198365,2,82,1082
4.11502,68.4393,4.64029,54.5756,0.309537,0.259682,0.363639,0.298337,0.203445,2,83,1083
4.11062,67.6798,4.62115,54.633,0.308713,0.262995,0.364269,0.296269,0.203619,2,84,1084
4.11995,65.4145,4.38547,56.1652,0.297673,0.235657,0.404686,0.318404,0.197914,2,85,1085
4.17783,69.8673,4.25695,55.6987,0.29112,0.245843,0.313838,0.357057,0.204068,2,86,1086
4.13722,70.2752,4.04731,52.7605,0.27766,0.249003,0.429085,0.383801,0.202997,2,87,1087
4.10733,68.5455,4.10006,51.762,0.310612,0.268822,0.286288,0.359918,0.198596,2,88,1088
4.16048,67.7156,4.3944,57.5307,0.263612,0.234744,0.301884,0.285419,0.201349,2,89,1089
4.06057,69.2056,3.84889,48.7649,0.292231,0.258139,0.290522,0.373178,0.199537,2,90,1090
4.04612,66.5268,4.48635,52.2077,0.282414,0.248757,0.314443,0.289934,0.202465,2,91,1091
3.95158,68.3091,4.22754,50.1475,0.288792,0.264888,0.315912,0.316174,0.200594,2,92,1092
3.96757,66.574700000000007,4.36094,57.5317,0.276238,0.247232,0.455466,0.268499,0.202605,2,93,1093
3.94932,66.6921,4.07874,52.6345,0.286057,0.247803,0.343449,0.312452,0.199096,2,94,1094
3.98452,67.4616,4.23888,53.9445,0.278369,0.281454,0.453272,0.261241,0.203525,2,95,1095
3.84733,67.6562,3.86614,52.9606,0.296081,0.249774,0.329598,0.347645,0.199046,2,96,1096
3.8676,67.308,4.06972,54.6693,0.295333,0.249085,0.270845,0.374713,0.198437,2,97,1097
4.03571,66.7173,4.31549,52.7636,0.276936,0.263284,0.351407,0.33103900000000003,0.20398,2,98,1098
4.04607,67.4251,3.69946,53.0232,0.275839,0.268794,0.373701,0.318193,0.198962,2,99,1099
4.03583,67.4438,3.57061,53.7634,0.276264,0.270379,0.363593,0.310022,0.201195,2,100,1100
4.08062,66.5911,4.44188,55.0855,0.272752,0.292484,0.372855,0.311687,0.203586,2,101,1101
3.96914,67.8802,3.86388,53.3226,0.283703,0.243721,0.24168,0.354262,0.200382,2,102,1102
3.9124,65.0784,4.57165,56.2451,0.29892,0.258667,0.307364,0.289399,0.20422,2,103,1103
3.88061,66.7113,4.30544,52.4214,0.297289,0.250259,0.275459,0.305322,0.200867,2,104,1104
3.90042,66.5533,4.17159,49.9378,0.296644,0.283572,0.337691,0.335435,0.204164,2,105,1105
3.88734,68.8488,4.36312,56.102,0.291667,0.258556,0.308177,0.333347,0.200707,2,106,1106
4.07022,73.4595,3.93272,49.9058,0.262191,0.306005,0.325067,0.356112,0.203977,2,107,1107
4.10143,73.016,4.02109,53.8406,0.257689,0.300181,0.218638,0.286474,0.201678,2,108,1108
4.12742,68.2232,4.08124,53.0109,0.2496,0.285811,0.382315,0.443087,0.202463,2,109,1109
4.15984,67.8565,4.16015,51.6373,0.247948,0.323159,0.345753,0.323515,0.200742,2,110,1110
4.15961,66.6371,4.63622,54.5636,0.283671,0.272706,0.326583,0.314796,0.200738,2,111,1111
4.12023,67.7314,4.52812,53.4592,0.283881,0.328021,0.424521,0.325385,0.200967,2,112,1112
4.1234,68.6362,4.51515,54.7635,0.281262,0.324536,0.395223,0.333459,0.197837,2,113,1113
4.07471,67.2772,4.48001,54.7257,0.271529,0.28552,0.299735,0.310872,0.20424,2,114,1114
4.14183,65.8632,4.77667,56.2841,0.264485,0.26186,0.412816,0.33793,0.202467,2,115,1115
