TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.3866,66.9859,3.89262,52.1074,0.28536,0.283041,0.352596,0.242223,0.200366,2,150,1150
4.24742,68.0827,4.06102,52.8286,0.254035,0.24965,0.409198,0.245045,0.193212,2,151,1151
4.15155,69.7016,3.82197,53.3873,0.277996,0.240853,0.389861,0.235751,0.201625,2,152,1152
4.13489,68.5998,3.88735,55.6157,0.28918,0.223968,0.432636,0.293158,0.1954,2,153,1153
4.11125,67.4439,3.57253,54.3278,0.29288,0.266546,0.341928,0.353883,0.195249,2,154,1154
4.06077,65.6121,3.69494,55.4312,0.310717,0.25910300000000003,0.300576,0.23644,0.19588,2,155,1155
4.02927,65.5975,3.84429,54.3266,0.30984,0.241177,0.321094,0.223483,0.194908,2,156,1156
4.07388,66.0153,3.47721,53.4969,0.296775,0.251212,0.298178,0.216874,0.20004,2,157,1157
4.17969,65.2157,4.22031,58.9665,0.2814,0.226689,0.364976,0.265374,0.195068,2,158,1158
4.20141,64.2293,3.68329,52.4457,0.258458,0.244399,0.289293,0.251304,0.192708,2,159,1159
4.19722,66.6838,3.63944,54.7961,0.265513,0.262287,0.391645,0.264513,0.203015,2,160,1160
4.11655,68.8652,3.35362,52.5709,0.255108,0.286577,0.324551,0.290557,0.194029,2,161,1161
4.18573,69.1798,3.96738,52.0448,0.240387,0.276632,0.363788,0.303749,0.200932,2,162,1162
4.19377,67.6631,3.78327,51.2895,0.2559,0.25558,0.267137,0.270798,0.199198,2,163,1163
4.09728,66.3202,3.99241,52.8846,0.277945,0.271616,0.393591,0.296831,0.200556,2,164,1164
4.02525,65.489,3.77311,54.7348,0.273553,0.275777,0.337056,0.2767,0.19448,2,165,1165
3.98673,65.8097,3.85753,54.0642,0.294334,0.256791,0.319897,0.319339,0.197795,2,166,1166
4.1327,64.573,4.23008,51.7643,0.263292,0.267546,0.315402,0.262732,0.196687,2,167,1167
4.11398,64.3231,3.53306,52.3399,0.27651,0.272298,0.290793,0.350866,0.199688,2,168,1168
4.18049,64.8833,3.90968,54.0661,0.274899,0.269163,0.402829,0.339652,0.189909,2,169,1169
4.17544,64.5098,4.29573,52.5239,0.283762,0.250201,0.438741,0.311945,0.200666,2,170,1170
4.20026,65.2014,3.86265,51.6245,0.273533,0.221729,0.410976,0.297039,0.197281,2,171,1171
4.05229,68.6086,3.60664,51.1758,0.276436,0.232518,0.329605,0.26005,0.195053,2,172,1172
4.07116,67.0238,3.64168,58.4203,0.288315,0.239697,0.329388,0.29514,0.203133,2,173,1173
4.01128,65.5809,3.97036,54.9777,0.296066,0.246657,0.409041,0.331654,0.196733,2,174,1174
4.0746,65.9725,4.11037,53.9258,0.291795,0.245805,0.428123,0.329349,0.197932,2,175,1175
4.10643,65.2235,3.88765,53.4574,0.286515,0.24495,0.352121,0.284671,0.196968,2,176,1176
4.05524,65.2621,3.71654,55.5796,0.28425,0.246754,0.34352,0.299679,0.192061,2,177,1177
4.11853,64.8233,3.62131,55.4731,0.29114,0.240724,0.372701,0.338953,0.199959,2,178,1178
4.1613,65.4369,3.89176,52.5066,0.295465,0.24184,0.334671,0.284321,0.194675,2,179,1179
4.15812,66.9634,3.63745,53.7303,0.294184,0.251759,0.231126,0.293337,0.200292,2,180,1180
4.23813,65.5437,3.75241,53.9412,0.286071,0.24022,0.325196,0.260571,0.193371,2,181,1181
4.30658,66.0443,3.56247,54.686,0.282133,0.240506,0.326202,0.279167,0.201931,2,182,1182
4.25581,65.0144,3.57117,53.6656,0.285581,0.269604,0.303541,0.29427,0.199534,2,183,1183
4.34593,68.4773,3.77938,51.7244,0.271728,0.281183,0.350207,0.277266,0.195353,2,184,1184
4.28153,68.1527,3.6039,51.7308,0.278138,0.290038,0.398698,0.263055,0.198862,2,185,1185
4.22876,69.3489,3.87545,51.9541,0.272753,0.260551,0.319878,0.258001,0.195809,2,186,1186
4.24889,69.4153,3.80567,53.156,0.265196,0.29698600000000003,0.355292,0.28304,0.195816,2,187,1187
4.1485900000000004,68.6317,3.5447,55.3524,0.294189,0.269967,0.30673,0.28089,0.195894,2,188,1188
4.09824,68.6755,3.58293,50.2723,0.283954,0.292731,0.354314,0.243275,0.193652,2,189,1189
4.05593,67.8765,3.58058,50.6673,0.292586,0.274611,0.297651,0.296119,0.192201,2,190,1190
4.16787,67.1912,3.7667,49.8711,0.272197,0.307554,0.408503,0.305377,0.19266,2,191,1191
4.20965,68.4742,3.79366,48.7647,0.284795,0.299498,0.284458,0.334533,0.19348,2,192,1192
4.09178,67.3082,4.09703,54.435,0.266196,0.253246,0.401189,0.268304,0.201272,2,193,1193
4.08793,69.2599,4.29707,51.5724,0.271895,0.280608,0.377644,0.317721,0.203591,2,194,1194
4.0927,66.7352,3.74017,57.3652,0.278084,0.277785,0.421997,0.22514,0.193368,2,195,1195
4.13427,66.427,3.87215,49.7882,0.267312,0.278601,0.373108,0.235333,0.194783,2,196,1196
4.02642,67.2662,4.19247,54.7627,0.292554,0.250381,0.379797,0.338279,0.194133,2,197,1197
4.02942,66.1031,4.06644,60.8114,0.303364,0.253036,0.427297,0.289595,0.188354,2,198,1198
4.0774,64.8342,4.03182,58.7704,0.288071,0.278007,0.450581,0.335317,0.199233,2,199,1199
4.04747,66.9015,3.68755,55.0383,0.239985,0.234346,0.332694,0.337962,0.194013,2,200,1200
3.94829,66.709,3.7568,51.2627,0.246369,0.248497,0.474106,0.374868,0.196485,2,201,1201
3.93683,66.2756,3.77964,53.2729,0.260703,0.253241,0.477065,0.277125,0.200925,2,202,1202
3.94512,66.7667,3.75858,53.4459,0.256512,0.247895,0.374759,0.343289,0.192857,2,203,1203
3.98348,66.2888,3.86805,53.6511,0.251842,0.265461,0.321403,0.325097,0.196689,2,204,1204
3.99608,68.5458,3.84999,53.8157,0.251874,0.27152,0.349397,0.35815,0.200851,2,205,1205
4.01328,67.8346,3.65691,51.199,0.250978,0.277322,0.394142,0.256682,0.19413,2,206,1206
3.99986,66.7389,3.84855,52.2826,0.245529,0.263659,0.486073,0.282017,0.194584,2,207,1207
4.06034,67.6049,3.91989,52.9776,0.237078,0.27133,0.457825,0.257579,0.192426,2,208,1208
4.0988,67.1371,3.53328,51.7459,0.268565,0.261415,0.415139,0.268306,0.203075,2,209,1209
4.08923,67.7207,3.5609,55.9207,0.292077,0.265106,0.557401,0.247976,0.20144,2,210,1210
4.09963,65.483,4.10604,50.3474,0.268348,0.264168,0.377461,0.274832,0.200323,2,211,1211
4.11374,64.2195,3.92313,53.7291,0.272639,0.255475,0.514736,0.21582200000000001,0.193112,2,212,1212
4.04532,65.7382,3.7849,54.5381,0.279048,0.267673,0.475148,0.266438,0.196444,2,213,1213
3.96001,64.6773,3.86168,55.891,0.293479,0.259796,0.437004,0.266744,0.195559,2,214,1214
4.00498,64.4314,3.81784,58.3006,0.296579,0.275606,0.523274,0.228919,0.190602,2,215,1215
4.04089,66.0637,3.51465,58.8676,0.301739,0.262063,0.417362,0.244138,0.201703,2,216,1216
4.06805,65.82,4.18987,50.7088,0.287572,0.302586,0.536677,0.247996,0.197335,2,217,1217
4.01967,66.889,3.86109,54.6887,0.295771,0.288213,0.462777,0.253472,0.19699,2,218,1218
4.1108,65.6911,4.29599,54.941,0.290085,0.297172,0.478174,0.253931,0.190544,2,219,1219
4.09872,66.0053,3.69981,54.4402,0.267101,0.288152,0.351855,0.311397,0.193871,2,220,1220
4.05319,66.943,4.18429,53.9617,0.27528,0.276548,0.493361,0.28754,0.192624,2,221,1221
4.18656,68.8944,4.21341,52.3418,0.269003,0.256545,0.434874,0.260741,0.196235,2,222,1222
4.10619,70.1403,3.78594,51.7146,0.272876,0.285569,0.401612,0.288723,0.193828,2,223,1223
4.23586,69.8394,4.08527,57.1921,0.252995,0.277559,0.423894,0.242148,0.195736,2,224,1224
4.23069,68.4523,3.64056,55.6753,0.275207,0.276139,0.382772,0.248665,0.19848,2,225,1225
4.30683,66.2857,4.13152,54.2865,0.290591,0.272623,0.475574,0.309683,0.195545,2,226,1226
4.24116,67.229,3.67692,54.29,0.320568,0.27866,0.37956,0.287515,0.194594,2,227,1227
4.15053,65.6219,3.89698,55.907,0.318339,0.300315,0.49599,0.333264,0.193306,2,228,1228
4.13791,67.6333,3.68916,57.2149,0.313387,0.250067,0.48434,0.244056,0.201835,2,229,1229
4.05224,67.8113,3.60855,52.4639,0.2979,0.24385,0.401646,0.31493,0.195598,2,230,1230
4.10941,66.8054,3.84212,56.8036,0.279387,0.256365,0.47599,0.277051,0.198394,2,231,1231
4.16873,65.0275,4.04043,51.8529,0.251681,0.245752,0.480793,0.321999,0.195352,2,232,1232
4.31878,65.4859,3.94332,49.885,0.236926,0.264433,0.429294,0.314036,0.201987,2,233,1233
4.22194,65.895,3.8711700000000002,51.9459,0.251622,0.274027,0.373792,0.302746,0.19608,2,234,1234
4.30314,65.6786,4.23918,56.1205,0.275684,0.253356,0.355187,0.242079,0.199693,2,235,1235
4.29038,66.427,4.01943,55.0569,0.281913,0.24584,0.361182,0.315042,0.201724,2,236,1236
4.15455,68.1269,3.48449,50.4819,0.26387,0.262759,0.398396,0.236414,0.192872,2,237,1237
4.13069,67.2196,3.57545,51.3587,0.263451,0.25489,0.416517,0.286089,0.19120500000000001,2,238,1238
4.18392,67.8362,3.80453,51.7989,0.256765,0.262178,0.402387,0.267172,0.193096,2,239,1239
4.21958,68.9193,3.49022,49.3945,0.277587,0.259441,0.406223,0.259996,0.202249,2,240,1240
4.06909,69.6752,3.50317,53.2501,0.271739,0.242154,0.355938,0.299109,0.193045,2,241,1241
4.11013,69.4851,3.57842,53.8637,0.276072,0.239093,0.354763,0.311932,0.19474,2,242,1242
4.13829,66.3733,3.65501,53.6568,0.270598,0.300465,0.431428,0.230203,0.200855,2,243,1243
4.09417,65.5425,3.50562,52.2842,0.272298,0.262989,0.424222,0.245292,0.189149,2,244,1244
4.14531,66.7317,3.86808,52.6287,0.285162,0.26217,0.389494,0.257739,0.195239,2,245,1245
4.20572,66.8066,3.83504,52.1177,0.287833,0.241898,0.442051,0.273518,0.197895,2,246,1246
4.17098,66.4065,3.84694,53.2255,0.288162,0.241019,0.47623,0.258318,0.198394,2,247,1247
4.19817,65.4994,3.5579,54.5932,0.278371,0.25424,0.368644,0.300885,0.19276,2,248,1248
4.16257,64.9087,3.69506,56.4984,0.282705,0.261502,0.523214,0.288106,0.198897,2,249,1249
4.21385,66.9564,3.90455,56.4695,0.288214,0.252824,0.475235,0.279103,0.195769,2,250,1250
4.27011,65.9991,4.06131,54.837,0.267995,0.256174,0.482498,0.283983,0.198437,2,251,1251
4.25638,67.0065,3.95027,57.9068,0.284225,0.251651,0.54461,0.281667,0.197771,2,252,1252
4.31044,66.6432,3.76056,54.6154,0.275714,0.265604,0.444381,0.289237,0.195887,2,253,1253
4.29197,67.3603,3.9796,59.1667,0.285777,0.26824,0.457406,0.312949,0.193743,2,254,1254
4.2371,67.0537,3.81033,61.7914,0.316007,0.240266,0.452989,0.310296,0.198999,2,255,1255
4.281,67.6932,3.65681,52.7414,0.259229,0.28369,0.443518,0.251328,0.190861,2,256,1256
4.23755,69.2277,3.69459,56.2271,0.275963,0.283314,0.499906,0.232269,0.199962,2,257,1257
4.28508,67.6418,3.86648,54.415,0.288844,0.237566,0.376606,0.283418,0.192908,2,258,1258
4.28617,67.9279,3.93809,53.7067,0.27982,0.258028,0.383516,0.285663,0.199394,2,259,1259
4.22376,63.1424,3.75144,54.8838,0.272569,0.26365,0.306867,0.297484,0.202914,2,260,1260
4.22783,62.5683,4.121,54.0978,0.267477,0.271772,0.375004,0.274092,0.198739,2,261,1261
4.11205,61.8319,3.8162,52.6504,0.264184,0.317077,0.340624,0.319257,0.198437,2,262,1262
4.04549,64.558,3.83323,53.1406,0.259031,0.295495,0.325058,0.244522,0.201133,2,263,1263
3.99227,64.6983,3.48165,51.3111,0.260107,0.294607,0.372712,0.302143,0.197777,2,264,1264
4.03513,65.2952,4.15114,51.7271,0.25571,0.281884,0.289438,0.327248,0.194294,2,265,1265
4.05822,66.7481,3.64873,53.4863,0.255276,0.269941,0.39437,0.31616,0.204325,2,266,1266
4.0706,68.1927,3.93444,50.7534,0.254788,0.243118,0.34596,0.305684,0.18993,2,267,1267
4.0324,68.0649,3.8227,53.099,0.267602,0.264269,0.391815,0.262649,0.198864,2,268,1268
4.01401,66.2923,3.68473,57.4733,0.280827,0.25216,0.299808,0.295368,0.194584,2,269,1269
4.01631,66.8924,3.63091,60.0721,0.296147,0.26559,0.277671,0.274707,0.201022,2,270,1270
3.89467,66.2504,3.45557,54.7984,0.275327,0.229105,0.404464,0.299513,0.198429,2,271,1271
3.88957,67.0868,3.65334,54.1013,0.287084,0.224506,0.328728,0.394236,0.190549,2,272,1272
3.88364,65.8953,3.90364,53.7456,0.281409,0.222499,0.341578,0.408229,0.193337,2,273,1273
3.86581,67.0111,3.66943,54.4388,0.277614,0.240381,0.349782,0.274981,0.201257,2,274,1274
3.93462,65.946,3.88537,58.0011,0.281343,0.229982,0.31859,0.342264,0.19755,2,275,1275
3.8759,65.8014,3.91413,56.7001,0.313073,0.248855,0.253059,0.355931,0.193241,2,276,1276
3.93354,65.5316,3.74248,58.8902,0.276884,0.226509,0.472218,0.282443,0.198,2,277,1277
3.95536,66.9913,3.48636,58.5565,0.289585,0.260757,0.419675,0.383722,0.196711,2,278,1278
3.91293,66.9903,4.00623,55.538,0.283196,0.262574,0.428111,0.348975,0.191354,2,279,1279
3.98199,68.2079,3.76484,50.1721,0.285265,0.269092,0.397491,0.321884,0.196079,2,280,1280
3.95128,67.5249,3.90457,50.5336,0.284157,0.253081,0.424145,0.311834,0.194079,2,281,1281
3.91614,69.5487,3.35752,52.3062,0.30262,0.266169,0.398828,0.287633,0.198076,2,282,1282
3.93936,69.8155,4.07999,52.547,0.279158,0.253776,0.528758,0.252247,0.195113,2,283,1283
3.92626,69.4331,4.12502,52.0157,0.281388,0.255699,0.577501,0.239992,0.195554,2,284,1284
3.85655,68.6581,3.66117,54.7025,0.270351,0.270718,0.484617,0.271093,0.196243,2,285,1285
3.88307,67.4914,4.06803,56.7532,0.290753,0.264269,0.366926,0.267016,0.193737,2,286,1286
3.98239,66.6221,4.23271,52.1287,0.260162,0.249968,0.495141,0.31425,0.199591,2,287,1287
4.03934,68.2938,4.24743,54.2946,0.241314,0.249272,0.40379,0.316685,0.195172,2,288,1288
4.07239,67.8285,4.39298,61.9375,0.263026,0.24317,0.554708,0.340508,0.193815,2,289,1289
4.05223,66.9881,3.53648,54.0279,0.271479,0.257227,0.494153,0.275472,0.200178,2,290,1290
4.1075,66.9091,4.01276,54.1296,0.263597,0.267195,0.532971,0.273691,0.186491,2,291,1291
4.08853,68.3951,3.86449,60.8534,0.270814,0.273545,0.480628,0.284009,0.208318,2,292,1292
4.13226,67.8682,3.8226,59.0614,0.283506,0.264034,0.478809,0.261977,0.201231,2,293,1293
4.10981,69.008,3.60865,55.8828,0.25511,0.257173,0.377868,0.274704,0.199537,2,294,1294
4.12947,70.7876,3.71584,55.5575,0.255742,0.289258,0.41433,0.26916,0.202129,2,295,1295
4.14071,71.5565,4.05107,53.7463,0.266849,0.270853,0.419379,0.306318,0.191251,2,296,1296
4.22104,70.9683,3.80997,56.4505,0.270169,0.258974,0.3246,0.266231,0.20482,2,297,1297
4.15421,70.8075,3.92946,55.6495,0.273289,0.241665,0.436757,0.230988,0.20029,2,298,1298
4.2448,68.1779,3.86453,53.5204,0.256822,0.267115,0.368757,0.259082,0.194644,2,299,1299
4.23643,67.5598,3.73354,53.3836,0.244189,0.248195,0.296826,0.286926,0.198129,2,300,1300
4.17571,67.3519,3.66865,54.7419,0.267643,0.268598,0.319387,0.311992,0.196513,2,301,1301
4.21143,64.7892,3.57841,56.6211,0.288984,0.287335,0.574636,0.265162,0.201622,2,302,1302
4.15171,64.1099,3.99958,57.9739,0.303969,0.26644,0.477015,0.26188,0.193835,2,303,1303
4.12319,67.2409,3.65701,53.9468,0.301128,0.276443,0.604974,0.247084,0.198148,2,304,1304
4.11127,67.0006,3.92771,55.1704,0.310731,0.261574,0.583605,0.261107,0.202991,2,305,1305
4.11643,67.5823,3.91842,54.9934,0.301715,0.263161,0.572396,0.270776,0.200203,2,306,1306
4.03277,66.7521,4.07162,57.4991,0.290265,0.248128,0.538523,0.275225,0.196372,2,307,1307
4.04283,65.8548,3.72359,55.2012,0.262088,0.254306,0.398476,0.28525,0.197269,2,308,1308
3.98988,66.0378,4.10956,56.1878,0.250594,0.246478,0.466066,0.255343,0.204594,2,309,1309
3.97937,66.4541,3.8844,53.9595,0.245637,0.256386,0.626924,0.279465,0.192205,2,310,1310
3.93327,65.5407,3.55774,56.1333,0.260421,0.263218,0.491392,0.252229,0.195169,2,311,1311
3.9593,65.6426,3.59016,57.2984,0.245254,0.254346,0.418967,0.274127,0.202389,2,312,1312
3.9286,65.8579,3.48973,55.1361,0.248689,0.249488,0.479566,0.286211,0.206043,2,313,1313
3.99901,67.464,3.92549,60.6529,0.266808,0.262417,0.403772,0.20897,0.194561,2,314,1314
4.04965,68.5584,3.94462,51.9543,0.273708,0.267646,0.385713,0.194462,0.19698,2,315,1315
4.02926,67.2703,4.10521,58.243,0.303255,0.267208,0.466598,0.222167,0.195659,2,316,1316
4.04358,67.5582,3.77986,57.4185,0.299197,0.239008,0.41049,0.207884,0.200219,2,317,1317
4.00932,68.2268,3.94807,58.9206,0.288808,0.253892,0.464126,0.237953,0.190854,2,318,1318
4.088,68.6728,4.13346,57.9706,0.277811,0.2489,0.432125,0.242174,0.196519,2,319,1319
4.12414,66.2923,4.04802,54.354,0.298392,0.232273,0.430174,0.230544,0.19277,2,320,1320
3.999,65.6742,3.72466,57.1592,0.285383,0.27109,0.388321,0.243348,0.198294,2,321,1321
4.03068,64.9261,3.84092,54.7817,0.270003,0.271827,0.3995,0.209921,0.195922,2,322,1322
3.94406,65.4025,3.87418,55.459,0.307528,0.250622,0.583148,0.239471,0.202499,2,323,1323
4.06217,66.1478,3.9606,54.9854,0.293932,0.230311,0.56065,0.238386,0.200413,2,324,1324
4.0558,66.1706,3.81289,55.3892,0.285652,0.257344,0.542168,0.270193,0.195902,2,325,1325
4.0478,65.2435,3.86732,56.3969,0.289107,0.254428,0.491246,0.237257,0.196189,2,326,1326
3.97937,66.7899,3.87798,56.4268,0.280364,0.271348,0.564743,0.294425,0.195511,2,327,1327
4.03747,66.3546,3.60183,54.7503,0.269537,0.265464,0.421169,0.247734,0.192777,2,328,1328
4.09133,66.3439,3.89049,55.6436,0.277633,0.270374,0.534616,0.27655,0.197737,2,329,1329
4.0728,66.206,4.01253,52.7049,0.275721,0.260279,0.447808,0.293067,0.199533,2,330,1330
4.04202,66.1844,3.83225,54.4313,0.255114,0.257832,0.545243,0.30646,0.199822,2,331,1331
4.0514,67.7574,4.14028,54.5739,0.300198,0.242852,0.373074,0.261092,0.194703,2,332,1332
4.06443,67.7176,4.16567,54.7769,0.304373,0.245393,0.393569,0.262542,0.194773,2,333,1333
4.13862,68.3322,3.68353,56.7404,0.315507,0.267729,0.390091,0.330521,0.198515,2,334,1334
4.16448,67.0527,4.04396,58.6843,0.329042,0.292138,0.391597,0.325639,0.19986400000000001,2,335,1335
4.24368,67.5048,3.83153,58.1655,0.306324,0.270227,0.389632,0.388662,0.19715,2,336,1336
4.27761,68.064,4.16512,54.1783,0.303502,0.239972,0.307182,0.366784,0.191418,2,337,1337
4.3585,67.0009,4.50836,56.9794,0.305043,0.245548,0.510298,0.273672,0.201045,2,338,1338
4.34126,66.7689,4.60715,57.9729,0.295073,0.22802,0.493206,0.270806,0.202775,2,339,1339
4.32331,68.2278,3.90345,57.6897,0.288236,0.257237,0.411327,0.294829,0.200013,2,340,1340
4.2649,68.4585,3.86367,57.6318,0.289732,0.261735,0.421918,0.28892,0.200631,2,341,1341
4.26138,66.9399,4.31645,53.2703,0.269585,0.265273,0.407028,0.298712,0.193808,2,342,1342
4.31702,68.2738,4.60117,52.494,0.298931,0.276007,0.439277,0.260139,0.204056,2,343,1343
4.2579,68.0223,3.89906,57.429,0.274446,0.26713,0.502272,0.328698,0.187331,2,344,1344
4.33043,69.7948,4.0384,56.5743,0.266321,0.324334,0.332071,0.301606,0.201464,2,345,1345
4.28755,68.9524,3.8823,54.2382,0.292045,0.250574,0.399941,0.299121,0.193137,2,346,1346
4.27412,67.2446,4.00721,54.3056,0.285428,0.261609,0.342321,0.297299,0.196226,2,347,1347
4.24456,66.4842,3.86479,53.1684,0.290483,0.250767,0.235667,0.317397,0.194817,2,348,1348
4.24904,66.9934,3.78738,55.1591,0.287068,0.260343,0.241573,0.33516,0.196907,2,349,1349
4.18211,67.9007,3.87766,52.6949,0.303155,0.254319,0.277603,0.348909,0.197443,2,350,1350
4.23035,68.0061,3.88059,53.0041,0.295098,0.246252,0.195007,0.299026,0.199284,2,351,1351
4.17564,65.9638,3.76895,57.747,0.294923,0.275793,0.210925,0.31001,0.199341,2,352,1352
4.20208,69.0546,3.66603,53.4073,0.31089,0.262666,0.227452,0.269554,0.200674,2,353,1353
4.05589,68.6308,3.821,54.933,0.310904,0.254722,0.228411,0.260343,0.198099,2,354,1354
4.20238,65.4715,4.26186,54.6163,0.293387,0.282986,0.422267,0.239717,0.203777,2,355,1355
4.15076,67.0672,4.04033,54.979,0.311734,0.269948,0.472398,0.266954,0.202865,2,356,1356
4.12554,66.4343,3.96037,56.38,0.311683,0.26737,0.457685,0.235168,0.196119,2,357,1357
4.13162,66.5388,4.06072,57.4697,0.311156,0.260952,0.459372,0.240348,0.196244,2,358,1358
4.30991,67.3932,3.62583,54.8549,0.285078,0.263692,0.38591,0.240019,0.200101,2,359,1359
4.2609,67.3508,3.85009,53.7652,0.287455,0.262695,0.442913,0.268077,0.196467,2,360,1360
4.32873,66.9883,3.90912,54.0305,0.298457,0.237023,0.322268,0.20928,0.197496,2,361,1361
4.37538,66.4366,4.10756,49.7363,0.283706,0.236922,0.354833,0.1902,0.198971,2,362,1362
4.31604,66.7517,3.96575,55.4998,0.292837,0.260539,0.356754,0.265893,0.202852,2,363,1363
4.39497,66.6162,3.74984,52.6689,0.270508,0.247291,0.37892,0.225972,0.194818,2,364,1364
4.39012,64.5378,3.97582,55.5194,0.283466,0.259635,0.278381,0.249474,0.198721,2,365,1365
4.24725,67.0158,4.13852,50.3954,0.331355,0.241682,0.343855,0.351917,0.194897,2,366,1366
4.27929,68.2703,3.97494,56.1365,0.310847,0.253226,0.292172,0.303814,0.200343,2,367,1367
4.20171,70.4485,3.95152,53.6152,0.326084,0.263919,0.3362,0.387448,0.203828,2,368,1368
4.22345,68.6271,4.21202,55.3759,0.319075,0.252775,0.290877,0.33011,0.201055,2,369,1369
4.21721,68.9862,4.23815,55.7447,0.306031,0.244852,0.330095,0.35071600000000003,0.200505,2,370,1370
4.30102,69.2319,3.67796,50.3309,0.305378,0.254834,0.282553,0.248861,0.205409,2,371,1371
4.31866,66.7943,3.82386,52.8959,0.306005,0.25887,0.30854,0.335336,0.197669,2,372,1372
4.16218,67.3881,3.86909,53.3364,0.264923,0.229885,0.362634,0.286005,0.198158,2,373,1373
4.17457,68.234,4.18162,53.3867,0.273208,0.227087,0.359665,0.328798,0.192127,2,374,1374
4.18721,68.7336,3.72094,52.9748,0.284743,0.24729,0.343385,0.267433,0.198708,2,375,1375
4.21396,68.4602,4.02177,51.5207,0.266207,0.254088,0.326615,0.259607,0.194543,2,376,1376
4.16222,70.1215,3.89221,51.7482,0.3092,0.247788,0.351773,0.310277,0.202585,2,377,1377
4.22627,69.6149,3.99852,53.7142,0.288454,0.277455,0.371805,0.280612,0.204523,2,378,1378
4.213,72.8671,3.44716,54.4704,0.286194,0.275127,0.289507,0.24995,0.195195,2,379,1379
4.23767,72.0226,3.53358,54.9585,0.301941,0.24791,0.379886,0.258529,0.206387,2,380,1380
4.19866,71.4984,3.54801,54.0636,0.299938,0.259817,0.35115,0.287257,0.205482,2,381,1381
4.20195,68.5489,3.55788,51.9729,0.264298,0.260867,0.346413,0.281071,0.192899,2,382,1382
4.163,69.1906,3.65837,53.7753,0.252463,0.255165,0.402991,0.265739,0.197986,2,383,1383
4.12473,68.2309,4.26322,51.3566,0.271254,0.246284,0.475097,0.299843,0.194896,2,384,1384
4.01907,69.306,3.86192,51.4757,0.279924,0.267345,0.380223,0.291177,0.195937,2,385,1385
3.97305,71.2892,3.75857,57.4879,0.284059,0.251453,0.418531,0.301593,0.200144,2,386,1386
3.99572,69.6217,4.25832,55.8711,0.273005,0.249593,0.338025,0.269794,0.199793,2,387,1387
3.94975,67.3922,3.99035,55.1872,0.248251,0.240027,0.491158,0.336238,0.194163,2,388,1388
3.95962,66.5136,3.73526,58.076,0.253826,0.237874,0.41154,0.180014,0.197877,2,389,1389
4.02626,68.3714,4.06106,53.5565,0.236378,0.248884,0.520517,0.30435,0.197108,2,390,1390
4.04143,69.8782,4.31752,54.8156,0.256757,0.23878,0.534791,0.255955,0.195059,2,391,1391
4.02029,68.8502,3.89209,54.7875,0.293074,0.26408,0.456005,0.293939,0.19635,2,392,1392
4.08465,70.7511,3.5673,52.15,0.303409,0.283374,0.529161,0.219938,0.191284,2,393,1393
4.03213,69.3314,3.66548,53.194,0.309008,0.27786,0.506941,0.232,0.193828,2,394,1394
4.01583,70.1082,3.75624,53.1148,0.326256,0.261143,0.47689,0.211721,0.199899,2,395,1395
4.01842,70.4924,3.75381,52.9628,0.319944,0.258035,0.440181,0.217469,0.200921,2,396,1396
4.17795,67.8456,3.50382,53.7924,0.274935,0.234821,0.328247,0.268477,0.196534,2,397,1397
4.14937,67.6766,3.9839,52.6249,0.290066,0.24344,0.412148,0.207783,0.201137,2,398,1398
4.09173,67.9851,3.82886,55.4689,0.309797,0.24117,0.42534,0.22552,0.199302,2,399,1399
4.20506,69.1434,3.59052,53.251,0.286554,0.240325,0.459407,0.304311,0.195073,2,400,1400
4.19043,68.3317,3.62336,48.7911,0.312683,0.265223,0.337289,0.282754,0.199994,2,401,1401
4.24286,66.8998,4.07023,51.9608,0.298337,0.244074,0.281796,0.308306,0.194523,2,402,1402
4.23775,66.806,4.08639,49.4997,0.311445,0.252444,0.258066,0.337521,0.191377,2,403,1403
4.25721,67.779,3.97081,51.4565,0.30081,0.239579,0.359194,0.278493,0.195608,2,404,1404
4.28537,64.5007,3.65211,51.5927,0.307164,0.268648,0.22862,0.289311,0.199655,2,405,1405
4.33254,66.3979,3.97175,54.5869,0.285838,0.252627,0.423442,0.271771,0.197554,2,406,1406
4.32818,65.0222,3.97558,54.8158,0.303446,0.268288,0.427873,0.270704,0.19267,2,407,1407
4.33769,65.5586,4.05943,51.2894,0.294085,0.260691,0.405549,0.308157,0.188514,2,408,1408
4.3084,65.7378,3.75672,52.9977,0.298637,0.281095,0.348129,0.273017,0.19094,2,409,1409
4.27003,65.1535,3.94093,54.2093,0.305918,0.27767,0.358464,0.255036,0.190048,2,410,1410
4.21734,65.6199,3.92968,54.9582,0.306857,0.278724,0.433714,0.258183,0.195687,2,411,1411
4.31298,66.1346,3.81781,55.7197,0.292066,0.26421,0.379106,0.344049,0.199678,2,412,1412
4.22856,65.5094,3.55817,54.2689,0.29832,0.249928,0.451492,0.299515,0.193419,2,413,1413
4.21056,66.4968,3.40799,57.2363,0.325505,0.239087,0.421544,0.253215,0.200764,2,414,1414
4.17915,65.2505,4.21106,50.9232,0.305347,0.273777,0.451038,0.298698,0.194656,2,415,1415
4.22973,65.2616,4.02511,54.3326,0.300786,0.258671,0.452169,0.246891,0.198583,2,416,1416
4.25562,65.617,4.31697,55.7311,0.268105,0.261954,0.412018,0.226397,0.204475,2,417,1417
