TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.04378,66.7041,3.36908,59.0483,0.283534,0.288665,0.435504,0.315895,0.197042,1,630,630
4.05672,66.7863,3.54914,61.0273,0.275574,0.283683,0.482726,0.33165,0.194151,1,631,631
4.04917,68.678,3.46296,55.0877,0.278786,0.242159,0.415573,0.288571,0.19901,1,632,632
4.1892,67.0656,3.97938,56.7486,0.306529,0.239013,0.377584,0.317334,0.192665,1,633,633
4.21163,67.9634,3.95818,56.5342,0.313748,0.263638,0.459841,0.263687,0.19633,1,634,634
4.21563,68.9884,3.61957,55.4695,0.270696,0.255129,0.375655,0.262614,0.194505,1,635,635
4.17316,68.382,3.36426,52.915,0.263714,0.262232,0.393388,0.317712,0.197185,1,636,636
4.25731,68.8641,3.59853,55.3681,0.261134,0.267316,0.422577,0.216564,0.193387,1,637,637
4.22263,68.9563,3.4009,53.2762,0.247692,0.28743,0.387333,0.280237,0.197433,1,638,638
4.29059,68.0986,3.61228,54.2783,0.239954,0.252461,0.328065,0.248626,0.200883,1,639,639
4.23317,68.4008,3.33636,49.8818,0.249216,0.272921,0.441769,0.285243,0.201384,1,640,640
4.30931,66.4059,3.72147,56.5296,0.252958,0.25478,0.409014,0.297732,0.199442,1,641,641
4.21299,70.7355,3.70575,54.669,0.274418,0.257496,0.47983,0.322293,0.190219,1,642,642
4.3156,70.1771,4.14646,54.3819,0.273273,0.249522,0.461612,0.271715,0.199913,1,643,643
4.21801,66.1366,3.88509,58.4927,0.265473,0.252146,0.459209,0.234472,0.195632,1,644,644
4.25957,67.9841,3.78818,57.9226,0.26257,0.235217,0.526295,0.26233,0.194884,1,645,645
4.2279,65.9399,3.64259,60.8577,0.286255,0.257183,0.436694,0.257286,0.19764,1,646,646
4.20884,66.1135,3.7086,63.6137,0.289252,0.259456,0.417171,0.280157,0.196472,1,647,647
4.18387,65.5768,3.72388,56.4581,0.258764,0.278301,0.495684,0.237009,0.197575,1,648,648
4.07454,67.1872,4.06695,57.0457,0.248737,0.226906,0.511288,0.311396,0.197183,1,649,649
4.00336,66.7613,3.56056,59.6969,0.281133,0.243089,0.345522,0.252959,0.193249,1,650,650
4.16253,67.3673,4.40362,56.4298,0.300345,0.232889,0.381559,0.294283,0.203512,1,651,651
4.13857,69.5956,3.90034,53.3109,0.270669,0.247994,0.347557,0.245388,0.19498,1,652,652
4.14923,70.382,3.9315,54.5426,0.268792,0.24836,0.433629,0.272508,0.200056,1,653,653
4.02948,69.2344,4.14955,61.3498,0.297392,0.238591,0.400054,0.254551,0.199745,1,654,654
4.08625,69.165,3.80475,60.1635,0.291131,0.221872,0.358728,0.238874,0.200495,1,655,655
4.04303,67.9741,4.13152,54.5349,0.280635,0.236845,0.479469,0.248981,0.194793,1,656,656
3.94503,67.7108,4.23552,55.3873,0.287468,0.235758,0.366516,0.357732,0.202666,1,657,657
4.0105,68.5483,3.64521,50.7258,0.263304,0.252717,0.344367,0.295675,0.19651,1,658,658
4.07219,67.313,4.03047,55.6915,0.28229,0.240263,0.312251,0.289648,0.201983,1,659,659
4.01231,68.0359,3.78683,53.0424,0.278618,0.25237,0.398572,0.281399,0.18897,1,660,660
3.9963,68.7262,3.65133,53.7375,0.270856,0.25135,0.462246,0.289066,0.195912,1,661,661
3.89226,65.0246,4.17716,55.9511,0.282699,0.261395,0.323646,0.279475,0.198353,1,662,662
4.0002,68.0851,3.98222,51.3768,0.257797,0.273529,0.451484,0.319093,0.195984,1,663,663
4.07505,69.4027,3.92082,53.9534,0.26009,0.24834,0.337016,0.244787,0.195966,1,664,664
4.13807,64.5101,4.29016,53.9252,0.301695,0.23765,0.428725,0.23362,0.198598,1,665,665
4.12746,66.3846,4.19394,53.3601,0.297182,0.245233,0.384443,0.273817,0.20278,1,666,666
4.19234,64.5921,4.37911,55.6549,0.272754,0.269225,0.477754,0.185674,0.192086,1,667,667
4.24935,64.9955,4.01117,54.0807,0.269742,0.23918,0.498621,0.303533,0.204341,1,668,668
4.2535,65.3738,3.85729,56.6389,0.258901,0.233534,0.475732,0.232201,0.20508,1,669,669
4.2219,66.3168,4.09454,55.0463,0.279907,0.226411,0.44254,0.294454,0.196224,1,670,670
4.22492,65.7366,4.10277,53.7108,0.263234,0.229777,0.48663,0.269696,0.198159,1,671,671
4.24879,65.5425,4.31804,52.9124,0.258456,0.228354,0.459023,0.292625,0.203017,1,672,672
4.18312,66.4103,3.86755,54.4706,0.28533,0.233407,0.395488,0.284741,0.192778,1,673,673
4.22123,65.8062,4.22558,51.0064,0.274567,0.214191,0.458516,0.247444,0.19239,1,674,674
4.23156,66.4828,3.77777,52.2233,0.264192,0.230856,0.405617,0.226222,0.207897,1,675,675
4.27257,68.3455,3.82914,53.818,0.267851,0.227914,0.432681,0.25422,0.202407,1,676,676
4.21999,68.4554,3.99791,52.6064,0.266419,0.255486,0.422521,0.232211,0.193726,1,677,677
4.21627,67.067,3.92891,53.0612,0.265752,0.230985,0.328916,0.239218,0.197965,1,678,678
4.14851,68.6742,3.58749,52.6472,0.25475,0.238954,0.44406,0.297185,0.196215,1,679,679
4.1454,67.713,3.99013,53.9327,0.253311,0.238292,0.32876,0.320656,0.200082,1,680,680
4.18509,67.2161,3.85879,51.7114,0.257201,0.254815,0.358717,0.315128,0.198796,1,681,681
4.15616,67.4706,4.08442,53.165,0.249436,0.25096,0.376882,0.315892,0.20172,1,682,682
4.1568,68.8828,3.92718,53.6503,0.254643,0.264996,0.373888,0.29183,0.193484,1,683,683
4.14408,67.3843,3.5267,51.387,0.280433,0.272387,0.343385,0.373832,0.197754,1,684,684
4.18151,67.0287,3.55027,50.7473,0.27325700000000003,0.264411,0.350931,0.348268,0.197335,1,685,685
4.23168,67.0526,3.69175,52.101,0.273012,0.256637,0.326548,0.316074,0.197397,1,686,686
4.19467,67.4844,3.70458,53.144,0.265444,0.241637,0.312564,0.28669,0.199301,1,687,687
4.12688,65.7536,3.89389,53.2054,0.295095,0.2374,0.296443,0.236518,0.196586,1,688,688
4.19867,68.2505,3.88331,50.3937,0.26833,0.232411,0.373678,0.240221,0.197363,1,689,689
4.19458,67.9225,3.88785,50.5549,0.272089,0.230311,0.350606,0.241842,0.197486,1,690,690
4.16157,67.1935,4.09033,52.1018,0.274905,0.229637,0.352187,0.275188,0.196068,1,691,691
4.15152,67.5397,3.88668,52.8214,0.275148,0.25016,0.361015,0.247644,0.196995,1,692,692
4.12325,65.9373,4.47938,55.3234,0.271358,0.256346,0.448229,0.265355,0.192084,1,693,693
4.1554,66.5332,4.31504,56.3193,0.280118,0.259554,0.414332,0.282003,0.191381,1,694,694
4.16428,66.7742,3.98503,55.8242,0.255395,0.23379,0.481777,0.288992,0.196782,1,695,695
4.16609,65.9561,4.03966,54.7658,0.258818,0.230008,0.421555,0.296978,0.196271,1,696,696
4.26448,65.8221,3.89318,51.4098,0.307719,0.253,0.414611,0.306105,0.190772,1,697,697
4.18521,65.9379,3.87758,54.959,0.307477,0.244777,0.430282,0.244413,0.200484,1,698,698
4.16018,64.9343,3.89139,53.8238,0.309191,0.246618,0.498639,0.222827,0.195835,1,699,699
4.25301,65.9939,3.95821,51.9978,0.300031,0.254106,0.420944,0.278388,0.19109400000000001,1,700,700
4.22839,66.4949,3.83016,52.0042,0.302756,0.25174,0.48273,0.311781,0.194356,1,701,701
4.28495,65.5651,4.19551,56.4351,0.316917,0.278077,0.449377,0.276608,0.196901,1,702,702
4.22263,66.6017,3.86821,56.9062,0.340085,0.26691,0.428503,0.256227,0.192611,1,703,703
4.14695,67.74,3.84045,53.587,0.32128,0.261181,0.392999,0.317883,0.193201,1,704,704
4.18142,68.7146,3.91932,51.0271,0.300705,0.246629,0.44063,0.30974,0.197111,1,705,705
4.25565,68.2932,4.09223,52.0033,0.297575,0.248829,0.463906,0.257686,0.195069,1,706,706
4.19404,67.0651,3.88014,57.0823,0.29598,0.234578,0.546597,0.292633,0.19515,1,707,707
4.28215,67.0804,3.95415,52.9133,0.296426,0.274609,0.376059,0.223063,0.197942,1,708,708
4.28125,70.1625,3.39213,59.1019,0.309903,0.283614,0.363474,0.272736,0.198043,1,709,709
4.18665,67.8717,3.98527,57.356,0.286357,0.2565,0.373258,0.233336,0.202399,1,710,710
4.25812,70.064,3.85851,54.1526,0.266026,0.259792,0.462391,0.313522,0.195881,1,711,711
4.21264,70.3442,3.91787,52.3582,0.283264,0.267709,0.357092,0.278191,0.201528,1,712,712
4.16137,71.3528,3.63943,54.5127,0.283805,0.2636,0.269735,0.301471,0.20342,1,713,713
4.22717,67.7657,4.08248,51.366,0.273355,0.252301,0.236018,0.312114,0.201507,1,714,714
4.30927,67.2558,3.88672,49.2924,0.244135,0.271422,0.233847,0.308921,0.197597,1,715,715
4.30966,68.2495,4.09866,52.5931,0.268588,0.26179,0.261002,0.382988,0.193925,1,716,716
4.19877,67.3558,3.78147,51.717,0.254245,0.291699,0.380084,0.382664,0.19413,1,717,717
4.22899,68.474,3.62771,50.8309,0.257184,0.262131,0.269887,0.374662,0.195139,1,718,718
4.26944,67.2995,4.20952,51.0293,0.261753,0.279733,0.389544,0.254399,0.199869,1,719,719
4.14664,65.6664,3.56592,50.1759,0.254298,0.253976,0.299812,0.328297,0.195918,1,720,720
4.21101,66.918,3.7803,53.6412,0.247352,0.275845,0.37931,0.318658,0.196649,1,721,721
4.20941,68.4989,3.67289,53.6451,0.265381,0.270022,0.37608,0.279663,0.195137,1,722,722
4.16965,67.9047,3.76421,52.8654,0.265416,0.26384,0.351053,0.28928,0.194939,1,723,723
4.2134,66.211,4.10561,56.7725,0.270121,0.271299,0.448441,0.239434,0.199918,1,724,724
4.16563,67.9141,4.13998,56.459,0.279317,0.253752,0.375675,0.245028,0.20349,1,725,725
4.08314,66.6941,3.70291,57.4758,0.277874,0.276459,0.402777,0.290177,0.203401,1,726,726
4.0861,67.8636,3.72415,54.9559,0.276155,0.255319,0.409071,0.298897,0.203921,1,727,727
4.10632,67.4491,3.65987,54.7441,0.26569,0.256387,0.404863,0.289447,0.199579,1,728,728
4.14252,66.5677,4.04674,56.8909,0.273617,0.258726,0.541183,0.257147,0.19321,1,729,729
4.07308,68.14,3.87252,59.1978,0.264415,0.263322,0.536421,0.266559,0.197237,1,730,730
4.05605,65.8497,4.26629,57.1126,0.269888,0.254161,0.539873,0.184718,0.197423,1,731,731
4.24186,68.2795,3.57979,53.8795,0.244185,0.242976,0.470248,0.258926,0.199135,1,732,732
4.26361,68.2974,4.22534,55.0867,0.257141,0.265938,0.505613,0.230579,0.196678,1,733,733
4.16806,71.1522,3.37724,54.7407,0.314118,0.277885,0.419229,0.320202,0.192993,1,734,734
4.21105,69.1197,3.39742,54.4371,0.294139,0.253036,0.434286,0.299905,0.198337,1,735,735
4.2034,70.4753,3.49663,57.3131,0.285817,0.263933,0.365787,0.336927,0.193616,1,736,736
4.16954,67.651,3.82552,50.769,0.277347,0.260554,0.390433,0.280128,0.200586,1,737,737
4.25099,67.4081,3.67825,51.5005,0.27308,0.24833,0.333504,0.355419,0.19472,1,738,738
4.37458,65.7328,4.11197,52.8101,0.251386,0.253544,0.338489,0.286707,0.199108,1,739,739
4.38371,68.6846,3.81265,58.8741,0.30259,0.242002,0.410766,0.266959,0.195439,1,740,740
4.38495,68.3902,3.69464,57.7642,0.283249,0.260496,0.486996,0.257643,0.203645,1,741,741
4.38589,67.7321,4.14852,57.7588,0.285724,0.248887,0.481618,0.24199,0.190484,1,742,742
4.333,68.3373,4.10178,52.0566,0.281931,0.26592,0.416812,0.258682,0.198102,1,743,743
4.32616,69.1604,3.86416,53.9555,0.280288,0.264654,0.389104,0.260356,0.200374,1,744,744
4.23713,70.4702,3.85703,56.3218,0.299172,0.24437,0.499096,0.263817,0.193158,1,745,745
4.26149,69.2706,3.7816,53.4889,0.302144,0.259515,0.463494,0.25546,0.202927,1,746,746
4.15253,67.3713,3.62873,57.9526,0.315197,0.283171,0.399818,0.228123,0.192863,1,747,747
4.10419,66.1837,4.2205,57.5993,0.294033,0.295655,0.435517,0.260985,0.205371,1,748,748
4.06651,69.334,3.71548,58.2023,0.302975,0.257592,0.341974,0.273631,0.193204,1,749,749
4.13287,65.4837,4.18127,52.6836,0.277625,0.24184,0.453183,0.351822,0.198883,1,750,750
4.0249,66.0586,3.71353,53.1348,0.267685,0.252848,0.386516,0.313272,0.192444,1,751,751
4.10195,65.607,3.7168,54.2315,0.253298,0.247149,0.440223,0.287824,0.189684,1,752,752
4.09453,66.848,3.96082,53.0965,0.242347,0.250516,0.341917,0.296561,0.196246,1,753,753
4.05702,65.8329,3.90783,50.9003,0.244132,0.241824,0.361492,0.273738,0.19746,1,754,754
3.98527,66.7473,3.7213,56.3981,0.2431,0.24999,0.470719,0.231726,0.194691,1,755,755
3.91093,65.9168,3.56078,58.2784,0.244279,0.254928,0.515102,0.269665,0.1954,1,756,756
4.10593,66.4104,3.68312,51.2224,0.249469,0.264199,0.375425,0.250768,0.202374,1,757,757
4.15624,65.3576,4.01975,57.1628,0.256889,0.230511,0.44374,0.21649,0.194797,1,758,758
4.12204,66.5142,4.17407,53.7156,0.263702,0.264589,0.351728,0.220852,0.196738,1,759,759
4.15343,66.297,4.315,55.6456,0.258437,0.270354,0.444177,0.260573,0.199723,1,760,760
4.17729,65.7362,3.82185,57.3878,0.268836,0.249229,0.344146,0.286141,0.198381,1,761,761
4.16592,65.7992,3.67556,59.1229,0.274095,0.24955,0.314992,0.26227,0.195296,1,762,762
4.22888,65.214,3.71618,53.9282,0.279407,0.232696,0.461291,0.238263,0.19629,1,763,763
4.24269,65.9949,3.81705,54.9218,0.263092,0.242941,0.411885,0.225529,0.190991,1,764,764
4.06577,67.277,3.73055,55.4222,0.271977,0.237457,0.454893,0.259636,0.202302,1,765,765
3.91354,69.4726,3.82039,50.7164,0.249618,0.277879,0.428314,0.271005,0.189705,1,766,766
3.88833,68.6615,3.86884,51.7841,0.247935,0.285799,0.42868,0.258925,0.189701,1,767,767
4.00478,68.5143,3.90559,51.5375,0.254615,0.255548,0.472039,0.250662,0.201991,1,768,768
3.94472,67.2882,3.84741,57.0533,0.275347,0.285891,0.426441,0.263028,0.199644,1,769,769
3.95264,67.5609,3.56702,55.7688,0.279837,0.264613,0.467142,0.210846,0.199092,1,770,770
4.09443,70.7551,4.13073,53.6821,0.279512,0.28616,0.422309,0.304501,0.199322,1,771,771
3.97608,71.0605,4.08102,55.1827,0.286382,0.256573,0.420128,0.258325,0.192882,1,772,772
4.07947,71.5158,3.67822,55.4634,0.252671,0.276285,0.41972,0.265024,0.19671,1,773,773
4.06486,71.5585,4.00886,54.145,0.261086,0.274973,0.427485,0.298788,0.194125,1,774,774
4.0672,69.5958,3.77463,53.1123,0.266268,0.246708,0.397066,0.254966,0.193432,1,775,775
4.12195,69.6406,3.79645,53.4582,0.26795,0.247536,0.408986,0.24914,0.193302,1,776,776
4.14229,69.8378,4.14044,52.2472,0.266329,0.277077,0.374535,0.31759,0.195586,1,777,777
4.07232,70.8183,3.85109,53.5104,0.281827,0.279987,0.35587,0.25879,0.199341,1,778,778
4.05478,68.4055,3.60913,55.3065,0.279416,0.267902,0.469169,0.241125,0.196884,1,779,779
3.98871,68.0962,3.62906,57.3501,0.280884,0.285563,0.433255,0.308634,0.198143,1,780,780
4.01331,68.8988,4.61956,55.5936,0.283278,0.256387,0.520693,0.185005,0.190214,1,781,781
4.01887,70.4646,3.9375,56.3678,0.277403,0.268965,0.504007,0.160787,0.201597,1,782,782
4.0467,68.2655,3.91065,55.6047,0.257329,0.287665,0.503088,0.153812,0.194498,1,783,783
4.02023,68.05,3.3667,55.4785,0.253943,0.262533,0.484212,0.191384,0.20039,1,784,784
4.08909,68.3126,3.94496,53.2025,0.242915,0.268601,0.381759,0.257415,0.196038,1,785,785
4.09021,67.7304,3.62613,51.9702,0.261957,0.27023,0.465398,0.257753,0.195537,1,786,786
4.03069,66.6414,3.94047,52.5004,0.276461,0.255892,0.382466,0.242915,0.197562,1,787,787
4.13093,67.6375,3.7392,50.4431,0.259902,0.263517,0.364802,0.20454,0.194978,1,788,788
4.14393,67.6849,3.90516,56.2536,0.285096,0.242478,0.401566,0.238298,0.19924,1,789,789
4.15136,67.6927,3.82797,49.6574,0.264213,0.253989,0.408946,0.285225,0.194881,1,790,790
4.17193,66.3763,3.97398,56.2717,0.278097,0.245023,0.358506,0.298805,0.19793,1,791,791
4.07825,64.8221,4.12603,49.8443,0.272834,0.247402,0.365173,0.297978,0.193817,1,792,792
4.02064,66.6775,3.88279,53.7262,0.290558,0.25654,0.426458,0.342257,0.197003,1,793,793
4.02236,66.4192,4.08973,53.1176,0.272624,0.257253,0.465188,0.327295,0.196975,1,794,794
4.08778,68.3164,4.127,53.7571,0.255548,0.247263,0.424635,0.270211,0.199235,1,795,795
4.11663,68.5102,3.90674,52.0792,0.251073,0.2392,0.385762,0.262324,0.197274,1,796,796
4.12832,67.1279,4.50187,51.5954,0.263859,0.246476,0.366039,0.269473,0.196376,1,797,797
4.02564,69.9137,3.7089,58.7503,0.266832,0.25816,0.28446,0.30597800000000003,0.196146,1,798,798
4.05238,68.5712,3.91699,52.787,0.237122,0.25549500000000003,0.398138,0.318311,0.197279,1,799,799
4.02527,68.2759,3.8076,55.6454,0.281521,0.25508,0.337219,0.342523,0.199728,1,800,800
3.99532,68.1228,3.62961,54.893,0.29267,0.254557,0.409308,0.310909,0.201073,1,801,801
3.99371,69.0748,3.55944,54.6481,0.28883,0.253347,0.42173,0.365327,0.201351,1,802,802
4.08057,68.1645,3.78204,56.1266,0.279869,0.265285,0.411367,0.346676,0.19536,1,803,803
4.05659,67.5238,3.92746,53.4155,0.301138,0.294126,0.369196,0.29442,0.187915,1,804,804
3.98828,68.5877,3.90474,54.2452,0.307751,0.303413,0.421998,0.287178,0.188668,1,805,805
4.1622,66.3852,4.08735,55.5491,0.298506,0.275212,0.380293,0.3054,0.200971,1,806,806
4.21477,67.3792,3.76178,59.9377,0.30311,0.258409,0.36369,0.274391,0.189979,1,807,807
4.15263,67.5284,3.64264,56.7863,0.296664,0.266965,0.349449,0.335155,0.196871,1,808,808
4.21488,68.4927,3.90763,52.9021,0.298477,0.271255,0.471806,0.286888,0.195144,1,809,809
4.24792,66.8342,4.3318,55.1786,0.292541,0.256337,0.381389,0.314119,0.198574,1,810,810
4.10323,67.0154,3.71501,53.2767,0.312516,0.271871,0.421049,0.265208,0.196804,1,811,811
4.33042,66.2046,4.06417,57.7703,0.245685,0.249804,0.419764,0.324051,0.195925,1,812,812
4.36481,68.0488,3.57654,55.0816,0.264948,0.24651,0.342527,0.292149,0.195164,1,813,813
4.32748,68.7534,4.33563,55.919,0.284382,0.227244,0.492664,0.3224,0.197936,1,814,814
4.30944,67.7216,4.19775,53.5224,0.29693,0.244927,0.454593,0.289499,0.193147,1,815,815
4.04864,67.9026,3.89335,54.7236,0.295599,0.292043,0.48891,0.369135,0.197614,1,816,816
3.96996,67.654,3.63839,55.8766,0.316396,0.282813,0.414515,0.283814,0.190302,1,817,817
4.05685,67.6104,3.59233,53.4991,0.281407,0.281214,0.424956,0.298061,0.197205,1,818,818
4.06951,69.2317,3.91465,55.2242,0.288308,0.298154,0.352978,0.213405,0.198433,1,819,819
4.17112,71.4885,3.96043,51.3819,0.276664,0.314561,0.463663,0.257288,0.193821,1,820,820
4.13686,69.946,4.02577,56.1572,0.257739,0.263463,0.440912,0.269008,0.199923,1,821,821
4.12116,70.397,3.78549,55.0976,0.281602,0.259027,0.398552,0.217397,0.196043,1,822,822
4.12504,69.2988,3.53519,56.9384,0.274348,0.29209,0.449775,0.243472,0.198105,1,823,823
4.12677,70.5946,3.60522,57.5747,0.291461,0.261616,0.408606,0.276219,0.193112,1,824,824
4.08629,66.5153,3.62094,54.4551,0.282302,0.257375,0.384997,0.266228,0.200566,1,825,825
4.07061,65.9617,3.72869,55.9475,0.30556,0.266194,0.408381,0.251728,0.188989,1,826,826
4.02429,67.0095,3.71361,55.5753,0.297933,0.243951,0.352422,0.312645,0.197997,1,827,827
4.01844,66.8004,3.95415,56.1413,0.288055,0.25897,0.421734,0.298349,0.193303,1,828,828
4.00945,66.6829,4.00449,55.2364,0.29203,0.265801,0.398831,0.293612,0.193997,1,829,829
4.13155,67.7569,3.74935,49.6367,0.278235,0.244512,0.350432,0.276199,0.195991,1,830,830
4.10694,68.8707,3.73542,60.8721,0.251781,0.298037,0.445346,0.285109,0.192622,1,831,831
4.19674,69.4817,3.53625,54.5104,0.253208,0.284039,0.357428,0.248054,0.199654,1,832,832
4.11069,67.9532,3.66189,57.3003,0.302366,0.250753,0.4126,0.278206,0.192721,1,833,833
4.19708,68.9477,4.03541,58.0288,0.288645,0.299128,0.431201,0.291183,0.203329,1,834,834
4.11822,70.143,3.50241,53.5691,0.283541,0.278231,0.314532,0.305603,0.196946,1,835,835
4.21163,67.1834,3.71594,55.2876,0.274743,0.271313,0.566763,0.232753,0.203377,1,836,836
4.12546,68.6808,3.91951,54.7749,0.25709,0.247562,0.304135,0.266162,0.194975,1,837,837
4.20926,68.2328,3.43803,58.4706,0.251938,0.281676,0.371446,0.314539,0.200009,1,838,838
4.14161,67.7968,3.60119,53.3456,0.268735,0.27956,0.410007,0.254105,0.192519,1,839,839
4.15297,66.8419,4.25295,52.57,0.274395,0.227849,0.406031,0.352121,0.198428,1,840,840
4.18705,65.0668,3.73161,55.9781,0.298701,0.254839,0.329839,0.24308,0.194805,1,841,841
4.26292,63.5718,3.97082,51.778,0.268421,0.235047,0.348724,0.338084,0.19566,1,842,842
4.04875,63.9589,3.98929,54.7648,0.295651,0.258983,0.442256,0.300662,0.196561,1,843,843
4.05751,63.8627,3.83863,55.1839,0.296804,0.267782,0.334577,0.28387,0.198023,1,844,844
4.03567,64.0017,3.61328,56.1525,0.28306,0.276731,0.36818,0.255328,0.199927,1,845,845
4.07707,65.7707,3.65417,55.0346,0.268013,0.276087,0.305871,0.333625,0.196819,1,846,846
4.04863,67.2286,4.24709,51.1203,0.292194,0.259571,0.436748,0.265493,0.197101,1,847,847
3.97566,67.4191,3.98831,55.265,0.292803,0.278155,0.404054,0.323937,0.199853,1,848,848
4.13572,67.4927,3.56791,54.4409,0.27663,0.26327,0.362808,0.282038,0.192422,1,849,849
4.11794,66.2183,3.62589,52.7916,0.290479,0.252323,0.441051,0.259269,0.197134,1,850,850
4.08044,68.0028,3.68972,52.6876,0.283667,0.261169,0.495386,0.265298,0.20157,1,851,851
4.05162,67.1507,3.99018,55.1771,0.289403,0.277669,0.454577,0.212542,0.193337,1,852,852
4.11032,67.8107,3.92276,53.6673,0.304003,0.254202,0.471955,0.338173,0.195398,1,853,853
4.16896,67.0308,3.75855,55.4447,0.292434,0.243406,0.41113,0.263714,0.196937,1,854,854
4.16478,67.0912,3.70969,55.0636,0.259627,0.246757,0.471474,0.324867,0.187066,1,855,855
4.10317,66.5001,3.55202,56.8689,0.276921,0.24474,0.536531,0.26756,0.204556,1,856,856
4.13837,66.9763,3.92596,54.0955,0.273974,0.308248,0.549059,0.274854,0.187322,1,857,857
4.10392,69.2255,3.86995,56.1952,0.260644,0.302201,0.458179,0.292845,0.203191,1,858,858
4.13847,70.4666,3.91346,51.7917,0.263124,0.292694,0.385644,0.217388,0.194775,1,859,859
4.05719,69.3023,4.14686,56.879,0.278725,0.298663,0.368819,0.287003,0.197641,1,860,860
4.10062,69.2875,4.19343,53.2637,0.265771,0.265947,0.394285,0.222821,0.19636,1,861,861
4.07974,67.4227,3.90471,55.4449,0.263634,0.250076,0.271513,0.271875,0.198128,1,862,862
4.10788,67.8102,4.01254,55.369,0.259681,0.252675,0.349887,0.219606,0.193865,1,863,863
4.00755,68.4215,3.47686,54.3452,0.257112,0.267598,0.349777,0.230927,0.197225,1,864,864
3.99186,68.0268,3.51456,55.0012,0.257658,0.267878,0.370438,0.227809,0.198437,1,865,865
3.95601,68.8006,3.72555,55.3272,0.259157,0.258014,0.440008,0.269461,0.198176,1,866,866
3.89209,67.9809,4.34337,59.7264,0.269746,0.240624,0.426922,0.305306,0.19298,1,867,867
3.97952,68.42,3.50026,56.9229,0.270932,0.264029,0.452463,0.291077,0.201032,1,868,868
3.87492,69.5985,3.5986,58.0338,0.284458,0.262008,0.343795,0.294977,0.196641,1,869,869
3.98487,68.2198,4.03382,57.042,0.264271,0.278098,0.477187,0.275398,0.19682,1,870,870
3.97387,67.5371,3.85143,57.7716,0.262187,0.258054,0.364698,0.292533,0.198007,1,871,871
3.95489,67.0531,3.64036,56.8065,0.260879,0.261272,0.37855,0.289644,0.195795,1,872,872
3.96562,69.3305,3.8235,56.312,0.31026,0.263418,0.411804,0.288826,0.194274,1,873,873
4.0302,68.0602,3.83072,54.5971,0.273908,0.24824,0.491594,0.259795,0.19554,1,874,874
3.97963,67.8029,3.76072,56.7285,0.27749,0.251065,0.509883,0.275822,0.191797,1,875,875
3.86232,70.2374,3.7729,59.0566,0.299291,0.291036,0.536666,0.256498,0.203003,1,876,876
3.88054,69.8986,3.56314,55.6725,0.271395,0.25043,0.379442,0.227024,0.197381,1,877,877
3.87116,66.8756,3.76554,55.426,0.282042,0.254661,0.306647,0.27753,0.198723,1,878,878
3.86727,67.9138,4.01017,53.4942,0.282718,0.244393,0.3945,0.237141,0.19532,1,879,879
3.85532,67.2813,3.81451,51.5671,0.301688,0.287651,0.329278,0.209276,0.199108,1,880,880
3.90406,67.3101,4.01506,53.8119,0.285025,0.268347,0.442686,0.241927,0.197141,1,881,881
3.89827,67.1071,3.67322,55.6401,0.28753,0.264669,0.39035,0.236649,0.19866,1,882,882
4.08718,67.4553,3.65677,52.8222,0.258809,0.254649,0.486681,0.277158,0.196727,1,883,883
4.03797,68.1639,4.1599,56.4586,0.27838,0.248676,0.449977,0.26508,0.199761,1,884,884
3.92291,68.9084,3.98217,58.8326,0.281264,0.277806,0.42379,0.359411,0.197605,1,885,885
3.90984,69.1498,4.0843,58.2633,0.292183,0.275898,0.433131,0.329429,0.197869,1,886,886
3.9721,68.6286,4.30258,51.7903,0.261575,0.27318,0.431695,0.310371,0.194427,1,887,887
3.91111,66.5666,4.33437,56.4722,0.272663,0.270265,0.424665,0.316544,0.188954,1,888,888
4.02238,69.1189,3.61288,50.7969,0.266158,0.270025,0.371572,0.310146,0.197792,1,889,889
4.00546,67.5542,4.21783,53.8838,0.275372,0.27826,0.392543,0.2286,0.192946,1,890,890
4.00807,67.3012,4.52699,52.8786,0.272736,0.264542,0.414148,0.233867,0.197935,1,891,891
3.95324,66.5097,3.94717,52.5913,0.277578,0.278146,0.348858,0.218345,0.192604,1,892,892
3.91058,67.2852,3.77808,56.203,0.255757,0.280552,0.409189,0.308659,0.198989,1,893,893
4.02272,69.1259,3.81344,53.8004,0.254692,0.316001,0.450909,0.33314,0.199597,1,894,894
3.92526,66.8991,4.07535,57.1589,0.265124,0.288991,0.508816,0.255035,0.192781,1,895,895
3.92084,66.9865,4.07431,56.9705,0.266868,0.292733,0.510498,0.260032,0.193436,1,896,896
4.02833,65.8846,3.97221,56.1531,0.279345,0.267329,0.54191,0.240252,0.199074,1,897,897
3.96842,66.6534,3.64206,54.0577,0.259612,0.282848,0.392549,0.286121,0.187431,1,898,898
3.99108,67.6915,3.44771,52.1114,0.259952,0.295295,0.364068,0.302672,0.200709,1,899,899
3.99323,67.4334,3.89447,52.3528,0.273298,0.278267,0.342701,0.304183,0.188554,1,900,900
4.06528,66.5133,3.72925,55.604,0.264198,0.277301,0.415871,0.268506,0.196172,1,901,901
3.97541,65.3801,3.8466,53.9971,0.280828,0.253093,0.335394,0.299401,0.195398,1,902,902
4.00198,65.8795,4.07746,56.4487,0.305101,0.240896,0.442342,0.313693,0.200514,1,903,903
