TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
4.08024,47.0233,4.45529,49.636,0.702346,128.312,5.33629,0.117978,3.78179e-4,0.315255,0.360117,0.205468,0.0921745,0.359034,0.266836,0.319706,0.439811,0.45575,0.184711,0.215702,1,997,997
3.95425,53.4546,4.35335,49.2233,0.833884,113.046,5.53088,0.135109,3.22107e-4,0.423568,0.243861,0.103902,0.0155208,0.176951,0.209389,0.346384,0.497512,0.448906,0.207438,0.216034,1,998,998
3.82153,46.402,5.93225,48.3435,0.677416,99.1788,4.83341,0.0716087,3.09054e-4,0.586996,0.223742,0.122021,0.611788,0.270176,0.128005,0.369016,0.619434,0.324178,0.18784,0.207025,1,999,999
3.68914,40.5668,4.14609,43.0616,0.618115,103.64,5.055,0.0710271,2.76777e-4,0.597615,0.310006,0.0297204,0.570981,0.460628,0.179679,0.396402,0.76412,0.411259,0.189095,0.222272,1,1000,1000
3.65348,45.64,5.30029,50.1452,0.693673,128.891,5.15923,0.134559,3.17048e-4,0.492546,0.246991,0.0939099,0.169443,0.254808,0.402915,0.374309,0.468021,0.298987,0.188386,0.201279,2,1,1001
3.52942,50.4128,4.4705,44.8879,0.684911,107.314,3.94402,0.158384,3.49751e-4,0.485979,0.284861,0.383765,0.192065,0.199991,0.221969,0.434609,0.732088,0.460462,0.189059,0.206381,2,2,1002
3.96884,53.1444,4.27644,52.5858,0.842674,101.639,5.24796,0.117846,3.07711e-4,0.290165,0.172041,0.104715,0.585457,0.143619,0.303957,0.277209,0.566208,0.315909,0.19074,0.200464,2,3,1003
3.26839,53.8245,4.49549,45.0783,0.679592,140.024,5.05407,0.173981,3.75245e-4,0.480974,0.159332,0.00704295,0.226691,0.489924,0.246923,0.448435,0.523622,0.38861,0.192587,0.216541,2,4,1004
3.29574,57.9358,4.07667,44.4429,0.664337,122.984,4.88187,0.135748,4.11651e-4,0.386832,0.305468,0.00566518,0.216013,0.532092,0.201346,0.419686,0.58206,0.408932,0.19367,0.205444,2,5,1005
4.2751,52.3243,3.7464,48.7977,0.894743,121.565,5.17544,0.187718,3.39518e-4,0.387334,0.202749,0.151648,0.258865,0.214885,0.495622,0.405516,0.549644,0.265607,0.196894,0.19375,2,6,1006
4.2675,45.1145,7.29358,58.4025,0.586066,110.063,5.2336,0.150291,3.76059e-4,0.307615,0.238854,0.162436,0.205926,0.278916,0.702059,0.523285,0.535935,0.426647,0.189268,0.224297,2,7,1007
4.13314,41.4584,5.33206,59.9183,0.522611,109.083,5.18793,0.199573,3.47587e-4,0.292122,0.189808,0.285008,0.217181,0.174679,0.544459,0.511059,0.708265,0.408957,0.183586,0.223761,2,8,1008
4.11996,46.7479,6.17759,56.4817,0.604365,140.115,5.84526,0.131458,3.04983e-4,0.373251,0.219931,0.0835783,0.205887,0.474063,0.336542,0.915592,0.312682,0.314517,0.195767,0.220135,2,9,1009
4.10398,45.2888,6.25633,57.4032,0.569558,136.745,6.37806,0.140141,3.71393e-4,0.399055,0.313665,0.198453,0.218151,0.35791,0.552624,0.622768,0.405492,0.234189,0.191556,0.218496,2,10,1010
3.71792,59.5292,4.06296,49.6356,0.718939,179.347,5.07513,0.231446,4.17407e-4,0.358825,0.347787,0.12667,0.155918,0.340041,0.543261,0.254033,0.70658,0.421113,0.193074,0.202138,2,11,1011
3.52658,48.2943,5.41234,57.2077,0.693975,99.3262,6.48611,0.105313,3.08863e-4,0.339229,0.185896,0.159064,0.343335,0.283017,0.255651,0.478705,0.498823,0.363029,0.189426,0.216695,2,12,1012
4.08478,49.7691,4.34866,47.1013,0.722858,97.8115,4.74728,0.0953836,3.00957e-4,0.442503,0.256548,0.248868,0.213996,0.474222,0.378727,0.390992,0.508474,0.355395,0.199079,0.20651,2,13,1013
4.01834,49.5076,4.32521,47.1072,0.991923,99.7227,4.08167,0.0989518,3.06907e-4,0.426155,0.292503,0.1286,0.178497,0.437068,0.294857,0.401924,0.565613,0.493634,0.18775,0.214875,2,14,1014
3.67972,51.4995,3.56442,48.0127,0.913513,131.049,4.48202,0.109579,3.2762e-4,0.469487,0.249359,0.24732,0.266483,0.277811,0.229973,0.329706,0.307354,0.295353,0.19951,0.203343,2,15,1015
3.4395,53.5732,4.6609,46.9159,0.739554,105.935,5.75338,0.161355,5.3751e-4,0.32493,0.171424,0.154292,0.157683,0.41206,0.389481,0.327663,0.328431,0.493023,0.199082,0.207942,2,16,1016
3.64259,48.8726,4.14526,42.0037,0.809626,106.262,4.33841,0.0826213,2.8668e-4,0.440521,0.148908,0.301609,0.39298,0.254236,0.268666,0.477378,0.65236,0.381728,0.190165,0.210924,2,17,1017
3.71244,52.0612,3.94852,47.3209,0.61886,120.285,5.25362,0.169398,3.32851e-4,0.429758,0.184025,0.0712464,0.200548,0.568478,0.381564,0.257465,0.470307,0.395029,0.19546,0.217711,2,18,1018
2.93942,45.8533,5.0304,52.6439,0.798945,126.218,4.18765,0.239875,4.07474e-4,0.599499,0.236465,0.199931,0.251889,0.29867,0.303882,0.464445,0.306557,0.53527,0.191373,0.207614,2,19,1019
3.94626,48.4124,4.66645,51.3656,0.812802,150.807,3.90593,0.153855,4.01532e-4,0.354138,0.0238063,0.169701,0.282413,0.345994,0.506139,0.320256,0.594136,0.367485,0.191698,0.216241,2,20,1020
3.33404,47.0368,4.20448,49.2532,0.484095,112.22,6.69752,0.08304,2.18002e-4,0.536499,0.0414588,0.0744247,0.356223,0.533987,0.673126,0.371053,0.681429,0.647571,0.203376,0.216093,2,21,1021
4.16485,52.0584,5.66616,63.193,0.713507,131.535,5.3781,0.19838,3.60648e-4,0.406742,0.152355,0.435378,0.452296,0.487504,0.644995,0.402708,0.42136,0.436738,0.183583,0.209789,2,22,1022
4.03208,48.3682,4.33218,43.5173,0.726973,131.512,3.92282,0.121414,3.17932e-4,0.404815,0.0541227,0.135714,0.325744,0.57304600000000006,0.425599,0.607996,0.618551,0.227573,0.18938,0.223684,2,23,1023
3.58222,50.1777,3.75186,48.1892,0.810202,134.05,4.49921,0.202111,2.47885e-4,0.413688,0.0846606,0.0813861,0.461293,0.434407,0.247163,0.475131,0.558155,0.498803,0.191944,0.203766,2,24,1024
3.69885,51.4913,3.96729,47.8013,0.809123,116.702,4.40971,0.163887,2.23473e-4,0.39733,0.0725227,0.157304,0.160302,0.25405,0.195134,0.350662,0.877946,0.634604,0.1916,0.20662,2,25,1025
4.05108,51.1313,4.24685,53.4904,0.86563,130.022,4.92446,0.130414,2.56907e-4,0.714828,0.24671,0.140992,0.353738,0.16767,0.44865,0.470678,0.510271,0.497935,0.191717,0.215111,2,26,1026
4.46143,56.2266,3.52904,45.1833,0.900323,112.11,4.54977,0.129233,3.54161e-4,0.566571,0.270534,0.0883645,0.259404,0.201834,0.196286,0.486128,0.561657,0.37467,0.188415,0.197755,2,27,1027
4.23612,50.4646,3.95289,46.5829,0.750394,104.787,6.16448,0.111256,3.22933e-4,0.411912,0.222178,0.29635,0.221214,0.490031,0.205451,0.339031,0.460109,0.480711,0.190134,0.227371,2,28,1028
4.50789,53.5175,4.00016,42.8867,0.803414,104.807,5.53624,0.115351,3.04569e-4,0.447627,0.266507,0.0314834,0.165717,0.425696,0.106473,0.322843,0.56185,0.319617,0.188335,0.215257,2,29,1029
4.23937,57.0732,4.87854,42.4073,0.788056,117.398,4.76528,0.141142,3.40358e-4,0.277944,0.217792,0.085762,0.391237,0.179454,0.529658,0.352538,0.686412,0.57725,0.198199,0.212389,2,30,1030
4.05582,59.0791,3.50466,39.1697,0.93879,137.592,5.4053,0.124454,3.42578e-4,0.416033,0.284958,0.116144,0.319184,0.215086,0.368095,0.28329,0.427197,0.289999,0.187506,0.207047,2,31,1031
4.20681,49.0202,4.52503,54.1908,0.765952,106.098,4.97984,0.107824,3.01414e-4,0.564215,0.0865083,0.169773,0.472977,0.269763,0.346057,0.361882,0.402658,0.384493,0.194426,0.20016,2,32,1032
4.04829,58.3059,3.59453,40.987,0.921008,123.854,5.40917,0.173738,3.61609e-4,0.34208,0.269759,0.0463942,0.302389,0.436335,0.269057,0.322254,0.494532,0.390308,0.193457,0.208793,2,33,1033
4.71888,43.9289,5.41765,51.9705,0.702644,118.069,5.04099,0.193065,4.08892e-4,0.477556,0.222867,0.346715,0.202711,0.447169,0.314422,0.359224,0.410581,0.303653,0.187552,0.221084,2,34,1034
3.91787,55.3763,4.1939,50.9799,0.845895,121.84,5.02323,0.12855,3.26716e-4,0.458689,0.280498,0.1355,0.21591,0.302144,0.629273,0.271303,0.569758,0.777373,0.186551,0.21443,2,35,1035
3.96165,52.4793,4.09898,42.8194,0.845085,109.023,4.77054,0.143489,3.66403e-4,0.387239,0.148894,0.0949974,0.222616,0.0575643,0.155513,0.303044,0.605067,0.277138,0.201471,0.203816,2,36,1036
3.81006,51.5571,3.28546,37.6031,0.873786,108.941,4.83403,0.183045,3.53554e-4,0.370304,0.209277,0.0515736,0.144671,0.128267,0.316578,0.27362,0.561169,0.56805,0.191937,0.206465,2,37,1037
3.794,53.5459,2.50293,32.1749,1.0952,104.081,4.2062,0.0934089,3.20207e-4,0.53743,0.216654,0.304356,0.325745,0.243537,0.383526,0.302764,0.51128,0.233023,0.211129,0.200779,2,38,1038
3.96175,53.7291,2.15151,36.5035,1.14357,121.275,4.20599,0.0932298,4.06515e-4,0.413979,0.174827,0.303103,0.286621,0.289099,0.31924,0.296772,0.538126,0.39283,0.198309,0.208525,2,39,1039
4.32399,45.5769,5.04078,50.0806,0.592958,100.457,3.95217,0.143425,2.30328e-4,0.515484,0.238185,0.163845,0.137784,0.250744,0.228915,0.514217,0.570524,0.524258,0.195842,0.208067,2,40,1040
4.49734,44.4303,4.60132,51.0005,0.546038,104.504,3.92553,0.135591,2.28387e-4,0.534896,0.189673,0.0686865,0.175194,0.340766,0.1928,0.514512,0.644766,0.541952,0.198147,0.205722,2,41,1041
3.91227,54.4536,3.80666,44.5555,0.898578,98.3734,4.81478,0.0871388,2.30837e-4,0.392647,0.34846,0.079753,0.148497,0.550272,0.238251,0.367145,0.822375,0.46031300000000003,0.183644,0.21735,2,42,1042
4.47744,58.0412,4.08175,49.6511,0.868541,92.9772,5.30818,0.0958999,2.56002e-4,0.608774,0.192642,0.0161506,0.290724,0.16115,0.357194,0.318871,0.762137,0.591422,0.19632,0.201282,2,43,1043
3.45966,60.7351,2.87304,42.2787,0.909555,120.436,4.11537,0.164508,3.85173e-4,0.46862,0.234084,0.255988,0.280848,0.211741,0.14416,0.457733,0.375815,0.276634,0.190762,0.218167,2,44,1044
3.2465,61.5723,3.21675,44.085,1.0291,141.373,3.75714,0.148717,4.12979e-4,0.517255,0.151386,0.263898,0.418962,0.201158,0.344428,0.504809,0.314893,0.291843,0.198187,0.227,2,45,1045
4.61359,47.6232,4.37579,46.2518,0.696793,104.87,5.94023,0.189171,2.9909e-4,0.36615,0.148453,0.253815,0.238933,0.329391,0.571402,0.31409,0.569198,0.502393,0.193177,0.208648,2,46,1046
3.56749,57.3369,3.56479,48.5023,0.822951,131.458,4.0169,0.110891,2.92909e-4,0.371811,0.201094,0.0484808,0.231501,0.189211,0.278636,0.340492,0.748933,0.268027,0.192799,0.226475,2,47,1047
4.56875,43.9573,4.72676,48.4912,0.74265,109.184,5.78493,0.159067,3.97246e-4,0.413071,0.253775,0.122741,0.161725,0.380264,0.312849,0.31098,0.386638,0.514479,0.198323,0.207903,2,48,1048
4.73941,52.4163,5.51041,56.8862,0.718913,125.087,3.96178,0.115691,2.79773e-4,0.506889,0.268853,0.157413,0.220962,0.323269,0.526639,0.351814,0.486567,0.374985,0.185456,0.214803,2,49,1049
4.37624,54.6065,3.80281,46.8207,0.812985,107.999,4.462,0.123962,2.98876e-4,0.473116,0.216956,0.238816,0.232909,0.308756,0.291815,0.368043,0.5328,0.446862,0.19547,0.222537,2,50,1050
4.32807,60.2781,3.84941,44.1018,0.900048,124.87,4.81566,0.151362,3.99424e-4,0.364901,0.277511,0.031593,0.160104,0.358078,0.352629,0.394971,0.362245,0.350404,0.184543,0.201543,2,51,1051
4.21271,48.4744,4.80964,49.0501,0.829946,101.198,4.31426,0.058542,2.60477e-4,0.403387,0.242508,0.0634658,0.246758,0.256387,0.29508,0.307026,0.6777,0.315769,0.201242,0.209247,2,52,1052
4.06941,46.5603,4.78374,53.6005,0.868583,101.15,4.26284,0.0594442,2.20069e-4,0.36098,0.20534,0.191893,0.326046,0.216009,0.288427,0.356427,0.860038,0.375596,0.203157,0.210049,2,53,1053
4.15393,43.8318,4.0736,45.5412,0.778961,98.4958,4.95918,0.143734,3.83524e-4,0.431918,0.223075,0.00927334,0.209878,0.314264,0.294207,0.357025,0.335826,0.570861,0.182147,0.209434,2,54,1054
4.28799,56.2732,3.88153,46.7198,0.858015,121.255,4.78818,0.125776,2.73862e-4,0.413212,0.0809014,0.0225304,0.0839677,0.362117,0.289649,0.341561,0.443935,0.445311,0.205386,0.211333,2,55,1055
4.80483,49.2198,4.31081,45.8988,0.791564,116.323,4.70894,0.159375,4.46114e-4,0.350571,0.281138,0.0402197,0.295355,0.174643,0.241834,0.304915,0.51631,0.411746,0.183678,0.21085,2,56,1056
4.0157,48.6566,5.75747,43.4423,0.774319,114.7,5.93393,0.134146,4.3191e-4,0.519777,0.0849446,0.0407979,0.221749,0.262741,0.113246,0.385021,0.509462,0.383166,0.209253,0.216072,2,57,1057
4.48267,55.9364,3.24259,37.8609,0.844349,112.852,4.42911,0.159944,3.35934e-4,0.440516,0.21405,0.0683651,0.22773,0.327656,0.0590558,0.328479,0.939037,0.416248,0.183618,0.213122,2,58,1058
4.78005,63.3841,4.49275,45.2907,0.844933,115.655,4.93094,0.159994,2.61572e-4,0.428101,0.427317,0.248317,0.147928,0.268837,0.0623957,0.340103,0.502392,0.451168,0.204009,0.216879,2,59,1059
4.52903,56.3609,4.05289,50.1584,0.680725,86.8663,5.18809,0.0844479,2.80164e-4,0.55961,0.438752,0.199076,0.109671,0.0657095,0.344927,0.333917,0.732538,0.405816,0.183569,0.203632,2,60,1060
4.04372,47.5777,6.57008,56.4336,0.712701,118.677,5.21779,0.119836,3.32066e-4,0.314354,0.247283,0.295605,0.110183,0.153861,0.149453,0.266674,0.554606,0.414448,0.203514,0.216852,2,61,1061
3.73028,39.8735,6.5673,62.5959,0.563152,110.252,5.14206,0.0962976,2.10848e-4,0.450044,0.413744,0.134463,0.154519,0.183555,0.0567722,0.388442,0.708163,0.461794,0.186842,0.213961,2,62,1062
3.56737,41.4808,5.80688,55.1224,0.579633,124.747,5.05893,0.183035,3.58566e-4,0.365935,0.188363,0.0449547,0.166822,0.232586,0.15889,0.35683,0.766315,0.532231,0.209771,0.220901,2,63,1063
3.63256,40.7146,5.3447,55.9655,0.53175,123.793,5.02223,0.193103,3.72352e-4,0.362226,0.191549,0.0745367,0.131585,0.21682,0.12859,0.302701,0.754557,0.510135,0.20858,0.220035,2,64,1064
3.33761,52.0922,5.43614,63.3357,0.724386,106.667,5.6785,0.0929713,2.20552e-4,0.431376,0.363613,0.149235,0.165937,0.323037,0.193575,0.376606,0.609996,0.373921,0.178546,0.195466,2,65,1065
3.39972,46.217,5.95145,54.0953,0.648257,105.382,5.23463,0.10068,2.82047e-4,0.523506,0.283816,0.208579,0.13780800000000001,0.284365,0.105374,0.279411,0.810408,0.364689,0.200062,0.21695,2,66,1066
3.38381,46.9247,5.88854,53.6041,0.65808,105.169,5.24267,0.101078,2.86171e-4,0.525989,0.295992,0.177801,0.139036,0.295351,0.104376,0.268204,0.807128,0.367119,0.201233,0.217118,2,67,1067
3.33375,53.6831,4.23706,49.4963,0.865077,125.293,5.64475,0.0935096,2.62475e-4,0.389376,0.125041,0.158103,0.233431,0.369312,0.168848,0.508175,0.514814,0.593139,0.179969,0.204036,2,68,1068
3.33966,55.2092,4.05071,39.5231,0.620865,112.37,6.2331,0.157358,3.30668e-4,0.435464,0.249283,0.0397209,0.435697,0.29577,0.294101,0.502151,0.623394,0.290101,0.197023,0.21751,2,69,1069
3.54276,51.2244,4.59685,52.5109,0.896778,117.925,4.53899,0.117151,2.64774e-4,0.324498,0.165917,0.157539,0.0883597,0.217302,0.0347845,0.32458,0.670041,0.658578,0.185046,0.205119,2,70,1070
3.36,50.8778,3.99218,47.4998,0.782527,108.545,4.82654,0.0996109,2.45543e-4,0.33767,0.198591,0.0893501,0.188267,0.12645,0.0396867,0.321174,0.851165,0.759358,0.188461,0.197827,2,71,1071
4.03635,57.161,3.5608,41.8268,0.907913,100.729,4.94238,0.146254,3.37742e-4,0.253464,0.179003,0.196245,0.184918,0.22765,0.175493,0.383608,0.577862,0.372045,0.195621,0.214951,2,72,1072
4.12956,51.8734,4.98896,42.1911,0.90699,107.694,4.71332,0.0895925,3.73764e-4,0.33551,0.16374,0.272959,0.175398,0.187841,0.143054,0.402972,0.483837,0.491343,0.196619,0.204485,2,73,1073
3.60961,58.3202,2.71313,47.5521,0.915349,115.416,5.03103,0.218404,3.9782e-4,0.300591,0.0941212,0.304869,0.499259,0.308108,0.366706,0.559895,0.439134,0.407531,0.19204,0.21407,2,74,1074
4.15502,48.8734,4.0256,52.1692,0.77432,121.16,4.62769,0.166472,4.0921e-4,0.407767,0.165127,0.00174546,0.239617,0.206614,0.254242,0.383367,0.59997,0.181334,0.193005,0.210179,2,75,1075
3.94716,54.1956,3.94146,41.8916,0.771684,117.202,4.57886,0.155353,2.8804e-4,0.305515,0.152412,0.0962559,0.145931,0.0913112,0.16943,0.286436,0.506846,0.632269,0.199409,0.221272,2,76,1076
3.28055,54.8944,4.92629,58.0445,0.552601,92.0425,5.51427,0.104257,2.75314e-4,0.430237,0.248873,0.0644007,0.188195,0.45718,0.372351,0.337968,0.335857,0.253229,0.189038,0.205241,2,77,1077
3.43597,51.7313,5.37557,58.0243,0.613857,103.473,5.2208,0.100676,3.01659e-4,0.391853,0.320403,0.157897,0.191241,0.361032,0.273835,0.310059,0.416647,0.314845,0.198789,0.212306,2,78,1078
3.66737,61.4416,2.74115,35.4767,1.01388,161.55,4.39617,0.259727,3.64278e-4,0.367444,0.185712,0.125133,0.264688,0.306717,0.30491,0.279378,0.245837,0.32368,0.203593,0.220109,2,79,1079
3.60956,44.9676,5.25574,53.9201,0.842843,129.511,5.24303,0.159902,4.41839e-4,0.320379,0.175638,0.222643,0.114623,0.277487,0.208608,0.495958,0.454302,0.294395,0.186833,0.205793,2,80,1080
4.94287,51.4204,4.06919,43.217,0.766879,123.884,4.92248,0.147277,2.62574e-4,0.409162,0.322224,0.0214636,0.256704,0.387495,0.236191,0.332037,0.393485,0.411464,0.195629,0.207154,2,81,1081
4.23326,49.2243,4.46696,55.0182,0.730913,108.435,4.81921,0.104518,3.79209e-4,0.411924,0.0768817,0.00597571,0.284361,0.312164,0.118165,0.348515,0.478433,0.513258,0.191866,0.22948,2,82,1082
4.55165,58.7291,3.3399,42.6661,0.897985,108.69,4.85545,0.13532,3.50884e-4,0.386753,0.417982,0.458411,0.182972,0.369129,0.134622,0.437176,0.661029,0.569691,0.194952,0.204518,2,83,1083
4.14172,36.425,6.8071,64.5841,0.574823,118.189,4.72819,0.19498,3.29742e-4,0.425947,0.208901,0.103331,0.127533,0.265591,0.12351,0.341898,0.42961,0.273164,0.191587,0.223318,2,84,1084
3.69457,51.7133,5.78042,46.3879,0.600212,131.72,6.35325,0.19234,3.65849e-4,0.456817,0.273514,0.446113,0.0432202,0.520253,0.463639,0.373972,0.482528,0.762722,0.200153,0.202552,2,85,1085
3.34984,55.3675,3.60243,47.1192,1.01389,131.61,5.20287,0.164393,3.8129e-4,0.439602,0.164063,0.276426,0.0394538,0.36918,0.248557,0.297771,0.287026,0.240609,0.193204,0.206576,2,86,1086
3.08009,49.0106,6.15772,42.951,0.612971,121.786,5.35211,0.190251,3.10209e-4,0.648567,0.317866,0.434839,0.27394,0.430749,0.409812,0.612889,0.859197,0.401847,0.192168,0.210453,2,87,1087
3.15432,49.094,6.63795,44.6797,0.637263,116.27,5.31796,0.202978,3.20391e-4,0.624176,0.269862,0.251456,0.244839,0.32749,0.41595,0.61942,0.817703,0.361478,0.190861,0.207562,2,88,1088
3.824,55.7782,2.95661,45.2689,0.994583,120.212,5.50914,0.109666,2.6768e-4,0.493977,0.147036,0.263788,0.307909,0.392072,0.342477,0.378736,0.495296,0.560706,0.197666,0.209649,2,89,1089
3.95267,52.131100000000004,4.35907,42.4458,0.849192,111.998,4.55115,0.148706,3.67907e-4,0.373285,0.0922528,0.132043,0.214317,0.346552,0.263731,0.344359,0.530079,0.402627,0.196481,0.209944,2,90,1090
3.68466,39.9652,5.65883,57.8393,0.613168,115.252,6.13757,0.116887,3.47951e-4,0.404792,0.0348195,0.159807,0.221592,0.383949,0.0684674,0.408799,0.698159,0.402233,0.187779,0.214632,2,91,1091
4.04133,39.1036,5.91074,50.7761,0.442203,125.319,4.40072,0.174148,3.17707e-4,0.234581,0.0263922,0.101381,0.167559,0.347775,0.244414,0.333012,0.410649,0.338836,0.203018,0.210599,2,92,1092
3.40612,41.2841,6.41749,69.4719,0.602212,129.199,4.87985,0.180216,3.79076e-4,0.414582,0.024587,0.0928383,0.232806,0.300442,0.206225,0.413836,0.45186,0.339257,0.185596,0.212433,2,93,1093
3.42022,46.2232,6.86453,62.4894,0.656297,111.597,5.42176,0.188685,4.77518e-4,0.438029,0.0410257,0.144865,0.275875,0.387655,0.43798,0.377173,0.485581,0.347019,0.211498,0.205526,2,94,1094
4.10229,49.8312,5.00462,44.4575,0.825938,104.34,4.59363,0.151648,3.12687e-4,0.304194,0.057219,0.63667,0.278142,0.354959,0.355687,0.258473,0.608474,0.414713,0.185296,0.221928,2,95,1095
4.14557,45.6158,4.87613,48.9098,0.733367,102.867,4.69194,0.176453,3.80546e-4,0.294561,0.0526986,0.344217,0.348428,0.284241,0.336952,0.38284,0.470476,0.337657,0.18881,0.222709,2,96,1096
4.10174,41.966,6.03292,61.1864,0.536336,97.4272,5.01704,0.142419,2.4715e-4,0.304864,0.074651,0.119067,0.297325,0.500199,0.596652,0.351891,0.374347,0.649639,0.197225,0.205333,2,97,1097
3.68371,40.0481,6.49041,60.1853,0.580774,131.097,5.76741,0.133872,4.06571e-4,0.251148,0.405469,0.223564,0.220967,0.38173,0.238839,0.359418,0.540812,0.32564,0.186394,0.213562,2,98,1098
3.69737,42.9268,6.42581,59.4753,0.658097,137.695,5.86683,0.104175,4.03305e-4,0.240263,0.380738,0.39721,0.286594,0.353479,0.327692,0.336852,0.540399,0.351664,0.19078,0.212812,2,99,1099
4.64444,33.0355,5.84401,57.8935,0.484216,107.673,4.16425,0.125714,2.8857e-4,0.562374,0.111584,0.449558,0.236846,0.199175,0.0633752,0.30404,0.653949,0.456097,0.190165,0.220433,2,100,1100
4.76115,35.608,6.87219,64.4849,0.487319,113.489,4.52101,0.153048,3.68611e-4,0.548159,0.153099,0.303616,0.190174,0.18217,0.115592,0.29504,0.577379,0.415509,0.188609,0.215427,2,101,1101
4.58158,36.9709,7.05755,62.7564,0.4993,107.711,4.6863,0.1081,3.52991e-4,0.424753,0.259444,0.183359,0.317951,0.10883,0.0294631,0.403673,0.628072,0.369285,0.184827,0.208767,2,102,1102
5.01967,39.1082,7.64382,63.0712,0.543938,110.889,5.17826,0.160802,2.64125e-4,0.464191,0.271787,0.292714,0.11342000000000001,0.156865,0.0379536,0.235439,0.480052,0.505361,0.203226,0.207884,2,103,1103
4.47719,32.0707,6.83097,61.5858,0.458948,111.944,4.85114,0.131005,2.73617e-4,0.48433,0.290327,0.0741545,0.20058,0.219124,0.0315039,0.341788,0.581231,0.510379,0.187539,0.225718,2,104,1104
4.39804,48.9828,3.94093,50.2858,0.786615,103.704,5.22502,0.103712,3.17093e-4,0.395446,0.31537,0.362354,0.125239,0.299278,0.251413,0.27008,0.500336,0.291895,0.186229,0.219411,2,105,1105
4.34048,45.5307,4.96002,53.2906,0.73613,121.316,5.00082,0.120085,3.49866e-4,0.290939,0.161713,0.186681,0.0571215,0.259347,0.283764,0.359685,0.432692,0.435853,0.199791,0.210277,2,106,1106
3.95413,52.4019,3.17233,40.3189,0.869816,99.4929,4.98279,0.182314,3.54421e-4,0.301627,0.254878,0.0217803,0.218664,0.355132,0.322862,0.463826,0.50821,0.388855,0.187386,0.205695,2,107,1107
4.07005,48.1673,3.81881,48.2517,0.911179,119.571,5.06742,0.177049,4.52764e-4,0.267516,0.327929,0.250572,0.144021,0.29809,0.342127,0.455262,0.407704,0.326426,0.192088,0.206799,2,108,1108
3.94936,61.8338,2.98477,45.4511,0.960007,117.493,5.36685,0.103472,3.46863e-4,0.656846,0.249427,0.0380194,0.175985,0.408605,0.20732,0.449404,0.717618,0.385049,0.190172,0.205545,2,109,1109
4.37272,57.6603,4.26754,43.4155,0.784903,105.127,5.39469,0.0814905,2.98098e-4,0.454258,0.109942,0.107924,0.283008,0.425329,0.332179,0.379274,0.540585,0.376878,0.194426,0.216734,2,110,1110
3.95265,60.1974,3.38395,46.8686,0.992596,115.481,4.20444,0.141604,3.28234e-4,0.454412,0.304999,0.0713832,0.118298,0.0978782,0.285207,0.276515,0.603405,0.390285,0.194557,0.212504,2,111,1111
4.08161,60.4931,3.78483,47.2256,0.880629,129.656,4.4183,0.15037,3.72801e-4,0.454355,0.260002,0.0118401,0.327446,0.16289,0.243004,0.255892,0.428941,0.249575,0.193508,0.20693,2,112,1112
4.12973,45.7828,5.24143,47.8855,0.686344,95.142,4.93915,0.0907671,2.97972e-4,0.453641,0.222222,0.281232,0.236013,0.137563,0.19882,0.289969,0.670701,0.302936,0.203732,0.225396,2,113,1113
4.29949,51.1804,4.97886,49.4268,0.782045,101.3,5.18693,0.109914,3.37477e-4,0.472599,0.205095,0.10454,0.174551,0.128828,0.166047,0.315136,0.771739,0.28481,0.19269,0.220975,2,114,1114
4.35034,51.4561,3.92585,56.0912,0.877099,106.053,5.25318,0.166758,3.12106e-4,0.413767,0.292694,0.0089921,0.402192,0.13306,0.225417,0.337808,0.42737000000000003,0.300876,0.198129,0.22138,2,115,1115
4.63916,45.8958,3.69601,46.835,0.961304,114.785,5.13697,0.117096,2.6139e-4,0.587027,0.408104,0.00908491,0.0888237,0.192644,0.0557696,0.329005,0.702079,0.506176,0.195219,0.209567,2,116,1116
3.55838,56.7698,3.83628,44.651,0.84417,99.5037,4.33278,0.115749,3.04406e-4,0.434389,0.155716,0.0626482,0.13652,0.273588,0.109699,0.512152,0.546032,0.401744,0.17743,0.22439,2,117,1117
4.57554,55.8614,3.2249,44.2653,0.951253,110.651,5.47683,0.104115,3.40629e-4,0.345424,0.26101799999999997,0.261726,0.0928823,0.383648,0.154478,0.313814,0.82462,0.437601,0.207613,0.202269,2,118,1118
4.04412,40.5418,6.20963,52.7906,0.608594,112.203,4.86498,0.168207,3.72876e-4,0.323552,0.162772,0.153604,0.261963,0.405348,0.0901593,0.775685,0.529455,0.496387,0.175083,0.223727,2,119,1119
4.00706,38.7481,5.67985,52.513,0.599864,127.614,5.46067,0.242338,3.82043e-4,0.333078,0.162785,0.0846584,0.17522,0.341485,0.103554,0.74984,0.60606,0.383982,0.181195,0.209504,2,120,1120
3.57984,62.8108,1.98148,35.1026,1.08797,105.362,4.8037,0.0755205,2.47127e-4,0.378341,0.241282,0.316083,0.456662,0.161373,0.286454,0.28585,0.650596,0.377645,0.194671,0.194956,2,121,1121
3.55528,63.875,1.98267,31.9761,1.03901,107.33,4.65408,0.0682678,2.52511e-4,0.374287,0.224782,0.11939,0.393798,0.137858,0.28479,0.296373,0.647946,0.343504,0.197952,0.192364,2,122,1122
