TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
3.76859,43.0643,5.16551,54.0558,0.715382,120.435,4.79039,0.144613,3.24164e-4,0.344901,0.224528,0.156458,0.342406,0.15188,0.25541,0.362547,0.400752,0.435922,0.190838,0.212019,1,525,525
3.89246,46.5545,5.62431,46.5475,0.621278,99.0879,4.63798,0.231341,3.67215e-4,0.314222,0.205418,0.0339439,0.331107,0.240613,0.593177,0.326946,0.461399,0.336854,0.201417,0.208453,1,526,526
4.71115,57.9612,3.0219,44.0867,0.990778,102.891,5.49455,0.102514,3.44794e-4,0.46449,0.144233,0.159726,0.764046,0.394965,0.211123,0.331541,0.719046,0.390667,0.18675,0.216687,1,527,527
4.59977,51.8265,3.53755,41.9261,0.76298,104.879,5.45567,0.110773,2.82632e-4,0.434509,0.217248,0.140388,0.569933,0.222484,0.185149,0.327574,0.675077,0.346407,0.194883,0.204881,1,528,528
4.56322,43.9398,4.80925,34.2353,0.758105,100.964,4.73579,0.116928,3.04706e-4,0.445429,0.227254,0.306831,0.609869,0.177204,0.360639,0.37561,0.579507,0.291125,0.186403,0.213646,1,529,529
4.76709,44.0527,5.70242,31.8998,0.830577,99.1453,5.32005,0.0834217,3.11817e-4,0.501631,0.227298,0.189133,0.651665,0.118916,0.402604,0.402222,0.634049,0.227396,0.18373,0.223193,1,530,530
4.27203,42.6088,5.94729,43.5098,0.732166,96.4044,4.68179,0.12521,3.9736e-4,0.343013,0.151065,0.138199,0.324765,0.0902949,0.426883,0.246657,0.472008,0.264822,0.187744,0.197024,1,531,531
4.00583,44.7539,4.82082,44.6873,0.732281,75.0976,4.77993,0.099202,3.10377e-4,0.373255,0.188724,0.338378,0.289482,0.103924,0.538244,0.328207,0.716103,0.372791,0.196139,0.197195,1,532,532
4.05178,45.7372,4.3124,46.3835,0.732038,82.7671,5.12301,0.0799999,3.03546e-4,0.348797,0.1173,0.40183,0.195913,0.0758885,0.358543,0.28914,0.553203,0.389989,0.192227,0.211435,1,533,533
4.204,54.9484,5.10908,48.6771,0.728685,125.673,5.76051,0.197033,3.2574e-4,0.628953,0.193399,0.0714398,0.374537,0.191807,0.286966,0.350465,0.452823,0.474483,0.198528,0.208644,1,534,534
4.20361,56.7725,4.88411,58.1088,0.78171,133.462,5.61428,0.180993,4.13817e-4,0.575271,0.25838,0.112654,0.245562,0.154842,0.303385,0.31611,0.548263,0.464594,0.192387,0.206811,1,535,535
3.54398,42.4029,5.51832,38.8906,0.805245,93.6383,4.18618,0.0577879,2.10883e-4,0.391355,0.137099,0.365002,0.365684,0.356776,0.191111,0.302878,0.901804,0.521772,0.191484,0.211492,1,536,536
3.71171,52.4148,3.70191,44.0106,0.7611,106.809,5.07327,0.0913329,2.95708e-4,0.447628,0.195018,0.128894,0.207382,0.309522,0.148232,0.450456,0.608623,0.353202,0.194799,0.203144,1,537,537
3.79334,48.2397,4.48165,50.1806,0.677571,123.447,4.6687,0.128918,3.77274e-4,0.341731,0.0989983,0.0818231,0.1568,0.240048,0.256721,0.289709,0.561302,0.540114,0.194254,0.202839,1,538,538
4.76491,51.709,2.83549,47.1544,0.921678,106.575,5.85745,0.157382,3.30969e-4,0.535295,0.37823,0.175742,0.296518,0.138765,0.273809,0.41862,0.462892,0.327653,0.183889,0.214023,1,539,539
4.29461,53.6099,3.91057,44.8805,0.751482,95.0023,6.44213,0.0894934,3.04028e-4,0.371442,0.122117,0.128346,0.269533,0.264399,0.425043,0.347227,0.931943,0.496226,0.194546,0.209027,1,540,540
4.14674,50.8889,3.97193,49.6214,0.802435,143.883,4.04015,0.14037,3.1603e-4,0.500148,0.312706,0.121939,0.362285,0.333164,0.252116,0.374318,0.585915,0.492005,0.196251,0.210815,1,541,541
4.01506,53.5607,4.16222,53.7292,0.818387,138.657,4.17644,0.143386,2.89259e-4,0.534538,0.267987,0.0265442,0.278833,0.309737,0.309281,0.443177,0.622355,0.519587,0.197543,0.210062,1,542,542
4.00331,57.0654,4.17315,42.7562,0.843348,104.773,6.57519,0.148249,2.70726e-4,0.344741,0.212583,0.0973398,0.296496,0.300146,0.192711,0.575911,0.663757,0.439765,0.193286,0.203411,1,543,543
3.94616,48.8104,5.16026,52.0078,0.632877,104.637,6.51701,0.119815,2.53582e-4,0.315193,0.255863,0.185582,0.266215,0.168253,0.125766,0.434283,0.369749,0.577479,0.186385,0.215827,1,544,544
4.52449,60.4589,3.04224,46.1948,0.910232,113.854,5.29507,0.154348,3.25328e-4,0.604715,0.183536,0.166105,0.127839,0.15233,0.253833,0.435912,0.491946,0.385705,0.199023,0.204511,1,545,545
3.98494,51.7144,4.32635,49.8275,0.797269,135.086,4.17383,0.198486,4.09737e-4,0.394455,0.311108,0.103791,0.198226,0.145913,0.181629,0.373478,0.289485,0.5035,0.186124,0.217397,1,546,546
4.12589,50.9261,3.08029,42.7796,0.722853,114.999,5.16004,0.165697,2.77835e-4,0.413799,0.335143,0.291375,0.251041,0.0889386,0.540131,0.459564,0.808938,0.354086,0.199525,0.205636,1,547,547
4.76545,49.5447,4.64079,47.4343,0.868053,117.592,4.46396,0.114051,4.31751e-4,0.462956,0.205916,0.155312,0.233068,0.176295,0.129188,0.481489,0.574608,0.317856,0.197537,0.212126,1,548,548
4.36254,53.1241,5.67429,50.0405,0.716464,125.169,4.8625,0.180424,3.4366e-4,0.525825,0.192128,0.222083,0.512868,0.173577,0.276825,0.309782,0.436387,0.459351,0.182934,0.205072,1,549,549
4.42025,55.2248,4.42193,52.2899,0.702979,125.073,4.72535,0.181537,2.87906e-4,0.533573,0.225203,0.299618,0.522763,0.273153,0.304681,0.315425,0.428297,0.503956,0.189525,0.206709,1,550,550
4.13169,50.1657,4.52108,42.2723,0.811327,126.735,5.50486,0.150726,3.20736e-4,0.369989,0.204451,0.157814,0.411081,0.111966,0.40753,0.279562,0.589511,0.462888,0.191102,0.199635,1,551,551
5.41249,47.7592,5.60063,52.5202,0.787945,109.897,4.38222,0.12434,2.73121e-4,0.537962,0.179886,0.479021,0.424818,0.173839,0.104454,0.433144,0.530215,0.482381,0.188587,0.211761,1,552,552
5.64394,41.9618,5.70829,66.9042,0.685332,103.129,4.25593,0.138705,2.67868e-4,0.472743,0.133139,0.247738,0.383061,0.160998,0.0906623,0.396271,0.446109,0.597298,0.192879,0.219227,1,553,553
4.43407,67.3968,3.63659,45.5516,0.985098,97.0967,4.24219,0.0613577,2.94145e-4,0.308274,0.247256,0.299649,0.473183,0.405288,0.0986419,0.353404,1.15354,0.48046,0.190917,0.207574,1,554,554
4.93511,52.7206,4.13152,44.5028,0.909553,98.8736,5.37218,0.0785523,2.85933e-4,0.398998,0.162402,0.00866705,0.197925,0.221402,0.383696,0.569869,0.573096,0.365811,0.191706,0.216927,1,555,555
4.86037,49.2133,3.49043,44.5529,0.911096,112.731,4.9632,0.0777867,3.5512e-4,0.38904,0.241973,0.00224781,0.257674,0.243964,0.230617,0.445072,0.486876,0.34576,0.18984,0.210569,1,556,556
4.4502,54.5666,3.24244,51.336,0.808495,115.685,5.47279,0.17364,3.22671e-4,0.34751,0.133157,0.0592633,0.383232,0.300944,0.346037,0.245844,0.335406,0.791373,0.18754,0.219047,1,557,557
4.98595,58.4889,3.08323,51.383,1.09682,97.7489,5.00104,0.107285,3.04961e-4,0.443905,0.0602745,0.070116,0.461898,0.467678,0.236147,0.311506,0.703011,0.300845,0.190088,0.20947,1,558,558
4.90973,55.935,3.31125,47.0648,1.02677,104.9,4.59581,0.0967495,3.1235e-4,0.41843,0.0748772,0.14845,0.320236,0.392158,0.241194,0.328743,0.552894,0.377725,0.193067,0.217183,1,559,559
4.23177,37.3223,5.52655,56.415,0.373654,115.113,5.87378,0.199429,3.34327e-4,0.510983,0.358684,0.116823,0.241274,0.487527,0.9415,0.690025,0.387017,0.346084,0.192004,0.215121,1,560,560
4.12034,35.0395,7.50925,64.6428,0.523765,123.572,4.18478,0.131399,3.18854e-4,0.337499,0.229822,0.579532,0.352999,0.119408,0.225914,0.3755,0.75355,0.322101,0.182325,0.214222,1,561,561
4.5067,30.9756,6.931,55.6764,0.48979,86.1529,5.64013,0.156521,3.61797e-4,0.544446,0.279244,0.238825,0.308447,0.00906022,0.600934,0.301225,0.843601,0.588862,0.190135,0.205548,1,562,562
4.60043,33.0687,6.84045,65.6102,0.457606,100.53,5.31604,0.155101,3.24269e-4,0.555998,0.269015,0.324441,0.248554,0.0649446,0.176118,0.490411,0.671935,0.42455,0.194185,0.216591,1,563,563
3.95541,52.2829,4.33533,48.5624,0.877692,122.621,4.59239,0.146341,3.44152e-4,0.299304,0.193781,0.244394,0.218635,0.304122,0.352381,0.269478,0.29658,0.333612,0.192201,0.210465,1,564,564
3.68814,58.2527,3.09084,39.1847,0.973163,105.998,4.82394,0.105291,3.57905e-4,0.379216,0.293491,0.246064,0.243156,0.52989,0.406559,0.305779,0.858988,0.523993,0.187455,0.197204,1,565,565
4.31035,48.6941,4.71661,50.8202,0.783684,116.168,5.26161,0.147719,4.0613e-4,0.392824,0.279792,0.393876,0.180599,0.295839,0.114854,0.450552,0.486377,0.308372,0.19458,0.206794,1,566,566
4.11872,53.0833,3.98432,55.1233,0.768935,111.258,5.27987,0.157794,3.98987e-4,0.350546,0.296322,0.166317,0.154679,0.33838,0.329911,0.487905,0.711267,0.445694,0.188627,0.210899,1,567,567
3.99603,55.7921,3.98896,42.5347,0.990176,117.877,4.58327,0.100953,3.44965e-4,0.380337,0.237633,0.0452888,0.190785,0.305312,0.103374,0.309193,0.584592,0.206472,0.193698,0.215856,1,568,568
3.7177,54.4681,3.7505,44.0758,0.742023,108.186,4.79896,0.135538,2.68652e-4,0.390737,0.140589,0.0851878,0.285591,0.325089,0.156409,0.488501,0.553704,0.60992,0.191083,0.214919,1,569,569
3.59323,56.358,3.83149,51.5906,0.862038,111.972,4.79073,0.125828,3.4878e-4,0.35391,0.227753,0.0694554,0.215441,0.156417,0.119353,0.42959,0.445224,0.420877,0.191227,0.22016,1,570,570
3.371,53.2904,3.0832,39.3256,0.91749,126.992,4.03922,0.144921,2.75387e-4,0.377281,0.104922,0.21112,0.455521,0.367278,0.259967,0.603301,0.606116,0.407719,0.192122,0.211663,1,571,571
3.93028,50.4186,3.41568,40.7642,0.855291,126.935,3.86139,0.179865,4.2479e-4,0.375148,0.382647,0.103321,0.340878,0.299393,0.244086,0.578098,0.434611,0.267729,0.192145,0.212646,1,572,572
3.85158,49.4492,4.07914,53.4677,0.820601,137.7,3.57777,0.206535,4.73672e-4,0.305081,0.242347,0.403775,0.255808,0.151269,0.326345,0.641052,0.492477,0.400158,0.201103,0.199443,1,573,573
3.79677,48.913,4.52194,49.2885,0.82621,125.813,3.28701,0.17908,4.66777e-4,0.326949,0.164052,0.15427,0.304067,0.171162,0.385277,0.630665,0.559269,0.476918,0.199951,0.192528,1,574,574
3.9305,60.4517,4.24901,46.9374,0.691636,108.886,3.11522,0.0844761,2.98396e-4,0.444749,0.241382,0.0855311,0.11755,0.246945,0.366665,0.496709,0.69126,0.549576,0.192959,0.214234,1,575,575
3.77377,60.8503,4.38153,45.7699,0.719856,114.765,4.33561,0.0979908,2.89537e-4,0.475468,0.370233,0.186112,0.252053,0.0865808,0.40612,0.503765,0.599042,0.344057,0.204496,0.197089,1,576,576
3.7782,57.3362,4.5088,50.6604,0.809544,126.562,4.12337,0.0934507,2.9945e-4,0.436406,0.27294,0.104018,0.210944,0.172572,0.231698,0.51137,0.723173,0.27138,0.195319,0.192553,1,577,577
3.52066,51.9491,3.82668,43.5904,0.827839,116.139,4.56331,0.115971,3.58006e-4,0.426569,0.136532,0.194056,0.353365,0.356057,0.295861,0.295072,0.461346,0.298856,0.187337,0.21143,1,578,578
3.57891,48.5009,4.63732,41.6213,0.73363,103.226,5.45829,0.0945373,2.19961e-4,0.371592,0.104515,0.0866144,0.309993,0.260821,0.328311,0.324302,0.842886,0.628784,0.192106,0.217376,1,579,579
4.09078,63.8737,3.50276,49.9358,1.02623,134.603,4.07589,0.168574,4.28997e-4,0.436696,0.200196,0.0937749,0.278357,0.322627,0.476034,0.425712,0.614368,0.380265,0.197504,0.209107,1,580,580
4.03903,52.9678,4.11034,48.1081,0.868414,142.841,3.81095,0.132777,3.86914e-4,0.421617,0.196639,0.104965,0.26191,0.262853,0.290152,0.363146,0.700881,0.31708,0.194383,0.201621,1,581,581
4.13616,54.4836,4.91167,54.7108,0.818014,139.609,3.65414,0.148378,3.92837e-4,0.420848,0.281432,0.0462125,0.212883,0.258862,0.324171,0.441619,0.460769,0.390018,0.184645,0.208368,1,582,582
4.46188,43.5414,4.42666,55.0623,0.925599,111.267,4.88886,0.10131,3.63133e-4,0.333145,0.169596,0.204389,0.165559,0.366011,0.155123,0.523861,0.482137,0.312738,0.184062,0.210412,1,583,583
4.45653,46.9699,4.42408,53.5868,0.842544,111.807,4.85775,0.0868408,3.56254e-4,0.30802,0.175554,0.296158,0.151168,0.277863,0.324978,0.535415,0.502132,0.340417,0.179895,0.211156,1,584,584
3.44878,50.2199,5.62994,47.0685,0.717574,151.529,4.52439,0.179356,3.68934e-4,0.469691,0.124014,0.200332,0.426313,0.346013,0.387421,0.343977,0.285705,0.278316,0.206495,0.197476,1,585,585
3.34673,51.603,4.40702,46.6424,0.863076,115.457,4.33533,0.143031,3.63513e-4,0.428805,0.0872226,0.305384,0.468012,0.288307,0.482193,0.381188,0.505684,0.294712,0.195707,0.207125,1,586,586
3.61837,46.5569,4.90923,47.8046,0.800702,130.485,4.51797,0.211696,4.73618e-4,0.379053,0.137864,0.243787,0.161893,0.420552,0.315079,0.303195,0.563002,0.372773,0.197114,0.196893,1,587,587
4.0592,52.8803,3.46872,46.1595,0.757547,96.5872,5.15073,0.103656,2.59744e-4,0.307763,0.242535,0.243647,0.313195,0.406771,0.438692,0.290789,0.647335,0.431586,0.181812,0.221004,1,588,588
3.97842,53.6413,4.14238,42.8565,0.858388,95.7004,4.52931,0.121691,2.53432e-4,0.304101,0.297694,0.17076,0.276516,0.429179,0.57261,0.314687,0.772095,0.456194,0.17939,0.217411,1,589,589
4.01094,56.7889,4.58064,45.6648,0.794696,101.503,5.39393,0.0982202,2.76145e-4,0.304261,0.318761,0.225967,0.285856,0.495937,0.297884,0.272529,0.841606,0.300402,0.191634,0.203767,1,590,590
3.87646,55.5336,3.93006,38.0181,0.730425,99.3325,5.04957,0.0869672,2.26521e-4,0.334442,0.288713,0.208557,0.323627,0.248181,0.302565,0.262718,0.664768,0.345821,0.184077,0.206219,1,591,591
4.4473,53.0411,4.09993,39.955,0.665631,96.0537,5.35532,0.118348,2.53349e-4,0.47806,0.229022,0.112024,0.291221,0.217103,0.370968,0.354011,0.530054,0.455193,0.183997,0.216291,1,592,592
4.50221,60.1882,3.59768,45.15,0.87851,100.734,5.03736,0.108252,2.79394e-4,0.533557,0.25158,0.052955,0.211647,0.30676,0.66945,0.350309,0.695534,0.550144,0.181696,0.210689,1,593,593
4.42996,56.7923,3.20104,45.8354,0.873215,100.875,5.38337,0.0901947,2.62039e-4,0.540396,0.291638,0.0731916,0.202225,0.25697,0.46497,0.360675,0.669627,0.523743,0.184637,0.211915,1,594,594
4.36676,51.9387,3.41761,50.6359,0.745046,91.8067,5.65851,0.0899146,3.62794e-4,0.545666,0.414294,0.183602,0.31062,0.535002,0.163204,0.328308,0.643136,0.389412,0.189641,0.206527,1,595,595
4.14557,44.1028,5.30743,54.4267,0.686758,105.902,5.10614,0.0851332,2.5293e-4,0.355512,0.254436,0.0103909,0.382109,0.284461,0.128851,0.379765,0.858465,0.50614,0.190919,0.214464,1,596,596
4.06759,46.552,5.0936,43.7984,0.637489,109.597,5.07577,0.136447,3.22121e-4,0.328374,0.251737,0.0482264,0.25261,0.297491,0.0661099,0.369269,0.590524,0.422492,0.196107,0.208234,1,597,597
3.81875,46.7297,4.4076,47.1436,0.79506,124.714,4.05532,0.132225,3.55828e-4,0.309747,0.224448,0.157674,0.274621,0.183551,0.180835,0.545263,0.490124,0.355586,0.190741,0.210791,1,598,598
5.48564,54.6354,4.48253,44.4464,0.808373,98.7305,5.03278,0.118935,2.63102e-4,0.560986,0.260461,0.0269511,0.294878,0.28378,0.20554,0.205224,0.531652,0.398792,0.197814,0.222686,1,599,599
4.97145,52.9687,4.32893,41.6666,0.706208,101.581,5.26709,0.140957,3.29442e-4,0.422637,0.344273,0.00497545,0.354859,0.284384,0.184182,0.276731,0.541871,0.365361,0.195598,0.205986,1,600,600
4.9962,54.1903,4.25692,45.5489,0.690245,102.841,4.7768,0.0854466,2.6866e-4,0.32011,0.217146,0.00782267,0.289887,0.25932500000000003,0.218242,0.242073,0.672206,0.401398,0.197368,0.209814,1,601,601
5.25382,53.3939,3.89087,40.3206,0.920419,106.978,5.24369,0.102421,2.8098e-4,0.324001,0.135592,0.00570051,0.318335,0.204757,0.353713,0.237355,0.471427,0.347038,0.182354,0.204095,1,602,602
5.18042,48.8802,3.84488,46.3299,0.807799,97.6028,5.06884,0.10849,2.56041e-4,0.340451,0.21239,0.00520596,0.36113,0.203955,0.263227,0.220304,0.476465,0.387454,0.189125,0.204735,1,603,603
5.03416,44.1213,4.71565,51.6528,0.657089,124.544,5.64985,0.179342,4.22212e-4,0.442889,0.324786,0.00699814,0.152542,0.402474,0.336655,0.580745,0.420272,0.571872,0.190561,0.220046,1,604,604
4.12077,56.4212,2.87018,42.0691,0.893819,105.185,4.99489,0.137431,3.43145e-4,0.325236,0.15045,0.0547271,0.210633,0.247458,0.324779,0.344321,0.62597,0.450914,0.198492,0.19997,1,605,605
3.22682,44.0609,6.02391,50.9975,0.610303,123.451,3.99289,0.109137,3.02325e-4,0.356443,0.207966,0.145724,0.364898,0.0527877,0.359031,0.651383,0.438569,0.265475,0.193302,0.215848,1,606,606
3.3603,45.3594,6.38739,55.9604,0.594955,114.503,5.19211,0.103093,2.75793e-4,0.403957,0.322841,0.278855,0.299491,0.0878879,0.0968426,0.281897,0.728778,0.554513,0.192124,0.216523,1,607,607
4.22094,55.9452,3.41921,44.5983,0.892608,112.765,4.94694,0.182518,3.78145e-4,0.398595,0.184454,0.122633,0.207806,0.246719,0.23,0.397352,0.534035,0.30241,0.187817,0.207486,1,608,608
4.16913,50.33,4.45624,50.4036,0.663231,105.605,4.60351,0.163311,3.34371e-4,0.406695,0.221861,0.0421336,0.191982,0.218383,0.252697,0.39228,0.675694,0.618305,0.181842,0.22555,1,609,609
3.94756,57.3392,3.21223,44.1204,0.911533,105.435,5.01287,0.148648,3.24085e-4,0.413439,0.192902,0.0114371,0.128766,0.265199,0.200753,0.344858,0.461114,0.616359,0.174476,0.23415,1,610,610
3.73353,46.1058,5.11167,48.7131,0.777269,120.343,4.94728,0.121928,4.09218e-4,0.438058,0.27858,0.241379,0.259044,0.184478,0.276977,0.283819,0.497769,0.509058,0.199446,0.193419,1,611,611
3.97135,47.9398,4.90186,48.3929,0.690665,98.1553,5.60722,0.192266,2.87472e-4,0.343395,0.141455,0.283536,0.238116,0.261329,0.339387,0.415101,0.381095,0.661727,0.182807,0.221578,1,612,612
4.51141,49.3791,4.66207,51.3369,0.554606,98.6954,6.08618,0.142196,2.59861e-4,0.457621,0.201417,0.0544577,0.195224,0.683799,0.473139,0.57843,0.926264,0.603642,0.198597,0.200635,1,613,613
4.284,54.4567,4.538,46.8696,0.911493,103.536,4.98928,0.0799785,3.76894e-4,0.328209,0.19048,0.0457178,0.18075,0.322041,0.297373,0.348224,0.552116,0.489852,0.181041,0.210482,1,614,614
3.61211,46.4073,4.2748100000000004,46.4337,0.676426,138.625,4.49777,0.177166,2.64918e-4,0.406403,0.121735,0.157597,0.283885,0.27679,0.259765,0.333627,0.44509,0.448175,0.206735,0.208867,1,615,615
3.83254,46.7566,3.93061,51.0159,0.859854,118.589,5.11785,0.104352,3.21676e-4,0.423839,0.30314,0.228225,0.105151,0.371778,0.290334,0.412854,0.915712,0.470237,0.186034,0.209499,1,616,616
3.69887,48.0499,5.03253,50.4181,0.671599,110.522,5.55982,0.125331,3.18453e-4,0.471957,0.216584,0.33932,0.0854159,0.217448,0.274081,0.307355,0.622942,0.587946,0.188329,0.203408,1,617,617
3.99811,48.6827,3.83666,49.3249,0.746681,114.672,4.95816,0.147475,3.02439e-4,0.402574,0.19596,0.0999438,0.192311,0.39463,0.249033,0.349223,0.387796,0.56564,0.190673,0.208304,1,618,618
3.90948,49.9464,4.62526,46.2353,0.868361,115.755,4.60723,0.106048,2.85966e-4,0.392195,0.22891,0.0586432,0.227223,0.548562,0.158333,0.329916,0.742697,0.62646,0.189489,0.205885,1,619,619
3.73876,48.0723,4.60575,50.3924,0.833713,112.759,4.6224,0.0753899,2.88138e-4,0.394972,0.309953,0.359582,0.143246,0.322887,0.235465,0.301932,0.719479,0.305037,0.191911,0.213419,1,620,620
3.01224,53.0588,3.24805,43.9066,0.779277,101.451,6.11236,0.152943,2.6048e-4,0.593633,0.222453,0.0421783,0.23994,0.386405,0.354157,0.352569,0.623496,0.742556,0.188711,0.216276,1,621,621
3.22483,61.7105,3.5553,37.528,0.869942,94.3162,6.33412,0.0926108,3.80929e-4,0.571772,0.23487,0.00580834,0.34448,0.343565,0.526969,0.407318,0.582732,0.299552,0.192817,0.208076,1,622,622
4.67231,43.8815,4.40121,58.1648,0.743601,119.098,4.39109,0.116721,3.48982e-4,0.349589,0.122718,0.270248,0.230357,0.160338,0.187965,0.377613,0.568015,0.631313,0.198353,0.207026,1,623,623
3.76087,57.8191,3.51945,42.2163,0.772194,128.109,5.41791,0.125351,3.77601e-4,0.315222,0.230867,0.122035,0.29659,0.324313,0.495658,0.288847,0.681345,0.248433,0.195152,0.212439,1,624,624
4.18122,55.5914,3.41568,43.3903,0.892859,114.545,4.37576,0.161805,3.91284e-4,0.418739,0.212348,0.0954516,0.279289,0.107092,0.374595,0.424709,0.548448,0.330684,0.195827,0.211301,1,625,625
3.47511,61.6394,4.49643,45.7919,0.771981,111.869,5.52404,0.12261,2.62536e-4,0.373956,0.372012,0.321846,0.246912,0.0978371,0.119831,0.360428,0.662806,0.908293,0.196066,0.210961,1,626,626
3.6992,52.2733,3.35702,42.8199,0.849329,125.787,4.12844,0.137058,2.72899e-4,0.385905,0.208386,0.0409659,0.542845,0.279229,0.204559,0.436623,0.500336,0.418181,0.202311,0.20447,1,627,627
3.88161,48.6196,4.18145,48.2407,0.812318,110.095,4.61094,0.137803,3.36205e-4,0.36461,0.176665,0.0722081,0.0741223,0.0835402,0.198369,0.444132,0.721452,0.450759,0.184868,0.21011,1,628,628
4.06075,56.646,4.18405,43.6156,0.933918,111.474,5.08165,0.14003,3.60931e-4,0.312468,0.205931,0.0124353,0.200059,0.171844,0.332319,0.384693,0.647583,0.45033,0.198385,0.215945,1,629,629
4.19592,51.6828,3.44294,42.7248,0.803507,110.809,4.44836,0.162926,3.4717e-4,0.307926,0.231516,0.0952071,0.141081,0.208241,0.220356,0.665769,0.439359,0.485812,0.191006,0.21038,1,630,630
4.57526,49.3473,3.83099,47.2411,0.744305,112.403,4.58101,0.152508,3.65741e-4,0.456371,0.137027,0.0843188,0.24258,0.313477,0.411729,0.285556,0.458659,0.301222,0.192733,0.207949,1,631,631
4.85372,50.3294,4.31364,57.3095,0.834106,114.246,4.7433,0.112024,4.57121e-4,0.497378,0.0777493,0.114687,0.352595,0.238831,0.222079,0.394988,0.311789,0.203587,0.200812,0.208399,1,632,632
4.53971,41.076,5.88993,50.6937,0.539231,116.535,4.28872,0.104327,2.61331e-4,0.354614,0.292184,0.197421,0.241473,0.337385,0.299233,0.363919,0.633804,0.503127,0.187033,0.217039,1,633,633
5.06793,42.0242,4.79896,57.7665,0.610446,99.3052,5.22326,0.0986737,2.79224e-4,0.401118,0.141264,0.138583,0.295279,0.317464,0.224269,0.297074,0.529466,0.49768,0.192732,0.207451,1,634,634
5.20193,51.2505,4.46012,49.6796,0.661867,112.262,4.83055,0.134457,2.6944e-4,0.41986,0.272143,0.136562,0.127261,0.554114,0.303588,0.252448,0.42531,0.37161,0.199693,0.226116,1,635,635
4.48206,54.1136,3.89004,43.8753,0.907936,116.851,4.18836,0.14063,3.78178e-4,0.440038,0.0626099,0.0343961,0.157477,0.237059,0.134099,0.366249,0.523305,0.413653,0.190963,0.203452,1,636,636
4.59464,55.8456,4.1578,44.9016,0.92833,112.281,4.25836,0.114103,3.34392e-4,0.640751,0.152662,0.0823316,0.220456,0.45538,0.115482,0.359615,0.822462,0.310233,0.194368,0.219441,1,637,637
3.79029,51.5726,4.89551,46.1338,0.713061,122.45,5.10108,0.165381,3.73753e-4,0.287843,0.262981,0.388282,0.299778,0.311174,0.343691,0.496592,0.381213,0.373696,0.19683,0.208064,1,638,638
3.69402,42.7572,6.60635,52.1535,0.681375,142.403,4.3748,0.196693,4.79286e-4,0.276416,0.252298,0.358538,0.30601,0.201958,0.287039,0.536694,0.371759,0.281929,0.192045,0.213059,1,639,639
3.79281,47.3057,6.5712,49.0763,0.764027,124.235,4.03197,0.179301,4.03304e-4,0.271405,0.245269,0.34144,0.414331,0.15536,0.331955,0.629222,0.434548,0.25958,0.192981,0.212643,1,640,640
4.09084,46.919,4.44276,50.4869,0.782918,110.62,4.93195,0.153202,3.57933e-4,0.259813,0.252848,0.233216,0.228246,0.217357,0.471167,0.596849,0.361616,0.317406,0.189102,0.205371,1,641,641
3.79933,54.1988,4.27187,42.9155,0.715303,112.714,5.29064,0.102613,2.7877e-4,0.373717,0.232671,0.183242,0.305861,0.361149,0.386751,0.296733,0.951827,0.369629,0.187802,0.199231,1,642,642
3.77382,53.4435,3.83727,49.4927,0.836181,126.676,5.16301,0.137714,3.04108e-4,0.455737,0.2329,0.231407,0.380401,0.149261,0.343367,0.446205,0.479073,0.512094,0.191387,0.207044,1,643,643
3.89067,55.0754,3.90617,49.3819,0.772272,110.713,5.1789,0.16765,3.56596e-4,0.433738,0.268044,0.102927,0.344723,0.24254,0.341479,0.405519,0.610051,0.598944,0.194466,0.201652,1,644,644
3.85773,55.4375,4.35379,51.5529,0.840086,123.272,5.43994,0.155575,3.77043e-4,0.398383,0.250132,0.120447,0.280394,0.345172,0.400589,0.444567,0.445135,0.782887,0.191608,0.205597,1,645,645
4.08777,54.758,5.32055,50.6135,0.838518,104.048,5.25462,0.119789,2.97837e-4,0.313366,0.425429,0.374013,0.1548,0.156523,0.175285,0.428692,0.569581,0.620111,0.187249,0.195534,1,646,646
4.05946,49.1166,4.12148,45.143,0.623557,106.909,5.14512,0.101033,2.87692e-4,0.42175,0.113454,0.118678,0.288189,0.390309,0.127021,0.41064,0.938525,0.365278,0.196939,0.229894,1,647,647
4.24418,55.3777,3.90227,47.1465,0.865325,105.986,4.56139,0.105052,2.75139e-4,0.323312,0.344706,0.59724,0.116476,0.218577,0.0746821,0.428035,0.620005,0.866782,0.185814,0.193929,1,648,648
3.99587,51.3416,4.42666,52.8607,0.680498,100.582,4.8471,0.12782,2.84881e-4,0.285619,0.285832,0.158939,0.147664,0.313873,0.415509,0.299653,0.819826,0.427765,0.176787,0.203981,1,649,649
3.78897,50.7585,4.70983,48.157,0.937236,136.93,4.90698,0.133049,3.67131e-4,0.407445,0.183952,0.130696,0.244516,0.418754,0.297689,0.456407,0.383728,0.507835,0.204788,0.214133,1,650,650
3.21357,53.3556,4.45897,49.6962,0.723196,105.876,5.06553,0.135695,3.97031e-4,0.414463,0.25384,0.205778,0.257666,0.0869849,0.270872,0.290595,0.646061,0.463697,0.181311,0.207003,1,651,651
