TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
3.8438,54.7164,3.22185,44.4461,0.853339,117.917,4.7993,0.135892,3.39243e-4,0.726791,0.120981,0.0282185,0.275444,0.310199,0.404878,0.414556,0.4945,0.339196,0.190499,0.206135,1,349,349
3.01251,48.1162,6.67016,57.2109,0.839543,131.513,5.57995,0.106735,3.49454e-4,0.355186,0.153817,0.257625,0.289196,0.197491,0.48701,0.352702,0.684116,0.444159,0.194596,0.209973,1,350,350
4.22959,55.889,3.68999,45.6752,0.948366,120.679,4.63006,0.154641,3.70193e-4,0.597187,0.0647922,0.0191372,0.276349,0.298552,0.313773,0.423231,0.603285,0.330966,0.193555,0.203721,1,351,351
3.59228,48.9836,4.69613,46.043,0.782098,105.318,5.64952,0.118683,3.21711e-4,0.430138,0.159004,0.327134,0.416299,0.337452,0.42951,0.41246,0.617634,0.629709,0.187785,0.214703,1,352,352
3.63784,57.7021,2.75808,38.8038,0.972679,112.289,4.87139,0.122428,3.517e-4,0.448749,0.280098,0.12499,0.259671,0.242745,0.342329,0.332618,0.541345,0.354356,0.19384,0.204641,1,353,353
3.71691,59.4857,3.24148,42.2288,1.14968,119.856,4.97448,0.11668,3.46414e-4,0.353793,0.164157,0.231979,0.45092,0.120119,0.300368,0.310145,0.439199,0.306694,0.188367,0.200152,1,354,354
3.7535,57.3377,3.8006,46.6477,0.839982,109.308,4.49149,0.112484,3.08538e-4,0.420767,0.105686,0.230201,0.203797,0.190692,0.182025,0.662099,0.814818,0.325821,0.207307,0.208243,1,355,355
3.84012,57.4404,3.80699,41.7149,0.969924,129.826,4.83211,0.103914,3.22048e-4,0.393275,0.248944,0.0219744,0.285064,0.209934,0.435826,0.485567,0.673584,0.328328,0.200226,0.21818100000000001,1,356,356
4.27092,46.2802,4.4626,53.6847,0.858377,119.705,5.11327,0.167551,3.41435e-4,0.381221,0.226096,0.444448,0.287912,0.174233,0.214536,0.462959,0.304601,0.621308,0.184088,0.197046,1,357,357
4.38859,43.3049,4.93944,57.5504,0.748226,122.64,5.50261,0.142855,4.06258e-4,0.379377,0.258363,0.177213,0.291655,0.0469972,0.316846,0.406362,0.447165,0.424486,0.185518,0.19325,1,358,358
4.13617,53.5422,4.38001,44.1824,0.805858,124.829,4.65408,0.138005,2.77693e-4,0.568955,0.240989,0.1733,0.262116,0.0540336,0.90361,0.392612,0.480976,0.635774,0.197476,0.224451,1,359,359
4.38606,55.3109,5.83501,49.3928,0.85049,118.59,4.14549,0.171061,3.09556e-4,0.540302,0.211401,0.573916,0.198618,0.0682688,0.234595,0.335684,0.386827,0.547673,0.188736,0.20255,1,360,360
3.91849,49.3192,5.15623,54.2466,0.688794,133.619,5.2624,0.18948,4.13272e-4,0.546612,0.197273,0.280835,0.300905,0.131571,0.338748,0.371667,0.550717,0.448524,0.191289,0.216284,1,361,361
3.42068,54.8268,4.0716,44.4703,0.841573,100.992,4.90915,0.152694,3.656e-4,0.612461,0.137472,0.183737,0.21088200000000001,0.181205,0.342959,0.284587,0.566162,0.35181,0.196168,0.213629,1,362,362
3.60008,57.3088,3.73743,45.9101,0.957812,147.278,3.91303,0.148941,3.69724e-4,0.359167,0.225619,0.0659676,0.25233,0.00659246,0.352274,0.518014,0.462565,0.562488,0.198407,0.203874,1,363,363
3.78433,67.958,4.13901,43.1922,1.01567,146.849,4.42262,0.193344,2.88551e-4,0.425474,0.242772,0.292679,0.224517,0.0143948,0.430532,0.448089,0.613104,0.498743,0.196167,0.196904,1,364,364
3.53034,58.0858,3.89266,49.2058,0.826278,110.415,5.14287,0.129894,3.38929e-4,0.420051,0.135658,0.00451264,0.394742,0.323624,0.284755,0.402618,0.498075,0.565077,0.196491,0.217935,1,365,365
3.56275,57.3021,3.70907,39.6673,0.89671,114.846,5.70408,0.113878,3.90963e-4,0.689766,0.278171,0.00668178,0.344153,0.0556001,0.329317,0.384963,0.544764,0.222402,0.189105,0.204966,1,366,366
3.43583,49.5476,4.53593,50.3847,0.842338,119.896,6.09115,0.140732,5.58121e-4,0.721011,0.154859,0.0234342,0.110937,0.193306,0.47851900000000003,0.421188,0.624507,0.65599,0.190613,0.196134,1,367,367
3.67317,47.383,3.43763,42.7846,0.887647,160.65,5.33861,0.19937,5.97763e-4,0.533149,0.265517,0.477554,0.340388,0.280384,0.353339,0.528682,0.401706,0.665099,0.192921,0.21528,1,368,368
4.44689,61.5041,4.28776,46.8887,0.820622,109.593,7.09101,0.116063,4.53491e-4,0.466664,0.242196,0.00638275,0.167234,0.129895,0.385507,0.408506,0.375133,0.755661,0.18733,0.216349,1,369,369
4.51883,63.5987,4.00736,48.4325,0.813467,116.172,6.38821,0.125494,3.97468e-4,0.510799,0.225078,0.0104797,0.242065,0.243099,0.454144,0.383398,0.523412,0.64838,0.184364,0.212781,1,370,370
3.61877,50.7247,5.60701,45.1689,0.670196,117.233,4.98976,0.092351,3.59154e-4,0.478843,0.0232541,0.411402,0.292652,0.220028,0.21644,0.736653,0.536901,0.300034,0.195518,0.205206,1,371,371
3.74563,46.7937,4.30143,52.2769,0.757089,120.457,5.08273,0.151752,3.05729e-4,0.568401,0.0541566,0.264383,0.658771,0.245327,0.300298,0.533107,0.371796,0.799616,0.191304,0.20216,1,372,372
3.85654,55.775,3.83882,43.5599,0.855384,121.278,5.11526,0.157079,3.32488e-4,0.352863,0.118641,0.0987001,0.281296,0.164242,0.414048,0.430081,0.35182,0.186929,0.195524,0.208534,1,373,373
3.66602,50.0179,3.67213,46.2025,0.910585,93.0975,4.45618,0.116869,4.22652e-4,0.432209,0.221349,0.0753409,0.402722,0.247415,0.619238,0.450225,0.468382,0.386769,0.187666,0.205184,1,374,374
3.45216,54.1307,4.4451599999999996,48.2748,0.69316,108.581,4.602,0.172501,2.86037e-4,0.404642,0.157687,0.137755,0.202789,0.183399,0.161128,0.433409,0.800874,0.505188,0.196147,0.20307,1,375,375
3.39357,64.103,4.54821,46.6218,0.856647,106.171,4.62656,0.104122,2.37892e-4,0.383653,0.300267,0.168057,0.38802,0.433071,0.118797,0.309509,0.77267,0.442513,0.19354,0.2226,1,376,376
3.47441,51.2494,4.17417,47.7294,0.723841,104.923,6.05514,0.122399,2.66877e-4,0.323822,0.371265,0.196636,0.160371,0.409355,0.304396,0.451206,0.662793,0.999065,0.194044,0.208899,1,377,377
3.86016,58.8125,4.46517,46.5174,0.819108,105.486,5.47293,0.0961614,2.7812e-4,0.333909,0.238477,0.287918,0.102458,0.137721,0.335151,0.443046,0.410069,0.501044,0.190771,0.214616,1,378,378
3.70565,53.3332,4.38846,43.0865,0.868185,103.291,5.57332,0.104989,2.97087e-4,0.364348,0.348683,0.143579,0.409062,0.397168,0.234047,0.348161,0.687268,0.295196,0.18579,0.20381,1,379,379
3.60737,47.2707,5.00859,44.0783,0.687558,101.269,5.21992,0.0905821,3.17363e-4,0.287764,0.21129,0.0449534,0.532922,0.13457,0.493234,0.381389,0.64717,0.284991,0.185568,0.215493,1,380,380
3.50026,60.3667,4.3505,39.7467,0.89066,100.912,5.1246,0.0768759,2.6666e-4,0.252131,0.235933,0.00821218,0.399466,0.319478,0.371729,0.325431,0.665149,0.237324,0.190932,0.210035,1,381,381
3.51389,62.2421,2.99249,40.6577,1.16635,85.1944,4.74227,0.130278,3.52882e-4,0.496014,0.176092,0.228085,0.493554,0.398988,0.326913,0.477595,0.63541,0.270752,0.194567,0.2132,1,382,382
3.82922,48.8396,5.04804,48.6977,0.710846,104.411,5.50897,0.113838,2.93699e-4,0.453179,0.189482,0.0674012,0.13823,0.267864,0.441943,0.329024,0.823014,0.357894,0.184386,0.20122,1,383,383
3.68006,56.6046,4.15973,40.2274,0.765759,110.689,4.98022,0.131245,3.58607e-4,0.385371,0.251259,0.557433,0.361469,0.23527,0.29603,0.271208,0.857411,0.41524,0.184527,0.197161,1,384,384
3.58283,59.1496,4.27085,38.9001,0.828953,111.001,5.02797,0.14454,3.69574e-4,0.37991,0.267435,0.690619,0.346922,0.249753,0.206257,0.271723,0.881404,0.376843,0.184513,0.202095,1,385,385
3.29726,57.3793,4.47691,53.302,0.68986,108.706,5.22956,0.101496,2.67414e-4,0.476935,0.213045,0.0208879,0.136861,0.364451,0.313972,0.268576,0.598346,0.484967,0.193205,0.212862,1,386,386
3.32884,55.3794,4.04298,50.0353,0.673521,107.769,5.39934,0.103687,2.647e-4,0.469764,0.21039,0.0185605,0.172104,0.357781,0.459593,0.253708,0.720846,0.480118,0.19431,0.215178,1,387,387
3.51532,52.7118,4.91689,42.4963,0.741064,118.508,4.81805,0.192409,4.14071e-4,0.488432,0.233376,0.236289,0.256902,0.106073,0.355892,0.411995,0.392574,0.423809,0.187983,0.191595,1,388,388
3.41489,53.2792,4.40902,42.2176,0.902435,102.845,4.85524,0.174672,4.60952e-4,0.505079,0.214823,0.24091,0.40533,0.161132,0.797017,0.417213,0.423298,0.350534,0.189375,0.193554,1,389,389
3.98271,65.5882,3.68911,51.9678,0.806326,111.939,5.84411,0.0623368,3.55231e-4,0.392961,0.335464,0.077566,0.187985,0.0476322,0.110462,0.277855,0.735046,0.46451,0.193445,0.229768,1,390,390
4.0088,63.7184,3.70697,54.2391,0.890004,111.801,5.92069,0.0631511,3.4226e-4,0.388461,0.346277,0.0780523,0.207988,0.0545676,0.114722,0.277443,0.716168,0.464372,0.192839,0.228585,1,391,391
4.08164,59.0435,4.90966,45.1072,0.757895,128.808,5.45303,0.178156,4.02815e-4,0.471259,0.186674,0.152582,0.359013,0.0648462,0.374846,0.368423,0.511757,0.385969,0.197728,0.18902,1,392,392
3.84243,55.8108,4.5548400000000004,50.3024,0.710439,97.0732,4.85295,0.179862,3.48287e-4,0.404622,0.346012,0.358594,0.318914,0.147744,0.578038,0.416169,0.424505,0.371949,0.194303,0.223407,1,393,393
4.49584,48.3394,5.23817,53.6663,0.65326,111.872,5.24753,0.110119,2.52839e-4,0.365647,0.207166,0.189349,0.139083,0.395882,0.0551459,0.400907,0.631201,0.566316,0.194021,0.21269,1,394,394
3.95609,50.634,3.76886,44.7947,0.91521,101.404,4.15331,0.115594,3.32666e-4,0.360208,0.262354,0.00713271,0.278474,0.277583,0.438476,0.391789,0.613035,0.434256,0.187822,0.220142,1,395,395
3.74831,52.0084,4.13945,48.1471,0.817823,106.85,4.79755,0.151764,3.92875e-4,0.380663,0.166425,0.310317,0.349807,0.701898,0.645626,0.391059,0.625881,0.266746,0.178553,0.21763,1,396,396
4.15527,47.1266,4.76656,50.9504,0.719681,126.144,4.74465,0.118448,3.32194e-4,0.361609,0.275067,7.8839e-4,0.233389,0.356596,0.437254,0.479968,0.476698,0.252718,0.203448,0.198721,1,397,397
3.9963,55.1464,4.24401,51.0165,0.870464,122.498,4.86817,0.14923,3.36851e-4,0.635733,0.218562,0.0623283,0.384292,0.326236,0.252195,0.342176,0.625101,0.361915,0.1813,0.208631,1,398,398
3.9188,50.0376,3.88682,50.0599,0.759734,117.558,5.01334,0.156392,4.15261e-4,0.412266,0.195424,0.198898,0.194327,0.354598,0.309526,0.307149,0.558169,0.457286,0.174534,0.202599,1,399,399
3.39986,63.2331,2.81685,37.1494,1.03064,107.448,4.56529,0.170366,3.45469e-4,0.388766,0.0967901,0.102799,0.286243,0.324085,0.48923,0.294732,0.697842,0.454696,0.213059,0.217373,1,400,400
3.35829,55.3271,2.92611,39.1696,0.74222,116.553,4.6435,0.101135,2.69694e-4,0.384919,0.504607,0.122652,0.141975,0.30665,0.717613,0.333286,0.623263,0.509818,0.203074,0.210974,1,401,401
3.94955,51.6975,4.16298,51.0416,0.751259,130.662,6.35699,0.124504,3.05034e-4,0.309922,0.229269,0.0991418,0.210317,0.0947595,0.233779,0.455089,0.400904,0.38612,0.191613,0.216719,1,402,402
3.84939,57.3539,4.49878,46.6667,0.734992,122.502,5.5097,0.158746,4.53435e-4,0.243647,0.34534,0.129591,0.261964,0.26519,0.238773,0.298854,0.381648,0.266646,0.178581,0.205754,1,403,403
3.71651,48.3172,3.09415,44.8626,0.952079,98.7323,4.50064,0.0997944,2.35571e-4,0.348966,0.215216,0.262188,0.253237,0.487217,0.0644816,0.42996,0.591982,0.420467,0.205446,0.220607,1,404,404
3.58427,53.4243,3.85416,45.1561,0.766905,100.241,4.90691,0.0832423,1.57548e-4,0.365396,0.30924,0.0735488,0.20138,0.161916,0.0886632,0.427167,0.855967,0.682761,0.20294,0.214039,1,405,405
3.30874,46.2109,5.60574,58.2464,0.740169,141.111,4.37652,0.163238,3.96635e-4,0.435491,0.254739,0.0921053,0.197358,0.360588,0.463317,0.343802,0.661009,0.334398,0.186807,0.207395,1,406,406
3.37228,52.7805,3.63705,43.7989,0.784548,120.893,4.95193,0.204825,3.37151e-4,0.418148,0.279672,0.211345,0.334406,0.344525,0.294397,0.392838,0.417483,0.579833,0.189421,0.209009,1,407,407
3.58221,51.1958,4.04148,49.3237,0.704168,115.163,5.29645,0.0744409,3.0703e-4,0.514694,0.229376,0.0410955,0.34435,0.228874,0.153467,0.280277,0.825457,0.381247,0.184845,0.19491,1,408,408
3.66917,56.672,3.5416,37.1541,0.838811,134.592,4.43984,0.245698,3.52453e-4,0.283197,0.347826,0.237989,0.406265,0.226845,0.351518,0.501365,0.363174,0.393118,0.200029,0.22922,1,409,409
3.76666,56.2894,4.1359,45.6609,0.809172,117.069,5.10207,0.0843434,3.29814e-4,0.293633,0.298846,0.0977903,0.282398,0.152577,0.533296,0.21818100000000001,0.738603,0.390319,0.186536,0.196369,1,410,410
3.63911,43.2385,4.85762,50.5607,0.684176,111.135,5.31581,0.177686,3.76874e-4,0.490965,0.196064,0.236369,0.104232,0.295181,0.390869,0.423475,0.463588,0.570014,0.194989,0.23254,1,411,411
3.65714,42.4005,4.75345,51.1814,0.558874,130.346,5.56703,0.155862,2.82604e-4,0.452864,0.241071,0.095864,0.224401,0.32144,0.25593,0.465286,0.544732,0.36768,0.181658,0.219974,1,412,412
3.73289,46.1954,4.94005,46.5597,0.665161,146.916,5.46184,0.174417,2.76253e-4,0.415164,0.174247,0.0842208,0.222616,0.242438,0.340591,0.399279,0.412178,0.429266,0.192759,0.219795,1,413,413
3.74467,62.0451,3.34455,42.5934,0.960189,104.801,4.26908,0.154211,4.01834e-4,0.301845,0.192157,0.0152158,0.182085,0.108739,0.428752,0.430174,0.404752,0.429205,0.193313,0.200268,1,414,414
3.68707,64.4599,3.56787,39.17,0.915917,89.7564,4.08642,0.124178,2.77697e-4,0.303907,0.16873,0.194436,0.223382,0.170928,0.502772,0.387287,0.501333,0.352799,0.189927,0.2037,1,415,415
4.16126,45.1549,4.99051,54.9182,0.718289,142.285,5.77104,0.195334,4.78729e-4,0.434274,0.22753,0.20496,0.228941,0.129093,0.214791,0.33583,0.576874,0.366948,0.19259,0.219138,1,416,416
5.39907,47.5075,4.00435,42.7858,0.808964,118.535,5.06121,0.110306,2.50396e-4,0.487569,0.26524,0.333387,0.332717,0.395316,0.286966,0.370192,0.458552,0.445303,0.190967,0.197077,1,417,417
4.4071,43.6024,5.48441,55.3052,0.668638,120.988,4.21395,0.175577,2.45159e-4,0.429008,0.266236,0.0429215,0.220005,0.138229,0.285066,0.557345,0.405892,0.471973,0.191068,0.224889,1,418,418
4.75141,49.8943,4.49046,53.9496,0.867797,107.963,5.11084,0.121832,3.88316e-4,0.351317,0.284912,0.355197,0.190754,0.331717,0.195726,0.349345,0.541611,0.309471,0.19502,0.200846,1,419,419
4.81471,47.2544,3.87498,50.3245,0.776612,98.0129,4.8414,0.114418,3.73312e-4,0.376266,0.19261,0.11062,0.169075,0.313996,0.188703,0.3322,0.578714,0.267332,0.197453,0.204347,1,420,420
5.12618,56.5957,5.91591,56.4741,0.702334,131.114,4.27808,0.161248,3.29047e-4,0.46472,0.267836,0.376852,0.193343,0.324669,0.54687,0.547773,0.748437,0.59569,0.184883,0.206928,1,421,421
5.02545,62.6331,3.51133,41.9826,0.996551,122.823,4.58631,0.106174,4.13756e-4,0.482041,0.324114,0.069254,0.243781,0.373286,0.238269,0.451203,0.453358,0.30081,0.191546,0.207629,1,422,422
4.51288,57.2118,3.13384,40.5383,1.0458,123.566,5.44011,0.12619,3.47457e-4,0.422756,0.324262,0.0212733,0.229673,0.317901,0.500718,0.421646,0.439084,0.432317,0.18056,0.20336,1,423,423
4.06027,45.2781,4.57229,53.9501,0.681249,94.0186,5.05546,0.183581,3.18925e-4,0.310767,0.271904,0.286671,0.171256,0.343328,0.358007,0.594411,0.37555500000000003,0.281208,0.181226,0.212485,1,424,424
4.0738,48.2432,4.8136,51.0789,0.716498,100.092,4.8483,0.161497,3.08201e-4,0.305369,0.201882,0.308993,0.143449,0.4117,0.374626,0.562082,0.307396,0.294656,0.182804,0.218164,1,425,425
4.1169,51.4636,4.54438,56.3612,0.796689,110.92,4.96035,0.161835,3.5427e-4,0.310045,0.177929,0.174783,0.199567,0.482164,0.370285,0.545804,0.349333,0.327419,0.188671,0.213355,1,426,426
3.8216,46.248,4.21778,51.1497,0.874493,104.936,5.46618,0.099052200000000007,3.54642e-4,0.331012,0.197627,0.147182,0.255108,0.505056,0.206254,0.319092,0.760801,0.481422,0.196817,0.207144,1,427,427
4.21351,43.0337,5.07928,49.2669,0.532251,105.08,5.32367,0.139916,2.84178e-4,0.39949,0.234435,0.279908,0.323311,0.203094,0.134097,0.45839800000000003,0.626944,0.410558,0.186907,0.207971,1,428,428
4.04532,55.3134,3.21766,51.3726,0.833926,117.167,4.86003,0.143323,2.60982e-4,0.425448,0.2167,0.338526,0.304831,0.184651,0.203708,0.494629,0.583633,0.493808,0.199739,0.212818,1,429,429
4.32965,63.1934,3.66357,42.6516,1.06894,121.022,4.77088,0.114367,3.81847e-4,0.43423,0.219087,0.296491,0.358479,0.321001,0.119704,0.393919,0.645652,0.37716,0.200549,0.216055,1,430,430
3.46297,46.9125,3.36204,44.9276,0.859305,108.974,4.50525,0.124491,3.75701e-4,0.349909,0.490179,0.119579,0.248354,0.157278,0.304716,0.391744,0.525425,0.566559,0.184153,0.195636,1,431,431
3.25649,53.9806,4.29441,45.8934,0.805057,130.002,5.09326,0.114955,2.52891e-4,0.504027,0.0717911,0.0513999,0.299504,0.179107,0.230608,0.401369,0.654889,0.427098,0.196688,0.21771,1,432,432
3.58588,60.3034,3.77553,44.0987,0.870081,105.214,5.68194,0.123949,2.94111e-4,0.461991,0.235555,0.165567,0.19974,0.141495,0.0881215,0.4602,0.627824,0.37805,0.190972,0.206365,1,433,433
3.91771,42.5917,5.76285,55.0827,0.567486,104.474,6.53609,0.098046,2.86087e-4,0.356622,0.170995,0.226424,0.274495,0.0660452,0.116192,0.500619,0.605562,0.447411,0.19406,0.217861,1,434,434
3.73319,55.3388,3.26758,44.1684,0.998875,102.665,4.62741,0.107469,2.90405e-4,0.499668,0.191635,0.0752116,0.268524,0.400929,0.20986,0.363108,0.746631,0.371541,0.186468,0.207942,1,435,435
3.70275,59.7064,3.29701,47.3388,1.06747,118.736,4.72966,0.0928152,2.68041e-4,0.494095,0.124686,0.0919641,0.325786,0.299585,0.28071,0.417675,0.601673,0.353196,0.194528,0.202917,1,436,436
3.66909,52.8765,3.24368,42.1583,0.772201,98.5077,5.172,0.160619,2.85953e-4,0.383972,0.295354,0.170592,0.351588,0.292359,0.155356,0.317688,0.672499,0.496729,0.192645,0.202692,1,437,437
3.86236,47.5276,5.63451,49.4991,0.665266,169.265,4.63486,0.169103,3.28504e-4,0.3317,0.256751,0.20344,0.225161,0.143774,0.393347,0.494201,0.413077,0.414811,0.187443,0.221585,1,438,438
4.04557,47.9083,5.14891,51.2567,0.735712,155.924,5.38169,0.239543,4.30602e-4,0.287962,0.250029,0.273924,0.326245,0.190705,0.335525,0.316276,0.410364,0.348836,0.192225,0.204008,1,439,439
3.85952,50.9632,4.57151,53.1187,0.779867,137.703,4.95119,0.24153,4.32647e-4,0.305727,0.315449,0.395424,0.0615701,0.283304,0.470405,0.220236,0.330737,0.228377,0.193189,0.213722,1,440,440
3.55002,45.6962,4.84949,50.9338,0.635431,104.967,4.83756,0.089539,2.77382e-4,0.498934,0.0362098,0.0783253,0.222935,0.241399,0.139879,0.396701,0.989031,0.418618,0.1899,0.21579,1,441,441
3.99313,49.7218,7.47974,49.7782,0.799384,149.071,4.66379,0.134379,3.7566e-4,0.509607,0.0141836,0.533904,0.235971,0.216515,0.517905,0.354214,0.576203,0.29308,0.199863,0.216032,1,442,442
3.73901,48.1758,6.30121,54.9651,0.644727,125.034,5.24039,0.0853479,4.03021e-4,0.487018,0.0162265,0.446742,0.463981,0.415755,0.267359,0.391084,0.421316,0.418921,0.191254,0.220175,1,443,443
4.15564,56.5349,3.20038,31.817,0.827282,116.05,5.08352,0.173786,2.95293e-4,0.437631,0.147553,0.148202,0.425542,0.254572,0.0958913,0.400861,0.383188,0.36042,0.185079,0.205086,1,444,444
4.53126,54.1673,2.79557,41.1973,0.929631,105.838,5.14127,0.117635,3.56737e-4,0.438276,0.0858188,0.168997,0.327516,0.3842,0.287436,0.362197,0.651165,0.647015,0.200125,0.221812,1,445,445
5.17132,53.4696,3.28393,51.9387,0.819144,124.631,4.51533,0.135442,2.90546e-4,0.538344,0.184832,0.172036,0.36395,0.384607,0.526409,0.628719,0.441006,0.35601,0.185999,0.192776,1,446,446
3.59416,45.4637,4.36322,42.7211,0.722194,109.651,5.82119,0.126106,4.60479e-4,0.351481,0.266899,0.178524,0.329437,0.336914,0.50511,0.363742,0.2718,0.412613,0.175962,0.218708,1,447,447
3.46053,51.295,3.61038,48.0856,0.75621,124.418,5.84834,0.171347,3.75488e-4,0.333349,0.12484,0.104111,0.126004,0.284816,0.313011,0.391908,0.36823,0.267244,0.198553,0.212325,1,448,448
3.42409,53.2367,5.4623100000000004,47.4201,0.865164,130.384,5.96047,0.132948,3.75509e-4,0.49235,0.302735,0.123636,0.45314,0.400603,0.229061,0.619334,0.457696,0.665576,0.184234,0.206023,1,449,449
4.3738,53.4503,3.55152,47.7704,0.861733,119.523,5.03709,0.136047,3.43625e-4,0.352271,0.189859,0.184923,0.298609,0.308714,0.333479,0.326678,0.619497,0.403999,0.198208,0.213882,1,450,450
4.52988,45.6259,4.76219,53.7449,0.71986000000000006,107.352,4.60201,0.15723,3.78046e-4,0.341024,0.298438,0.149129,0.296654,0.305028,0.518612,0.643001,0.467368,0.212974,0.18203,0.22481,1,451,451
3.99902,56.3948,3.43769,41.8175,0.761718,131.821,4.96147,0.153001,2.92905e-4,0.331206,0.118899,0.229346,0.180599,0.216187,0.301152,0.219413,0.56175,0.605427,0.202683,0.1919,1,452,452
3.91148,49.6886,4.02233,46.1501,0.751976,126.033,4.6067,0.119537,3.87738e-4,0.323769,0.333659,0.144288,0.290518,0.0421801,0.430413,0.59014200000000006,0.500694,0.305767,0.188786,0.224807,1,453,453
4.25848,56.9934,3.94897,44.8022,0.872332,119.616,4.86274,0.111436,2.83952e-4,0.369725,0.194372,0.0977253,0.198348,0.212528,0.22758,0.32249,0.640919,0.414528,0.190433,0.204642,1,454,454
4.14052,45.7084,5.31604,49.178,0.685855,116.846,5.83318,0.125026,2.77665e-4,0.389237,0.414119,0.340963,0.158576,0.292673,0.262188,0.381761,0.392226,0.473095,0.196317,0.211502,1,455,455
4.00626,54.4668,4.55431,48.896,0.729662,105.891,5.66698,0.132012,3.37429e-4,0.623019,0.216943,0.0586055,0.137135,0.113453,0.198261,0.427198,0.701904,0.386844,0.186991,0.219987,1,456,456
3.62986,56.6128,4.1145,47.6931,0.891427,127.247,4.59191,0.173279,2.75493e-4,0.318951,0.206425,0.0502446,0.223569,0.175083,0.210729,0.295525,0.376273,0.660534,0.199924,0.22013,1,457,457
3.15305,49.0567,4.23247,58.2392,0.633268,132.82,5.25495,0.0994815,3.03239e-4,0.392923,0.222923,0.269572,0.287668,0.269075,0.385943,0.437224,0.623143,0.365252,0.193547,0.223018,1,458,458
3.32294,52.6429,3.71721,42.9285,0.803658,110.341,5.40696,0.128698,3.34812e-4,0.343013,0.225331,0.109164,0.223473,0.229907,0.261028,0.30899,0.500088,0.475689,0.196908,0.201331,1,459,459
4.07877,64.1692,4.24905,49.1872,0.815089,160.104,4.02676,0.139421,4.03852e-4,0.384575,0.388228,0.092982,0.24083,0.393813,0.532145,0.379685,0.508404,0.393557,0.181416,0.211568,1,460,460
4.51364,50.5421,4.08617,48.5996,0.711142,103.321,4.9672,0.145924,3.50345e-4,0.471704,0.200832,0.262685,0.152263,0.259616,0.261663,0.333948,0.540356,0.41483,0.196008,0.208348,1,461,461
4.65833,47.6318,4.40505,48.9321,0.836268,131.53,6.18582,0.0828219,2.87313e-4,0.471879,0.260879,0.240142,0.249145,0.415939,0.453286,0.405839,0.739656,0.295306,0.190971,0.210066,1,462,462
4.8908,54.1547,3.66161,54.1589,0.845003,142.737,4.45913,0.2094,2.97639e-4,0.456461,0.231581,0.180146,0.200751,0.274193,0.321076,0.412397,0.512342,0.876921,0.200117,0.212214,1,463,463
5.17451,61.4264,3.66469,50.4532,0.785809,143.109,5.4741,0.159447,3.88848e-4,0.446882,0.252428,0.0547198,0.10285,0.4291,0.476095,0.347457,0.55531,0.305515,0.188082,0.202985,1,464,464
4.27209,43.9148,5.80041,40.6076,0.632972,94.4162,4.6671,0.103095,2.43208e-4,0.236548,0.233559,0.497756,0.513057,0.215136,0.317218,0.630002,0.611671,0.633089,0.188578,0.207749,1,465,465
4.64886,60.6785,3.06798,46.4868,0.883662,143.574,5.31191,0.23902,3.46934e-4,0.690783,0.185818,0.0386257,0.40286,0.245029,0.333942,0.355466,0.358644,0.466197,0.18361,0.20006,1,466,466
4.15581,56.964,4.41853,47.9369,0.744901,106.307,5.27679,0.0959057,3.34549e-4,0.397268,0.318719,0.0241493,0.203298,0.229343,0.20651,0.309766,0.484254,0.346479,0.192568,0.216036,1,467,467
3.97917,52.9686,4.20832,44.3769,0.822958,123.362,5.40858,0.165516,4.57758e-4,0.374922,0.36308,0.0999371,0.224668,0.124286,0.331171,0.455718,0.377869,0.273968,0.186969,0.203319,1,468,468
3.70305,53.0865,3.83695,43.791,0.73564,114.285,5.29252,0.185322,3.82042e-4,0.462926,0.222473,0.0327254,0.19232,0.277489,0.278154,0.318913,0.295043,0.475148,0.187712,0.20362,1,469,469
3.74196,55.0514,3.98812,50.1267,0.91993,154.804,4.86767,0.141431,3.50763e-4,0.362238,0.209786,0.137258,0.357481,0.366548,0.467847,0.427539,0.371417,0.293199,0.19566,0.223499,1,470,470
3.93967,49.7352,4.19874,48.6714,0.811617,119.338,4.61578,0.180246,3.759e-4,0.443283,0.236593,0.304366,0.191727,0.114536,0.260659,0.339332,0.33006,0.414917,0.190052,0.201181,1,471,471
4.23504,49.0314,3.80421,42.0672,0.866482,107.536,4.37239,0.194076,3.8245e-4,0.455403,0.360705,0.0161966,0.214697,0.158577,0.465723,0.428242,0.301842,0.251688,0.198748,0.226822,1,472,472
4.15015,47.0475,4.01831,53.8326,0.728427,125.661,4.65294,0.190631,3.71366e-4,0.376384,0.191137,0.0326631,0.283906,0.25247000000000003,0.149624,0.281992,0.378638,0.24876,0.188949,0.201214,1,473,473
3.27469,55.816,3.19783,46.794,0.866836,119.275,5.46393,0.165371,3.01308e-4,0.388038,0.109539,0.018296,0.185062,0.275499,0.446052,0.48547,0.347465,0.269626,0.197813,0.207487,1,474,474
3.56311,54.6119,4.76863,41.4841,0.913115,157.92,4.54222,0.212472,4.77654e-4,0.381168,0.176252,0.42222,0.378276,0.280269,0.576025,0.281415,0.337761,0.427508,0.183902,0.220627,1,475,475
