TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
3.85218,75.7539,3.05405,42.329,1.138,0.356104,0.351293,0.338942,0.29132,0.345726,0.198196,1,678,678
3.91377,74.9977,3.30816,42.2698,1.16197,0.330027,0.31597,0.318208,0.333624,0.310217,0.198779,1,679,679
3.90525,74.428,3.26046,42.0807,1.14615,0.333647,0.313014,0.300424,0.333333,0.319217,0.19883,1,680,680
3.84451,75.5983,3.20774,44.9966,1.07995,0.313914,0.3877,0.459769,0.337669,0.339019,0.199423,1,681,681
3.8549,75.233,3.3083,46.942,1.0488,0.311917,0.398198,0.348297,0.30673,0.280696,0.198995,1,682,682
3.86493,77.367,2.74553,40.6841,1.12844,0.336871,0.360297,0.525119,0.351644,0.31239,0.197576,1,683,683
3.79526,75.6394,2.63359,44.4114,1.09758,0.347125,0.340044,0.494686,0.36175,0.328119,0.197861,1,684,684
3.86106,74.9289,3.22126,43.4992,1.01924,0.344864,0.341063,0.320384,0.348913,0.395538,0.201091,1,685,685
3.82761,77.7623,3.10828,44.4179,1.08661,0.340449,0.311439,0.334043,0.382471,0.368929,0.195975,1,686,686
3.83274,78.3703,2.86952,43.0098,1.04786,0.326107,0.29686,0.288632,0.284664,0.32824,0.20193,1,687,687
3.90396,76.3248,3.01146,46.1485,1.1995,0.300178,0.294744,0.300443,0.368243,0.274165,0.198889,1,688,688
3.91235,76.792,2.81613,43.9265,1.1606,0.302171,0.3037,0.297207,0.38295,0.252156,0.200581,1,689,689
3.84298,75.329,2.83861,41.8972,1.07576,0.295445,0.313465,0.381397,0.335318,0.273512,0.198023,1,690,690
3.85106,75.7976,2.66118,41.6276,1.09482,0.293194,0.326199,0.399518,0.333332,0.299426,0.198707,1,691,691
3.86902,77.287,2.74031,45.001,1.13771,0.295169,0.29909,0.279702,0.3743,0.33203,0.202604,1,692,692
3.95562,72.123,3.30288,45.432,1.10993,0.289974,0.301818,0.263056,0.315686,0.379494,0.198353,1,693,693
3.97918,73.6008,2.98357,46.2502,1.04793,0.295575,0.285523,0.333406,0.330864,0.479715,0.19843,1,694,694
3.97126,74.6508,3.24033,47.0387,1.14554,0.286283,0.30445,0.311791,0.339648,0.33102,0.197778,1,695,695
3.98814,75.4346,3.45738,47.1598,1.12564,0.284964,0.335534,0.253758,0.347505,0.337235,0.200278,1,696,696
3.90389,77.158,2.67933,44.8937,1.11526,0.293283,0.343587,0.305876,0.371243,0.357581,0.198323,1,697,697
3.9536,78.2128,3.13847,42.0043,1.08024,0.294715,0.324132,0.214779,0.368159,0.389666,0.197771,1,698,698
3.9165,74.8802,3.30311,43.1859,1.06853,0.300026,0.30682,0.296745,0.346266,0.357648,0.195888,1,699,699
3.89597,74.8889,2.88849,44.0754,1.11692,0.303355,0.287712,0.291838,0.446224,0.403482,0.198689,1,700,700
3.98158,71.3249,3.49022,44.3479,1.11148,0.305616,0.30082,0.293171,0.286119,0.374565,0.198399,1,701,701
4.0366,74.3878,3.39719,47.404,1.04614,0.308703,0.362234,0.426584,0.437137,0.3481,0.199561,1,702,702
4.05629,73.8253,3.6429,47.3313,1.01169,0.313042,0.374553,0.337057,0.360136,0.374201,0.204524,1,703,703
4.04798,74.472,3.59261,46.9929,1.11958,0.297537,0.327943,0.370825,0.258774,0.376811,0.194802,1,704,704
4.01946,71.8897,2.81298,46.7838,1.09353,0.292984,0.319617,0.196125,0.268239,0.37533,0.202812,1,705,705
4.09494,74.0894,3.48064,45.3234,1.15355,0.283449,0.288822,0.133051,0.284817,0.408147,0.196543,1,706,706
4.10284,73.6311,3.40761,45.8385,1.1474,0.281552,0.298321,0.139988,0.283501,0.398494,0.196793,1,707,707
4.12437,72.5277,3.67255,45.3605,1.12074,0.297945,0.314403,0.213423,0.293279,0.486672,0.203281,1,708,708
4.12333,75.5777,3.33719,42.3639,1.14162,0.30139,0.304975,0.211958,0.263603,0.451848,0.200554,1,709,709
4.07196,72.8387,3.12765,45.4281,1.10884,0.297292,0.286781,0.151063,0.31859,0.455834,0.19896,1,710,710
4.08794,76.3158,3.13892,42.4997,1.12401,0.296403,0.324567,0.309325,0.319768,0.402043,0.202763,1,711,711
4.10125,75.7156,3.42406,45.774,1.15314,0.318709,0.28642,0.22864,0.326002,0.434558,0.194893,1,712,712
4.09591,72.465,3.26078,43.2283,1.12464,0.309168,0.350146,0.409442,0.379587,0.291788,0.203967,1,713,713
4.1096,70.7707,3.29367,46.1564,1.01037,0.332444,0.313894,0.315229,0.413034,0.430716,0.19581200000000001,1,714,714
4.104,71.1264,3.28799,46.375,1.06407,0.30848,0.288908,0.310258,0.313767,0.372279,0.20177,1,715,715
4.07243,71.7548,3.36106,46.0974,1.07235,0.310975,0.317165,0.286217,0.333094,0.451303,0.198844,1,716,716
4.11572,70.7536,3.88751,48.1861,0.991656,0.308287,0.285682,0.319322,0.361847,0.467365,0.198395,1,717,717
4.14047,73.9578,3.49444,44.2711,1.07177,0.30838,0.30647,0.144753,0.276068,0.354196,0.200186,1,718,718
4.09585,74.4952,3.37072,44.4773,1.06285,0.303512,0.300031,0.138957,0.278436,0.372387,0.19994,1,719,719
4.04985,78.3783,3.01691,45.2903,1.14266,0.321605,0.322196,0.255366,0.325037,0.38945,0.196194,1,720,720
4.03452,76.6096,3.16645,44.6192,1.15188,0.325391,0.318724,0.147414,0.320448,0.391609,0.199101,1,721,721
4.17081,74.9094,3.48953,46.9722,1.06489,0.308003,0.291314,0.108185,0.261682,0.292706,0.202753,1,722,722
4.11951,76.4319,3.32485,44.0955,1.04116,0.300131,0.289353,0.153918,0.291656,0.349024,0.199163,1,723,723
4.14961,79.1553,2.62079,41.6039,1.13899,0.308954,0.321388,0.174549,0.299611,0.367544,0.201695,1,724,724
4.08791,77.5704,3.15577,41.0978,1.13827,0.300158,0.29045,0.199134,0.348126,0.269925,0.195666,1,725,725
4.06212,78.6349,2.94338,40.6886,1.10786,0.296781,0.283688,0.139001,0.343036,0.283064,0.195474,1,726,726
4.04914,77.746,3.06389,43.7295,1.16674,0.296286,0.337037,0.244994,0.318042,0.321752,0.203383,1,727,727
4.02317,78.5616,3.00019,47.7185,1.21829,0.303406,0.347689,0.256463,0.290116,0.331977,0.197767,1,728,728
4.05267,78.9119,3.1198,49.8936,1.15235,0.301558,0.330567,0.285558,0.325243,0.392058,0.200174,1,729,729
4.01434,77.572,2.90976,50.3764,1.14776,0.292358,0.338147,0.306191,0.283016,0.360107,0.199092,1,730,730
4.02559,78.7388,3.22564,44.3507,1.14209,0.301685,0.343826,0.287423,0.380349,0.340235,0.200628,1,731,731
4.0495,76.6175,3.11044,45.0744,1.13401,0.278702,0.332242,0.158193,0.274223,0.30051,0.198346,1,732,732
4.01512,76.2433,3.24517,42.0156,1.05819,0.27481,0.307562,0.136535,0.323895,0.395147,0.201978,1,733,733
3.95432,75.8299,3.03231,41.5819,1.01379,0.276387,0.331496,0.310082,0.326545,0.364872,0.196129,1,734,734
3.98923,75.9484,3.38208,42.865,1.01476,0.270605,0.317511,0.166189,0.335082,0.367216,0.195703,1,735,735
4.0072,74.7486,3.67713,44.505,1.05739,0.278918,0.289207,0.135483,0.315102,0.338013,0.202669,1,736,736
3.94389,76.4635,3.06651,44.4529,1.10938,0.279078,0.288941,0.253484,0.304125,0.349301,0.196788,1,737,737
3.98992,75.9531,3.19225,43.5095,1.13149,0.278625,0.276758,0.254512,0.321727,0.323204,0.196987,1,738,738
4.01168,77.8845,3.81732,45.4028,1.06812,0.289034,0.288303,0.13901,0.315368,0.325703,0.199016,1,739,739
3.99735,77.5343,3.73586,45.5668,1.06897,0.287,0.295518,0.134104,0.307596,0.314013,0.199362,1,740,740
3.96831,76.6024,3.54329,43.0706,1.05967,0.287851,0.293175,0.136154,0.299527,0.33232,0.19889,1,741,741
3.99932,77.165,3.51978,42.6792,1.08868,0.293262,0.307488,0.0658728,0.300909,0.310991,0.198756,1,742,742
3.97479,79.4559,3.28488,44.6313,1.19263,0.302075,0.284,0.078645,0.358841,0.348363,0.198927,1,743,743
4.01259,80.3544,3.28635,45.5568,1.11089,0.306097,0.30384100000000003,0.0458843,0.336526,0.340098,0.199256,1,744,744
4.05479,76.6753,2.97137,38.8865,1.1713,0.294034,0.32397,0.181471,0.371576,0.300836,0.200294,1,745,745
4.05071,75.2585,2.69042,40.7673,1.12014,0.297574,0.301859,0.125058,0.347077,0.295525,0.201706,1,746,746
3.99625,75.8036,2.72861,40.7959,1.04141,0.30033,0.324495,0.186062,0.391661,0.32174,0.20108,1,747,747
3.9812,73.2093,3.59868,48.8019,1.06695,0.300368,0.281242,0.130676,0.285835,0.417397,0.198902,1,748,748
3.98966,73.403,3.56422,48.7806,1.06031,0.297093,0.287007,0.162201,0.288018,0.417814,0.198995,1,749,749
3.9898,75.9217,3.57586,45.3374,1.10888,0.301025,0.302337,0.144669,0.270559,0.339278,0.202184,1,750,750
3.94748,72.7886,3.45855,44.4976,1.06538,0.297251,0.324175,0.0760953,0.300728,0.298835,0.201667,1,751,751
3.99728,73.9821,3.28052,43.3826,1.13537,0.311982,0.300275,0.134564,0.354291,0.328961,0.197736,1,752,752
4.00632,75.2454,3.0647,47.2648,1.06813,0.316893,0.30202,0.0816928,0.303338,0.390602,0.200254,1,753,753
4.06842,73.6032,3.87545,46.8261,1.02995,0.319025,0.316417,0.0697015,0.264463,0.357946,0.199107,1,754,754
4.04483,74.4249,3.46208,43.7726,1.06974,0.308554,0.30662,0.0556647,0.309623,0.341825,0.199005,1,755,755
4.07331,76.8172,3.57192,44.5109,1.08945,0.30919,0.296847,0.0506324,0.302227,0.333389,0.197078,1,756,756
4.05735,76.2663,3.31363,44.9148,1.06386,0.311921,0.310009,0.0989365,0.348606,0.425526,0.197845,1,757,757
4.10082,74.9701,3.68912,45.525,1.1306,0.305902,0.284441,0.111954,0.258801,0.347822,0.201756,1,758,758
4.06666,73.4408,3.75721,46.0641,1.08562,0.307649,0.29031,0.155997,0.306258,0.321167,0.2012,1,759,759
4.06736,70.5004,3.44969,45.512,1.07157,0.312884,0.31079,0.270675,0.270915,0.317463,0.19837,1,760,760
4.0876,77.1976,2.68326,41.2115,1.27463,0.315287,0.3289,0.29263,0.320798,0.302304,0.198288,1,761,761
4.02195,73.4307,2.97524,46.5024,1.08153,0.333003,0.330283,0.227326,0.294422,0.274357,0.199077,1,762,762
4.14197,76.6672,2.9709,44.1641,1.15931,0.320016,0.323653,0.242205,0.298526,0.299016,0.199358,1,763,763
4.05388,75.2013,3.40347,44.4843,1.09968,0.315093,0.332137,0.034855,0.341945,0.28819,0.199859,1,764,764
4.09255,75.4107,3.31051,43.6832,1.16164,0.328607,0.317757,0.144936,0.305504,0.325497,0.197971,1,765,765
4.1166,70.8423,3.52034,45.2666,1.0973,0.324524,0.32243,0.183517,0.287646,0.332057,0.200684,1,766,766
4.13614,71.5355,3.1392,43.4487,1.12883,0.30339,0.316941,0.12829,0.347781,0.312885,0.202822,1,767,767
4.15844,75.1126,3.12181,45.7972,1.19258,0.306002,0.340939,0.162557,0.282629,0.341605,0.197412,1,768,768
4.10548,73.4468,3.04131,43.4326,1.08971,0.30671,0.306565,0.187078,0.336246,0.307726,0.195962,1,769,769
4.07665,74.2271,3.38765,44.2286,1.12774,0.286204,0.28541299999999997,0.109997,0.353665,0.307292,0.204411,1,770,770
4.08257,75.1462,3.29025,45.9238,1.14032,0.291312,0.309167,0.0150599,0.313781,0.350401,0.197909,1,771,771
4.08307,79.2148,3.24981,41.9641,1.21745,0.297594,0.314162,0.0312861,0.363903,0.314154,0.201912,1,772,772
4.08137,79.3974,2.98155,43.5058,1.09645,0.290668,0.30644,0.0191531,0.335219,0.393958,0.198338,1,773,773
4.11904,82.778,3.24771,41.3032,1.06631,0.288452,0.346218,0.0689568,0.36135,0.348386,0.197793,1,774,774
4.14502,78.3392,3.59434,44.8726,1.13107,0.275728,0.327166,0.165253,0.344942,0.358029,0.201706,1,775,775
4.11405,78.3409,2.92785,45.1404,1.13082,0.279314,0.298389,0.160569,0.369047,0.41037,0.19832,1,776,776
4.11127,76.6646,3.96899,45.3632,1.09477,0.28281,0.304881,0.131251,0.33438,0.339949,0.197965,1,777,777
4.09419,77.878,3.17412,47.819,1.03954,0.287931,0.300317,0.0780096,0.352791,0.347484,0.199372,1,778,778
4.09326,73.6853,3.52232,46.8299,0.99077,0.279186,0.31563,0.168161,0.313145,0.326208,0.198042,1,779,779
4.04771,77.4519,3.61622,43.3609,1.14499,0.288451,0.34645,0.137309,0.342298,0.376326,0.198058,1,780,780
4.07912,75.8834,3.77923,44.8281,1.12614,0.309683,0.393933,0.181206,0.348826,0.397038,0.198624,1,781,781
4.04262,75.3511,3.08828,43.1593,1.09971,0.290757,0.317093,0.244693,0.288708,0.316984,0.200191,1,782,782
4.07048,74.0974,3.58698,44.8304,1.01459,0.288982,0.331249,0.362994,0.235495,0.377807,0.199857,1,783,783
4.04334,74.4117,3.25884,48.6562,1.04983,0.300513,0.373429,0.400335,0.266052,0.311856,0.199559,1,784,784
4.10208,77.4583,3.09188,46.6756,1.07173,0.299011,0.321845,0.224287,0.224042,0.401108,0.201826,1,785,785
4.06004,77.9207,2.79512,44.2111,1.27322,0.291227,0.370292,0.357223,0.310858,0.392972,0.195945,1,786,786
4.01388,78.5772,2.69761,46.3311,1.22409,0.294628,0.341274,0.284681,0.245567,0.426502,0.19849,1,787,787
4.06596,76.4589,3.80864,45.9718,1.06752,0.294618,0.298602,0.285008,0.255316,0.334095,0.20222,1,788,788
4.04641,73.5183,3.59189,48.4478,1.0655,0.298247,0.330914,0.247287,0.233177,0.31119,0.19963,1,789,789
4.00365,73.1727,3.24505,46.4939,1.02857,0.275979,0.300381,0.287262,0.325838,0.357247,0.198128,1,790,790
4.11745,78.7432,3.33752,45.5401,1.17774,0.305479,0.327053,0.289331,0.288076,0.279354,0.199302,1,791,791
4.06085,77.4521,2.95689,44.8518,1.18508,0.291053,0.275979,0.362093,0.299959,0.336999,0.200705,1,792,792
4.0856,76.2077,3.19381,41.385,1.1477,0.297987,0.3043,0.183351,0.343087,0.287769,0.197284,1,793,793
4.15154,77.922,3.60102,41.6163,1.06705,0.300022,0.258082,0.246032,0.269554,0.351958,0.199835,1,794,794
4.15226,76.4122,3.22708,46.7816,1.12961,0.326192,0.267363,0.130683,0.303832,0.326029,0.20088,1,795,795
4.11045,76.0812,3.00623,45.3711,1.13486,0.326475,0.281058,0.215423,0.324934,0.388341,0.198162,1,796,796
4.14557,75.5856,3.01922,42.5694,1.07698,0.326681,0.317789,0.232823,0.363494,0.250277,0.202175,1,797,797
4.13568,73.6021,3.49689,45.0805,1.04221,0.345322,0.307299,0.22954,0.298983,0.3136,0.198421,1,798,798
4.15001,76.8319,2.72002,43.3154,1.13978,0.336518,0.31236,0.234113,0.34126,0.351886,0.201259,1,799,799
4.16642,74.8387,3.33207,46.7641,1.10402,0.326365,0.298263,0.312413,0.284194,0.294413,0.198953,1,800,800
4.15424,76.5501,3.02642,43.1256,1.17572,0.312944,0.313252,0.349081,0.261078,0.336711,0.197622,1,801,801
4.15372,77.6614,2.71606,43.2659,1.20574,0.320747,0.323907,0.341395,0.238319,0.324311,0.198979,1,802,802
4.17419,76.5215,3.26699,44.2367,1.19693,0.325239,0.315921,0.242294,0.267285,0.375729,0.201825,1,803,803
4.14212,76.2643,2.81171,45.4633,1.13084,0.328555,0.323822,0.25697,0.235405,0.409586,0.203675,1,804,804
4.12085,71.7333,3.73785,46.5528,0.972569,0.333354,0.371825,0.382244,0.254535,0.390285,0.19836,1,805,805
4.12846,73.1506,3.06653,48.4506,1.13085,0.338086,0.375509,0.451134,0.212409,0.364172,0.203244,1,806,806
4.11246,73.3334,3.93255,46.2576,1.03985,0.320238,0.313115,0.231814,0.244132,0.329386,0.195728,1,807,807
4.05196,77.6472,3.01947,43.8857,1.04884,0.336026,0.335992,0.247163,0.28636,0.387816,0.204098,1,808,808
3.989,75.7391,3.73437,47.0339,1.01633,0.312596,0.328264,0.180126,0.253333,0.318846,0.196827,1,809,809
3.9888,76.7479,3.52852,44.7869,1.016,0.304273,0.300741,0.0521296,0.306732,0.35735,0.201706,1,810,810
4.03243,74.9333,3.29011,44.5958,1.03061,0.304408,0.310735,0.0832069,0.318321,0.349889,0.197732,1,811,811
4.09398,71.1787,3.38183,47.9316,1.10567,0.323505,0.387962,0.330936,0.262651,0.340678,0.201951,1,812,812
4.04554,72.9775,3.73624,47.7168,1.05135,0.325521,0.352753,0.229372,0.291472,0.334557,0.202709,1,813,813
4.11102,73.9321,3.78284,50.9111,1.03257,0.33213,0.307862,0.323496,0.307432,0.384006,0.206176,1,814,814
4.0194,72.2628,3.48929,46.4858,1.0309,0.312087,0.313774,0.322707,0.287899,0.407428,0.200457,1,815,815
4.11095,74.9741,3.71382,45.9204,1.08246,0.31168,0.296148,0.327162,0.319007,0.334705,0.197892,1,816,816
4.11258,75.8685,3.30598,43.269,1.00974,0.308676,0.279659,0.171892,0.349968,0.342784,0.197857,1,817,817
4.10328,76.0978,3.55203,48.3341,1.05209,0.302685,0.285405,0.239084,0.240162,0.352295,0.19954,1,818,818
4.06457,75.3368,3.67294,47.9095,0.988421,0.305879,0.256836,0.316505,0.26749,0.356006,0.197305,1,819,819
4.08269,75.3198,3.62221,49.6219,1.01192,0.304454,0.264024,0.296326,0.285943,0.331472,0.197854,1,820,820
3.95944,79.4628,3.05173,46.0373,1.20826,0.306569,0.363588,0.333275,0.323029,0.387587,0.201044,1,821,821
3.89438,75.5728,3.17187,45.8367,1.22255,0.321862,0.282378,0.277411,0.389084,0.35834,0.197145,1,822,822
3.83856,78.8459,3.51348,45.1603,1.08537,0.322767,0.297663,0.305464,0.313641,0.369789,0.199526,1,823,823
3.90658,71.1015,4.19186,51.9946,1.00518,0.304533,0.338144,0.280008,0.2785,0.425971,0.200407,1,824,824
3.96862,69.7614,4.01729,50.5676,0.944118,0.312337,0.310333,0.290546,0.306191,0.411354,0.201047,1,825,825
3.94705,70.5196,3.83661,49.4846,0.971541,0.312082,0.324971,0.264128,0.308549,0.435048,0.199031,1,826,826
3.94559,69.6384,3.71121,44.6277,1.04254,0.298103,0.344977,0.28202,0.28946,0.388715,0.197672,1,827,827
3.97409,69.831,4.30658,46.3614,1.07812,0.304134,0.327623,0.321906,0.272478,0.391348,0.194792,1,828,828
3.95728,65.0426,4.47838,48.2262,0.980375,0.320469,0.360848,0.247467,0.269231,0.433822,0.200952,1,829,829
3.94011,67.8764,3.80346,48.7068,0.946916,0.334059,0.340072,0.324582,0.297982,0.426068,0.196785,1,830,830
3.92956,71.1871,3.78832,48.8892,1.0839,0.319468,0.350416,0.150752,0.298074,0.348672,0.201721,1,831,831
3.82156,76.8809,2.74906,41.9508,1.13449,0.336272,0.33431,0.134474,0.330571,0.345613,0.198364,1,832,832
3.7964,79.1635,2.94288,43.7896,1.08855,0.349721,0.288154,0.0534653,0.29878,0.418588,0.201346,1,833,833
3.81865,76.2609,3.30183,46.3019,1.09003,0.358431,0.313906,0.0644003,0.252552,0.353981,0.197714,1,834,834
3.83943,75.5441,3.31414,46.5281,1.0449,0.348368,0.316806,0.0655329,0.288311,0.285675,0.197747,1,835,835
3.88586,78.6309,3.4759,45.9082,1.12096,0.348342,0.297931,0.0608667,0.328858,0.358418,0.201443,1,836,836
3.85209,73.0952,3.71241,47.9686,1.04411,0.357498,0.301474,0.0349667,0.289652,0.386255,0.200453,1,837,837
3.83964,74.3946,3.04197,42.9868,1.16096,0.35268,0.317511,0.222067,0.296903,0.301364,0.200455,1,838,838
3.83592,75.6152,3.76908,47.1426,1.06419,0.347937,0.33696,0.171924,0.283196,0.354461,0.197022,1,839,839
3.87989,77.1805,3.26256,44.3826,1.09865,0.297688,0.296248,0.249798,0.29498,0.33264,0.202655,1,840,840
3.88135,75.6549,3.13536,45.6741,1.12706,0.310595,0.30015,0.189834,0.295672,0.379705,0.198,1,841,841
3.77667,73.1931,3.31948,46.4139,1.03538,0.308366,0.323799,0.257644,0.294539,0.418833,0.198864,1,842,842
3.81659,75.5339,2.97187,42.6716,1.17056,0.328986,0.316984,0.259952,0.2791,0.363652,0.199009,1,843,843
3.88132,71.0412,3.76754,48.9374,1.00604,0.32674,0.298713,0.291894,0.286699,0.42337,0.198096,1,844,844
3.88356,71.2432,3.27039,44.9348,1.13908,0.33599,0.305231,0.487498,0.282915,0.42302,0.199761,1,845,845
3.8854,70.4435,3.5532,46.8817,1.05205,0.340766,0.303998,0.449675,0.284616,0.459227,0.201583,1,846,846
3.92004,72.3336,3.77952,46.6267,1.06672,0.346929,0.405749,0.440462,0.287518,0.515343,0.19608,1,847,847
3.98552,78.8356,3.52452,46.8602,1.06362,0.335964,0.300504,0.319283,0.311569,0.409356,0.201877,1,848,848
4.06414,73.7248,3.50626,45.122,1.14307,0.306277,0.328976,0.432355,0.267967,0.437484,0.197742,1,849,849
4.04364,73.2124,3.78866,47.9995,1.09542,0.304879,0.319552,0.365453,0.255197,0.432566,0.19792,1,850,850
4.00442,72.9409,3.74927,47.5362,1.10867,0.310037,0.349775,0.283282,0.296196,0.447879,0.198621,1,851,851
4.04258,73.7391,3.63166,46.3885,1.05095,0.329307,0.285483,0.313501,0.305641,0.416041,0.197877,1,852,852
4.08334,71.6256,3.91802,47.2644,1.03436,0.322272,0.329992,0.230418,0.261434,0.378155,0.200575,1,853,853
4.01544,68.0928,3.56453,46.1346,1.0534,0.339648,0.360403,0.323566,0.301894,0.40742,0.198628,1,854,854
3.98484,72.4823,3.40645,46.8987,1.03749,0.335494,0.280463,0.37879,0.239761,0.371014,0.202718,1,855,855
3.95932,72.425,3.62109,48.7595,1.09279,0.324119,0.331601,0.299199,0.209362,0.345606,0.197369,1,856,856
4.01537,72.6411,3.86715,47.8652,1.11404,0.325573,0.317317,0.261059,0.221645,0.34285,0.197203,1,857,857
3.93162,70.8525,3.65083,44.7927,1.06238,0.327645,0.350178,0.262766,0.212772,0.442689,0.200451,1,858,858
3.87313,72.1591,3.80143,45.462,1.06348,0.335688,0.340354,0.280767,0.250018,0.423148,0.198297,1,859,859
3.86599,70.5919,3.73702,46.4582,1.01013,0.329263,0.345543,0.275097,0.272076,0.432029,0.194783,1,860,860
3.89319,71.2959,3.64491,44.604,1.05986,0.327911,0.36870000000000003,0.299874,0.299975,0.413694,0.19939,1,861,861
3.88843,71.4614,3.50028,46.3877,1.05655,0.331285,0.375064,0.328369,0.272241,0.442053,0.196814,1,862,862
4.03412,73.3552,3.33602,50.0491,1.13577,0.34608,0.295671,0.386553,0.210376,0.426284,0.20068,1,863,863
3.98788,68.9142,3.71648,49.5002,1.03859,0.332229,0.315368,0.432174,0.258476,0.400556,0.198576,1,864,864
4.10867,68.7791,3.49128,48.0033,1.02689,0.325466,0.429764,0.472755,0.238621,0.408642,0.201438,1,865,865
4.20105,69.9778,4.22619,50.0576,1.02431,0.308061,0.342481,0.331195,0.329189,0.400705,0.196857,1,866,866
4.20045,70.2255,4.09289,49.3185,1.00037,0.302786,0.351097,0.38149,0.312629,0.387369,0.197001,1,867,867
4.21533,72.9962,3.49045,46.3195,1.02984,0.312408,0.36191,0.319523,0.297242,0.377823,0.20222,1,868,868
4.21623,72.9911,3.94851,48.2466,1.05211,0.311062,0.355412,0.338569,0.291511,0.388065,0.201498,1,869,869
4.24797,73.8292,3.38867,44.5425,1.07132,0.316146,0.321775,0.392094,0.183716,0.327686,0.197474,1,870,870
4.19141,73.4027,4.01135,49.8554,1.08016,0.297712,0.352041,0.303247,0.312408,0.332007,0.200532,1,871,871
4.20966,77.0529,3.13871,46.0099,1.13813,0.302191,0.314669,0.235231,0.263707,0.442732,0.1984,1,872,872
4.14658,79.703,3.22326,44.9218,1.0484,0.281402,0.315569,0.177886,0.413573,0.377097,0.199738,1,873,873
4.13789,77.2081,3.12514,45.055,1.09666,0.289545,0.307081,0.0657624,0.286499,0.397338,0.195173,1,874,874
4.22119,72.9591,4.01642,49.4315,1.02135,0.292543,0.347799,0.321527,0.261604,0.453508,0.204394,1,875,875
4.17968,75.7206,3.64845,46.9785,1.11007,0.287427,0.342595,0.293455,0.27703,0.335553,0.196361,1,876,876
4.22377,68.2163,4.09397,54.243,0.961135,0.311356,0.343089,0.525851,0.244736,0.434367,0.201356,1,877,877
4.28859,67.2444,4.22175,49.3624,0.968391,0.3169,0.351789,0.402774,0.219343,0.414134,0.194797,1,878,878
4.28759,70.7501,3.5353,47.4735,1.10689,0.308834,0.349308,0.428777,0.269731,0.426396,0.20065,1,879,879
4.30331,70.007,3.47214,45.6591,1.08226,0.331817,0.328295,0.412715,0.338097,0.377275,0.196697,1,880,880
4.31515,71.494,3.5846,44.8614,1.08808,0.337266,0.366745,0.322194,0.343784,0.396612,0.198536,1,881,881
4.15613,78.0923,3.17936,44.3431,1.07352,0.347382,0.304806,0.293806,0.289483,0.335807,0.199678,1,882,882
4.10714,73.4495,3.16079,43.4894,1.1256,0.33662,0.290643,0.300904,0.362391,0.364461,0.198208,1,883,883
4.09663,73.8192,3.72314,48.267,1.06413,0.328345,0.281256,0.31128,0.343889,0.334176,0.197599,1,884,884
4.14712,73.753,3.35266,45.9032,1.07777,0.31338,0.334484,0.379967,0.287849,0.410164,0.200414,1,885,885
4.18851,73.671,3.27607,45.6439,1.03402,0.312877,0.3216,0.261893,0.302125,0.359725,0.19521,1,886,886
4.16053,74.5238,3.27328,49.1634,1.07531,0.312909,0.305292,0.276529,0.300189,0.372891,0.19972,1,887,887
4.17212,74.2044,3.29537,48.5464,1.06947,0.309043,0.301084,0.211514,0.301131,0.374694,0.199436,1,888,888
4.16569,74.8573,3.23336,46.8236,1.14414,0.300053,0.294126,0.239061,0.317767,0.302505,0.201121,1,889,889
4.10207,77.7803,2.91589,46.0175,1.12008,0.307004,0.348114,0.368528,0.322489,0.347193,0.199448,1,890,890
4.07083,74.4239,2.96217,45.658,1.13072,0.296821,0.301726,0.123805,0.268188,0.311795,0.199639,1,891,891
4.12987,72.1623,3.72353,45.1224,1.07306,0.30934,0.35921,0.318852,0.292827,0.369671,0.200509,1,892,892
4.08339,70.0302,3.48927,46.7992,1.08966,0.310769,0.337407,0.266443,0.193642,0.41677,0.196857,1,893,893
4.07414,71.1277,3.14989,44.0878,1.10651,0.315346,0.340763,0.261176,0.247205,0.391509,0.201104,1,894,894
4.0995,73.7178,2.92313,45.0165,1.1797,0.32093,0.341289,0.334754,0.272777,0.444616,0.198536,1,895,895
4.11899,73.1369,3.55381,46.6591,1.13847,0.336519,0.314172,0.174243,0.323661,0.345396,0.199051,1,896,896
4.03468,69.1979,3.24595,45.1086,0.995684,0.348963,0.31648,0.206726,0.301871,0.394544,0.197497,1,897,897
4.05847,73.7938,3.60748,47.2467,1.1111,0.321801,0.284544,0.23072,0.314919,0.349766,0.200402,1,898,898
4.05186,73.7387,3.14212,44.8812,1.06964,0.323687,0.271044,0.221183,0.287345,0.310901,0.2003,1,899,899
4.07918,69.2525,3.86407,47.0447,1.05727,0.325252,0.290157,0.172304,0.255374,0.335865,0.199236,1,900,900
4.06211,74.0903,3.35544,45.5171,0.959539,0.324703,0.296927,0.224576,0.266493,0.36484,0.201471,1,901,901
4.06554,72.4217,4.17194,46.4058,1.07578,0.314788,0.294149,0.170459,0.252392,0.398977,0.198436,1,902,902
4.06723,74.5135,3.11205,43.0466,1.1661300000000001,0.309606,0.318212,0.182735,0.32035,0.316022,0.199558,1,903,903
4.08633,75.9582,3.10687,43.6717,1.26471,0.319217,0.34626,0.235119,0.284064,0.313418,0.198648,1,904,904
4.0823,73.8365,3.52058,42.3695,1.1525,0.311584,0.380187,0.178895,0.304072,0.340899,0.203521,1,905,905
