TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
3.98837,73.7719,3.20077,49.2021,1.06476,0.314242,0.33145,0.194602,0.317073,0.246207,0.199136,1,704,704
4.00191,74.0571,3.17639,47.5143,1.11112,0.304883,0.33753,0.259657,0.346097,0.229663,0.198439,1,705,705
3.97516,74.4017,3.13479,46.1165,1.10151,0.302327,0.309556,0.264991,0.37026,0.207242,0.197728,1,706,706
4.03088,75.1058,3.22602,50.1074,1.05378,0.315155,0.35118,0.37267,0.287376,0.221704,0.199859,1,707,707
4.00762,75.2966,3.01999,52.5327,1.14897,0.312031,0.365031,0.476302,0.273384,0.195813,0.203277,1,708,708
4.00676,74.9087,3.74956,50.2827,1.0467,0.30313,0.33244,0.295455,0.26065,0.227531,0.192981,1,709,709
4.00777,74.364,3.9313,49.9557,1.03917,0.308133,0.329345,0.34173,0.258204,0.230428,0.192901,1,710,710
3.96854,75.718,3.41955,49.0088,1.10828,0.312896,0.371812,0.221291,0.280586,0.254446,0.198278,1,711,711
4.05027,78.7404,3.28704,44.993,1.11137,0.325529,0.381134,0.213066,0.31827,0.241719,0.200348,1,712,712
4.14985,74.3682,3.96451,50.2369,1.09031,0.315617,0.337282,0.154482,0.283119,0.308215,0.200919,1,713,713
4.09509,74.4917,3.67984,47.0097,1.0691,0.300364,0.330621,0.222023,0.29596,0.292284,0.201457,1,714,714
4.11272,72.7799,3.78096,50.3193,1.05546,0.298235,0.329861,0.213711,0.291564,0.304337,0.197885,1,715,715
4.05953,73.4047,3.81858,52.0365,1.00787,0.311388,0.322543,0.229805,0.388484,0.3125,0.197221,1,716,716
4.09139,72.6405,3.49332,51.7786,1.1148,0.318314,0.33368,0.120403,0.317997,0.2833,0.19868,1,717,717
4.05661,72.6494,3.65895,48.1902,1.10365,0.322,0.33567,0.0694281,0.300863,0.294466,0.196476,1,718,718
4.02854,73.3354,3.53304,49.1208,1.09395,0.326019,0.30964,0.083488,0.327012,0.261957,0.20114,1,719,719
4.0747,76.0398,3.82006,48.2411,1.11664,0.298608,0.352043,0.135503,0.29012,0.257099,0.200876,1,720,720
4.03525,76.5252,3.675,45.7787,1.0317,0.304021,0.323287,0.0975207,0.311425,0.268299,0.194088,1,721,721
4.01275,77.1234,3.22649,45.0634,1.12408,0.298494,0.370095,0.29133,0.281963,0.25219,0.19841,1,722,722
4.03847,75.921,3.4934,46.0127,1.04014,0.297387,0.341208,0.281051,0.299072,0.187967,0.20062,1,723,723
4.01978,75.7152,3.41924,48.1766,1.09153,0.298842,0.318913,0.295604,0.266887,0.211176,0.201176,1,724,724
4.02163,77.2384,3.58357,47.3229,1.08043,0.295839,0.328216,0.279098,0.296341,0.210843,0.199898,1,725,725
3.96048,74.0419,3.14028,47.2349,1.07241,0.295211,0.319346,0.321959,0.31608,0.179378,0.198738,1,726,726
4.00251,77.2876,3.06151,42.7329,1.22771,0.298714,0.280766,0.153156,0.347976,0.226732,0.198962,1,727,727
3.99664,73.611,3.20549,47.5185,1.08779,0.300588,0.324721,0.150529,0.41084,0.258119,0.197418,1,728,728
4.0516,74.5349,3.73707,46.7182,1.11776,0.294246,0.34349,0.126246,0.337633,0.276126,0.20008,1,729,729
4.06758,76.3283,3.64439,47.8266,1.15493,0.287979,0.332492,0.161288,0.37864,0.280367,0.197038,1,730,730
4.08147,77.7233,2.95648,45.6323,1.11846,0.303971,0.339415,0.177238,0.405138,0.226695,0.200405,1,731,731
4.08573,77.4008,3.07369,45.758,1.12509,0.310881,0.360273,0.175241,0.339819,0.220765,0.200697,1,732,732
4.11082,74.2366,3.64258,44.9127,1.12786,0.317848,0.353419,0.25345,0.385615,0.209589,0.195546,1,733,733
4.12715,71.5334,3.74057,49.9647,1.06209,0.345041,0.331352,0.153113,0.290475,0.263535,0.205055,1,734,734
4.24243,76.1684,3.57261,46.8313,1.15103,0.321099,0.362971,0.325575,0.337755,0.179295,0.194251,1,735,735
4.29748,75.9074,2.92402,50.1551,1.206,0.30409,0.350231,0.496579,0.299648,0.191742,0.199193,1,736,736
4.31037,74.6329,3.12915,51.0665,1.20112,0.327459,0.34518,0.461303,0.2883,0.21226,0.19298,1,737,737
4.28847,76.0249,3.07866,50.8086,1.11696,0.320819,0.345867,0.333111,0.29479,0.21151,0.198875,1,738,738
4.35017,72.9436,4.12263,46.446,1.04942,0.328449,0.330682,0.273868,0.278765,0.238796,0.201146,1,739,739
4.18629,75.5494,3.49437,47.7369,1.06826,0.318077,0.379279,0.168721,0.297349,0.161287,0.198473,1,740,740
4.13756,77.1751,3.39117,49.4058,1.11592,0.32539,0.330027,0.315847,0.292653,0.206958,0.200951,1,741,741
4.10905,75.5341,3.69535,47.344,1.05802,0.31015,0.370968,0.225705,0.282902,0.233435,0.195266,1,742,742
4.04334,76.6068,3.10099,44.0727,1.18259,0.294522,0.344441,0.320165,0.336984,0.208453,0.203093,1,743,743
4.03263,75.2175,3.35797,44.7758,1.08741,0.282063,0.361218,0.333795,0.319956,0.204259,0.200576,1,744,744
4.0396,76.0916,3.23105,50.1696,1.08988,0.282146,0.369166,0.258079,0.304099,0.263393,0.198674,1,745,745
4.11526,78.2203,3.63742,47.2785,1.13294,0.29432,0.376963,0.174865,0.320159,0.248691,0.199245,1,746,746
4.06258,74.1903,3.42984,49.7515,1.08928,0.307341,0.338226,0.196288,0.322143,0.251639,0.196799,1,747,747
4.07258,73.6892,3.3426,47.425,1.0848,0.301394,0.367371,0.219216,0.342083,0.184809,0.199806,1,748,748
4.03999,71.0218,3.2109,48.2685,1.11677,0.307032,0.39677,0.317218,0.262441,0.214373,0.200034,1,749,749
4.01429,70.3932,3.60149,50.869,0.992464,0.303674,0.35276,0.329404,0.319893,0.247905,0.197165,1,750,750
4.00781,68.9728,3.81686,51.316,1.02779,0.29951,0.341537,0.244367,0.325865,0.233639,0.196907,1,751,751
3.96169,72.8366,3.5468,50.6293,1.16126,0.301071,0.362518,0.24571,0.288118,0.294189,0.199608,1,752,752
3.9516,72.4847,3.54501,48.3561,1.14693,0.29978900000000003,0.374435,0.278951,0.276036,0.322633,0.201187,1,753,753
3.91802,70.3225,3.60685,49.7716,0.998721,0.295838,0.354095,0.23387,0.301024,0.248903,0.19987,1,754,754
3.93039,72.2991,3.64501,48.7636,1.05497,0.291458,0.351527,0.169469,0.299754,0.24428,0.202244,1,755,755
4.00994,75.2829,3.72846,49.9737,1.09506,0.274633,0.332581,0.254634,0.268472,0.242695,0.196813,1,756,756
4.0166,73.2425,3.88123,51.353,1.09035,0.269849,0.337729,0.248693,0.26278,0.263684,0.197899,1,757,757
4.13244,74.9757,4.65806,51.1864,0.995729,0.265257,0.347165,0.148805,0.287866,0.273484,0.201804,1,758,758
4.12815,72.0837,3.9786,51.2833,1.09525,0.258582,0.333852,0.329235,0.228133,0.240441,0.197751,1,759,759
4.15809,74.1951,3.88316,49.8577,1.11225,0.276683,0.308678,0.136311,0.324237,0.273031,0.198937,1,760,760
4.25101,74.8398,3.52567,46.5614,1.07698,0.279634,0.344567,0.294803,0.252212,0.23283,0.197956,1,761,761
4.20808,70.7904,3.69326,48.2429,1.0234,0.284125,0.378076,0.262921,0.257076,0.227028,0.201055,1,762,762
4.18666,73.775,3.15622,49.899,1.12921,0.309149,0.340797,0.370377,0.281591,0.251473,0.197912,1,763,763
4.159,71.0034,3.34197,51.066,1.13239,0.312953,0.35085,0.417152,0.271903,0.30771,0.199697,1,764,764
4.10131,71.9567,3.52844,50.1169,1.05815,0.287595,0.341674,0.332276,0.259322,0.291046,0.19754,1,765,765
4.04602,74.9017,3.33801,47.571,1.10075,0.29921,0.372573,0.256964,0.309431,0.247266,0.200761,1,766,766
4.03037,72.8045,3.4449,48.5888,1.15008,0.301005,0.330101,0.371722,0.334995,0.262191,0.20028,1,767,767
4.08242,72.161,3.38155,52.5808,1.07897,0.301693,0.337852,0.366102,0.28413,0.228393,0.201458,1,768,768
4.10662,75.1158,3.29963,48.0773,1.11854,0.315675,0.381558,0.262605,0.31266,0.241607,0.198313,1,769,769
4.19091,70.6717,3.97353,48.3608,1.04407,0.335163,0.31756,0.159048,0.284638,0.290261,0.197102,1,770,770
4.15581,69.7414,3.51349,52.7779,1.03388,0.327541,0.345467,0.348132,0.262754,0.328844,0.199579,1,771,771
4.171,71.2389,3.44276,52.7555,1.04049,0.331784,0.354122,0.35803,0.250477,0.357887,0.201184,1,772,772
4.29783,66.287,4.56066,50.3602,1.1417,0.345813,0.376241,0.244315,0.203124,0.305897,0.197105,1,773,773
4.23151,76.0734,3.21883,48.1045,1.10908,0.340496,0.318987,0.187399,0.295795,0.279194,0.202328,1,774,774
4.24077,72.4876,4.47414,51.9393,1.02002,0.312325,0.327276,0.17725,0.188425,0.322344,0.200407,1,775,775
4.19486,73.5211,3.91269,49.3253,0.968835,0.322241,0.283308,0.213835,0.275268,0.328107,0.199571,1,776,776
4.23585,74.7773,4.4858,50.2816,1.0246,0.332657,0.298348,0.194241,0.30632,0.330666,0.200194,1,777,777
4.34043,74.9404,3.50343,50.4599,1.0971,0.309717,0.315882,0.200681,0.279705,0.310717,0.201164,1,778,778
4.36575,72.5386,3.88831,47.2147,1.08077,0.298427,0.38449,0.254808,0.271038,0.264051,0.193447,1,779,779
4.22713,74.4441,3.72188,47.6428,1.10336,0.293077,0.311164,0.0996542,0.285251,0.231463,0.195147,1,780,780
4.11635,73.9908,3.62854,46.6826,1.10403,0.312903,0.385269,0.259718,0.249224,0.267382,0.192167,1,781,781
4.18811,73.269,3.49303,47.2369,1.14103,0.327,0.382347,0.253448,0.317699,0.266396,0.202496,1,782,782
4.1052,73.6171,3.93041,48.2045,1.11505,0.316018,0.318102,0.151325,0.302273,0.318276,0.194504,1,783,783
4.19023,67.9221,4.55986,49.2603,0.964084,0.333896,0.364357,0.132036,0.291496,0.282862,0.202355,1,784,784
4.20001,73.6688,3.39711,47.9656,1.1805,0.321128,0.306312,0.226541,0.286462,0.311834,0.197612,1,785,785
4.19692,73.413,3.34729,47.5751,1.1669,0.321999,0.327593,0.16052,0.30175,0.287746,0.197719,1,786,786
4.16891,74.8125,3.59236,46.671,1.07461,0.313058,0.313604,0.214177,0.317636,0.299678,0.197825,1,787,787
4.17348,77.3178,3.41286,45.5848,1.11663,0.300723,0.299496,0.257061,0.306922,0.269418,0.198354,1,788,788
4.08705,72.7591,3.46251,49.6601,1.04699,0.293545,0.396158,0.280689,0.294818,0.254538,0.197948,1,789,789
4.14677,76.5797,3.57148,48.9781,1.07165,0.288336,0.355959,0.260549,0.251557,0.284417,0.201838,1,790,790
4.08573,73.0148,3.44123,51.9976,1.00254,0.288498,0.361693,0.271898,0.268552,0.285812,0.19996,1,791,791
4.08256,75.0689,4.03768,48.097,1.04098,0.283725,0.359707,0.289946,0.306632,0.210934,0.197969,1,792,792
4.11666,74.0268,3.39215,47.811,1.04486,0.28643,0.346033,0.223988,0.269048,0.226758,0.199539,1,793,793
4.09501,77.7004,3.39766,45.0375,1.13805,0.296195,0.340763,0.277238,0.265789,0.24396,0.20006,1,794,794
4.14632,80.2188,3.28557,46.0895,1.12096,0.285379,0.391004,0.258265,0.325717,0.30276,0.198177,1,795,795
4.25444,77.2249,3.53825,45.2011,1.11193,0.295022,0.328266,0.139754,0.33762,0.270841,0.197343,1,796,796
4.20729,74.6329,3.47655,47.0597,1.12115,0.308411,0.35712699999999997,0.162635,0.292519,0.241698,0.198515,1,797,797
4.23907,67.0296,4.271,50.6116,0.995801,0.289544,0.313873,0.282863,0.235902,0.246091,0.197967,1,798,798
4.19508,70.2769,3.90905,50.4096,1.02046,0.288795,0.34891,0.197534,0.247379,0.215377,0.198909,1,799,799
4.30326,71.7959,3.91626,50.1308,1.06464,0.307677,0.31536,0.186591,0.277847,0.253007,0.196058,1,800,800
4.27226,71.0012,3.94406,53.0069,1.08046,0.312224,0.308731,0.242444,0.271402,0.30398,0.198438,1,801,801
4.27027,70.1836,3.99049,51.8852,1.06303,0.302226,0.329103,0.321772,0.295738,0.258032,0.197894,1,802,802
4.29258,70.7605,4.10553,50.3238,1.02115,0.349591,0.352267,0.267168,0.214944,0.306847,0.197669,1,803,803
4.29824,72.2109,3.48998,47.0748,1.14357,0.339573,0.342251,0.254132,0.261644,0.264654,0.199473,1,804,804
4.21602,72.6345,3.3269,52.5919,1.08804,0.326223,0.33707,0.161941,0.291254,0.253998,0.200773,1,805,805
4.12548,79.5017,3.37118,49.2564,1.06856,0.292626,0.328701,0.240157,0.295701,0.276141,0.199032,1,806,806
4.05591,76.4536,4.03766,47.4219,1.06806,0.294411,0.332986,0.22033,0.225676,0.263516,0.199451,1,807,807
4.06256,73.0416,4.20865,48.6772,1.05843,0.31913,0.323996,0.232901,0.291901,0.296099,0.197272,1,808,808
4.02374,70.2957,3.83376,50.0723,1.01234,0.324871,0.391093,0.271478,0.264675,0.349108,0.199303,1,809,809
4.02432,72.8107,3.68413,49.6284,1.11433,0.341735,0.354185,0.204369,0.288457,0.306405,0.196868,1,810,810
4.05072,74.336,3.37753,45.6446,1.08453,0.331104,0.381546,0.219762,0.322216,0.277267,0.199728,1,811,811
4.08812,75.8776,3.46208,46.4389,1.08772,0.3307,0.381931,0.216668,0.314713,0.268616,0.198998,1,812,812
4.0428,76.6996,3.30788,46.4638,1.11528,0.313617,0.359274,0.354675,0.286872,0.280295,0.199964,1,813,813
4.09292,76.5238,3.54725,47.1849,1.09113,0.308491,0.387828,0.256844,0.258066,0.260692,0.199757,1,814,814
4.10953,73.4912,3.91173,46.519,1.12977,0.315752,0.371355,0.132591,0.344275,0.236603,0.20052,1,815,815
4.07931,71.2782,3.47777,47.0586,1.0134,0.318765,0.383148,0.140494,0.297349,0.293574,0.198006,1,816,816
4.0833,69.4679,3.68789,46.3417,1.10665,0.301769,0.374451,0.121295,0.345062,0.397215,0.201496,1,817,817
4.0554,72.6034,3.17673,46.428,1.12784,0.315555,0.36524,0.130625,0.334805,0.294274,0.200329,1,818,818
4.18153,73.0146,3.93082,45.1521,1.08684,0.312437,0.409319,0.207503,0.277009,0.229934,0.20295,1,819,819
4.15209,73.326,3.73259,43.6249,1.02761,0.317508,0.398656,0.197668,0.29958,0.243204,0.203697,1,820,820
4.15712,72.2389,4.00397,48.1523,1.0655,0.324416,0.382271,0.155129,0.247368,0.212623,0.201461,1,821,821
4.12112,74.856,3.58456,47.4343,1.02938,0.317245,0.372356,0.102316,0.351702,0.235989,0.196313,1,822,822
4.04947,74.6333,3.75459,46.1526,1.09146,0.298078,0.355079,0.104956,0.291183,0.233275,0.201556,1,823,823
4.08017,74.526,3.73805,45.7579,1.13906,0.294496,0.356389,0.0897246,0.282073,0.276054,0.201058,1,824,824
4.0844,74.5161,3.68576,47.4384,1.11358,0.302303,0.353955,0.0715563,0.287745,0.234203,0.203037,1,825,825
3.98707,71.8993,3.86678,48.0658,1.08365,0.293937,0.371751,0.0728296,0.28485,0.21491,0.196485,1,826,826
3.97561,75.0141,3.66862,47.4477,1.08684,0.292009,0.369604,0.0666221,0.268426,0.24213200000000001,0.199267,1,827,827
4.00991,74.3759,3.37332,45.7607,1.14002,0.306933,0.377379,0.174493,0.304372,0.244926,0.197519,1,828,828
4.01402,74.1859,3.46623,48.4505,1.13327,0.32356,0.325664,0.0941662,0.309123,0.234574,0.200646,1,829,829
4.03094,76.7465,3.26942,47.2587,1.11679,0.310571,0.35752,0.109672,0.368726,0.224126,0.203368,1,830,830
4.02543,74.0044,3.47077,47.0798,1.01996,0.316544,0.335353,0.0984226,0.342155,0.252525,0.195056,1,831,831
4.06169,75.7153,3.62546,47.4688,1.04307,0.317128,0.362942,0.0838989,0.322322,0.225756,0.196831,1,832,832
4.03987,76.7817,3.53809,48.4685,1.09957,0.317627,0.345497,0.051055,0.298446,0.200271,0.198181,1,833,833
4.10314,74.2135,3.70022,45.3472,1.13866,0.315693,0.351907,0.0934055,0.322227,0.249389,0.199742,1,834,834
3.97136,71.5652,3.90344,49.1667,1.06221,0.306369,0.42412,0.0202456,0.306414,0.305059,0.198138,1,835,835
4.01955,72.8811,4.22555,46.8295,1.0696,0.306835,0.40796,0.0198541,0.31285,0.330231,0.200715,1,836,836
4.00846,71.4504,3.66473,46.565,1.06727,0.309138,0.352232,0.0513391,0.291678,0.313243,0.196586,1,837,837
4.04663,71.716,3.93186,46.5009,1.07331,0.29883,0.359682,0.00843417,0.31824,0.258747,0.199101,1,838,838
4.0589,72.8935,3.79102,47.4887,1.07873,0.319049,0.349903,0.0167835,0.317833,0.30872,0.199893,1,839,839
3.964,75.8414,3.2847,46.1007,1.15614,0.321776,0.30723,0.0111015,0.352194,0.233277,0.198415,1,840,840
3.95987,78.2995,3.08526,44.788,1.16726,0.322096,0.30377,0.00731272,0.352842,0.235525,0.199142,1,841,841
4.03477,73.6419,3.74776,44.0456,1.0866,0.294653,0.348976,0.0253632,0.31967,0.230789,0.197199,1,842,842
4.02427,72.4059,3.74123,47.7046,1.01347,0.294426,0.318959,0.0217759,0.292069,0.233741,0.196172,1,843,843
4.0637,76.9946,3.63077,44.2173,1.17032,0.309552,0.359289,0.0404167,0.3763,0.238896,0.197824,1,844,844
4.04401,76.201,3.19625,43.096,1.0896,0.294103,0.373024,0.0227265,0.376294,0.239797,0.201271,1,845,845
4.09271,77.1554,3.50923,45.2093,1.1284,0.296687,0.371084,0.0270681,0.340374,0.236503,0.19888,1,846,846
4.09501,75.8187,3.63787,49.4046,1.0618,0.288765,0.352985,0.0522911,0.331455,0.246574,0.199502,1,847,847
4.16663,76.2191,3.71636,47.4082,1.06595,0.282825,0.336408,0.107947,0.387925,0.244147,0.198088,1,848,848
4.18386,70.3811,3.88594,51.6598,1.0202,0.283007,0.353314,0.0735587,0.380408,0.366686,0.202686,1,849,849
4.1803,73.8837,3.72675,48.7971,1.13336,0.281302,0.292057,0.0244972,0.289259,0.210525,0.19463,1,850,850
4.19635,74.556,3.66884,48.2156,1.12583,0.287998,0.295739,0.0317828,0.289275,0.220683,0.195172,1,851,851
4.24265,71.1801,3.98055,47.0293,1.08094,0.293942,0.303289,0.0242631,0.356975,0.272657,0.197368,1,852,852
4.18653,72.844,3.82795,47.7637,1.1269,0.282658,0.297979,0.134438,0.32094,0.228424,0.199535,1,853,853
4.17839,76.3703,3.18273,46.0277,1.057,0.279884,0.298651,0.0399349,0.368004,0.253773,0.201219,1,854,854
4.17631,73.3837,3.67926,50.3544,1.02697,0.279923,0.322532,0.167833,0.341039,0.242797,0.199114,1,855,855
4.22587,76.382,3.6407,48.8753,1.09123,0.300948,0.302346,0.0296056,0.288713,0.239537,0.200227,1,856,856
4.13897,76.0995,3.61936,47.2705,1.06475,0.318994,0.313361,0.0398729,0.308308,0.232912,0.199764,1,857,857
4.15685,77.461,3.19122,44.3558,1.14765,0.29641,0.302506,0.0873075,0.352721,0.256142,0.196192,1,858,858
4.15801,76.7151,3.64434,47.228,1.11795,0.303992,0.301699,0.156363,0.298601,0.244336,0.200643,1,859,859
4.08225,73.2404,3.06354,45.0019,1.1455,0.289574,0.295363,0.0869721,0.36115,0.234258,0.198088,1,860,860
4.10746,72.0685,3.81262,44.7095,1.11121,0.289313,0.372355,0.0331603,0.301871,0.279052,0.201962,1,861,861
4.08719,74.5238,3.2731,48.9544,1.13326,0.297504,0.305863,0.183503,0.337312,0.219561,0.196768,1,862,862
4.14803,77.0644,3.91147,43.9742,1.1609,0.309855,0.337897,0.0491884,0.35521200000000003,0.246862,0.200276,1,863,863
4.08989,75.0818,3.36696,43.7466,1.13137,0.305992,0.326085,0.0582063,0.292932,0.262655,0.202736,1,864,864
4.10958,71.657,3.25008,45.1731,1.04916,0.312872,0.324416,0.222158,0.372267,0.294335,0.195476,1,865,865
4.12238,72.8863,3.18608,44.0679,1.14947,0.318519,0.349479,0.220565,0.383787,0.258661,0.198901,1,866,866
4.14354,71.8726,3.50897,50.4194,1.0526,0.319451,0.356977,0.145182,0.326964,0.297887,0.196513,1,867,867
4.13755,75.4238,3.56698,46.2658,1.19106,0.314314,0.367108,0.0591016,0.325427,0.278173,0.200048,1,868,868
4.08358,73.9422,3.47975,47.8375,1.08988,0.302358,0.349397,0.0574483,0.40209,0.333065,0.200698,1,869,869
4.12573,73.5981,3.59788,49.7026,1.11962,0.311334,0.359263,0.0647359,0.318567,0.291838,0.196971,1,870,870
4.12505,76.2884,3.1605,48.3278,1.17594,0.305774,0.361289,0.0592758,0.310331,0.274456,0.200569,1,871,871
4.1027,74.6516,3.32757,46.729,1.16185,0.300769,0.333645,0.014292,0.407526,0.278715,0.200275,1,872,872
4.13882,73.9389,3.37882,47.9432,1.0954,0.293004,0.325014,0.0179322,0.392381,0.261937,0.197143,1,873,873
4.10227,71.2805,4.27463,46.4466,1.04279,0.293012,0.333883,0.030264,0.320318,0.250859,0.200761,1,874,874
4.0567,71.8338,3.88366,45.4086,1.04219,0.289664,0.326662,0.0442059,0.292828,0.266687,0.203227,1,875,875
4.01612,74.6644,3.37044,44.6711,1.12469,0.288293,0.31595,0.0649212,0.311288,0.269851,0.198852,1,876,876
4.07379,74.2474,3.86059,45.3552,1.11169,0.288876,0.339616,0.0690994,0.341319,0.306482,0.197642,1,877,877
4.09416,72.6015,3.60407,49.3594,1.08776,0.283471,0.326627,0.0294093,0.349605,0.269782,0.195871,1,878,878
4.17308,73.4584,3.65754,45.5619,1.08872,0.288846,0.283708,0.0198018,0.324357,0.274566,0.200252,1,879,879
4.12336,70.0711,4.01549,48.5951,1.0293,0.31794,0.379536,0.00867164,0.332214,0.32173,0.198267,1,880,880
4.20919,69.0948,3.91382,46.8779,1.05515,0.322267,0.309079,0.0336386,0.352451,0.262503,0.196687,1,881,881
4.19197,75.4308,3.55847,45.6181,1.09111,0.306955,0.323029,0.037491,0.322359,0.323038,0.201157,1,882,882
4.32367,75.4895,3.70146,44.6077,1.02428,0.30153,0.388232,0.0520887,0.35953,0.286176,0.199202,1,883,883
4.26875,71.6463,3.7402,48.1775,1.10214,0.313635,0.304707,0.0287117,0.308857,0.286385,0.199063,1,884,884
4.2946,72.579,3.72983,46.9611,1.04576,0.30774,0.368044,0.100733,0.399055,0.363166,0.197411,1,885,885
4.31372,76.2102,3.24853,44.0936,1.1898,0.331453,0.324325,0.164743,0.340323,0.248747,0.199158,1,886,886
4.2875,75.1122,3.21961,43.8292,1.13493,0.347888,0.374106,0.260784,0.362012,0.31458,0.199561,1,887,887
4.30715,73.6786,3.60588,48.5769,1.10387,0.333604,0.371383,0.240305,0.322135,0.29062,0.199698,1,888,888
4.35905,74.3987,3.5887,45.8115,1.11269,0.320455,0.364809,0.220259,0.415755,0.27262,0.202395,1,889,889
4.33909,74.5033,3.60787,49.2002,1.05826,0.317098,0.350061,0.209171,0.30963,0.234704,0.200731,1,890,890
4.29516,73.4407,3.49662,48.6253,1.07448,0.321466,0.326103,0.226872,0.330489,0.284668,0.196111,1,891,891
4.26467,70.6103,3.68769,46.8374,1.01637,0.321657,0.338626,0.143542,0.310605,0.353181,0.198385,1,892,892
4.26147,74.3002,3.69476,44.9475,1.0773,0.317587,0.363471,0.131435,0.32284,0.311186,0.196623,1,893,893
4.25036,75.0758,3.52611,46.5069,1.0624,0.327368,0.387283,0.200832,0.315196,0.360958,0.197454,1,894,894
4.16482,75.7555,3.49077,47.3217,1.14281,0.328698,0.317783,0.0210471,0.317302,0.298096,0.20063,1,895,895
4.10321,73.0096,3.82306,47.354,1.01789,0.312218,0.328158,0.042535,0.307444,0.284565,0.197445,1,896,896
4.12606,75.7801,3.54742,45.9339,1.12696,0.314174,0.30517,0.0565556,0.344954,0.261302,0.198728,1,897,897
4.13581,73.342,3.66052,49.8866,1.01108,0.320509,0.29097,0.158115,0.324152,0.261878,0.199092,1,898,898
4.09453,73.9305,3.30889,47.4573,1.05713,0.306105,0.279598,0.0287731,0.362436,0.231045,0.203147,1,899,899
4.11728,75.228,3.50982,47.2702,1.08126,0.317462,0.316818,0.0755077,0.322497,0.211166,0.204381,1,900,900
4.12103,76.2844,3.55144,48.4643,1.0763,0.30708,0.326702,0.071871,0.284196,0.19485,0.195524,1,901,901
4.03265,75.0288,3.56838,48.8263,1.10988,0.316435,0.349445,0.0876149,0.344048,0.207075,0.203499,1,902,902
4.03509,71.6177,3.97034,49.4801,1.05731,0.315269,0.352569,0.103124,0.355527,0.224856,0.202444,1,903,903
4.06268,72.0076,4.01828,50.795,1.09782,0.313756,0.312429,0.0979208,0.351867,0.222322,0.202377,1,904,904
4.00194,73.0531,4.01727,49.5636,1.10329,0.330276,0.352302,0.0251859,0.266088,0.206237,0.19874,1,905,905
3.96012,71.168,3.83253,50.6213,1.04023,0.332929,0.354387,0.0224916,0.308275,0.256647,0.201166,1,906,906
3.95808,73.9669,3.61501,43.9609,1.13337,0.317702,0.356192,0.0987447,0.333653,0.251101,0.197672,1,907,907
3.98589,73.2461,3.43064,46.4068,1.07888,0.309584,0.296874,0.185863,0.342532,0.232394,0.201006,1,908,908
4.01258,73.7096,3.57302,47.2046,1.05788,0.294243,0.294048,0.15408,0.341994,0.234012,0.198515,1,909,909
3.97048,72.1917,3.76722,51.4388,1.09868,0.30969,0.297729,0.181172,0.326794,0.27503,0.200502,1,910,910
3.98655,71.9445,3.2264,45.1247,1.12417,0.311215,0.337427,0.211107,0.320844,0.27774,0.194607,1,911,911
3.97682,70.9606,3.63991,50.2216,1.0839,0.303607,0.336992,0.151674,0.319999,0.34029,0.201655,1,912,912
4.00119,72.34,3.9137,52.216,1.0652,0.304308,0.307756,0.143792,0.297286,0.295372,0.199316,1,913,913
4.03078,73.4543,3.63879,49.5271,1.15363,0.31239,0.321115,0.167996,0.274279,0.218415,0.200748,1,914,914
4.09618,77.5257,3.35769,44.8515,1.09029,0.306668,0.307608,0.108976,0.378749,0.223496,0.196334,1,915,915
4.04795,72.3157,3.68341,46.1025,1.04079,0.298597,0.338451,0.189583,0.235828,0.206168,0.203054,1,916,916
3.96978,72.8569,3.58858,44.744,1.0102,0.326776,0.2986,0.0761406,0.33768,0.230164,0.197421,1,917,917
3.99296,74.2207,3.41514,44.8708,1.0407,0.327816,0.299416,0.0816128,0.333939,0.214038,0.197766,1,918,918
4.02252,75.8509,3.56187,46.0356,1.02465,0.34674,0.355965,0.191795,0.31723,0.245787,0.200291,1,919,919
3.99077,76.6447,3.50152,45.3032,1.0899,0.350469,0.352346,0.181503,0.315079,0.214718,0.199554,1,920,920
4.08964,80.398,3.71446,44.2643,1.17915,0.360039,0.336636,0.163802,0.370981,0.244651,0.198732,1,921,921
4.06467,79.7623,3.7708,44.4021,1.17895,0.355772,0.328524,0.166765,0.367505,0.242101,0.199321,1,922,922
4.09069,77.6848,3.40137,46.8986,1.05612,0.342427,0.332048,0.101081,0.374316,0.319489,0.198175,1,923,923
4.15204,75.6301,3.51311,49.3597,1.06663,0.345901,0.303764,0.150471,0.271977,0.312887,0.197658,1,924,924
4.22048,78.9769,3.43394,44.5422,1.05121,0.348244,0.283285,0.0315724,0.345655,0.24102,0.200464,1,925,925
4.20949,79.2209,3.44067,44.5489,1.05314,0.350436,0.283107,0.0300446,0.348083,0.237214,0.20035,1,926,926
4.27254,80.3294,3.72764,44.3683,1.12862,0.363194,0.309546,0.0357042,0.319352,0.301146,0.195227,1,927,927
4.16681,78.4382,3.62367,47.7864,1.06686,0.364229,0.310927,0.0483086,0.353992,0.291863,0.202929,1,928,928
4.16562,76.6139,3.69223,45.674,1.11919,0.353195,0.280459,0.0572337,0.341845,0.307458,0.195099,1,929,929
4.08416,76.7519,3.79856,47.8138,1.05596,0.346446,0.270832,0.0335762,0.334689,0.3334,0.198411,1,930,930
4.03763,72.3428,3.80056,51.1355,1.05356,0.358368,0.286924,0.130633,0.265941,0.275684,0.19969,1,931,931
