TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.27822,68.0224,4.15386,55.3601,0.907294,0.317065,0.335127,0.434654,0.25459,0.202289,0.192666,2,70,1070
4.21826,65.8112,3.87658,59.3561,0.943477,0.32073,0.332846,0.536218,0.342159,0.271953,0.190585,2,71,1071
4.15361,71.8142,3.73357,52.4101,0.983245,0.344644,0.35736,0.375717,0.328877,0.235947,0.195757,2,72,1072
4.07306,65.9673,3.72715,59.7873,0.917911,0.335044,0.34733,0.511438,0.380102,0.269685,0.191055,2,73,1073
4.16518,69.1917,4.34981,51.7358,1.02097,0.333223,0.347797,0.352144,0.26349,0.3053,0.199018,2,74,1074
4.13209,66.5994,3.93049,56.319,0.972507,0.344862,0.377135,0.348156,0.295073,0.271667,0.197372,2,75,1075
4.22834,68.869,3.94873,51.6271,0.963277,0.313949,0.359028,0.374776,0.33403,0.287725,0.192325,2,76,1076
4.22396,65.2105,4.34903,55.7592,0.932458,0.289284,0.361794,0.299,0.259697,0.304836,0.192751,2,77,1077
4.12649,73.301,3.56379,46.9815,1.03512,0.294167,0.355476,0.236151,0.416393,0.346433,0.196382,2,78,1078
4.01064,70.2356,3.81434,54.0146,0.969221,0.268551,0.349808,0.402039,0.296613,0.345942,0.197028,2,79,1079
3.98722,72.1141,3.5174,50.259,0.993954,0.288149,0.36025,0.365299,0.292456,0.305802,0.197917,2,80,1080
3.90945,73.4844,3.75104,55.1884,0.974586,0.281736,0.33488,0.262663,0.305574,0.260993,0.196555,2,81,1081
4.04742,72.9054,3.76104,54.3587,0.972652,0.273415,0.384208,0.274053,0.239031,0.268632,0.196189,2,82,1082
3.948,74.7968,3.47475,54.286,0.973059,0.277671,0.392453,0.378514,0.309758,0.251443,0.192341,2,83,1083
4.00652,75.4874,3.52694,51.8364,1.10353,0.295697,0.370803,0.336115,0.282031,0.32198,0.19262,2,84,1084
3.90564,72.6297,3.37492,57.2263,0.992185,0.312375,0.371918,0.506337,0.329215,0.291544,0.196865,2,85,1085
3.94268,71.3336,3.60271,53.2739,1.03533,0.320079,0.401861,0.479094,0.351565,0.282228,0.191893,2,86,1086
4.04137,66.5248,3.88903,56.8018,0.950617,0.306569,0.41569,0.486379,0.309521,0.34448,0.194891,2,87,1087
4.03818,71.0719,3.58584,57.16,1.08092,0.337297,0.340162,0.45926,0.363928,0.293211,0.198032,2,88,1088
3.89714,69.5832,3.33114,55.9356,0.962087,0.313861,0.366421,0.467499,0.267712,0.269244,0.189766,2,89,1089
3.88908,73.5219,3.81021,48.8161,1.10125,0.353102,0.379206,0.395444,0.346825,0.316716,0.194729,2,90,1090
4.10455,64.5304,3.78351,57.9703,0.886249,0.328473,0.416405,0.501909,0.276699,0.379597,0.192749,2,91,1091
4.15303,67.4479,3.67542,51.2796,0.941169,0.331723,0.418771,0.477772,0.318637,0.352965,0.194609,2,92,1092
4.09513,61.2469,4.19171,62.278,0.92527,0.315067,0.387499,0.700209,0.259252,0.330142,0.190686,2,93,1093
4.08733,60.4646,4.14173,59.8484,0.906805,0.311209,0.374765,0.681858,0.255689,0.316372,0.195503,2,94,1094
4.00838,64.4943,4.1969900000000004,56.5038,0.995516,0.314833,0.414242,0.642712,0.292409,0.338163,0.189803,2,95,1095
3.93843,60.7195,4.37516,54.2892,0.947165,0.313988,0.390366,0.587018,0.235233,0.317664,0.189646,2,96,1096
3.98247,61.3387,4.52086,53.8984,0.927168,0.311308,0.404735,0.488181,0.235994,0.295894,0.18803,2,97,1097
3.95647,69.4076,4.03057,57.7008,0.958859,0.330459,0.317391,0.623004,0.246553,0.315904,0.191096,2,98,1098
3.90371,67.4001,4.40541,55.727,0.981902,0.311338,0.355275,0.634483,0.248173,0.324768,0.19351,2,99,1099
3.99987,68.8816,3.72194,53.9805,0.921101,0.314354,0.418791,0.412043,0.320121,0.373151,0.190409,2,100,1100
3.83759,70.0052,3.23117,57.2347,1.06412,0.298759,0.366027,0.413564,0.392738,0.319195,0.195518,2,101,1101
3.84727,71.6423,3.64019,55.5821,0.979995,0.320927,0.334221,0.465886,0.298074,0.261085,0.192438,2,102,1102
3.95408,73.4903,3.41654,60.9155,1.00136,0.296709,0.351159,0.49357,0.348922,0.257323,0.193254,2,103,1103
3.98209,69.57,3.44429,56.6919,0.945699,0.283634,0.372543,0.538604,0.338576,0.291264,0.19031,2,104,1104
4.1325,72.6736,4.12933,55.3989,0.958983,0.296908,0.366544,0.449857,0.285506,0.258055,0.194218,2,105,1105
3.93666,69.7574,3.59049,52.5964,0.989901,0.299045,0.38634,0.563238,0.291858,0.275851,0.197211,2,106,1106
3.90586,71.1864,3.66302,52.3259,0.979926,0.274983,0.298123,0.335664,0.42136,0.312369,0.193898,2,107,1107
3.85675,71.8804,3.58309,51.8147,0.976296,0.310421,0.349274,0.468005,0.321734,0.31364,0.198524,2,108,1108
3.94437,70.5073,3.54361,59.1845,0.961951,0.287094,0.351196,0.542356,0.250803,0.274979,0.194197,2,109,1109
3.91447,73.7726,3.55067,57.6071,1.03056,0.288815,0.3753,0.488793,0.316785,0.293119,0.194401,2,110,1110
3.93735,66.5738,3.72158,52.7949,0.935495,0.286453,0.375175,0.498328,0.245797,0.301632,0.198727,2,111,1111
3.98782,69.7588,3.69343,55.2865,1.06369,0.290088,0.374152,0.433457,0.258173,0.255923,0.197452,2,112,1112
4.08201,75.821,3.84436,47.8586,0.961526,0.303383,0.305051,0.457209,0.318917,0.321363,0.193626,2,113,1113
4.09839,67.8719,3.94866,56.4823,1.03245,0.322976,0.349717,0.367903,0.299137,0.239956,0.193601,2,114,1114
3.9267,71.0505,3.4168,52.022,0.950476,0.334571,0.392702,0.454915,0.248497,0.234953,0.207422,2,115,1115
3.80642,68.8144,4.22166,57.1593,0.920718,0.35331,0.394812,0.521654,0.288661,0.236732,0.203177,2,116,1116
3.80546,71.2479,3.76917,58.7817,1.00895,0.321643,0.380357,0.402909,0.306388,0.324509,0.188203,2,117,1117
3.89546,65.3207,3.92776,48.2404,0.904575,0.33061,0.372029,0.270435,0.312128,0.37217,0.190397,2,118,1118
3.98521,65.768,4.28803,49.9187,0.951495,0.326973,0.355433,0.394954,0.311117,0.359988,0.197039,2,119,1119
4.09699,64.1684,4.49084,53.4603,0.952757,0.299479,0.344241,0.479073,0.299122,0.313264,0.193402,2,120,1120
4.03585,62.2689,4.5265,54.4917,0.886582,0.297104,0.401553,0.46044,0.303938,0.325276,0.195811,2,121,1121
4.04238,67.978,4.01887,53.6952,0.960949,0.278576,0.410627,0.523873,0.280346,0.317886,0.191087,2,122,1122
4.03092,70.3244,3.58395,55.0414,1.01414,0.299043,0.387601,0.386926,0.316681,0.302734,0.194998,2,123,1123
4.12654,70.8823,3.80463,50.2347,0.99188,0.288129,0.380754,0.513559,0.245951,0.230435,0.19893,2,124,1124
4.00061,74.588,3.73166,57.9477,1.03238,0.28768,0.36133,0.373107,0.292151,0.264201,0.190857,2,125,1125
4.09736,68.9981,3.70375,52.9291,0.917939,0.281766,0.418982,0.330529,0.313986,0.328651,0.19837,2,126,1126
4.10983,68.9769,3.7729,52.4683,0.941007,0.286279,0.419312,0.363557,0.307935,0.318788,0.196901,2,127,1127
4.03824,69.1561,3.8646,54.5759,0.984077,0.288663,0.39972800000000003,0.462547,0.350891,0.353532,0.186568,2,128,1128
4.05376,70.5211,3.76507,54.9438,1.01597,0.305018,0.396328,0.502758,0.382874,0.339631,0.196754,2,129,1129
4.1101,63.8755,4.02543,52.4206,0.937916,0.300765,0.399107,0.351441,0.349534,0.355796,0.190383,2,130,1130
4.04596,71.8271,4.17816,51.703,0.983355,0.309906,0.335716,0.347801,0.322719,0.342629,0.190979,2,131,1131
4.01384,72.2481,3.50823,49.2097,0.981118,0.31395,0.345752,0.269764,0.298248,0.354494,0.193585,2,132,1132
4.07539,69.7571,3.89769,49.7334,0.98785,0.340143,0.311742,0.290062,0.344209,0.367849,0.195492,2,133,1133
4.11173,72.6896,3.71386,50.592,0.982035,0.279025,0.366936,0.348923,0.352939,0.380059,0.193581,2,134,1134
4.22985,67.5965,4.17184,52.9295,1.00871,0.26011,0.357821,0.458838,0.27631,0.345632,0.192213,2,135,1135
4.16268,69.414,4.47973,51.9752,0.945653,0.277055,0.323981,0.422671,0.275284,0.305841,0.199375,2,136,1136
4.14596,71.3641,4.57496,52.5014,0.921478,0.254196,0.324916,0.36412,0.279662,0.341277,0.193436,2,137,1137
4.14747,68.4961,4.58267,53.2233,0.884213,0.274494,0.349506,0.418269,0.311254,0.30908,0.19381,2,138,1138
4.08123,70.9363,4.08734,54.0701,1.03062,0.273777,0.340066,0.524886,0.345396,0.333027,0.200323,2,139,1139
4.0692,71.207,3.68394,52.3674,0.997215,0.279285,0.32943,0.53374,0.308157,0.355137,0.198211,2,140,1140
4.04073,71.5997,4.22081,55.148,0.916359,0.275116,0.318994,0.542384,0.341538,0.327273,0.194039,2,141,1141
4.11433,72.9923,4.24393,56.4965,0.931301,0.277481,0.295675,0.45774,0.316484,0.322864,0.196548,2,142,1142
4.02617,70.9482,4.1409,54.2038,0.907243,0.280504,0.301051,0.458241,0.372406,0.405054,0.196591,2,143,1143
4.16822,67.6879,4.18612,53.3502,0.958307,0.295933,0.326639,0.476533,0.395472,0.323954,0.190556,2,144,1144
4.08719,74.5117,3.8777,52.2489,0.936875,0.307151,0.310359,0.293507,0.434618,0.397933,0.197222,2,145,1145
4.04424,71.4818,3.70179,52.6599,0.981143,0.287564,0.360041,0.403113,0.412521,0.296814,0.189743,2,146,1146
4.10233,70.4316,3.98552,53.9206,1.00164,0.293304,0.368026,0.386345,0.416712,0.310606,0.196271,2,147,1147
4.08481,69.416,4.12376,52.0613,0.936997,0.339109,0.285159,0.24077,0.34532,0.377096,0.18918,2,148,1148
4.04847,67.9956,4.68428,50.8913,0.891411,0.318795,0.363075,0.374036,0.317755,0.374079,0.192731,2,149,1149
3.97062,66.9953,4.47095,48.2497,0.901621,0.313512,0.383412,0.324853,0.326638,0.357372,0.188761,2,150,1150
4.03595,68.3284,3.80575,48.1328,0.991453,0.318049,0.403919,0.373942,0.372608,0.370678,0.197097,2,151,1151
4.10308,70.8961,3.53049,51.5453,0.992987,0.304294,0.377871,0.364704,0.317813,0.387221,0.20027,2,152,1152
4.04515,72.9003,3.81654,49.4451,0.942225,0.308345,0.398002,0.309717,0.388753,0.324773,0.196297,2,153,1153
4.00627,71.7832,3.47661,48.7831,1.05533,0.322289,0.360826,0.398164,0.320483,0.326868,0.1989,2,154,1154
3.87631,72.8486,3.65065,50.8475,0.972739,0.337115,0.409738,0.363493,0.34649,0.344933,0.193533,2,155,1155
3.84823,71.3429,3.69242,52.7371,1.01465,0.317634,0.360155,0.28635,0.335113,0.296253,0.194777,2,156,1156
3.9909,68.9496,3.85645,48.1423,0.97473,0.330542,0.354745,0.392402,0.333685,0.361532,0.193203,2,157,1157
4.10705,70.8721,3.58961,52.4148,1.01173,0.264713,0.342682,0.233457,0.319595,0.28716,0.198084,2,158,1158
4.05077,72.7564,3.32634,48.5702,0.970552,0.312913,0.33324,0.535604,0.372623,0.331824,0.184203,2,159,1159
4.07493,71.4165,3.77532,47.635,0.998197,0.312424,0.335018,0.559461,0.402095,0.307146,0.193409,2,160,1160
4.11885,73.3999,3.50177,53.106,0.992939,0.298871,0.323475,0.472517,0.367529,0.370023,0.187526,2,161,1161
3.92014,68.6159,3.52858,56.8009,0.987684,0.313502,0.354583,0.337227,0.390212,0.265324,0.19515,2,162,1162
3.97281,71.4055,3.70157,51.9576,1.02749,0.316701,0.298054,0.356258,0.453804,0.313713,0.195042,2,163,1163
4.08698,67.0364,3.72841,52.159,1.00167,0.306108,0.38205,0.335392,0.378562,0.295826,0.194857,2,164,1164
4.03929,70.8086,3.61598,54.9784,1.02562,0.327342,0.294353,0.287577,0.327544,0.316767,0.196238,2,165,1165
4.01237,69.1863,3.62752,54.1883,1.0008,0.289093,0.344861,0.249818,0.330605,0.32222,0.199158,2,166,1166
3.89564,70.0603,3.579,53.5153,0.982138,0.306825,0.372982,0.2647,0.255683,0.333037,0.191003,2,167,1167
3.90978,71.2218,3.6093,54.2792,0.963862,0.304798,0.351217,0.307207,0.290968,0.307969,0.191264,2,168,1168
3.93023,74.5338,4.20281,52.3726,0.930966,0.309544,0.337595,0.358654,0.287219,0.327935,0.198523,2,169,1169
3.90498,75.1212,3.73616,53.868,0.97737,0.277163,0.335347,0.315745,0.371988,0.335915,0.193223,2,170,1170
3.92718,72.7607,3.72904,56.8558,0.959712,0.291306,0.352485,0.370989,0.305541,0.311453,0.191103,2,171,1171
3.96742,73.0221,4.0718,51.3064,0.981296,0.279782,0.357669,0.493218,0.30175,0.299403,0.196577,2,172,1172
4.00425,73.3757,3.49779,49.2126,0.995584,0.282915,0.350055,0.443826,0.309627,0.279861,0.194814,2,173,1173
3.88065,71.2314,3.50357,56.1658,0.959871,0.320363,0.351682,0.584788,0.381576,0.28181,0.189336,2,174,1174
3.92966,76.0402,3.09131,52.3176,1.06287,0.292385,0.33317600000000003,0.400976,0.38151,0.361007,0.189031,2,175,1175
3.99875,78.5637,3.29135,49.1132,1.02427,0.286926,0.35204,0.401738,0.406917,0.300801,0.203651,2,176,1176
3.94942,75.8026,3.72023,54.0239,1.0242,0.30566,0.361735,0.337959,0.380352,0.291578,0.19134,2,177,1177
3.97753,74.7342,3.25435,51.3182,0.96565,0.283453,0.376062,0.355205,0.361028,0.235173,0.195822,2,178,1178
3.93377,70.9064,3.86999,50.9726,0.995362,0.293707,0.345425,0.340017,0.350119,0.269936,0.194751,2,179,1179
3.9048,73.9786,3.8216,55.0421,1.07781,0.308853,0.401954,0.522097,0.567481,0.246046,0.192399,2,180,1180
3.87284,71.7175,3.55112,55.2551,0.998359,0.305782,0.340622,0.494067,0.40947,0.239727,0.195167,2,181,1181
3.91376,71.8783,3.42886,49.7742,1.011,0.309002,0.353397,0.432705,0.379907,0.221247,0.197621,2,182,1182
3.93689,71.7426,3.35089,51.1438,0.977627,0.295964,0.362431,0.410945,0.350442,0.221729,0.193052,2,183,1183
3.90448,68.4686,3.76844,54.0068,0.949603,0.268989,0.316174,0.501175,0.329553,0.232935,0.199314,2,184,1184
4.04975,69.9326,3.39759,53.8886,1.01853,0.28305,0.330972,0.521732,0.482339,0.259877,0.197282,2,185,1185
4.1599,69.8219,3.47451,51.1163,1.02796,0.318483,0.35255,0.44412,0.368119,0.181829,0.194688,2,186,1186
4.2071,70.3416,3.91561,50.0198,0.947463,0.317859,0.316512,0.350927,0.380857,0.324166,0.198099,2,187,1187
4.21562,71.315,3.74085,52.4583,1.00523,0.309768,0.31391,0.385756,0.313376,0.290495,0.197057,2,188,1188
4.07534,72.3284,3.54086,57.4915,0.962563,0.306073,0.356954,0.498919,0.326535,0.201564,0.192175,2,189,1189
4.01775,72.8851,3.40629,54.6191,1.02678,0.316504,0.464335,0.588077,0.373769,0.273805,0.197946,2,190,1190
3.94801,73.8643,3.29267,52.9256,1.10032,0.315673,0.393293,0.371335,0.333295,0.286034,0.197601,2,191,1191
4.01718,66.5003,3.9305,51.1231,0.988741,0.3185,0.428938,0.404447,0.32656,0.217995,0.198923,2,192,1192
4.0173,74.1669,3.25765,52.1164,1.0275,0.345645,0.350572,0.466833,0.361682,0.242086,0.190802,2,193,1193
3.95248,69.7749,3.77126,49.515,0.988437,0.340792,0.308484,0.507729,0.455344,0.238915,0.191943,2,194,1194
3.96118,75.5886,3.0039,54.7472,1.01477,0.315281,0.399741,0.430369,0.341269,0.232424,0.199226,2,195,1195
4.15572,73.2318,3.30258,50.765,1.03391,0.316583,0.346738,0.439897,0.315016,0.203793,0.201689,2,196,1196
4.08561,72.3517,3.3872,48.9347,1.05708,0.314815,0.395082,0.334202,0.379921,0.245287,0.19397,2,197,1197
4.06869,70.4978,3.17639,50.6582,1.02244,0.318358,0.281603,0.516227,0.333358,0.256029,0.196305,2,198,1198
4.12147,70.4513,3.38723,54.1807,1.03116,0.307693,0.320411,0.447859,0.37168,0.227003,0.197774,2,199,1199
4.0641,69.8604,3.48173,54.7258,1.02862,0.305368,0.312823,0.456686,0.348952,0.227625,0.197189,2,200,1200
4.00696,72.3181,4.00434,54.2565,1.02617,0.31327700000000003,0.307235,0.458294,0.284703,0.236252,0.197962,2,201,1201
4.13409,69.3816,3.00831,53.7166,0.971333,0.321391,0.325861,0.496773,0.381634,0.217041,0.196819,2,202,1202
4.11383,76.0313,2.90313,52.512,1.02515,0.329664,0.349186,0.509872,0.300653,0.226168,0.197173,2,203,1203
4.18324,70.4275,3.50248,50.9143,0.974151,0.358744,0.390813,0.500879,0.382357,0.211165,0.202822,2,204,1204
4.21757,70.7716,3.75294,52.0221,0.990669,0.368709,0.365931,0.434221,0.289572,0.254039,0.196761,2,205,1205
4.23501,72.1232,3.80919,52.9228,1.0044,0.364873,0.395156,0.495941,0.42193,0.249977,0.191614,2,206,1206
4.22984,70.8287,3.54043,55.0072,1.00719,0.344278,0.391992,0.49315,0.374639,0.232292,0.192479,2,207,1207
4.21562,70.534,3.57566,57.0974,1.05294,0.338726,0.392546,0.460864,0.390819,0.274772,0.188927,2,208,1208
4.26689,72.2934,3.8019,55.3405,1.05602,0.332734,0.396462,0.467174,0.406,0.276473,0.190008,2,209,1209
4.16602,72.0003,3.63633,56.5348,0.958519,0.311796,0.379362,0.549365,0.390494,0.257019,0.194049,2,210,1210
4.0681,74.9458,3.30618,57.7921,1.07114,0.292494,0.408465,0.327203,0.38415,0.286296,0.193881,2,211,1211
3.98614,71.3149,3.34745,48.6609,0.982499,0.31704,0.361895,0.31145,0.432067,0.386827,0.193109,2,212,1212
3.94278,71.5509,3.55776,54.1176,0.995697,0.333484,0.392854,0.32826,0.374632,0.30193,0.192358,2,213,1213
4.08928,71.5651,3.87757,58.7574,0.97363,0.356315,0.3429,0.374025,0.400915,0.260648,0.194772,2,214,1214
4.04389,74.5185,3.41533,57.029,0.99020300000000006,0.324498,0.406478,0.457287,0.386252,0.287738,0.191551,2,215,1215
4.05767,67.7448,3.7467,55.8853,0.964419,0.275116,0.315997,0.530699,0.31848,0.225012,0.195952,2,216,1216
4.18714,67.6871,4.21093,46.9623,1.01602,0.273255,0.309865,0.602463,0.265682,0.250301,0.193988,2,217,1217
4.05432,68.4485,3.89635,53.8831,0.977971,0.264517,0.340548,0.387033,0.29266,0.285584,0.194235,2,218,1218
4.05692,69.9014,4.09788,50.2842,1.04958,0.278317,0.343039,0.335937,0.314149,0.277943,0.197656,2,219,1219
4.07872,67.3154,3.97885,51.057,1.0299,0.271438,0.336803,0.317132,0.327071,0.315396,0.191955,2,220,1220
3.95088,71.7423,3.14989,52.6719,0.960156,0.304786,0.349178,0.386429,0.370261,0.289624,0.193551,2,221,1221
4.06669,68.305,3.89702,49.7233,0.977508,0.286395,0.323208,0.40018,0.332748,0.311436,0.198362,2,222,1222
4.10053,72.1718,3.40168,51.0743,0.971875,0.299151,0.35587800000000003,0.407633,0.279399,0.287198,0.196464,2,223,1223
4.04441,70.2249,3.48867,49.522,0.971763,0.315342,0.35076,0.484312,0.350635,0.292369,0.188448,2,224,1224
4.1193,70.0234,3.68949,54.5805,1.00042,0.331136,0.34131,0.432135,0.386016,0.266241,0.194883,2,225,1225
3.93871,71.2902,3.31421,58.8385,1.01499,0.33095,0.364364,0.399843,0.538759,0.285265,0.196016,2,226,1226
3.99093,73.206,3.20812,52.275,1.05358,0.306606,0.302722,0.427821,0.40519,0.285168,0.194155,2,227,1227
3.9068,69.6905,3.51366,50.9337,0.909705,0.320721,0.398182,0.31754,0.310459,0.337703,0.196756,2,228,1228
3.953,67.9543,3.70736,54.0459,1.01932,0.318029,0.402566,0.426454,0.278442,0.300276,0.197097,2,229,1229
4.19949,71.6253,3.6709,53.0183,0.967571,0.302287,0.306376,0.425443,0.395568,0.286443,0.193607,2,230,1230
3.99412,72.0119,3.35091,54.4039,1.05747,0.314684,0.360312,0.319702,0.327676,0.283347,0.195512,2,231,1231
3.9825,66.7034,3.63596,51.3031,0.921487,0.348924,0.311664,0.438655,0.315549,0.250306,0.198769,2,232,1232
4.00491,67.5605,4.25961,50.9945,1.03878,0.314497,0.336909,0.34863,0.301771,0.294277,0.194061,2,233,1233
4.03951,67.8316,3.68335,49.9208,0.918129,0.290372,0.328884,0.307598,0.269019,0.30946,0.19277,2,234,1234
4.01337,75.6112,3.53141,55.0927,1.06429,0.330848,0.354106,0.336085,0.341034,0.342309,0.197346,2,235,1235
3.95948,67.5602,3.72391,54.4395,0.936394,0.292859,0.319949,0.358031,0.32485,0.27518,0.194619,2,236,1236
4.02804,70.986,3.54285,51.215,1.05125,0.295258,0.34945,0.358301,0.320693,0.274602,0.201082,2,237,1237
4.09777,68.0766,3.96339,53.2777,0.973384,0.288475,0.304401,0.311664,0.3398,0.267415,0.190566,2,238,1238
4.09192,71.4834,3.60273,49.6716,0.999131,0.272334,0.325423,0.416515,0.37941,0.300625,0.192621,2,239,1239
3.99737,67.3078,3.75947,50.6033,1.01112,0.305556,0.341524,0.321639,0.44588,0.250039,0.188839,2,240,1240
4.07155,66.4027,3.58242,54.5947,0.972071,0.314286,0.37121,0.350673,0.407381,0.297864,0.203302,2,241,1241
4.09893,68.1841,3.82985,55.3784,0.996693,0.323749,0.387307,0.32429,0.424403,0.296659,0.200031,2,242,1242
4.00669,69.4112,3.35883,52.9097,1.0157,0.322298,0.355941,0.342548,0.282328,0.228522,0.18844,2,243,1243
3.94935,67.3624,3.27008,56.2182,1.01789,0.295579,0.335059,0.5271,0.429851,0.304128,0.206628,2,244,1244
3.99006,66.1412,3.28678,51.2741,1.0022,0.28139,0.366704,0.474852,0.370728,0.276644,0.202655,2,245,1245
4.06373,72.6514,3.44582,52.2652,1.03804,0.293192,0.367451,0.356675,0.409803,0.266414,0.190721,2,246,1246
3.97465,70.3061,4.04753,58.3581,0.990145,0.282852,0.3375,0.399418,0.433817,0.30707,0.197405,2,247,1247
4.04402,70.7133,3.55122,54.075,1.06989,0.282032,0.371355,0.451036,0.398693,0.237557,0.187627,2,248,1248
4.01692,68.5,4.1047,55.8254,0.975794,0.336499,0.330204,0.520018,0.341725,0.296809,0.197449,2,249,1249
4.10682,69.4187,3.43302,56.8156,1.02027,0.304711,0.367559,0.541228,0.395175,0.278994,0.191275,2,250,1250
4.18833,68.925,4.48721,54.0118,0.974597,0.322972,0.37128,0.411477,0.349173,0.306091,0.198279,2,251,1251
4.03318,70.5031,3.58071,52.9312,1.05513,0.321257,0.368669,0.660376,0.27857,0.302282,0.189924,2,252,1252
4.21399,63.001,4.5913,56.2462,0.903348,0.364604,0.332272,0.54199,0.30652,0.297232,0.188023,2,253,1253
4.05968,62.8385,4.61932,53.3242,0.941707,0.347513,0.315174,0.621567,0.302761,0.269971,0.200437,2,254,1254
3.96265,67.3912,3.60411,54.6536,1.02696,0.333092,0.3266,0.522414,0.359239,0.29182,0.196792,2,255,1255
3.96598,67.8364,3.67783,49.4548,0.987777,0.337699,0.322488,0.48138,0.342804,0.31997,0.184722,2,256,1256
3.93346,69.0243,3.51,51.0502,0.994162,0.343878,0.33774,0.411269,0.357911,0.344178,0.202608,2,257,1257
3.98809,70.3406,3.24026,51.434,1.01574,0.331441,0.370753,0.314424,0.364941,0.241276,0.185156,2,258,1258
3.88339,71.3698,3.7644,56.2878,1.05318,0.347187,0.303385,0.247233,0.331579,0.308019,0.201043,2,259,1259
3.93128,68.4568,3.81338,53.1727,0.95875,0.30705,0.362516,0.468503,0.321743,0.284255,0.195841,2,260,1260
4.01467,74.5561,3.3572,52.84,1.01676,0.301821,0.37661,0.433868,0.295124,0.215104,0.194108,2,261,1261
4.01126,72.3305,3.10439,53.8235,1.03492,0.313509,0.39514,0.539764,0.267867,0.272258,0.197336,2,262,1262
3.88741,70.8217,3.78105,57.8025,1.04052,0.323075,0.441445,0.449756,0.306958,0.260881,0.19186,2,263,1263
4.10352,68.8561,3.58427,52.3786,0.993256,0.287106,0.360835,0.485445,0.336108,0.257972,0.190742,2,264,1264
4.08583,70.8828,3.47196,51.7895,1.05102,0.272688,0.374804,0.628764,0.354463,0.252187,0.194055,2,265,1265
4.02526,68.7738,3.31628,54.1658,0.972728,0.298269,0.378621,0.407868,0.33609,0.280752,0.200752,2,266,1266
4.0921,69.2744,3.65269,52.4966,1.03357,0.269294,0.402134,0.376757,0.375743,0.227565,0.189904,2,267,1267
4.15329,71.4141,3.45403,53.0216,1.01645,0.284794,0.354097,0.361009,0.378924,0.264719,0.200888,2,268,1268
3.86313,66.7609,3.74288,57.1032,1.01286,0.305054,0.310797,0.568661,0.352463,0.202567,0.198786,2,269,1269
3.86987,74.9755,3.40543,60.4814,1.06183,0.316925,0.290489,0.354924,0.406159,0.301888,0.193449,2,270,1270
3.90187,68.7402,4.1433,55.1525,1.00048,0.313595,0.293666,0.412678,0.349254,0.183484,0.197447,2,271,1271
4.13116,70.7173,3.19736,54.4431,0.973221,0.318746,0.358747,0.384542,0.384257,0.24284,0.193315,2,272,1272
4.163,69.9093,3.91458,55.4323,1.03494,0.329483,0.347725,0.384095,0.381676,0.245813,0.19131600000000001,2,273,1273
4.03961,69.6552,3.60862,48.6438,0.989666,0.328352,0.321205,0.40375,0.399377,0.257376,0.189096,2,274,1274
4.05495,71.0299,3.65736,55.0094,1.06228,0.307111,0.357932,0.472242,0.431883,0.247569,0.18929,2,275,1275
4.10097,71.0269,3.85939,54.2694,1.03796,0.304543,0.356039,0.468552,0.403793,0.244525,0.189773,2,276,1276
4.12661,71.7988,3.65297,54.6225,1.05534,0.303074,0.347287,0.452928,0.389159,0.232919,0.188684,2,277,1277
4.19173,72.7919,3.58509,53.4635,1.02987,0.291559,0.3112,0.395364,0.3162,0.196444,0.193307,2,278,1278
4.04433,77.2681,3.47302,46.3651,1.02687,0.290766,0.34734,0.42931,0.333829,0.252405,0.193315,2,279,1279
4.02131,76.6615,3.37191,49.327,1.06604,0.30047,0.316424,0.229834,0.323059,0.241889,0.195557,2,280,1280
4.00033,72.7744,3.65327,53.714,0.975637,0.296842,0.317392,0.29536,0.354949,0.30315,0.199706,2,281,1281
4.0243,77.664,3.30868,51.0051,1.01334,0.30307,0.342108,0.378724,0.351265,0.266165,0.196939,2,282,1282
4.25181,70.1697,3.94298,54.9268,0.997469,0.323852,0.35205,0.355803,0.313482,0.232413,0.19953,2,283,1283
3.98749,69.8381,3.50998,56.0886,1.0052,0.339118,0.378017,0.391251,0.395592,0.23466,0.194108,2,284,1284
4.01608,67.6911,3.80087,57.2439,1.02145,0.350655,0.285042,0.560537,0.371157,0.200368,0.202526,2,285,1285
4.05855,75.0586,3.35458,59.944,0.991423,0.306391,0.372931,0.39701,0.346161,0.16967,0.196233,2,286,1286
4.0423,73.515,3.41031,58.3205,1.06892,0.282197,0.387768,0.547044,0.296276,0.195311,0.197719,2,287,1287
4.01256,73.4195,3.48718,59.1419,1.0074,0.28809,0.374332,0.520951,0.324397,0.174438,0.19783,2,288,1288
4.01059,74.0444,3.50946,59.1005,1.04732,0.290852,0.365501,0.557846,0.305087,0.194309,0.190465,2,289,1289
3.98449,73.6457,3.23836,60.8006,0.990885,0.324669,0.351559,0.499755,0.305749,0.213801,0.200178,2,290,1290
3.99371,72.3286,3.2116,58.0548,0.983123,0.283093,0.368465,0.335334,0.308492,0.192358,0.199037,2,291,1291
3.8952,70.3342,3.81124,54.8256,1.05178,0.318662,0.327683,0.391833,0.396294,0.197456,0.194127,2,292,1292
3.94671,70.7875,3.4387,53.0838,1.02822,0.305721,0.395265,0.403823,0.298758,0.243818,0.192887,2,293,1293
3.93865,69.5759,4.13337,53.401,1.00224,0.317896,0.398486,0.394022,0.324982,0.289253,0.193088,2,294,1294
