TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.1225,69.1217,3.80335,48.9148,0.987809,0.254953,0.270926,0.180752,0.271179,0.270275,0.209075,1,448,448
4.0928,73.2909,4.22364,57.2178,1.03322,0.26398,0.272972,0.208993,0.31654,0.254621,0.202949,1,449,449
3.96888,70.8175,3.68071,45.0954,1.09887,0.271232,0.277929,0.213394,0.29021,0.313368,0.198123,1,450,450
4.08414,70.3647,3.94065,51.7858,1.02912,0.30868,0.281501,0.112557,0.248578,0.279939,0.204465,1,451,451
4.08098,69.2343,3.64284,49.7286,1.02282,0.290095,0.310868,0.334284,0.279026,0.275743,0.198874,1,452,452
4.02657,71.9969,3.61814,49.8627,1.07835,0.277284,0.31974,0.296842,0.309399,0.26435,0.197056,1,453,453
3.86221,76.6402,3.48549,51.6303,1.16152,0.339057,0.351338,0.27427,0.2931,0.375229,0.204269,1,454,454
3.85102,73.9409,3.26684,52.4085,1.12551,0.333499,0.368345,0.242983,0.368821,0.359659,0.197279,1,455,455
3.93898,69.0051,3.89599,50.5222,1.06285,0.317074,0.298339,0.132744,0.337725,0.345278,0.194486,1,456,456
4.08447,67.6347,4.35226,48.7287,1.03171,0.293647,0.275941,0.131235,0.279154,0.396965,0.202366,1,457,457
4.09358,70.0903,3.87612,45.6979,1.05942,0.281255,0.271414,0.0331938,0.350378,0.350911,0.199814,1,458,458
3.91908,71.065,3.41437,53.1629,1.13199,0.302216,0.352314,0.24718300000000001,0.277863,0.286813,0.203305,1,459,459
4.07778,72.2503,3.49188,48.2133,1.15635,0.284645,0.340134,0.242435,0.236474,0.292951,0.207002,1,460,460
4.03938,74.5309,3.64177,47.2057,1.04494,0.274983,0.289274,0.156964,0.307792,0.234779,0.208344,1,461,461
3.98335,75.5034,3.92837,46.8387,1.09908,0.267304,0.282765,0.0414738,0.266816,0.304738,0.199295,1,462,462
3.9438,80.3081,3.43942,47.811,1.06682,0.258882,0.327152,0.0853786,0.313605,0.238722,0.201731,1,463,463
3.91472,78.9811,3.69795,45.6016,1.08108,0.278715,0.313297,0.0635527,0.293046,0.25633,0.209852,1,464,464
3.90255,78.8483,3.50536,45.9968,1.04058,0.275073,0.314332,0.0704957,0.321144,0.286668,0.206472,1,465,465
3.85202,72.9449,3.79657,45.4613,1.07449,0.276229,0.30857,0.0264075,0.269178,0.325009,0.199595,1,466,466
3.80536,73.3135,3.83155,47.9771,1.03555,0.298371,0.315631,0.0710506,0.31468,0.250042,0.200833,1,467,467
3.90352,71.9755,4.23335,46.2944,1.12499,0.282444,0.3366,0.0896933,0.331604,0.287178,0.195585,1,468,468
3.90656,71.4806,3.85123,47.048,1.19201,0.286945,0.291069,0.114258,0.334858,0.319385,0.198012,1,469,469
3.87221,71.0756,3.80051,48.7647,1.14473,0.290724,0.30483,0.0239441,0.348735,0.259133,0.196224,1,470,470
3.91574,76.3171,3.72878,49.5244,0.970018,0.265191,0.289401,0.147254,0.309331,0.294158,0.203685,1,471,471
3.94988,76.3285,3.38767,50.2915,1.17057,0.261553,0.313698,0.185944,0.293361,0.30625,0.199068,1,472,472
3.93252,73.3902,3.49321,49.0977,1.17754,0.25075,0.301774,0.0899469,0.238822,0.310958,0.204253,1,473,473
3.95033,71.3679,4.02397,46.7232,1.14846,0.273709,0.318866,0.128409,0.277549,0.324835,0.19578,1,474,474
3.87383,70.4478,3.69168,46.5046,1.0391,0.274604,0.301817,0.10194,0.182399,0.323182,0.198424,1,475,475
3.94741,73.3984,3.31254,45.5046,1.15171,0.275816,0.331526,0.179958,0.31612,0.293295,0.203378,1,476,476
3.99537,74.3158,3.6516,45.6242,1.09406,0.270736,0.358028,0.118101,0.285838,0.337674,0.197453,1,477,477
3.93808,70.7706,3.6138,47.6073,1.09738,0.294728,0.319556,0.161064,0.244626,0.348138,0.194191,1,478,478
4.10192,70.5062,3.97185,46.606,1.05966,0.287467,0.333476,0.109716,0.281757,0.284849,0.20224,1,479,479
4.22603,72.0505,3.66012,50.1573,1.12221,0.378019,0.290774,0.117589,0.355393,0.329682,0.199186,1,480,480
4.23569,72.2368,3.69968,49.0449,1.11174,0.32427,0.376719,0.24103,0.342244,0.363614,0.197128,1,481,481
4.1531,73.6875,3.85056,53.5512,1.05729,0.33537,0.306541,0.150949,0.287254,0.361248,0.200368,1,482,482
4.19153,72.8063,3.84328,51.3165,1.09455,0.317117,0.312107,0.251479,0.30998,0.311492,0.201153,1,483,483
4.02814,73.7874,3.90789,46.5581,1.0802,0.305787,0.339715,0.235525,0.245067,0.37764,0.193514,1,484,484
4.00701,72.4623,3.65055,47.118,1.0379,0.306362,0.356023,0.303704,0.245793,0.381111,0.19524,1,485,485
4.15022,73.8349,3.73091,51.1363,0.995137,0.305734,0.356574,0.256499,0.283877,0.380476,0.201989,1,486,486
4.12334,73.4881,3.88043,51.2778,1.01911,0.312311,0.345286,0.308064,0.33466,0.377849,0.205473,1,487,487
4.08276,72.2098,3.82694,48.7387,1.01369,0.326048,0.400395,0.277919,0.212061,0.37921,0.190596,1,488,488
4.15648,70.6649,3.9475,47.5998,1.02041,0.305872,0.350314,0.156684,0.276598,0.365991,0.205212,1,489,489
4.07309,72.551,3.59555,51.058,1.07468,0.302236,0.358098,0.169384,0.270199,0.339217,0.197818,1,490,490
4.0675,70.9526,3.90529,50.0384,1.0371,0.284733,0.368655,0.16857,0.321749,0.305334,0.198285,1,491,491
4.13372,70.0365,4.30343,49.1546,0.968967,0.300491,0.383411,0.260543,0.25325,0.308927,0.196764,1,492,492
4.12903,72.6009,3.72129,50.2521,1.06733,0.306169,0.308137,0.398956,0.228642,0.384368,0.194873,1,493,493
4.14112,72.2717,3.70008,49.5861,1.07268,0.323367,0.352787,0.222441,0.276687,0.329599,0.201302,1,494,494
4.1657400000000004,71.8031,3.54816,49.028,1.13986,0.309934,0.310378,0.313348,0.26996,0.407622,0.195914,1,495,495
4.27835,73.5899,3.92089,50.2661,1.08789,0.306062,0.30858,0.376459,0.303254,0.441526,0.203235,1,496,496
4.20285,71.9111,3.80826,50.3804,1.02788,0.30623,0.305325,0.286221,0.304931,0.456739,0.200426,1,497,497
4.07757,71.3629,3.2935,49.0188,1.04045,0.311397,0.326484,0.339516,0.286731,0.368298,0.195052,1,498,498
4.21373,71.3349,4.39197,48.1323,1.06783,0.285671,0.332158,0.104697,0.217071,0.324866,0.195988,1,499,499
4.04888,73.1334,3.58667,50.1947,1.08286,0.293215,0.304745,0.00192737,0.229942,0.329806,0.198555,1,500,500
4.10593,73.5619,3.96251,49.7459,1.11285,0.293435,0.296053,0.00644097,0.272267,0.334533,0.202211,1,501,501
4.07597,75.3678,3.52193,47.8478,1.13136,0.279743,0.33827,0.00673237,0.266882,0.363548,0.206535,1,502,502
4.06911,73.2629,3.49733,47.8081,1.12422,0.264528,0.3367,0.0031716,0.282539,0.355635,0.203598,1,503,503
4.14452,75.6897,3.7474,47.0774,1.16321,0.277476,0.337929,0.00112015,0.261606,0.395644,0.199199,1,504,504
4.16062,75.4144,3.81615,46.8769,1.08526,0.263919,0.314521,0.0684737,0.213458,0.368164,0.199299,1,505,505
4.15279,75.9221,3.92246,45.7847,1.12499,0.289022,0.318135,0.0697073,0.260113,0.378844,0.198105,1,506,506
4.12285,73.0511,4.15331,49.8303,1.00924,0.287424,0.306855,0.130736,0.274981,0.349405,0.20175,1,507,507
4.16415,68.0378,3.92688,48.6725,1.06331,0.289421,0.257576,0.084555,0.255408,0.37783,0.207874,1,508,508
4.1369,70.8825,4.02057,47.8396,1.02594,0.283892,0.326446,0.148856,0.227351,0.351718,0.196615,1,509,509
4.14482,69.5597,4.58552,47.896,0.968813,0.283761,0.292564,0.189514,0.207845,0.364823,0.199431,1,510,510
4.02575,74.1956,3.77529,53.102,1.08755,0.277266,0.366942,0.214808,0.311467,0.352076,0.197295,1,511,511
3.98261,74.4614,4.01406,49.8317,1.01466,0.288371,0.331471,0.206254,0.318084,0.368812,0.198576,1,512,512
3.95644,71.2352,4.26518,51.8019,1.05764,0.277983,0.306648,0.24891,0.293434,0.333631,0.198539,1,513,513
3.90512,76.9566,3.37472,50.4818,1.04497,0.304083,0.327742,0.341124,0.300521,0.345459,0.202244,1,514,514
4.0299,74.2254,3.90937,49.395,1.10589,0.289053,0.333323,0.118806,0.270718,0.321162,0.202209,1,515,515
4.01622,73.1756,3.72743,47.0534,1.15632,0.297548,0.349051,0.137625,0.250695,0.360329,0.193316,1,516,516
3.95932,77.0174,3.91603,46.8701,1.10225,0.299619,0.320799,0.138691,0.277142,0.38606,0.202875,1,517,517
3.98661,75.701,3.82446,49.1579,1.04177,0.315622,0.295079,0.156516,0.270084,0.261203,0.19897,1,518,518
4.00623,72.148,3.52324,56.3206,1.09467,0.31951,0.306598,0.182648,0.438852,0.280856,0.209152,1,519,519
4.0789,73.4501,3.40713,46.0858,1.1218,0.27444,0.301142,0.206606,0.370246,0.266719,0.195466,1,520,520
3.9548,74.6882,3.58876,46.4969,1.068,0.274578,0.327482,0.255476,0.344515,0.2118,0.205544,1,521,521
4.14763,73.424,3.64498,47.0248,1.09894,0.257515,0.337962,0.26422,0.255418,0.210181,0.202954,1,522,522
4.10253,76.0816,3.47483,46.9447,1.1127,0.288494,0.304234,0.265472,0.267044,0.291146,0.201611,1,523,523
4.09912,76.5175,3.70634,48.8677,1.04393,0.280101,0.307437,0.145715,0.329278,0.304803,0.200075,1,524,524
4.13046,73.9622,4.24237,51.1472,1.09151,0.263158,0.264436,0.186422,0.26771,0.34511,0.197075,1,525,525
4.12442,75.7141,3.42933,52.4352,1.06294,0.275183,0.293162,0.302468,0.190657,0.325889,0.195987,1,526,526
4.20127,74.7041,3.48661,47.3859,1.10374,0.263479,0.342294,0.354817,0.346391,0.362022,0.196106,1,527,527
4.13177,75.499,3.41741,50.4076,1.14213,0.276798,0.31072,0.344334,0.265546,0.41101,0.19101,1,528,528
4.11235,76.1107,3.25246,49.7393,1.13721,0.286645,0.318074,0.289825,0.320935,0.373326,0.194338,1,529,529
4.18124,77.3036,3.29051,46.8771,1.19498,0.314587,0.36166,0.283998,0.269155,0.316417,0.202158,1,530,530
4.29448,74.2163,3.86792,52.2181,1.1115,0.331808,0.315417,0.242635,0.24818,0.353989,0.194624,1,531,531
3.8936,72.7425,3.34455,51.6776,1.05341,0.333909,0.32314,0.294375,0.281355,0.327681,0.194133,1,532,532
3.95248,70.9857,4.01825,53.4989,1.043,0.313646,0.328339,0.273449,0.242869,0.392937,0.196595,1,533,533
4.06399,71.3285,4.46498,50.6559,1.04128,0.293459,0.318552,0.308997,0.337419,0.392865,0.201182,1,534,534
4.06488,76.9337,3.61782,59.2985,1.08572,0.292949,0.27116,0.235719,0.327633,0.408382,0.194383,1,535,535
4.03637,75.7844,3.71561,58.797,1.06742,0.306766,0.264975,0.51561,0.37369,0.444904,0.205024,1,536,536
4.08351,73.8226,4.09624,50.1026,1.01334,0.291263,0.275839,0.498135,0.266932,0.43862,0.191335,1,537,537
3.9988,73.1633,4.21088,52.6318,1.02009,0.294691,0.290674,0.627272,0.245606,0.425248,0.193074,1,538,538
3.95861,72.9119,3.42874,47.257,1.00434,0.33211,0.349899,0.475231,0.279347,0.393035,0.197342,1,539,539
4.05113,73.0767,3.81518,53.3647,1.02668,0.331704,0.332992,0.300825,0.210965,0.35639,0.196355,1,540,540
4.095,70.3285,3.92261,52.5581,0.987644,0.326206,0.303723,0.411649,0.234388,0.412843,0.200181,1,541,541
4.04413,68.5832,3.86113,51.4489,0.972952,0.321201,0.307398,0.333915,0.236485,0.39268,0.200588,1,542,542
4.06655,73.6762,3.29518,46.6864,1.05988,0.314172,0.330169,0.312767,0.314961,0.282504,0.201431,1,543,543
4.11039,73.7812,3.64311,47.1346,1.11879,0.351522,0.305542,0.171418,0.314561,0.265702,0.199906,1,544,544
4.08725,73.538,3.43704,45.8346,1.1181,0.351044,0.29278,0.202385,0.409445,0.307627,0.189757,1,545,545
4.11576,68.0173,4.49462,52.7835,0.98298,0.296552,0.409118,0.156884,0.270245,0.301634,0.206215,1,546,546
4.1146,68.632,4.15888,48.6147,1.02709,0.289698,0.3579,0.208797,0.269025,0.268219,0.196338,1,547,547
4.19924,70.644,3.85502,51.3313,1.0532300000000001,0.27972,0.325043,0.196142,0.256168,0.277099,0.203137,1,548,548
4.2267,72.1919,4.0119,46.2897,1.10418,0.275098,0.282428,0.137968,0.240667,0.272739,0.196353,1,549,549
4.08753,72.7344,4.04894,49.2901,1.01441,0.274623,0.286513,0.220857,0.22232,0.376379,0.197855,1,550,550
4.12672,67.4972,4.4273,52.4032,0.901224,0.262437,0.266319,0.205363,0.22938,0.230143,0.199993,1,551,551
4.08345,75.7331,3.21066,47.3117,1.26452,0.353236,0.260176,0.112255,0.239522,0.314162,0.19762,1,552,552
4.29398,69.4022,4.13547,45.3038,1.09089,0.320274,0.289637,0.199492,0.321756,0.319653,0.20412,1,553,553
4.28968,70.0216,4.23511,45.2124,1.09593,0.31543,0.286152,0.172503,0.329756,0.312226,0.205339,1,554,554
4.30483,70.4857,3.80482,44.5896,1.06777,0.312097,0.281511,0.0977537,0.28233,0.313401,0.208976,1,555,555
4.36174,72.4261,3.81784,45.184,1.1912,0.314969,0.276398,0.0648102,0.292594,0.378647,0.193297,1,556,556
4.22758,71.5385,3.37598,48.8862,1.05423,0.306083,0.3031,0.293217,0.241461,0.352804,0.208371,1,557,557
4.16682,72.4099,3.85136,50.0147,1.06805,0.302504,0.365432,0.27122,0.311493,0.302408,0.194317,1,558,558
4.17182,73.7763,3.70328,45.2369,1.06523,0.286053,0.354152,0.271215,0.35328,0.270871,0.207349,1,559,559
4.33312,73.7769,4.02165,48.6503,1.05467,0.273452,0.292747,0.13694,0.297491,0.261983,0.194679,1,560,560
4.34803,78.6419,3.76095,46.7614,1.13264,0.294699,0.283503,0.0840628,0.395566,0.311916,0.210076,1,561,561
4.31557,77.3368,3.53456,49.3658,1.06936,0.289646,0.288498,0.15455,0.273445,0.269091,0.193518,1,562,562
4.31632,71.7158,4.1244,55.307,1.12765,0.326159,0.329568,0.114685,0.279992,0.335852,0.206641,1,563,563
4.24657,73.3195,3.65179,50.4682,1.09358,0.319956,0.31996,0.158451,0.262226,0.353407,0.200126,1,564,564
4.23081,73.6019,3.50691,48.0178,1.10827,0.34796,0.333247,0.153118,0.232258,0.316326,0.194759,1,565,565
4.10262,74.851,3.95448,46.6185,1.07334,0.289211,0.286649,0.209377,0.304346,0.326832,0.199525,1,566,566
4.29531,74.1839,3.80251,47.5057,1.10735,0.274008,0.343721,0.0593328,0.31478,0.277909,0.205683,1,567,567
4.29242,71.2613,4.1662,50.4819,0.987755,0.30675,0.301212,0.185967,0.301059,0.276004,0.198937,1,568,568
4.26545,77.0021,3.91966,44.2977,1.10549,0.289413,0.263572,0.087489,0.316923,0.29196,0.204678,1,569,569
4.15356,75.9037,3.49431,44.0262,1.08164,0.270418,0.334984,0.0268614,0.284752,0.297037,0.195944,1,570,570
4.17267,77.247,3.8522,44.3161,1.11071,0.28733,0.310784,0.0563588,0.286962,0.299885,0.199314,1,571,571
4.17268,71.0455,4.01067,50.4234,1.01631,0.281682,0.325542,0.132993,0.294107,0.244077,0.200473,1,572,572
4.15443,78.017,3.5875,47.2093,1.16814,0.316201,0.337712,0.205676,0.369029,0.333007,0.197887,1,573,573
4.13512,72.4098,3.70018,52.3796,1.05978,0.332604,0.341488,0.253111,0.245269,0.322714,0.199924,1,574,574
4.02887,73.4955,3.69137,50.4339,1.1197,0.300938,0.317843,0.0465007,0.335355,0.316851,0.201414,1,575,575
4.08299,73.3672,3.53014,46.1717,1.1635,0.300802,0.279343,0.114772,0.31192,0.375904,0.198008,1,576,576
4.01013,72.6192,3.55672,46.0187,1.11325,0.292937,0.302564,0.0811301,0.291213,0.372665,0.198532,1,577,577
4.05468,74.4424,3.50358,44.8663,1.14314,0.293271,0.306065,0.150942,0.327249,0.414883,0.20127,1,578,578
4.02947,71.6795,4.26529,52.8902,0.940924,0.2926,0.325455,0.10827,0.248033,0.313698,0.195206,1,579,579
4.06297,71.827,5.85004,51.7062,0.957092,0.286281,0.343578,0.346129,0.243658,0.401737,0.202761,1,580,580
4.0649,70.3713,5.39324,52.636,0.947622,0.295791,0.35131,0.241742,0.23151,0.359782,0.198211,1,581,581
4.09872,73.8673,4.50388,47.1826,0.978417,0.289772,0.357404,0.286852,0.275835,0.300778,0.19494,1,582,582
4.0627,76.0599,3.72223,49.9541,1.21611,0.308182,0.293606,0.156598,0.295819,0.440008,0.199824,1,583,583
4.07994,74.0613,3.74605,48.906,1.14582,0.314182,0.286334,0.115288,0.372499,0.40807,0.199405,1,584,584
4.06512,76.0546,3.56921,51.0632,1.0287,0.344174,0.269467,0.138848,0.332058,0.331814,0.199079,1,585,585
4.12676,69.6148,3.77137,48.9271,1.12344,0.291564,0.299225,0.0487985,0.329308,0.286014,0.202933,1,586,586
4.17823,67.5282,4.01443,51.1757,0.995149,0.276205,0.29018,0.0336334,0.276153,0.270993,0.200513,1,587,587
4.19697,72.8281,4.15736,49.7641,1.05939,0.275301,0.276784,0.103837,0.275534,0.239379,0.206967,1,588,588
4.24679,74.3934,3.69015,47.1391,0.994291,0.253468,0.267005,0.0919222,0.257245,0.297959,0.201121,1,589,589
4.25014,70.6544,3.63021,49.078,1.0861,0.283964,0.309019,0.0974157,0.331188,0.291999,0.202891,1,590,590
4.24906,70.5394,3.96637,47.5091,1.03636,0.284865,0.265812,0.177805,0.318087,0.281452,0.203033,1,591,591
4.07359,73.1271,3.6844,49.8178,1.09443,0.320075,0.335786,0.261346,0.282286,0.274128,0.198867,1,592,592
4.0601,70.249,4.48368,52.3299,1.03578,0.327946,0.279147,0.167885,0.300708,0.295946,0.198733,1,593,593
4.08697,73.1698,4.04158,46.4221,1.06865,0.297047,0.33276,0.195341,0.270266,0.343193,0.195081,1,594,594
4.03785,73.5184,3.62544,52.3392,1.00872,0.313984,0.341092,0.18454,0.345445,0.335512,0.19845,1,595,595
3.96132,70.0535,4.02262,49.5218,1.02166,0.303985,0.339594,0.181051,0.212058,0.369487,0.198176,1,596,596
3.94869,67.9384,4.14132,50.7568,1.0331,0.294595,0.323541,0.357939,0.314235,0.398401,0.197852,1,597,597
3.9517,70.1199,3.70494,51.4099,1.0816,0.319585,0.317264,0.258438,0.294747,0.389421,0.19816,1,598,598
3.97404,68.2719,3.6794,49.1583,1.07275,0.334968,0.329092,0.195399,0.273294,0.414746,0.197633,1,599,599
3.93514,75.0502,3.4821,50.762,1.09398,0.327314,0.284393,0.172353,0.354246,0.368639,0.203766,1,600,600
3.98356,75.1867,3.65887,52.4909,1.10067,0.319125,0.323605,0.143357,0.2825,0.381838,0.201378,1,601,601
3.91721,74.8675,3.52022,52.2746,1.13183,0.3214,0.332687,0.189546,0.260257,0.405879,0.200431,1,602,602
3.91166,77.7013,3.16762,54.5564,1.16877,0.303632,0.290259,0.107591,0.312353,0.374688,0.199349,1,603,603
3.95137,75.4285,3.31869,54.3141,1.18618,0.285827,0.318379,0.15579,0.303656,0.367808,0.199566,1,604,604
3.99401,75.2975,3.25566,54.4512,1.17611,0.294949,0.300357,0.232946,0.285022,0.354971,0.203291,1,605,605
4.09328,72.99,4.01864,45.9224,0.960589,0.275384,0.315596,0.186294,0.226628,0.353211,0.201834,1,606,606
4.14683,72.0374,4.1472,49.1003,1.10993,0.277355,0.292713,0.187755,0.189951,0.326548,0.199259,1,607,607
4.04296,72.9723,3.62914,50.6392,1.07003,0.299395,0.255321,0.101289,0.239622,0.321672,0.202086,1,608,608
4.21383,72.9046,3.50414,49.0602,1.11771,0.281262,0.36415,0.267866,0.207291,0.303453,0.200822,1,609,609
4.22598,72.3986,4.09349,44.0244,1.0973,0.273497,0.387095,0.19794900000000001,0.319281,0.258055,0.201245,1,610,610
4.25367,77.1283,3.79681,52.7298,1.09205,0.302793,0.293561,0.122737,0.318184,0.3671,0.198936,1,611,611
4.1919,75.1515,4.22077,46.2645,1.0833,0.315044,0.296428,0.326737,0.329146,0.242721,0.198697,1,612,612
4.22978,73.4616,4.14966,50.307,1.02822,0.308423,0.305125,0.226983,0.302765,0.241057,0.200554,1,613,613
4.25176,75.2481,3.57645,51.6775,1.05246,0.308638,0.358593,0.271669,0.251476,0.234696,0.197837,1,614,614
4.25926,72.8413,3.96142,48.6012,1.04908,0.301564,0.297537,0.0777784,0.269362,0.329045,0.204558,1,615,615
4.17461,72.7871,3.95575,55.1312,1.08604,0.294148,0.337936,0.088792,0.355408,0.317981,0.198778,1,616,616
4.27688,77.1911,4.01385,46.8678,1.04494,0.29449,0.319593,0.258581,0.246471,0.271096,0.197848,1,617,617
4.24794,72.8735,3.98646,50.9382,0.956539,0.29012,0.327505,0.197038,0.302196,0.310897,0.200401,1,618,618
4.19914,75.3576,3.52588,49.1552,1.07472,0.291851,0.299362,0.251559,0.370904,0.322483,0.196624,1,619,619
4.21667,74.5121,3.58406,48.6656,1.0553,0.280574,0.300181,0.231489,0.365328,0.292189,0.196149,1,620,620
4.17381,72.5697,3.63611,45.3381,1.04204,0.270341,0.31008,0.150436,0.298619,0.285586,0.194155,1,621,621
4.15688,70.7269,3.58581,49.1202,1.12203,0.309402,0.295121,0.142467,0.295972,0.305185,0.203189,1,622,622
4.18889,71.3741,3.68481,47.1791,1.15825,0.293673,0.295922,0.116846,0.30263,0.278322,0.201783,1,623,623
4.10162,71.7686,4.22442,46.2142,1.04468,0.291462,0.296761,0.104063,0.264864,0.306307,0.201348,1,624,624
4.12821,70.8072,4.08246,49.137,1.04899,0.284367,0.32615,0.0415721,0.240554,0.310414,0.19991,1,625,625
4.10174,72.1581,4.09717,48.5142,1.15655,0.299186,0.342334,0.0958679,0.282886,0.385187,0.204775,1,626,626
4.15647,71.198,4.07877,50.3576,1.08406,0.309724,0.335752,0.0438411,0.285848,0.375707,0.205917,1,627,627
4.17524,71.7897,4.06432,46.1422,1.06696,0.282774,0.331171,0.0789851,0.345048,0.37314,0.194513,1,628,628
4.11891,73.2516,3.75864,46.7025,1.12073,0.306923,0.324746,0.038416,0.319418,0.328863,0.202661,1,629,629
4.08657,69.9495,4.07715,48.1499,1.04984,0.286209,0.325613,0.00569868,0.240789,0.299693,0.197861,1,630,630
4.06546,72.3824,3.65557,47.0732,1.09773,0.291813,0.347906,0.0120455,0.316146,0.345175,0.20198,1,631,631
4.04196,69.1974,4.3452,49.7709,1.01331,0.275175,0.25733,0.0420434,0.288,0.385366,0.193358,1,632,632
4.19213,71.8982,3.63226,48.8659,1.1097,0.27963,0.298399,0.0493071,0.368115,0.348987,0.198015,1,633,633
4.14792,75.5164,3.859,46.4915,1.06424,0.282497,0.28757,0.0604508,0.297337,0.34915,0.200828,1,634,634
4.1311,76.3392,3.24683,43.7274,1.14852,0.291794,0.269006,0.0765129,0.289211,0.291285,0.203384,1,635,635
4.09888,75.3057,3.63985,49.6332,1.09816,0.306132,0.285018,0.115898,0.329352,0.321504,0.201253,1,636,636
4.18083,72.3839,3.76914,47.4417,1.04286,0.312758,0.307436,0.167987,0.25323,0.354216,0.204097,1,637,637
4.14222,73.9937,3.78088,48.4727,1.03412,0.305869,0.316035,0.131833,0.263611,0.3618,0.19899,1,638,638
4.25247,78.0163,3.52015,46.1914,1.13793,0.273153,0.288465,0.262737,0.265542,0.329784,0.200742,1,639,639
4.22199,76.1157,3.55628,44.2605,1.10677,0.272342,0.298255,0.216715,0.27503,0.343792,0.197437,1,640,640
4.13967,70.8291,3.9645,46.0435,1.03776,0.273185,0.30637,0.188332,0.25385,0.325817,0.19628,1,641,641
3.99346,72.1697,3.7998,48.2121,1.10495,0.286339,0.310054,0.107203,0.285903,0.359871,0.195745,1,642,642
4.10276,70.4809,4.04342,49.1628,1.01892,0.289845,0.345677,0.0470175,0.243889,0.335419,0.207402,1,643,643
4.122,70.1426,4.07856,52.0363,0.99589,0.254112,0.301255,0.0483048,0.292184,0.313698,0.19426,1,644,644
4.0594,69.9562,4.11781,50.6351,0.977005,0.257311,0.312102,0.0287406,0.29793,0.28277,0.196594,1,645,645
4.04021,79.5946,3.53936,42.151,1.15456,0.265329,0.293631,0.0343176,0.375906,0.344609,0.20499,1,646,646
4.04023,78.0966,3.65727,46.3178,1.06403,0.2629,0.303472,0.050128,0.314892,0.308071,0.195992,1,647,647
4.11102,75.1776,3.49292,51.1275,1.09364,0.279041,0.299571,0.174219,0.332615,0.288039,0.210777,1,648,648
4.09103,72.3165,3.79564,51.8865,1.05086,0.261648,0.344847,0.248875,0.28577,0.302297,0.190831,1,649,649
3.9711,73.6784,3.81206,48.4797,1.03724,0.288828,0.264491,0.0319417,0.3309,0.323446,0.202874,1,650,650
4.02389,76.0283,3.66906,45.2668,1.0837,0.292986,0.261952,0.114565,0.308389,0.33703,0.197849,1,651,651
4.08275,73.5285,3.81837,47.8582,1.02287,0.286141,0.305368,0.134171,0.304577,0.28987,0.200828,1,652,652
4.06706,75.2756,3.47678,44.7103,1.09527,0.271934,0.301524,0.0153489,0.276826,0.323822,0.196752,1,653,653
4.0765,74.885,3.74917,45.7646,1.09814,0.283411,0.307987,0.0232867,0.258763,0.294969,0.194286,1,654,654
4.07823,74.1484,4.07139,46.1036,1.10706,0.277201,0.29109,0.111314,0.320534,0.272051,0.198527,1,655,655
4.04975,70.6959,3.77466,49.4511,0.983226,0.29254,0.312756,0.172206,0.42285,0.331406,0.196753,1,656,656
4.12617,75.2264,4.20897,50.1084,1.10708,0.281929,0.336827,0.142238,0.230408,0.377509,0.197158,1,657,657
4.18211,78.9713,3.82159,46.3315,1.07678,0.281412,0.320134,0.0867214,0.337494,0.339921,0.199638,1,658,658
4.05844,77.4039,3.75549,46.3988,1.1062,0.31316,0.29054,0.038827,0.254291,0.363841,0.19781,1,659,659
4.13329,73.1335,3.83697,50.98,1.04211,0.315696,0.285744,0.0155419,0.288593,0.348105,0.199803,1,660,660
4.12635,73.4306,3.58345,48.6153,1.07381,0.313602,0.320953,0.0268107,0.263263,0.314558,0.19878,1,661,661
4.2593,76.6916,3.77785,47.6928,1.17803,0.284765,0.295278,0.11398,0.352056,0.356972,0.203089,1,662,662
4.26788,69.3532,3.87986,51.0225,1.04711,0.298558,0.337879,0.096084,0.297748,0.31978,0.19261,1,663,663
4.25861,73.1911,3.58805,49.7938,1.11601,0.307528,0.283926,0.131528,0.379423,0.31009,0.202624,1,664,664
4.2507,73.7838,3.82526,45.6974,1.10906,0.304126,0.339423,0.0808295,0.357383,0.324347,0.196264,1,665,665
3.84266,75.0186,3.33703,50.2967,1.07993,0.290017,0.247347,0.0663549,0.267914,0.277587,0.209404,1,666,666
3.8835,75.7697,3.30841,50.0533,1.06586,0.29751,0.241285,0.111737,0.263342,0.269687,0.207535,1,667,667
4.01079,75.4943,3.5868,47.2018,1.14279,0.300272,0.261003,0.0934141,0.263914,0.329188,0.200305,1,668,668
3.96532,72.4139,4.19157,49.9785,1.00582,0.296236,0.311599,0.106767,0.256341,0.264975,0.200613,1,669,669
4.03675,76.8337,3.89503,44.8496,1.11049,0.283338,0.321836,0.0730004,0.266154,0.278428,0.206465,1,670,670
4.07486,77.6249,3.4987,49.4134,1.10117,0.315097,0.270132,0.189378,0.292792,0.286385,0.196137,1,671,671
4.10798,70.9713,3.93091,48.1386,1.05364,0.320052,0.349593,0.153553,0.269519,0.321373,0.200409,1,672,672
4.21164,70.9323,3.62012,47.1004,1.08776,0.295105,0.265827,0.0730332,0.269996,0.290293,0.204302,1,673,673
4.19796,70.1722,3.60047,47.6484,1.09572,0.298364,0.272487,0.0766678,0.270557,0.296742,0.203735,1,674,674
