TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.2275,73.237,3.78466,53.0331,0.920424,0.285646,0.435229,0.410388,0.274802,0.28135,0.200441,1,757,757
4.11491,72.4757,3.73564,58.7415,1.00186,0.295496,0.309014,0.428386,0.34776,0.241605,0.19157,1,758,758
4.20384,71.8426,4.29753,56.3722,0.965664,0.292181,0.319664,0.498079,0.301837,0.268337,0.191938,1,759,759
4.1801,71.8628,4.12555,53.881100000000004,0.971592,0.294077,0.288501,0.382662,0.408746,0.25703,0.201509,1,760,760
4.09477,69.6672,4.10867,57.0796,0.936575,0.29618,0.329976,0.345894,0.240998,0.284331,0.19628,1,761,761
4.00236,69.4451,4.68505,58.7321,0.903288,0.327269,0.34367,0.61474,0.243635,0.381722,0.190323,1,762,762
3.97113,65.3702,4.39487,56.7211,0.904059,0.375136,0.364437,0.54046,0.290125,0.34082,0.189654,1,763,763
3.94962,68.2873,4.50226,55.5108,0.954466,0.349257,0.365918,0.403166,0.212191,0.363789,0.201049,1,764,764
4.0096,67.8181,4.25221,58.8078,0.933314,0.310106,0.321439,0.466767,0.317857,0.314804,0.1875,1,765,765
4.05442,66.2311,4.48631,57.4737,0.8953,0.301387,0.422018,0.536966,0.242212,0.322412,0.200168,1,766,766
4.05303,65.0183,4.16916,56.1336,0.903982,0.301768,0.438251,0.497009,0.210043,0.305419,0.193444,1,767,767
3.95744,65.177,4.17922,56.802,0.92868,0.304464,0.390068,0.464334,0.239412,0.312122,0.197532,1,768,768
3.95103,70.7434,3.73554,51.8389,1.03029,0.332996,0.40447,0.519728,0.293088,0.300047,0.198888,1,769,769
3.92217,70.3144,3.71382,55.3485,1.03165,0.318198,0.371672,0.335741,0.327679,0.323639,0.190813,1,770,770
3.83613,66.3207,4.0155,55.3245,0.952834,0.326275,0.402638,0.484082,0.277259,0.302091,0.200323,1,771,771
3.79513,74.1696,3.18716,59.4635,1.05777,0.321506,0.303424,0.437696,0.396229,0.259039,0.187261,1,772,772
3.99468,65.5779,3.72489,58.1799,0.96835,0.307975,0.364251,0.435379,0.282382,0.251577,0.199105,1,773,773
4.00464,70.7417,3.80394,59.2564,1.00894,0.311439,0.337041,0.443528,0.30549,0.270814,0.193432,1,774,774
4.02529,65.8331,3.98854,56.7513,0.966025,0.306999,0.362256,0.375607,0.246749,0.222318,0.20035,1,775,775
4.07465,71.5267,3.77612,56.1482,0.998712,0.287218,0.334221,0.337198,0.364688,0.274372,0.194616,1,776,776
4.03337,72.2657,3.44672,50.8784,1.1097,0.336837,0.350224,0.410734,0.319798,0.257407,0.1978,1,777,777
4.05779,66.4193,3.93994,53.4078,0.930745,0.326794,0.361177,0.444102,0.297702,0.237013,0.193258,1,778,778
3.99309,72.0333,3.86054,55.8016,0.976796,0.319873,0.34252,0.325033,0.314027,0.185851,0.194287,1,779,779
4.05896,70.2494,3.94912,48.2513,0.95091,0.340853,0.342018,0.41084,0.334107,0.246942,0.197123,1,780,780
4.01815,73.0268,3.99141,52.7303,0.992132,0.310994,0.357862,0.349855,0.382388,0.239686,0.197111,1,781,781
4.06925,72.8122,3.60722,51.9899,1.01385,0.293311,0.297081,0.31776,0.3647,0.228856,0.187133,1,782,782
4.0141,73.272,3.81406,51.3449,0.981617,0.288095,0.345799,0.285312,0.35976,0.199614,0.19767,1,783,783
3.95744,74.2349,3.44301,52.6107,0.992026,0.297776,0.31077,0.324562,0.402233,0.178971,0.19453,1,784,784
4.0648,73.4645,3.73735,55.8163,0.998969,0.313975,0.344135,0.359437,0.358416,0.220505,0.19446,1,785,785
3.99295,70.4129,3.88417,53.79,0.983584,0.329955,0.337121,0.408912,0.409697,0.230537,0.190206,1,786,786
4.01361,71.7542,3.65707,55.496,0.964537,0.286468,0.346065,0.443749,0.367139,0.247542,0.198984,1,787,787
4.01079,69.3607,3.55491,44.538,0.994543,0.273455,0.400755,0.468299,0.448011,0.211027,0.192438,1,788,788
4.00134,67.002,3.62359,52.3391,0.976871,0.267772,0.378518,0.392783,0.364208,0.253332,0.197248,1,789,789
3.892,69.3911,3.58857,53.6119,0.99143,0.270463,0.330588,0.454536,0.332636,0.273353,0.197262,1,790,790
3.90487,70.415,3.41909,49.4786,1.02629,0.274472,0.355047,0.359531,0.356697,0.366021,0.19311,1,791,791
4.0597,74.559,3.4035,50.7764,1.04981,0.294526,0.37919,0.354428,0.384206,0.294901,0.199025,1,792,792
4.04057,72.7767,3.18926,45.5648,0.985502,0.300013,0.342393,0.358719,0.460867,0.267935,0.191224,1,793,793
4.05622,74.6604,3.52943,49.2847,1.06769,0.307363,0.386226,0.334415,0.42119,0.253912,0.190654,1,794,794
4.11779,71.5689,3.51892,48.479,1.00446,0.313259,0.323754,0.345453,0.347093,0.310812,0.201043,1,795,795
4.03529,68.7545,3.89906,52.4713,1.05381,0.313526,0.344034,0.336638,0.289167,0.256331,0.194542,1,796,796
3.94748,66.764,3.50928,55.026,1.01978,0.318015,0.327589,0.33546,0.29554,0.295264,0.198943,1,797,797
4.00308,67.7575,3.89034,54.9548,1.02675,0.309201,0.362013,0.289765,0.27311,0.220555,0.200256,1,798,798
3.92787,74.2842,3.14182,53.7882,1.02547,0.337715,0.323505,0.455745,0.394135,0.272979,0.193912,1,799,799
3.95144,68.2367,3.55067,54.5311,1.01981,0.311803,0.345479,0.393458,0.322233,0.304503,0.199315,1,800,800
4.03605,68.6137,3.28972,53.2067,1.05653,0.315755,0.339901,0.438264,0.261346,0.309297,0.194875,1,801,801
4.16443,70.6559,3.87238,51.4357,0.915407,0.308864,0.341347,0.358563,0.299501,0.241582,0.199976,1,802,802
4.12645,75.7781,3.23599,49.9364,1.05547,0.347622,0.351658,0.393045,0.305957,0.239394,0.197638,1,803,803
4.13431,75.0567,3.78567,54.5436,0.96034,0.360486,0.326209,0.455588,0.406573,0.218796,0.191537,1,804,804
4.02695,75.7409,3.52849,57.42,0.927292,0.368294,0.319264,0.465201,0.352472,0.290375,0.193982,1,805,805
4.11765,74.6634,3.39721,58.4429,0.994208,0.36114,0.355708,0.347696,0.480607,0.246917,0.193113,1,806,806
4.20422,74.3115,3.89025,56.7373,1.04701,0.322095,0.388113,0.409367,0.35351,0.282758,0.194707,1,807,807
4.28806,69.6245,3.63793,58.4385,0.967189,0.337501,0.361564,0.402393,0.408484,0.255807,0.198252,1,808,808
4.25617,69.3444,3.44429,57.9772,0.970337,0.334408,0.350611,0.374102,0.391506,0.253014,0.196339,1,809,809
4.41655,65.1991,4.95324,57.1465,1.03145,0.313128,0.351121,0.580133,0.264287,0.225604,0.194314,1,810,810
4.25452,63.7706,3.69934,63.5655,0.896546,0.326848,0.436209,0.601556,0.270841,0.336446,0.19499,1,811,811
4.31298,66.1327,4.15429,62.6553,0.966933,0.32415,0.417373,0.631347,0.259512,0.278059,0.198863,1,812,812
4.28453,66.572,4.02482,57.0097,1.02501,0.339397,0.435452,0.524112,0.29132,0.225595,0.190179,1,813,813
4.30489,69.9371,4.20342,53.9463,0.968296,0.34836,0.35387,0.449956,0.384904,0.229057,0.196338,1,814,814
4.37567,66.0673,4.59843,60.0445,0.886059,0.325703,0.284445,0.524938,0.307239,0.290585,0.191008,1,815,815
4.26732,70.1799,4.08624,54.9164,1.00426,0.316066,0.363235,0.529124,0.342894,0.299043,0.195986,1,816,816
4.23427,67.4802,4.27098,58.6814,0.928484,0.293208,0.340289,0.632843,0.31948,0.230185,0.194061,1,817,817
4.35721,68.5242,3.68013,56.9164,1.01896,0.339855,0.34325,0.438908,0.35983,0.238546,0.198893,1,818,818
4.35051,68.9103,3.81801,49.9284,1.05696,0.350709,0.341615,0.498922,0.326687,0.196202,0.19583,1,819,819
4.29622,67.2088,3.80056,53.7984,0.983657,0.326591,0.331162,0.564825,0.280239,0.192428,0.197961,1,820,820
4.22525,65.2951,4.1957700000000004,54.9424,0.968045,0.319973,0.387623,0.519147,0.320099,0.197275,0.193283,1,821,821
4.17404,66.1905,4.1179500000000004,56.3983,0.931183,0.304011,0.328895,0.428129,0.303147,0.222629,0.196492,1,822,822
4.24322,68.598,4.2242,57.1935,0.985024,0.333996,0.424651,0.536296,0.276523,0.22914,0.194247,1,823,823
4.34422,66.3196,4.33083,58.0556,0.906119,0.333564,0.336117,0.436427,0.248519,0.178483,0.197357,1,824,824
4.34996,68.988,3.80695,55.4967,0.943701,0.300757,0.323477,0.464542,0.326971,0.24712,0.195595,1,825,825
4.34787,69.104,4.21495,55.8468,0.95545,0.282388,0.268607,0.42927,0.347612,0.235484,0.196463,1,826,826
4.29907,66.2216,3.78602,55.2989,0.924431,0.290759,0.277423,0.42417,0.304903,0.223305,0.20241,1,827,827
4.35489,68.9722,4.04925,54.1512,0.932444,0.343505,0.344244,0.366517,0.284855,0.216242,0.196931,1,828,828
4.39087,74.4768,4.05622,48.1622,1.05844,0.333378,0.383636,0.499138,0.299179,0.165894,0.192478,1,829,829
4.17517,65.7289,4.03223,55.9502,0.949722,0.332115,0.39591,0.448411,0.287253,0.197785,0.196448,1,830,830
4.07342,80.2544,3.37259,55.2682,1.1159,0.311829,0.410525,0.412576,0.301937,0.234727,0.196217,1,831,831
4.0271,76.6751,3.28493,51.8566,1.01846,0.326708,0.370627,0.419664,0.297568,0.182985,0.194388,1,832,832
4.0235900000000004,69.379,3.56788,55.2664,0.989956,0.333185,0.378432,0.430723,0.299358,0.179906,0.195709,1,833,833
3.96637,73.7855,3.47779,51.9657,1.03913,0.323894,0.325728,0.37578,0.30823,0.274632,0.198213,1,834,834
3.96179,69.082,3.49051,57.318,0.99329,0.318436,0.380747,0.419425,0.272641,0.198667,0.198484,1,835,835
3.99739,67.9473,3.93526,52.2176,0.975436,0.307413,0.431313,0.423514,0.244191,0.17159,0.201128,1,836,836
4.10558,69.444,4.17941,57.7599,0.975157,0.284459,0.342491,0.48985,0.325603,0.173744,0.198012,1,837,837
4.05976,69.6364,3.36723,56.8085,1.06061,0.318158,0.314374,0.471042,0.338199,0.189152,0.195611,1,838,838
4.05834,69.9594,3.46286,55.0712,1.0881,0.304093,0.308802,0.47983,0.324666,0.209319,0.196649,1,839,839
4.06139,66.7191,3.64899,56.682,0.925262,0.305773,0.364726,0.603119,0.256591,0.138912,0.195801,1,840,840
4.06716,72.5645,3.07071,55.6154,1.06961,0.335761,0.396934,0.548374,0.320135,0.165625,0.201213,1,841,841
4.14462,69.006,3.58978,54.4484,0.968948,0.294921,0.381978,0.425056,0.283793,0.159493,0.191848,1,842,842
4.15252,72.1406,3.45588,53.0533,1.00509,0.297835,0.405613,0.4602,0.250866,0.163848,0.201731,1,843,843
4.0249,69.8418,3.68383,52.5164,1.01626,0.308317,0.347084,0.416261,0.268091,0.180606,0.191864,1,844,844
3.9911,73.8774,3.34335,54.1863,0.983135,0.287967,0.312285,0.401194,0.320581,0.243249,0.202424,1,845,845
4.06432,67.8667,3.91991,56.0671,0.959926,0.269945,0.378488,0.578978,0.277895,0.199687,0.191054,1,846,846
4.20685,69.5788,3.5873,50.7207,1.007,0.287835,0.351306,0.656938,0.232966,0.246643,0.200768,1,847,847
4.27385,68.6468,3.72767,51.9109,1.03516,0.302842,0.333472,0.642829,0.281422,0.259426,0.198887,1,848,848
4.22706,67.1105,3.57116,56.4146,0.989016,0.320152,0.377504,0.568148,0.292086,0.242994,0.194116,1,849,849
4.16764,72.0727,3.53701,55.5573,1.02119,0.31843,0.355567,0.383703,0.390155,0.281104,0.20176,1,850,850
4.23524,71.5059,3.79406,54.7421,1.03758,0.31459,0.332024,0.415622,0.316982,0.299362,0.194468,1,851,851
4.22355,69.9068,3.90321,53.109,0.97629,0.322564,0.384233,0.520826,0.249831,0.273199,0.192879,1,852,852
4.16166,66.4623,4.19148,58.0465,0.886333,0.309609,0.383368,0.574807,0.314028,0.251591,0.191636,1,853,853
4.0951,63.7309,4.48428,60.3242,0.931232,0.287383,0.34393,0.554009,0.306045,0.284715,0.198018,1,854,854
4.23623,71.0127,3.97067,52.4636,0.981325,0.316001,0.314871,0.343333,0.34511,0.283998,0.195286,1,855,855
4.22811,67.4834,4.52024,53.9537,0.961819,0.306104,0.346382,0.477418,0.391583,0.277652,0.195868,1,856,856
4.17273,70.8344,3.3286,48.3133,1.05426,0.32445,0.353961,0.370358,0.328152,0.303514,0.203045,1,857,857
4.30006,67.3102,3.97441,54.7607,0.972234,0.379244,0.336805,0.261258,0.305752,0.173471,0.196972,1,858,858
4.19157,68.668,3.42173,48.5588,1.02144,0.365736,0.323069,0.33203,0.329636,0.215451,0.200634,1,859,859
4.23439,66.7055,3.53605,47.4385,1.02747,0.362311,0.362545,0.305517,0.325032,0.250638,0.196462,1,860,860
4.03113,67.755,3.55964,51.1232,1.02289,0.340278,0.29721,0.304283,0.389394,0.274269,0.200842,1,861,861
4.05224,72.0022,3.56933,53.3369,1.0953,0.347634,0.315164,0.376319,0.32629,0.267203,0.200996,1,862,862
4.02733,71.7435,3.52018,51.7558,1.09218,0.357358,0.31642,0.30483,0.358584,0.282273,0.201249,1,863,863
4.04989,67.3171,3.58952,54.2916,0.978442,0.34601,0.301855,0.338045,0.360823,0.277243,0.200822,1,864,864
4.06551,73.6698,2.99158,54.087,1.06514,0.343378,0.354279,0.409036,0.384313,0.239333,0.192188,1,865,865
4.06292,71.2049,3.31622,53.9666,1.06053,0.348935,0.391271,0.447617,0.395057,0.331975,0.196706,1,866,866
4.12413,73.1799,3.39251,54.7748,0.984883,0.286569,0.332659,0.382758,0.389741,0.264083,0.191396,1,867,867
4.12558,72.1945,3.50134,49.9168,1.02868,0.288093,0.361194,0.412139,0.369847,0.255092,0.197994,1,868,868
4.09201,75.7345,3.23805,51.7017,1.07342,0.313851,0.366071,0.405549,0.368426,0.289049,0.196361,1,869,869
4.18674,70.9134,3.49053,51.4111,1.00971,0.295853,0.319169,0.382845,0.374247,0.278133,0.190157,1,870,870
4.15134,73.8704,3.25571,53.5132,1.05012,0.310227,0.375105,0.408569,0.416996,0.280524,0.193858,1,871,871
4.08081,73.9452,2.95792,54.0809,1.09943,0.315518,0.31771,0.338974,0.428303,0.323785,0.19192,1,872,872
4.09728,71.7189,3.4614,52.0042,1.01966,0.291778,0.372027,0.322756,0.425198,0.298141,0.195287,1,873,873
4.15557,69.9645,3.5836,55.554,1.02323,0.29006,0.397446,0.314244,0.320251,0.250447,0.195301,1,874,874
4.05279,74.7403,3.27643,50.1782,1.03668,0.286155,0.356109,0.377435,0.403073,0.216442,0.200203,1,875,875
4.03546,70.9618,3.34005,56.7039,0.929079,0.27317,0.427973,0.400775,0.392601,0.256342,0.193472,1,876,876
4.11968,71.5248,3.48591,50.1836,0.966471,0.26267,0.368431,0.354786,0.332791,0.250951,0.195215,1,877,877
4.09884,70.0598,3.84626,52.6027,0.93558,0.271383,0.372024,0.354129,0.322197,0.219916,0.201971,1,878,878
4.03204,74.3374,3.38673,55.1377,1.09924,0.273312,0.341148,0.515733,0.398496,0.234042,0.189695,1,879,879
4.02905,69.4853,3.83112,56.3754,0.978766,0.300389,0.362684,0.422893,0.31118,0.172187,0.205696,1,880,880
3.95259,69.164,4.06974,50.765,0.951341,0.302169,0.337484,0.34839,0.284324,0.233844,0.198895,1,881,881
3.98304,69.5794,3.35208,51.1795,0.989378,0.283866,0.342812,0.255341,0.257324,0.225665,0.203946,1,882,882
4.13125,72.7109,3.87215,49.4445,1.06303,0.269143,0.324922,0.294095,0.275287,0.217372,0.197902,1,883,883
3.93261,73.4741,3.0902,47.4734,1.01118,0.298051,0.340985,0.313776,0.325592,0.267547,0.199119,1,884,884
3.967,73.408,3.1428,46.4973,1.06415,0.263068,0.357615,0.20218,0.433985,0.294391,0.19954,1,885,885
4.05014,66.3098,3.48742,49.358,0.969883,0.296422,0.341738,0.279873,0.262482,0.291368,0.19109,1,886,886
4.03491,69.9889,3.15964,52.6599,1.0369,0.306067,0.303772,0.309548,0.353545,0.259212,0.20057,1,887,887
4.10572,72.6493,3.56485,50.1017,1.03733,0.291092,0.406062,0.357812,0.347668,0.24293,0.190369,1,888,888
4.12305,70.968,3.70069,52.1279,0.977067,0.311974,0.344752,0.38728,0.30028,0.276248,0.201388,1,889,889
4.09287,71.2772,3.87619,51.5681,0.979851,0.303758,0.352132,0.425117,0.422555,0.246964,0.189141,1,890,890
4.12831,71.0164,3.53434,49.0364,1.00114,0.328031,0.33854,0.415964,0.384508,0.266403,0.201506,1,891,891
4.09147,69.289,3.62482,54.2233,0.953301,0.293416,0.342618,0.389955,0.327796,0.282944,0.190828,1,892,892
4.00148,70.945,3.76918,57.1747,1.03187,0.331734,0.334344,0.304034,0.418964,0.292584,0.198681,1,893,893
4.11593,70.7888,3.57752,54.9212,0.977026,0.329393,0.352752,0.437425,0.281146,0.316034,0.198894,1,894,894
4.08699,68.5011,3.68302,53.7697,0.950229,0.317706,0.390138,0.505467,0.32813,0.3494,0.198153,1,895,895
4.10281,70.0936,3.59289,54.8463,1.00923,0.321821,0.344217,0.436912,0.370162,0.323239,0.198565,1,896,896
4.05387,69.9141,3.71983,55.099,1.01199,0.314342,0.35160400000000003,0.444798,0.305076,0.325568,0.190316,1,897,897
4.06019,71.5533,3.20173,50.4204,1.0722,0.303684,0.421657,0.359887,0.338364,0.361677,0.199494,1,898,898
3.96353,69.832,3.39186,57.739,0.969887,0.308562,0.377823,0.372587,0.296551,0.281718,0.192055,1,899,899
4.08847,74.817,3.49981,52.5672,1.00448,0.308486,0.284493,0.403697,0.320845,0.319462,0.198376,1,900,900
4.0938,70.8681,4.04328,50.4972,1.00358,0.301547,0.329982,0.435839,0.343055,0.243987,0.191106,1,901,901
4.12182,70.6021,4.01062,50.1828,1.00506,0.295885,0.335647,0.386566,0.331262,0.237575,0.195203,1,902,902
4.10686,70.1568,4.23269,49.7219,0.994813,0.287297,0.331978,0.384785,0.347225,0.233221,0.19449,1,903,903
4.16674,73.2296,3.35224,48.7698,0.977741,0.318038,0.326581,0.442996,0.295202,0.330395,0.195852,1,904,904
4.08781,69.7601,3.89299,49.3872,0.955718,0.334952,0.38608,0.362214,0.308041,0.214542,0.197703,1,905,905
4.01185,70.3947,3.67574,52.5226,0.989448,0.331544,0.346977,0.402226,0.393259,0.251925,0.198658,1,906,906
4.01556,71.8993,3.46854,53.3124,1.06467,0.330986,0.304156,0.414555,0.376532,0.249602,0.200401,1,907,907
3.9175,69.8377,3.42229,52.2146,1.00393,0.327304,0.352947,0.370717,0.42625,0.275369,0.190475,1,908,908
3.82205,73.3319,3.4829,50.2279,1.04026,0.343026,0.356578,0.513014,0.36531,0.242011,0.198356,1,909,909
3.80888,72.3321,3.19465,50.0742,0.996684,0.305496,0.361689,0.415016,0.36606,0.24109,0.19403,1,910,910
3.79795,71.6964,3.15381,48.1659,1.0108,0.305753,0.342919,0.346507,0.32418,0.250389,0.199856,1,911,911
3.74438,69.7365,3.27248,48.8807,1.0033,0.313388,0.363951,0.385566,0.348842,0.227531,0.192672,1,912,912
3.86916,73.5094,2.99054,49.8897,1.10221,0.320523,0.414312,0.455551,0.344817,0.28192,0.198139,1,913,913
3.89302,71.7251,2.82159,51.0126,1.06283,0.307251,0.357289,0.426221,0.38586,0.306542,0.19964,1,914,914
3.91209,69.0742,3.28037,57.1887,0.99347,0.317533,0.387878,0.515303,0.326363,0.194731,0.193126,1,915,915
3.96226,72.8527,3.54481,54.9885,1.02279,0.305951,0.315553,0.520933,0.336936,0.235186,0.196872,1,916,916
3.95856,72.5849,3.56545,55.058,1.03592,0.30802,0.318789,0.560031,0.348499,0.236137,0.197222,1,917,917
3.95817,68.0187,3.56002,52.8324,0.969818,0.294949,0.356407,0.50031,0.278119,0.186818,0.187292,1,918,918
3.956,70.8242,3.29188,49.0624,1.02603,0.297097,0.339167,0.410675,0.266838,0.169689,0.196966,1,919,919
3.93567,68.0285,3.40798,53.5844,0.985614,0.304773,0.344047,0.55045,0.262801,0.195073,0.192774,1,920,920
4.05304,69.495,3.99674,56.0748,0.991025,0.29113,0.346109,0.561811,0.296606,0.180546,0.198132,1,921,921
4.11576,69.9049,3.28751,56.637,1.01479,0.302918,0.325582,0.457616,0.29583,0.162456,0.190915,1,922,922
4.18923,67.0622,3.98609,58.3038,0.950258,0.308618,0.340721,0.478619,0.289054,0.192491,0.201783,1,923,923
4.11202,71.0019,3.31708,52.9138,1.01742,0.314465,0.34208,0.507239,0.305364,0.191178,0.190988,1,924,924
4.08282,69.9215,3.76887,52.2941,0.978424,0.318954,0.298291,0.4007,0.404859,0.213695,0.203168,1,925,925
4.18173,67.5227,4.19109,54.3845,0.952819,0.319929,0.340018,0.238012,0.3115,0.282474,0.200225,1,926,926
4.17613,71.8608,3.80428,47.8735,0.993293,0.304162,0.295257,0.188812,0.308051,0.306138,0.196533,1,927,927
4.13285,69.8633,3.97506,56.0283,1.002,0.391657,0.380701,0.261707,0.325069,0.213469,0.20085,1,928,928
4.16806,70.1014,3.72109,49.803,0.95206,0.364131,0.374559,0.236619,0.359414,0.290667,0.193643,1,929,929
3.98948,71.9951,3.91599,51.7944,1.03029,0.375248,0.353521,0.32672,0.369065,0.246549,0.19765,1,930,930
3.98045,65.4898,3.72751,54.7904,0.916601,0.371006,0.363712,0.354826,0.334172,0.268004,0.196911,1,931,931
3.92596,72.3427,3.24639,55.3139,1.08703,0.380912,0.355795,0.4357,0.458745,0.266035,0.18935,1,932,932
3.83364,68.5404,3.70321,52.8144,0.95117,0.334819,0.374823,0.372851,0.348693,0.31997,0.196754,1,933,933
3.79592,71.757,3.43161,54.9835,1.0573,0.375106,0.355681,0.433212,0.37694,0.315159,0.19471,1,934,934
3.79886,71.9231,3.60434,56.8612,1.04351,0.369406,0.351902,0.499834,0.318919,0.285184,0.194752,1,935,935
3.94995,72.9006,3.06906,53.0316,0.956809,0.308919,0.342664,0.437019,0.280563,0.312552,0.194971,1,936,936
3.9574,75.5527,3.28782,52.4038,0.978385,0.32067,0.338327,0.384425,0.286273,0.344843,0.194371,1,937,937
3.9546,68.2975,4.12553,56.2672,1.02782,0.281271,0.403875,0.392727,0.326002,0.297099,0.19298,1,938,938
3.9034,68.6931,3.44257,59.872,1.0035,0.329887,0.385617,0.515419,0.406427,0.295236,0.189117,1,939,939
4.03953,70.075,3.60178,54.3561,1.00638,0.309636,0.376365,0.388856,0.342087,0.279536,0.202087,1,940,940
4.06505,69.007,3.68311,53.1621,0.991948,0.338892,0.396245,0.393989,0.303489,0.241864,0.200573,1,941,941
4.05946,71.4504,3.46111,53.8171,1.02966,0.326548,0.423779,0.313816,0.301782,0.200714,0.194307,1,942,942
4.03277,69.2368,3.53069,52.1429,0.996094,0.332843,0.378421,0.454412,0.333702,0.204104,0.197607,1,943,943
4.16568,71.6493,3.35644,49.4407,0.987097,0.309923,0.340377,0.390569,0.330195,0.222417,0.194302,1,944,944
4.04836,70.6923,3.49816,48.8787,0.959207,0.305598,0.326975,0.473873,0.337053,0.240872,0.197534,1,945,945
4.01326,67.3818,3.83848,51.9041,0.969951,0.309433,0.358407,0.329927,0.393135,0.191505,0.191721,1,946,946
4.0126,72.4903,3.67968,50.8607,1.06956,0.314863,0.301031,0.41643,0.422713,0.260283,0.193698,1,947,947
4.06918,69.9507,3.80448,53.929,0.975843,0.305131,0.326576,0.431658,0.428911,0.21368,0.191892,1,948,948
4.01748,68.3538,4.25657,54.0093,0.957784,0.328626,0.326433,0.490878,0.358892,0.308803,0.193177,1,949,949
4.0474,67.5261,4.13755,49.1824,0.967677,0.315092,0.37256,0.480759,0.372106,0.285398,0.192458,1,950,950
4.03424,69.3578,4.1617,53.4992,0.975502,0.290761,0.348623,0.56008,0.352262,0.271256,0.193989,1,951,951
4.02003,67.5443,3.52398,51.3979,0.99278,0.307135,0.384302,0.375208,0.389744,0.267037,0.192416,1,952,952
4.02194,68.4387,3.67837,52.4822,0.968164,0.271669,0.328593,0.584539,0.426155,0.262899,0.192234,1,953,953
4.10148,65.2176,4.1123,58.7601,0.95223,0.268855,0.352906,0.646241,0.305059,0.228558,0.191903,1,954,954
3.99811,67.6757,4.43672,57.6209,1.01393,0.306219,0.333681,0.643506,0.306935,0.241404,0.197995,1,955,955
4.00691,67.4211,4.18981,60.8731,0.98141,0.291417,0.32759,0.746226,0.28759,0.235866,0.195789,1,956,956
3.94158,64.8712,3.6872,61.5115,0.94412,0.323641,0.422429,0.649998,0.412525,0.225676,0.195015,1,957,957
3.98065,65.0276,3.98114,57.2307,0.944092,0.300942,0.406715,0.618157,0.259285,0.249697,0.191127,1,958,958
3.83173,67.6802,3.97714,66.5468,0.92454,0.345837,0.38422,0.557193,0.314435,0.230497,0.200174,1,959,959
3.86228,66.7235,3.64148,60.3007,0.996991,0.353657,0.372122,0.75688,0.27133,0.257247,0.18813,1,960,960
3.94455,66.8622,3.47366,58.6665,0.975141,0.370662,0.353304,0.656832,0.299056,0.263613,0.198284,1,961,961
4.07339,72.7205,3.27571,65.4059,1.02263,0.323657,0.372375,0.554022,0.278507,0.236713,0.188152,1,962,962
4.10726,73.7226,3.31879,59.442,1.01479,0.320469,0.369694,0.540307,0.294041,0.295376,0.187236,1,963,963
3.97937,68.369,3.622,62.558,0.94653,0.335881,0.347247,0.644203,0.271615,0.306094,0.194822,1,964,964
4.0329,73.6799,3.51468,58.9832,0.956288,0.313855,0.397515,0.499542,0.312397,0.28493,0.194951,1,965,965
4.05046,71.095,4.04508,58.43,0.921696,0.310551,0.39554,0.603575,0.315945,0.287908,0.192661,1,966,966
4.0013,77.0027,3.73608,60.214,0.968119,0.291956,0.365718,0.528145,0.30619,0.301429,0.187855,1,967,967
4.05787,75.5503,3.7736,57.2716,0.948699,0.309575,0.356919,0.50408,0.308634,0.292694,0.192759,1,968,968
4.06107,73.8717,3.57891,57.4244,1.0091,0.293367,0.364209,0.660087,0.300683,0.320871,0.193361,1,969,969
4.09067,72.8532,3.82106,57.2323,0.950492,0.311035,0.339568,0.560083,0.421175,0.324054,0.196236,1,970,970
4.05971,73.9325,3.43709,55.6245,1.01506,0.297649,0.339506,0.445877,0.313015,0.30959,0.190788,1,971,971
3.99983,68.6185,3.6021,61.4085,0.934784,0.306932,0.400824,0.494053,0.289281,0.315534,0.198679,1,972,972
4.07271,69.4988,3.58084,58.2114,0.961887,0.28485,0.386142,0.555006,0.352166,0.30883,0.196015,1,973,973
4.01911,73.6654,3.07694,52.0722,1.05462,0.331883,0.398482,0.496517,0.342662,0.218624,0.199141,1,974,974
3.99757,70.6613,3.42128,57.1218,0.966477,0.334898,0.444196,0.470613,0.35297,0.206844,0.197786,1,975,975
4.01585,75.9609,3.12759,55.0904,0.980651,0.375326,0.357883,0.467673,0.334681,0.209789,0.193597,1,976,976
4.09927,73.6209,3.3385,55.6887,1.0096,0.329344,0.313532,0.565963,0.411444,0.251512,0.197161,1,977,977
3.94814,74.538,3.4415,56.3835,1.04554,0.318847,0.387614,0.451498,0.305106,0.175928,0.193631,1,978,978
3.8277,68.199,3.37886,57.9896,0.960022,0.318343,0.350483,0.448955,0.397481,0.215739,0.197229,1,979,979
3.89518,69.9844,3.50175,59.3135,0.99046,0.331205,0.362686,0.44181,0.423013,0.192469,0.196962,1,980,980
3.80203,74.4597,2.99502,52.5161,1.05647,0.34274,0.359507,0.453418,0.411877,0.235013,0.198157,1,981,981
3.96477,68.8253,3.48022,52.7839,1.02775,0.332714,0.362884,0.370113,0.339408,0.159711,0.195222,1,982,982
3.91062,71.85,3.35798,53.5381,1.09043,0.353338,0.360339,0.490681,0.449751,0.249551,0.193728,1,983,983
3.91877,69.1395,3.50251,54.2216,1.00406,0.334791,0.301466,0.527228,0.314783,0.255324,0.200426,1,984,984
4.12342,70.4731,3.65252,49.843,1.02074,0.325225,0.3654,0.474425,0.39842,0.326296,0.196484,1,985,985
