TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.40336,71.2413,3.36677,49.1794,1.05587,0.336059,0.367228,0.429582,0.324023,0.279637,0.192769,1,619,619
4.40836,70.6849,3.73133,48.2587,1.09272,0.3382,0.363258,0.326021,0.313201,0.206685,0.203579,1,620,620
4.41311,70.4976,3.41972,46.6164,1.0752,0.340102,0.375228,0.373627,0.306662,0.19668,0.197513,1,621,621
4.46464,66.4455,3.58211,48.5635,1.09592,0.353718,0.334376,0.319086,0.303681,0.191146,0.199528,1,622,622
4.14572,75.5797,3.38076,49.896,1.07061,0.365306,0.323745,0.447092,0.274492,0.250963,0.200082,1,623,623
4.14766,75.5814,3.15262,46.1113,1.19657,0.306968,0.321054,0.0995905,0.35047,0.218734,0.195917,1,624,624
4.1231,74.3806,3.44788,44.628,1.09311,0.30757,0.322256,0.20395,0.394651,0.239515,0.198497,1,625,625
4.12037,71.8507,3.75497,46.6125,1.05987,0.320037,0.30486,0.198754,0.405484,0.181556,0.197037,1,626,626
4.05981,74.0516,3.12882,43.956,1.12675,0.326166,0.288225,0.168093,0.363795,0.206299,0.20173,1,627,627
4.04933,77.1253,3.69207,47.1901,1.07959,0.318629,0.337119,0.121902,0.338974,0.192293,0.196369,1,628,628
4.03017,78.1302,3.43181,45.9415,1.10036,0.328408,0.335864,0.163676,0.378528,0.254717,0.19692,1,629,629
4.01641,73.8437,3.65664,47.325,1.06589,0.318058,0.348709,0.243823,0.332483,0.206454,0.199379,1,630,630
3.99953,74.2808,3.93038,49.9328,1.07472,0.307268,0.369848,0.157175,0.306056,0.225293,0.198434,1,631,631
3.98804,68.8904,4.53043,51.432,0.965049,0.307049,0.397768,0.194835,0.255439,0.220487,0.199794,1,632,632
3.9799,73.7211,4.22627,50.2921,1.07827,0.288733,0.384403,0.140874,0.287312,0.246618,0.198898,1,633,633
4.01465,74.4961,3.60605,49.1122,1.04579,0.306783,0.347938,0.093534,0.280858,0.320793,0.199857,1,634,634
4.0094900000000004,69.3345,4.03581,48.6634,0.995014,0.309154,0.358538,0.165793,0.26616,0.253885,0.197984,1,635,635
3.96888,74.1679,3.34629,46.7484,1.1448,0.33777,0.304435,0.0818209,0.287424,0.24703,0.19945,1,636,636
3.95745,72.737,3.43469,47.2733,1.12307,0.343442,0.353751,0.334927,0.317805,0.227035,0.199389,1,637,637
4.14391,71.9313,3.73073,48.8661,1.16219,0.302708,0.327219,0.119144,0.360624,0.243555,0.198616,1,638,638
4.13235,73.095,3.51233,46.2288,1.13214,0.30356,0.324974,0.0808067,0.35381,0.220059,0.198918,1,639,639
4.16954,70.7761,3.81918,47.0861,1.06923,0.296005,0.296085,0.155488,0.31538,0.200778,0.198897,1,640,640
4.12658,70.6733,3.69405,46.8796,1.09721,0.298614,0.285463,0.192392,0.302366,0.221995,0.200031,1,641,641
4.13491,70.2139,3.91923,48.3953,1.03448,0.298993,0.281328,0.177106,0.283501,0.248619,0.199201,1,642,642
4.12537,72.212,2.82421,49.6142,1.12149,0.293259,0.322435,0.311794,0.282016,0.263164,0.200406,1,643,643
4.0838,76.7157,3.08261,46.459,1.14182,0.26532,0.308256,0.287723,0.307974,0.253223,0.196822,1,644,644
4.12004,76.24,4.03756,48.6845,1.09615,0.267487,0.304805,0.187195,0.221606,0.209041,0.199016,1,645,645
3.98337,73.3626,3.13637,49.1962,1.10286,0.279167,0.328049,0.313545,0.265907,0.285398,0.200653,1,646,646
4.00419,71.6889,3.75275,47.1358,1.05573,0.262952,0.325463,0.131806,0.246985,0.206473,0.198634,1,647,647
3.93985,72.6389,3.3934,47.6039,1.08939,0.280422,0.338579,0.127585,0.307264,0.279658,0.199054,1,648,648
4.01877,74.4008,4.03271,47.8349,1.06813,0.286939,0.355077,0.204407,0.311909,0.179036,0.198128,1,649,649
4.00755,74.7233,4.01877,49.6338,1.05486,0.284017,0.355496,0.159946,0.287889,0.214175,0.199742,1,650,650
3.96724,79.5622,3.01266,45.7158,1.09483,0.30731,0.29972,0.212983,0.319522,0.278144,0.198943,1,651,651
4.01079,73.6694,4.00903,54.0338,0.975168,0.313811,0.36758,0.249716,0.257104,0.267134,0.19871,1,652,652
4.01214,75.1183,3.08505,45.5316,1.12863,0.336739,0.339555,0.41013,0.329654,0.21872,0.197732,1,653,653
4.01498,72.9424,3.10682,48.3285,1.09373,0.326054,0.323689,0.425647,0.296191,0.228071,0.200844,1,654,654
3.98786,70.8722,4.49513,51.2619,1.06566,0.299569,0.334845,0.157602,0.271658,0.218473,0.197355,1,655,655
3.8535,76.5743,2.9451,48.1482,1.23647,0.318522,0.331955,0.188896,0.315531,0.257011,0.19962,1,656,656
3.95135,75.213,4.63748,46.3753,1.08646,0.302279,0.369876,0.249885,0.308464,0.129133,0.198184,1,657,657
3.91821,73.2069,4.18632,46.417,1.02946,0.313118,0.377879,0.312315,0.280613,0.148168,0.198627,1,658,658
3.98163,74.6837,4.38782,46.4222,1.04443,0.310946,0.394315,0.319907,0.315741,0.150799,0.198731,1,659,659
4.0159,70.4077,3.39783,49.0371,1.09759,0.303517,0.318496,0.307127,0.286769,0.167892,0.198837,1,660,660
3.97249,70.0491,3.87918,48.8623,1.02952,0.297709,0.359689,0.304564,0.266688,0.199653,0.199243,1,661,661
3.90913,72.9369,3.77554,48.6605,1.02965,0.295396,0.352709,0.320994,0.263027,0.177659,0.198329,1,662,662
3.98158,74.7925,3.8454,44.8834,1.16115,0.278848,0.333364,0.128417,0.359257,0.20796,0.198352,1,663,663
4.00385,69.6684,3.51835,50.0187,1.0537,0.3006,0.398864,0.185288,0.287058,0.196115,0.200787,1,664,664
4.03269,72.3369,3.50831,48.2048,1.07147,0.314378,0.341637,0.321755,0.29440499999999997,0.236461,0.197261,1,665,665
4.03976,75.52,3.39566,45.6488,1.07552,0.31204,0.328176,0.241929,0.276491,0.236418,0.200819,1,666,666
4.04634,75.9249,3.18325,47.9131,1.07541,0.316136,0.311456,0.158487,0.332677,0.233203,0.199643,1,667,667
4.06581,74.2085,3.65752,47.7047,1.09693,0.35456,0.322614,0.112859,0.308321,0.309433,0.197387,1,668,668
4.11191,73.682,3.82425,49.7247,1.13852,0.359157,0.351176,0.153349,0.251542,0.316331,0.197507,1,669,669
4.09644,74.6627,4.10191,47.2803,1.08908,0.361332,0.345143,0.261848,0.3032,0.229991,0.200908,1,670,670
4.05552,73.5773,3.75031,47.8792,1.01263,0.378078,0.359462,0.272461,0.282034,0.200736,0.197621,1,671,671
4.03249,70.3097,4.3084,50.5624,1.05016,0.353584,0.31118,0.324172,0.238157,0.189103,0.202573,1,672,672
4.05784,72.9275,4.07297,52.8381,1.09452,0.341757,0.31134,0.272979,0.351892,0.155388,0.197267,1,673,673
4.05084,71.498,3.88327,47.3771,1.0219800000000001,0.372159,0.357241,0.142892,0.252657,0.256835,0.201021,1,674,674
4.08163,74.6604,3.68108,46.2646,1.07709,0.384147,0.332635,0.221632,0.270466,0.197685,0.2016,1,675,675
4.02329,72.7648,3.30116,48.0874,1.06083,0.385438,0.347588,0.380342,0.241465,0.188397,0.202243,1,676,676
3.95321,70.0199,4.12212,48.0755,1.03658,0.370561,0.420639,0.218265,0.309336,0.186372,0.199046,1,677,677
3.98306,72.5508,3.05133,48.7106,1.14805,0.329158,0.364653,0.230881,0.356584,0.228924,0.198158,1,678,678
4.10095,70.5737,4.39344,50.1728,1.00107,0.322105,0.330579,0.233936,0.201728,0.31394,0.198262,1,679,679
4.11993,72.1453,4.42254,48.7155,1.02117,0.32321,0.329644,0.170788,0.205599,0.332754,0.197938,1,680,680
4.07901,72.8123,4.12726,49.376,1.09366,0.304036,0.320825,0.270233,0.32965,0.220466,0.199308,1,681,681
4.10687,71.5791,3.39217,47.6553,1.13095,0.324411,0.315262,0.104572,0.281608,0.189322,0.198748,1,682,682
4.09817,72.0476,3.5984,47.459,1.13052,0.324891,0.37317,0.110725,0.324306,0.271991,0.197201,1,683,683
4.13897,75.2207,3.80872,46.7174,1.18182,0.318267,0.349287,0.114394,0.280919,0.296682,0.200905,1,684,684
4.10347,70.5164,3.92799,48.1367,1.06527,0.323191,0.386785,0.207779,0.23538799999999999,0.304758,0.195699,1,685,685
4.13558,70.0461,4.3635,47.3273,1.04266,0.29556,0.416549,0.119434,0.313716,0.300292,0.196926,1,686,686
4.17678,77.0941,3.36472,47.8593,1.12549,0.279823,0.327224,0.188532,0.375713,0.319383,0.198735,1,687,687
4.19728,78.5507,3.80201,46.9269,1.14536,0.280563,0.332908,0.147657,0.386412,0.291142,0.198088,1,688,688
4.20202,76.5492,3.96663,48.4327,1.04343,0.307693,0.376012,0.280538,0.284827,0.291379,0.20024,1,689,689
4.1979,75.4638,3.70505,50.9028,1.08345,0.306718,0.381847,0.276963,0.29654,0.227396,0.197288,1,690,690
4.06692,79.313,3.21125,43.665,1.05428,0.293258,0.326211,0.329412,0.335848,0.253033,0.19655,1,691,691
4.13285,76.7542,4.11655,54.0859,1.01893,0.299219,0.327527,0.26297,0.272839,0.261827,0.198639,1,692,692
4.0842,79.0148,3.81143,47.0342,1.01798,0.303577,0.34688600000000003,0.217087,0.277899,0.247974,0.200813,1,693,693
4.06847,77.9195,3.88462,47.0676,1.02505,0.304787,0.337364,0.218739,0.27864,0.242998,0.20036,1,694,694
4.03659,76.6299,3.41893,47.308,1.10144,0.300501,0.369631,0.344845,0.338085,0.247377,0.197691,1,695,695
4.07577,73.5621,3.71386,47.6514,1.06429,0.303148,0.414933,0.254265,0.286308,0.242549,0.199899,1,696,696
4.07754,75.7056,3.53257,46.0858,1.09655,0.313024,0.395703,0.293394,0.331402,0.223759,0.196302,1,697,697
4.03224,74.2546,3.96445,49.8423,1.03532,0.308753,0.321431,0.247408,0.268641,0.230122,0.201226,1,698,698
3.99896,74.8826,4.06875,48.5656,1.01792,0.317102,0.329949,0.258834,0.317252,0.215739,0.199531,1,699,699
4.0246,72.7605,3.61513,50.32,1.07855,0.342117,0.340734,0.318929,0.255835,0.266785,0.197405,1,700,700
4.05632,72.512,4.16408,48.881,1.02613,0.372817,0.372723,0.262428,0.293115,0.170786,0.200268,1,701,701
4.02956,69.5185,3.98251,50.3207,0.978654,0.340662,0.380327,0.354623,0.277734,0.225504,0.19816,1,702,702
3.95258,73.8949,3.4924,48.6959,1.13802,0.342827,0.348393,0.318971,0.295415,0.157131,0.198055,1,703,703
3.96086,72.61,3.8353,46.5622,1.05846,0.32837,0.35046,0.309601,0.30291,0.153843,0.199156,1,704,704
3.99729,76.8536,3.10826,48.6834,1.11951,0.31153,0.338384,0.196928,0.319981,0.224255,0.200792,1,705,705
4.05503,71.5327,3.58875,45.8334,1.04382,0.287758,0.365184,0.248186,0.328747,0.211355,0.194684,1,706,706
4.10107,72.3932,3.17692,46.1108,1.10141,0.282611,0.353172,0.263054,0.295379,0.253238,0.201067,1,707,707
4.1256,71.4365,3.51089,47.1257,1.08665,0.298371,0.350679,0.209201,0.322187,0.248116,0.196425,1,708,708
4.15596,73.3525,3.34541,48.3345,1.17517,0.290723,0.322254,0.202125,0.273222,0.272615,0.197633,1,709,709
4.1173400000000004,71.0312,3.51106,49.7771,1.14291,0.289689,0.355757,0.245089,0.27362,0.278854,0.196573,1,710,710
4.08949,72.9478,3.23352,47.5411,1.11013,0.296822,0.375734,0.258933,0.348148,0.243188,0.199,1,711,711
4.15466,75.9644,3.74717,49.2607,1.10465,0.301859,0.317828,0.280111,0.321282,0.29028,0.198513,1,712,712
4.19253,76.2465,3.54022,48.6888,1.10259,0.340781,0.315589,0.287008,0.316915,0.303409,0.196051,1,713,713
4.15951,74.5456,3.47505,49.8043,1.07403,0.334207,0.29615,0.193502,0.322407,0.283835,0.197581,1,714,714
4.21871,75.0977,3.6397,45.893,1.07293,0.334445,0.366227,0.223936,0.27,0.238576,0.202394,1,715,715
4.11552,69.366,3.60872,49.3407,1.03371,0.331301,0.303568,0.252697,0.272602,0.270524,0.194711,1,716,716
4.12273,69.535,3.13742,50.5316,1.14805,0.332945,0.385919,0.303198,0.298131,0.215857,0.202131,1,717,717
4.11314,69.5903,3.46569,51.2043,1.1572,0.331433,0.361466,0.279732,0.352335,0.271593,0.199352,1,718,718
4.09168,69.4341,3.48312,51.8794,1.13923,0.318252,0.339087,0.134128,0.321394,0.153093,0.196581,1,719,719
4.09892,69.9516,3.48264,44.5236,1.06885,0.322534,0.371254,0.319089,0.292638,0.217434,0.198471,1,720,720
4.19618,74.5598,3.40071,48.2278,1.1669,0.314088,0.32156,0.187078,0.35253,0.230576,0.199292,1,721,721
4.14592,72.0769,3.02504,47.3533,1.11088,0.301192,0.322557,0.220311,0.252574,0.272472,0.201301,1,722,722
4.12186,73.1831,3.58473,47.2153,1.13561,0.312178,0.305869,0.0692691,0.359003,0.292787,0.198716,1,723,723
4.10935,73.3777,3.55945,47.5563,1.1132,0.316191,0.303072,0.0392883,0.356875,0.235788,0.197738,1,724,724
4.08961,73.4089,4.17053,46.0458,1.06062,0.305233,0.284805,0.115875,0.319912,0.240918,0.194783,1,725,725
3.96058,76.0073,3.32876,49.3375,1.14214,0.298378,0.297193,0.0225356,0.310526,0.270068,0.20151,1,726,726
3.96213,74.0728,3.51353,47.4712,1.10548,0.302096,0.292106,0.015958,0.276802,0.270754,0.198759,1,727,727
4.06058,73.2432,3.84553,47.3691,1.0561,0.305116,0.330132,0.0524929,0.329558,0.232872,0.198763,1,728,728
4.08157,76.7221,3.67302,45.4976,1.09355,0.303184,0.359267,0.0688391,0.32945,0.261228,0.200633,1,729,729
4.10678,78.4753,3.07444,43.8154,1.15185,0.311891,0.331604,0.229623,0.341989,0.236799,0.197724,1,730,730
4.05041,74.5348,3.40807,49.7921,1.13133,0.321349,0.368474,0.287158,0.307206,0.252593,0.201127,1,731,731
4.05537,76.3414,3.45424,49.5815,1.0876,0.329115,0.362792,0.353256,0.295517,0.25283,0.200828,1,732,732
4.0996,74.3564,3.69295,46.5268,1.06012,0.324043,0.349288,0.270946,0.305112,0.258441,0.198677,1,733,733
4.10717,74.2422,3.47462,48.4823,1.0606,0.336444,0.289287,0.357245,0.326208,0.271891,0.201379,1,734,734
4.12902,76.631,3.58543,45.3324,1.12321,0.32257,0.404845,0.159895,0.33117,0.287331,0.195494,1,735,735
4.15319,70.868,3.69581,45.625,1.06277,0.32674,0.358718,0.15817,0.27646,0.278708,0.19975,1,736,736
4.16269,70.5459,3.99314,46.2689,1.09957,0.323952,0.350377,0.169415,0.283075,0.291298,0.198657,1,737,737
4.18434,71.3646,3.30557,44.5872,1.12857,0.330165,0.371963,0.199171,0.326199,0.284479,0.195042,1,738,738
4.21905,69.416,3.49935,49.2616,1.06691,0.323093,0.316053,0.253848,0.298593,0.248904,0.199198,1,739,739
4.18503,73.6854,3.45249,50.3061,1.08749,0.32662,0.311811,0.25437,0.335998,0.230423,0.198054,1,740,740
4.12214,74.5414,3.01938,41.0264,1.12031,0.31345,0.361323,0.112073,0.365818,0.310855,0.198228,1,741,741
4.14955,74.0871,3.29125,50.4573,1.04217,0.321978,0.376888,0.293217,0.341603,0.212087,0.200746,1,742,742
4.16664,72.3727,3.26583,47.1512,1.05582,0.280694,0.285135,0.171484,0.366262,0.19636,0.197303,1,743,743
4.21019,72.7235,4.09632,46.4713,1.09359,0.27933,0.304879,0.148329,0.285484,0.208531,0.199625,1,744,744
4.18541,72.6085,3.26752,45.7898,1.04675,0.273937,0.322859,0.226237,0.308574,0.204855,0.197433,1,745,745
4.19895,70.6933,4.11868,48.5923,1.05265,0.274222,0.340669,0.196197,0.281193,0.271784,0.195936,1,746,746
4.14302,77.0375,3.14348,47.827,1.13822,0.285759,0.308209,0.150102,0.339246,0.322317,0.199772,1,747,747
4.12606,76.7141,3.53949,49.4268,1.08536,0.311656,0.337722,0.320386,0.303318,0.297378,0.193308,1,748,748
4.10524,73.1477,3.65619,49.8564,1.07071,0.294646,0.349491,0.379461,0.309932,0.269524,0.199248,1,749,749
4.09173,70.6488,3.64467,52.5202,1.04449,0.294942,0.34392,0.279204,0.276467,0.297721,0.198707,1,750,750
4.10468,69.5355,4.1394,49.5892,1.04786,0.295836,0.324228,0.267556,0.281241,0.223107,0.198614,1,751,751
4.1134,73.1336,3.59305,50.0919,1.08984,0.307146,0.317436,0.259177,0.195524,0.282,0.196887,1,752,752
4.19815,72.9477,3.46139,47.6147,1.15693,0.296649,0.328122,0.189567,0.360092,0.252156,0.199755,1,753,753
4.0688,69.0192,3.48665,50.0932,1.08082,0.339062,0.311642,0.185908,0.285458,0.249626,0.199062,1,754,754
4.0655,70.2731,4.17086,51.5862,1.06179,0.299387,0.346191,0.310125,0.302672,0.216902,0.19998,1,755,755
4.03804,69.6282,3.87175,49.5878,1.05558,0.300868,0.370373,0.306696,0.244714,0.227067,0.200386,1,756,756
4.03292,73.585,3.61503,46.6676,1.10834,0.280224,0.318055,0.132204,0.319855,0.274743,0.197068,1,757,757
4.07102,71.2815,3.58918,47.0738,1.08628,0.286176,0.324095,0.113089,0.282244,0.300047,0.195212,1,758,758
4.09094,72.49,3.83985,48.7598,1.06349,0.314368,0.306578,0.048868,0.340909,0.201632,0.201693,1,759,759
4.07942,70.352,3.75378,48.8463,1.0513,0.31287,0.334272,0.0499614,0.268573,0.177046,0.198985,1,760,760
4.0714,74.7763,3.59691,47.9153,1.11648,0.314576,0.355491,0.0892927,0.290146,0.233555,0.197351,1,761,761
4.08458,69.3228,4.54976,52.779,1.08114,0.315549,0.28486,0.271442,0.260922,0.217766,0.203475,1,762,762
4.04436,73.8852,3.1369,49.7061,1.08423,0.32442,0.362677,0.218712,0.317921,0.21841,0.196082,1,763,763
4.06146,69.3476,3.92638,47.549,1.03379,0.300053,0.314821,0.113466,0.324279,0.264589,0.198853,1,764,764
4.07152,70.5523,3.68374,47.6769,1.07904,0.300094,0.33801,0.130835,0.321361,0.258867,0.19902,1,765,765
4.08619,74.8994,3.41116,46.1692,1.10327,0.305198,0.319782,0.214649,0.377247,0.222522,0.197391,1,766,766
4.15596,72.3316,3.54144,47.8821,1.07249,0.298352,0.349346,0.182999,0.289247,0.269965,0.200296,1,767,767
4.18162,73.9315,3.58717,49.1288,1.14265,0.29299,0.303655,0.197404,0.296728,0.241012,0.200466,1,768,768
4.21009,74.3521,3.32449,45.9698,1.00145,0.29689,0.323786,0.170306,0.274344,0.213787,0.197515,1,769,769
4.20484,74.9785,3.86573,49.9933,1.07543,0.287147,0.339132,0.231261,0.325979,0.220863,0.200621,1,770,770
4.24683,77.5703,3.22603,44.9937,1.16015,0.297047,0.316037,0.26307,0.291561,0.274602,0.198004,1,771,771
4.21985,74.61,4.01113,47.9772,1.02119,0.296534,0.327227,0.13275700000000001,0.335907,0.258977,0.199552,1,772,772
4.23765,76.1943,3.29492,43.1905,1.09457,0.317581,0.341467,0.135827,0.307945,0.267875,0.198636,1,773,773
4.25805,76.5067,3.17423,48.3198,1.13905,0.319274,0.335172,0.216369,0.397137,0.211007,0.199284,1,774,774
4.22545,75.27,3.52426,47.022,1.10062,0.321801,0.331323,0.17164,0.402492,0.256998,0.197739,1,775,775
4.21315,75.2035,3.59935,47.6593,1.09783,0.321662,0.312182,0.258187,0.388823,0.194729,0.20112,1,776,776
4.17835,75.706,3.2284,46.5478,1.08971,0.320378,0.353889,0.213877,0.305084,0.223947,0.199569,1,777,777
4.14371,74.1119,3.62453,45.4771,1.03677,0.315313,0.345433,0.238806,0.355659,0.252027,0.203005,1,778,778
4.15799,74.5163,3.59235,45.6912,1.12277,0.325842,0.333471,0.138856,0.294817,0.178341,0.195559,1,779,779
4.18581,71.3331,3.99026,50.1031,1.06993,0.309181,0.321885,0.148563,0.290038,0.262867,0.200971,1,780,780
4.08149,78.9359,3.43374,43.4031,1.15445,0.310975,0.341238,0.0284755,0.422574,0.225439,0.19864,1,781,781
4.12227,76.809,3.90033,47.7577,1.08253,0.309238,0.292109,0.0467301,0.306857,0.265509,0.201198,1,782,782
4.12604,72.6657,3.56383,49.8454,1.02092,0.315,0.354556,0.196863,0.282371,0.197353,0.19627,1,783,783
4.0991,74.2619,4.06054,47.3787,1.05819,0.2888,0.301411,0.126898,0.335554,0.232045,0.201247,1,784,784
4.14733,74.9998,3.58434,48.8655,1.10223,0.306405,0.345395,0.147945,0.329638,0.221255,0.196833,1,785,785
4.20936,73.1278,3.9291,50.0316,1.10972,0.326214,0.335543,0.19193,0.340382,0.276935,0.199234,1,786,786
4.28155,72.338,3.92058,46.172,1.10796,0.334388,0.353376,0.176937,0.339463,0.212703,0.199441,1,787,787
4.2649,74.9459,3.29275,48.222,1.12414,0.304029,0.321877,0.281164,0.296655,0.20741,0.199006,1,788,788
4.22783,72.0569,3.67477,47.8345,1.0747,0.307128,0.326738,0.190193,0.295842,0.247016,0.19958,1,789,789
4.2269,75.7203,3.35134,44.6541,1.12373,0.312102,0.342254,0.240209,0.402158,0.230635,0.198818,1,790,790
4.2027,77.7689,2.92692,43.2048,1.14462,0.312632,0.345523,0.350521,0.372607,0.23066,0.201332,1,791,791
4.29446,70.8781,3.93973,52.6428,1.0552,0.311279,0.302384,0.16827,0.330628,0.229196,0.196654,1,792,792
4.29458,71.6402,3.41293,49.0601,1.08363,0.33059500000000003,0.308265,0.0656526,0.385008,0.26288,0.203039,1,793,793
4.37399,68.8914,3.75186,45.8016,1.11589,0.318561,0.351791,0.336067,0.353025,0.247606,0.193805,1,794,794
4.39762,71.1803,3.86058,49.9513,1.11345,0.296664,0.308113,0.161669,0.295623,0.282198,0.201638,1,795,795
4.3765,69.7284,3.64843,49.1678,1.06751,0.295528,0.350841,0.309222,0.320061,0.188203,0.197283,1,796,796
4.38376,71.956,3.64594,47.3098,1.14166,0.295586,0.311598,0.3496,0.33523,0.190793,0.199932,1,797,797
4.35643,69.4093,3.88552,46.3949,1.06004,0.305106,0.318265,0.334272,0.288101,0.189487,0.198015,1,798,798
4.32597,69.5423,4.03364,46.8653,1.05326,0.311892,0.300185,0.444694,0.3017,0.207733,0.19832,1,799,799
4.37596,70.263,3.46604,48.7351,1.11714,0.289559,0.344273,0.264391,0.317757,0.340513,0.201725,1,800,800
4.38131,72.2044,3.3927,47.4616,1.13551,0.307277,0.323276,0.270709,0.307237,0.259209,0.197032,1,801,801
4.34203,70.7162,4.10508,48.3151,0.984947,0.30541,0.347976,0.0904092,0.33059,0.275701,0.200205,1,802,802
4.36842,70.3675,4.14045,49.5885,1.04038,0.307058,0.34966,0.116854,0.307189,0.316338,0.200111,1,803,803
4.41502,70.0652,4.41952,49.777,1.03175,0.306819,0.356516,0.074495,0.268073,0.32594,0.199184,1,804,804
4.33269,71.4444,3.1211,44.6327,1.12848,0.28907,0.344778,0.138395,0.325798,0.338706,0.198073,1,805,805
4.34607,74.9305,4.27437,48.2997,1.0376,0.293473,0.305609,0.085761,0.236177,0.216416,0.199272,1,806,806
4.29852,77.1307,3.28152,44.4845,1.03887,0.301245,0.273395,0.101531,0.309439,0.255089,0.200905,1,807,807
4.3667299999999996,78.1167,3.50046,44.9275,1.09094,0.303699,0.32002,0.161033,0.329337,0.243939,0.198114,1,808,808
4.35814,78.5516,3.33887,45.8806,1.06389,0.305694,0.334522,0.140452,0.338747,0.225371,0.200324,1,809,809
4.34625,79.0975,3.37317,46.2507,1.19743,0.311366,0.318755,0.0957842,0.286072,0.24289,0.199953,1,810,810
4.33225,75.7719,3.80728,46.6198,1.05909,0.305423,0.337065,0.124108,0.299853,0.222639,0.196043,1,811,811
4.32488,78.3176,3.85443,44.053,1.13831,0.292349,0.312971,0.180776,0.364612,0.248899,0.197861,1,812,812
4.29583,76.062,3.72854,45.1846,1.13182,0.290313,0.31046,0.173841,0.338543,0.232537,0.197658,1,813,813
4.29376,73.9202,3.3763,46.6215,1.07102,0.306804,0.315396,0.308598,0.321657,0.249736,0.195404,1,814,814
4.2882,72.2615,3.67844,50.1421,1.03478,0.301532,0.335941,0.264118,0.293675,0.205673,0.203219,1,815,815
4.28756,73.2176,3.79119,45.4156,1.07607,0.336906,0.318631,0.0360053,0.302781,0.233686,0.197257,1,816,816
4.29546,74.8737,3.84872,47.094,1.11829,0.328522,0.316433,0.184148,0.34105,0.188272,0.199039,1,817,817
4.2662,72.2982,3.85732,49.2235,1.04511,0.318433,0.325595,0.0869008,0.34597,0.262036,0.200064,1,818,818
4.25097,73.3662,3.21477,48.8784,1.07487,0.320499,0.328846,0.183676,0.368225,0.19846,0.196445,1,819,819
4.26938,72.2358,4.14374,48.6032,1.08651,0.308901,0.342118,0.106959,0.290573,0.221633,0.197835,1,820,820
4.24055,74.5181,3.12709,46.3897,1.12436,0.30821,0.344332,0.157297,0.300017,0.22033,0.199662,1,821,821
4.28917,71.2238,3.63861,45.5569,1.17547,0.321847,0.404934,0.197675,0.311902,0.207554,0.200652,1,822,822
4.26212,72.4766,3.6008,45.087,1.07891,0.347734,0.335843,0.177285,0.296144,0.208196,0.195713,1,823,823
4.25207,71.4635,3.73718,46.8919,1.08451,0.350452,0.336417,0.193762,0.308626,0.213177,0.197117,1,824,824
4.28698,71.625,4.07215,45.3993,1.10775,0.339752,0.330722,0.15274,0.390501,0.205707,0.200283,1,825,825
4.26888,74.3167,3.99265,48.4008,1.13136,0.320402,0.356684,0.0758049,0.259964,0.197031,0.198509,1,826,826
4.31621,74.9796,3.53163,50.3676,1.11732,0.324458,0.302529,0.217338,0.353869,0.267819,0.199637,1,827,827
4.2775,73.3262,3.62749,50.2004,1.01226,0.289696,0.315,0.227877,0.337096,0.215278,0.198824,1,828,828
4.33723,78.2159,3.64549,46.9711,1.14881,0.306634,0.348057,0.264822,0.340029,0.246737,0.198573,1,829,829
4.33067,78.3791,3.6453700000000002,45.5603,1.14024,0.315877,0.345685,0.338742,0.31197,0.234648,0.200083,1,830,830
4.22135,71.9773,3.31157,51.2015,1.03694,0.30191,0.396793,0.326176,0.325191,0.20884,0.200605,1,831,831
4.26175,74.0105,3.95367,48.1281,1.13016,0.306973,0.3245,0.313609,0.337832,0.210936,0.199655,1,832,832
4.26521,71.1867,3.7747,49.595,1.10236,0.309462,0.295597,0.31208,0.287012,0.224315,0.201355,1,833,833
4.25609,72.223,3.84321,49.9639,1.07891,0.326422,0.279425,0.313492,0.27141,0.169867,0.202924,1,834,834
4.25653,70.412,4.06705,51.3408,1.02134,0.311764,0.305713,0.238709,0.250358,0.228108,0.200541,1,835,835
4.10213,72.0152,3.9194,51.1339,1.07537,0.32267,0.350803,0.217466,0.308573,0.2252,0.197111,1,836,836
4.08571,74.8376,3.39101,47.5353,1.09179,0.32495,0.322421,0.189259,0.297058,0.205191,0.200277,1,837,837
4.12942,73.3841,3.85491,51.1475,1.09048,0.310285,0.34194600000000003,0.181213,0.28693,0.164053,0.202654,1,838,838
4.10834,74.5419,3.46655,49.2495,1.15928,0.316891,0.334121,0.154612,0.312232,0.171202,0.197602,1,839,839
4.06024,77.5586,3.41915,46.1963,1.15763,0.318076,0.349511,0.231622,0.367181,0.227813,0.200489,1,840,840
4.05679,78.7668,3.01547,47.1857,1.13431,0.316007,0.309175,0.262935,0.355951,0.227048,0.197545,1,841,841
4.10191,76.9414,3.63067,47.7096,1.0799,0.300436,0.329566,0.222723,0.319726,0.199564,0.197373,1,842,842
4.05754,77.7355,3.40352,46.2899,1.13382,0.287106,0.313168,0.0518514,0.292968,0.248525,0.202752,1,843,843
4.10761,80.4756,3.35022,46.2936,1.13144,0.279993,0.307465,0.0405325,0.304767,0.243867,0.202475,1,844,844
4.08867,74.153,3.89831,51.8634,0.992188,0.277578,0.300722,0.0552174,0.276825,0.290019,0.201466,1,845,845
4.13029,78.5916,3.48769,43.945,1.15629,0.27932,0.33478,0.0489412,0.365414,0.301328,0.197081,1,846,846
