TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
4.03014,68.2994,1.02563,0.292342,0.254496,0.304825,0.203961,1,890,890
3.8378,69.2776,0.994875,0.296617,0.268347,0.311375,0.206165,1,891,891
3.75363,68.3837,0.989153,0.289086,0.241628,0.322651,0.194499,1,892,892
4.10685,71.1344,0.999483,0.303396,0.291948,0.296798,0.198201,1,893,893
3.93808,73.1223,1.02749,0.313109,0.25756,0.3678,0.196959,1,894,894
3.86023,75.6346,1.02649,0.29638,0.293086,0.310465,0.194199,1,895,895
3.92689,76.7906,1.02001,0.302492,0.294057,0.294621,0.191153,1,896,896
3.95246,72.9936,1.06806,0.301952,0.277799,0.332231,0.205466,1,897,897
3.93966,71.3012,1.06418,0.279605,0.283935,0.321027,0.195886,1,898,898
3.97824,69.6479,0.980687,0.324646,0.259466,0.334371,0.193974,1,899,899
4.02296,70.5514,0.971869,0.308468,0.259495,0.289659,0.199261,1,900,900
4.05283,67.7429,1.07505,0.286713,0.292801,0.330602,0.201512,1,901,901
4.11297,71.9676,0.980736,0.314444,0.285083,0.300051,0.203157,1,902,902
4.16907,72.0078,1.00322,0.314943,0.249499,0.310977,0.199787,1,903,903
4.12868,69.0859,1.01634,0.280251,0.275437,0.331272,0.192611,1,904,904
4.03149,71.7244,1.0579,0.265714,0.255169,0.311859,0.203886,1,905,905
3.95525,71.0323,0.957033,0.305214,0.296784,0.348566,0.205421,1,906,906
3.91456,70.3898,0.911852,0.318605,0.274746,0.356682,0.196572,1,907,907
3.91467,71.5313,0.901832,0.303355,0.268512,0.395323,0.199839,1,908,908
4.02114,67.254,1.06944,0.310538,0.270655,0.298502,0.197661,1,909,909
4.01128,67.5784,1.03112,0.319413,0.265915,0.270805,0.198185,1,910,910
4.02338,69.178,1.0663,0.322594,0.283262,0.288814,0.195458,1,911,911
3.97437,70.0359,1.02683,0.312456,0.271483,0.284653,0.200822,1,912,912
3.87057,68.3929,0.997811,0.314922,0.260001,0.368012,0.198508,1,913,913
3.92029,70.1976,0.983106,0.305137,0.251542,0.334783,0.199067,1,914,914
3.98289,70.8514,0.991544,0.311926,0.264519,0.408342,0.195751,1,915,915
3.97911,70.3811,0.989299,0.325183,0.254764,0.39574,0.195939,1,916,916
3.97169,70.2369,0.973733,0.307805,0.247847,0.316822,0.190465,1,917,917
4.00943,71.8024,1.01495,0.277837,0.261928,0.309536,0.191784,1,918,918
4.08925,70.5176,1.01957,0.295687,0.283053,0.373061,0.198742,1,919,919
4.01578,70.2853,0.98071,0.286906,0.278289,0.346655,0.204114,1,920,920
4.02979,70.9087,1.01545,0.304546,0.266226,0.311191,0.187963,1,921,921
4.03609,70.9852,1.01676,0.306736,0.264719,0.309077,0.188057,1,922,922
4.03363,70.4114,1.03302,0.292812,0.262302,0.334802,0.190012,1,923,923
4.02609,69.6464,0.976012,0.317479,0.317133,0.293313,0.197317,1,924,924
4.01487,69.5996,0.976105,0.342833,0.307396,0.295429,0.199615,1,925,925
4.00906,69.0796,0.988207,0.332766,0.281847,0.327717,0.20495,1,926,926
4.10376,69.8305,1.03527,0.343185,0.28904,0.337777,0.206808,1,927,927
4.15148,71.4002,0.978141,0.316498,0.244101,0.30946,0.204098,1,928,928
4.23103,73.0347,1.01106,0.269581,0.250388,0.370007,0.193674,1,929,929
4.20289,73.7627,1.0658,0.298472,0.224287,0.345457,0.200201,1,930,930
4.25467,75.0277,1.01627,0.311801,0.286191,0.300147,0.203414,1,931,931
4.17762,67.68,0.984631,0.299392,0.230701,0.308415,0.200967,1,932,932
4.14107,69.4158,1.01128,0.294006,0.266058,0.306751,0.198431,1,933,933
4.0929,70.987,0.986546,0.288181,0.263719,0.32437,0.194661,1,934,934
4.12303,70.2166,0.993978,0.276481,0.259505,0.328297,0.197878,1,935,935
4.14531,71.3357,0.965736,0.272136,0.256131,0.310438,0.198145,1,936,936
4.02511,69.162,1.03429,0.290533,0.262125,0.354341,0.204,1,937,937
4.01883,69.4935,1.01421,0.297982,0.27394,0.372827,0.193471,1,938,938
4.12211,67.3911,0.942336,0.289432,0.274752,0.319636,0.202965,1,939,939
3.99569,66.3819,0.962915,0.253375,0.256805,0.359703,0.193293,1,940,940
4.05512,71.8535,1.0283,0.283858,0.262173,0.322691,0.198989,1,941,941
4.1025,69.4772,0.967585,0.314441,0.241141,0.296642,0.200534,1,942,942
4.04917,70.2629,1.0073,0.269434,0.250848,0.299885,0.196557,1,943,943
4.00742,71.1047,0.981121,0.298968,0.286766,0.342799,0.19691,1,944,944
4.01539,72.4817,1.01056,0.293587,0.258576,0.26382100000000003,0.19821,1,945,945
3.91387,69.1467,0.985429,0.287948,0.257144,0.337139,0.198402,1,946,946
4.06145,68.212,1.0166,0.319665,0.285943,0.301591,0.199765,1,947,947
3.89961,68.9792,0.987383,0.338802,0.278559,0.336649,0.197301,1,948,948
3.99312,72.3406,0.998831,0.316223,0.252791,0.283634,0.198283,1,949,949
4.03027,72.8229,0.972586,0.311032,0.280283,0.305449,0.197977,1,950,950
4.01387,72.2037,0.964112,0.307448,0.273344,0.295671,0.19482,1,951,951
4.15038,72.9354,0.993163,0.317966,0.259567,0.291242,0.20725,1,952,952
4.1471,74.0615,0.978768,0.318347,0.313005,0.286541,0.194353,1,953,953
4.01484,69.0548,1.03264,0.293644,0.255406,0.300629,0.197981,1,954,954
4.047,70.163,1.06028,0.296264,0.263237,0.312517,0.197822,1,955,955
4.12459,69.5297,0.961573,0.30676,0.264916,0.311394,0.198619,1,956,956
4.09901,68.2044,0.97037,0.299108,0.259808,0.285522,0.199665,1,957,957
4.04348,69.0425,1.00207,0.315364,0.294862,0.276344,0.200152,1,958,958
4.07799,70.5962,1.0088,0.31623,0.290179,0.31082,0.202104,1,959,959
4.03845,67.956,0.970672,0.307411,0.233232,0.326924,0.19925,1,960,960
3.90531,66.7221,0.966406,0.294229,0.296837,0.307367,0.198465,1,961,961
3.95147,69.4386,0.96202,0.275714,0.235542,0.357036,0.198803,1,962,962
3.81616,72.5167,1.03721,0.292909,0.287176,0.318477,0.19922,1,963,963
3.84916,68.5613,0.986689,0.300081,0.279353,0.336234,0.198296,1,964,964
3.84042,66.2338,0.990498,0.294626,0.270434,0.316782,0.193828,1,965,965
3.91607,67.0155,1.03469,0.299963,0.269828,0.326324,0.207631,1,966,966
3.92128,68.2156,0.976762,0.295125,0.299479,0.299185,0.194684,1,967,967
3.96576,72.5251,1.0252,0.290761,0.242846,0.349694,0.197889,1,968,968
4.05709,70.5859,1.01657,0.298216,0.272931,0.293894,0.196175,1,969,969
4.09208,67.3035,0.999663,0.274202,0.27946,0.334277,0.197955,1,970,970
4.06952,67.4717,0.954112,0.297259,0.253337,0.307788,0.191877,1,971,971
4.07281,69.3394,1.04516,0.310133,0.265993,0.308648,0.201668,1,972,972
4.09286,69.317,1.04323,0.281678,0.264665,0.334572,0.197102,1,973,973
4.11511,70.1733,0.990735,0.270111,0.282673,0.334454,0.198757,1,974,974
4.0571,74.4233,1.03242,0.316133,0.285054,0.309709,0.20209,1,975,975
4.04117,70.7257,1.00431,0.310433,0.258069,0.295322,0.20228,1,976,976
3.91536,69.7499,0.943431,0.315631,0.282532,0.25646,0.203112,1,977,977
3.95671,69.7861,1.00865,0.313659,0.251748,0.310479,0.198183,1,978,978
3.99095,70.3737,1.00242,0.302202,0.254905,0.262449,0.205536,1,979,979
4.06673,71.0905,0.99001,0.305158,0.243912,0.282574,0.196286,1,980,980
3.93949,71.3269,1.00301,0.295001,0.266596,0.260145,0.194746,1,981,981
4.13079,69.5138,0.963349,0.29177,0.253434,0.30366,0.198961,1,982,982
4.13234,68.8115,0.962684,0.28913,0.25744,0.312512,0.198351,1,983,983
4.01227,72.5497,1.00041,0.298066,0.250836,0.320426,0.196677,1,984,984
3.8335,69.2058,1.02367,0.298209,0.2662,0.323046,0.195305,1,985,985
3.80742,71.2107,1.01227,0.309254,0.267414,0.323328,0.20532,1,986,986
3.88598,69.2597,0.997044,0.265016,0.265626,0.365189,0.198682,1,987,987
4.08313,70.5563,1.01814,0.267504,0.270593,0.302013,0.196674,1,988,988
3.99786,68.2595,0.985703,0.298766,0.249768,0.329587,0.201249,1,989,989
3.92896,68.0587,0.997504,0.307845,0.260346,0.292706,0.196841,1,990,990
3.99091,68.5688,0.983489,0.312626,0.259324,0.302408,0.197528,1,991,991
4.00704,70.0626,1.03891,0.332191,0.271,0.30898,0.196594,1,992,992
3.90165,71.0297,1.01322,0.332198,0.2553,0.327266,0.198349,1,993,993
3.85214,69.0143,0.987442,0.30859,0.275573,0.321623,0.193581,1,994,994
3.81698,69.0311,0.988278,0.307181,0.277518,0.324181,0.1929,1,995,995
3.91621,70.1975,1.0542,0.281235,0.276634,0.357331,0.190605,1,996,996
3.87057,72.3849,1.00906,0.306207,0.291799,0.340467,0.204362,1,997,997
3.85507,69.495,0.987162,0.332761,0.284145,0.332705,0.196381,1,998,998
3.91042,69.7616,1.00038,0.314507,0.259436,0.308609,0.201596,1,999,999
3.93347,70.1799,0.960396,0.307795,0.260242,0.304589,0.198961,1,1000,1000
4.14353,69.4691,0.981417,0.31892,0.302088,0.33179,0.198376,2,1,1001
4.13318,70.1348,1.03685,0.287935,0.292173,0.308828,0.196377,2,2,1002
4.14776,70.8235,1.08028,0.281137,0.298757,0.327527,0.197133,2,3,1003
4.1359,72.4354,1.04161,0.267328,0.31158,0.342541,0.196136,2,4,1004
4.007,72.2543,0.993196,0.265264,0.277482,0.31809,0.199141,2,5,1005
4.01868,72.2476,1.01048,0.282194,0.267579,0.31221,0.191629,2,6,1006
3.99245,68.9112,0.982974,0.270494,0.249357,0.317339,0.195883,2,7,1007
3.82718,69.1135,0.999689,0.272665,0.245303,0.330004,0.194371,2,8,1008
4.00858,68.5962,1.0015,0.280096,0.279812,0.277983,0.202722,2,9,1009
4.02031,73.2611,0.997875,0.284883,0.248988,0.297604,0.200298,2,10,1010
4.08759,73.3948,1.0161,0.315558,0.261477,0.338357,0.196349,2,11,1011
4.11527,73.2477,1.0104,0.313504,0.278263,0.294355,0.202531,2,12,1012
3.98364,71.5015,1.03708,0.294238,0.275102,0.289061,0.197868,2,13,1013
3.89444,67.2096,1.0012,0.368223,0.273919,0.312703,0.198678,2,14,1014
3.87557,66.5725,0.999351,0.342519,0.25618,0.282901,0.203103,2,15,1015
3.9144,66.6594,0.984405,0.381648,0.306944,0.289706,0.198832,2,16,1016
3.88621,65.5785,0.986917,0.370119,0.276311,0.287606,0.197593,2,17,1017
3.94099,69.7179,0.978498,0.350982,0.274788,0.335952,0.199933,2,18,1018
3.88298,70.6705,0.964689,0.326176,0.270747,0.298815,0.197103,2,19,1019
3.96586,71.8977,1.00753,0.329144,0.288236,0.330135,0.19544,2,20,1020
3.81104,68.9721,1.02408,0.33142,0.262323,0.351099,0.195438,2,21,1021
3.78051,69.7707,0.975346,0.323464,0.259322,0.320732,0.204587,2,22,1022
3.78368,69.1584,0.926335,0.331766,0.263136,0.339519,0.201668,2,23,1023
3.78096,69.7327,0.942766,0.341888,0.295741,0.316384,0.196544,2,24,1024
3.97745,70.5483,1.0303,0.335762,0.272616,0.261526,0.195813,2,25,1025
3.94632,69.6597,0.993127,0.342672,0.279685,0.297396,0.191749,2,26,1026
4.03988,70.0192,1.02888,0.287586,0.292684,0.298081,0.203909,2,27,1027
3.99964,70.3439,1.01195,0.307935,0.29883,0.288659,0.191532,2,28,1028
4.02391,70.2104,0.977915,0.273291,0.292474,0.300806,0.202246,2,29,1029
4.06759,68.1664,0.98366,0.275352,0.282731,0.321519,0.200362,2,30,1030
4.13947,69.5009,1.02113,0.286589,0.245667,0.30077,0.204047,2,31,1031
4.11309,69.901,1.02797,0.306289,0.247289,0.296356,0.19514599999999999,2,32,1032
4.03831,68.1356,0.983157,0.304845,0.26227,0.293063,0.200117,2,33,1033
4.02723,69.6718,1.02305,0.303325,0.220425,0.311121,0.203279,2,34,1034
4.08917,66.9881,0.971572,0.265159,0.251532,0.281787,0.202461,2,35,1035
4.3877,72.4164,1.01725,0.354154,0.257412,0.32102,0.200985,2,36,1036
4.31881,71.393,0.96037,0.343508,0.26873,0.29655,0.200083,2,37,1037
4.3086,73.22,0.972436,0.342655,0.254649,0.293271,0.1978,2,38,1038
4.13204,70.4134,1.03037,0.33142,0.260152,0.316358,0.200217,2,39,1039
4.04985,68.6337,0.965909,0.347531,0.27222,0.303001,0.203526,2,40,1040
4.07723,68.6756,0.984616,0.339502,0.279549,0.332183,0.198818,2,41,1041
4.13524,70.1446,0.978691,0.344223,0.25244,0.346055,0.197481,2,42,1042
3.99378,70.6412,0.971199,0.328138,0.264725,0.341937,0.199381,2,43,1043
4.11761,71.5018,1.00496,0.303708,0.258776,0.298381,0.196776,2,44,1044
4.04692,70.4592,0.974979,0.2901,0.277212,0.294611,0.202296,2,45,1045
3.93825,70.9527,0.982744,0.306482,0.259864,0.292846,0.200205,2,46,1046
3.9964,70.5513,1.03208,0.299428,0.28703,0.257938,0.205737,2,47,1047
4.01694,69.494,0.980042,0.26525,0.285614,0.316388,0.198461,2,48,1048
3.95799,69.133,0.98678,0.311454,0.261003,0.339895,0.200235,2,49,1049
3.99148,66.6655,1.01966,0.273036,0.274476,0.291207,0.199193,2,50,1050
4.01319,67.7362,0.941416,0.281255,0.281312,0.292924,0.198109,2,51,1051
4.01853,72.7765,0.994707,0.265884,0.272356,0.357015,0.196436,2,52,1052
3.89512,68.992,0.989401,0.282448,0.286797,0.286082,0.198507,2,53,1053
3.88807,70.7029,1.01623,0.272714,0.267173,0.314929,0.194406,2,54,1054
3.86133,70.5263,0.999953,0.284918,0.260071,0.304643,0.206706,2,55,1055
3.92929,72.8347,1.00941,0.261546,0.263692,0.331362,0.200334,2,56,1056
4.07633,69.7445,0.974199,0.27638,0.281423,0.312179,0.191866,2,57,1057
4.06762,71.8933,1.0033,0.275968,0.266796,0.297775,0.205345,2,58,1058
4.00842,70.6774,0.912594,0.29893,0.265601,0.285116,0.197158,2,59,1059
3.95571,65.9044,0.998882,0.287168,0.223663,0.303279,0.198038,2,60,1060
3.92181,68.5498,1.03241,0.26803,0.243352,0.286157,0.195795,2,61,1061
4.01444,68.587,1.08125,0.301222,0.290402,0.358165,0.198429,2,62,1062
4.02968,68.9565,1.07404,0.303247,0.277527,0.353989,0.200662,2,63,1063
3.96129,68.6168,1.01965,0.302132,0.276691,0.283914,0.198436,2,64,1064
4.002,68.1861,0.995562,0.314178,0.254806,0.328063,0.195478,2,65,1065
4.08294,70.2911,1.04629,0.303843,0.258545,0.336002,0.204586,2,66,1066
4.08119,69.8329,0.998135,0.29088,0.251918,0.327913,0.200824,2,67,1067
4.05295,69.9437,1.00395,0.280707,0.298092,0.330508,0.201429,2,68,1068
4.21942,67.9761,1.02678,0.305612,0.258962,0.357528,0.194771,2,69,1069
4.04783,65.1614,1.03638,0.27057,0.268967,0.366267,0.198033,2,70,1070
4.06598,66.6358,0.941502,0.299761,0.287513,0.326071,0.197181,2,71,1071
4.06715,69.2219,1.00815,0.321502,0.286178,0.372739,0.197921,2,72,1072
4.11858,70.0198,1.0122,0.32369,0.27912,0.374248,0.198595,2,73,1073
4.13339,69.639,0.995905,0.311183,0.268651,0.362056,0.200466,2,74,1074
4.15059,73.566,1.02869,0.29965,0.291627,0.294361,0.200439,2,75,1075
3.93825,68.6739,0.992202,0.287804,0.261045,0.306832,0.196422,2,76,1076
3.91756,68.5387,0.959403,0.297595,0.272185,0.297665,0.195546,2,77,1077
3.92297,70.4645,0.980385,0.282647,0.269143,0.280522,0.199258,2,78,1078
3.88664,68.7174,0.997689,0.273148,0.29033,0.302796,0.188002,2,79,1079
3.88241,64.6984,0.961525,0.302899,0.285742,0.350912,0.197857,2,80,1080
3.89438,67.0805,0.946588,0.308596,0.258347,0.336073,0.19986,2,81,1081
3.92298,68.7927,0.95437,0.307812,0.284039,0.337243,0.197469,2,82,1082
3.93542,67.6974,0.99575,0.297143,0.27182,0.331541,0.198349,2,83,1083
4.03214,67.6872,1.02599,0.302835,0.259961,0.288268,0.194568,2,84,1084
4.04174,70.3391,1.02762,0.303666,0.287287,0.286746,0.199785,2,85,1085
4.16034,68.7897,0.98867,0.314392,0.263962,0.283104,0.192865,2,86,1086
4.18776,68.7802,0.985003,0.308572,0.276919,0.30996,0.192803,2,87,1087
4.17766,67.5383,0.975475,0.311258,0.286486,0.287264,0.210474,2,88,1088
4.17104,69.3315,1.01365,0.30135,0.269746,0.301612,0.19137,2,89,1089
4.13458,66.7476,1.02283,0.311178,0.265955,0.276695,0.207276,2,90,1090
4.12227,66.7533,1.02473,0.301084,0.265944,0.280255,0.208683,2,91,1091
4.1812,70.1819,0.998251,0.288995,0.264223,0.282594,0.205953,2,92,1092
4.06697,66.5511,0.993859,0.281586,0.317025,0.302124,0.207781,2,93,1093
3.98484,70.567,0.988209,0.309553,0.269638,0.324849,0.191683,2,94,1094
4.05218,70.0763,1.01399,0.267875,0.251912,0.325428,0.206363,2,95,1095
4.0604,71.7446,1.04533,0.261138,0.265303,0.32022,0.199422,2,96,1096
4.03299,66.8796,0.939587,0.275657,0.273671,0.35024,0.202448,2,97,1097
4.00765,68.6915,0.981075,0.281885,0.269681,0.313845,0.199149,2,98,1098
3.90202,69.1592,0.946953,0.308541,0.314076,0.30868,0.195405,2,99,1099
3.95916,67.9485,0.985213,0.346631,0.239437,0.308162,0.203559,2,100,1100
3.82277,73.0328,0.983065,0.308335,0.261803,0.343434,0.200393,2,101,1101
3.85202,73.7558,0.974696,0.306216,0.257567,0.328557,0.200381,2,102,1102
3.85971,72.8644,0.963256,0.276786,0.250315,0.307526,0.201256,2,103,1103
3.86811,71.3852,0.9564,0.286838,0.267629,0.345382,0.200925,2,104,1104
3.87828,71.1276,1.01478,0.296139,0.256281,0.289907,0.197496,2,105,1105
3.91924,72.5471,1.02948,0.284325,0.252734,0.337219,0.195973,2,106,1106
3.98584,70.9198,1.02527,0.310342,0.289853,0.339094,0.203019,2,107,1107
3.92007,70.1007,1.01685,0.295959,0.278074,0.327386,0.197383,2,108,1108
4.00061,69.686,0.972081,0.297644,0.26739,0.322576,0.20243,2,109,1109
3.98613,68.1826,0.970038,0.26908,0.257795,0.290489,0.203389,2,110,1110
3.98879,71.1692,1.02291,0.302837,0.245111,0.335546,0.205697,2,111,1111
3.98997,70.6625,1.02136,0.299911,0.243673,0.331127,0.207101,2,112,1112
3.9142,69.7043,1.02592,0.30856,0.24767,0.291901,0.19973,2,113,1113
3.91495,70.8138,1.02383,0.301378,0.267446,0.325575,0.203015,2,114,1114
3.99339,70.9433,0.967693,0.287977,0.278703,0.282651,0.198335,2,115,1115
3.99751,68.5674,1.0097,0.318993,0.25855,0.32371,0.20539,2,116,1116
3.97056,68.1155,0.979207,0.312998,0.245258,0.341022,0.204447,2,117,1117
4.05165,70.4408,0.993496,0.29748,0.238326,0.321592,0.205792,2,118,1118
3.89725,67.6311,0.957897,0.271272,0.234279,0.275535,0.202636,2,119,1119
4.02683,69.5554,1.00894,0.294408,0.278476,0.339015,0.205058,2,120,1120
3.94044,70.7922,1.01364,0.281858,0.264917,0.326036,0.198059,2,121,1121
3.97419,71.1678,1.00722,0.273468,0.267887,0.315383,0.206654,2,122,1122
3.88607,71.6691,0.943106,0.263769,0.262459,0.296429,0.197502,2,123,1123
4.00403,72.5223,0.977048,0.285507,0.235776,0.321967,0.203141,2,124,1124
4.15633,69.2978,1.02666,0.305009,0.267323,0.283771,0.198131,2,125,1125
3.93868,72.2596,0.955824,0.333208,0.228566,0.328702,0.200006,2,126,1126
3.82354,73.2343,0.974609,0.339247,0.247133,0.314658,0.199156,2,127,1127
3.78259,73.6046,1.04475,0.300742,0.263342,0.292887,0.197242,2,128,1128
3.70451,71.7901,1.00139,0.311329,0.250175,0.308471,0.192827,2,129,1129
3.70431,73.4098,1.01143,0.316612,0.250581,0.288455,0.203417,2,130,1130
3.63721,73.3638,1.01747,0.311192,0.246744,0.311372,0.198353,2,131,1131
3.63277,73.4057,1.00077,0.313536,0.253733,0.314589,0.196355,2,132,1132
3.62095,73.7793,0.999991,0.336828,0.255007,0.338198,0.196057,2,133,1133
3.73826,74.3809,0.993833,0.316252,0.268508,0.296883,0.2029,2,134,1134
3.77992,69.2676,0.96647,0.322608,0.244254,0.293401,0.205783,2,135,1135
3.81601,66.4891,0.982199,0.334312,0.270801,0.315032,0.19264,2,136,1136
3.98388,67.7051,0.946999,0.262161,0.28333,0.287545,0.198903,2,137,1137
4.16543,70.2223,0.978445,0.285885,0.25983,0.288109,0.198492,2,138,1138
4.15461,70.4917,1.03156,0.309502,0.274237,0.353643,0.19872,2,139,1139
4.18203,72.7318,0.988647,0.291883,0.268055,0.320858,0.198315,2,140,1140
4.24815,67.4809,0.995279,0.305286,0.260864,0.330286,0.202234,2,141,1141
3.9991,70.298,0.967537,0.308521,0.250185,0.299805,0.203054,2,142,1142
3.89176,67.4393,1.03839,0.265997,0.294067,0.350445,0.197431,2,143,1143
3.94075,67.7048,1.00438,0.268185,0.288379,0.307783,0.19692,2,144,1144
3.91498,66.8571,1.01024,0.265676,0.287124,0.356201,0.205785,2,145,1145
3.942,66.51,0.953619,0.26827,0.232166,0.294117,0.200465,2,146,1146
4.09945,73.6635,0.994065,0.297679,0.2851,0.320611,0.199671,2,147,1147
4.04982,69.312,0.98063,0.280155,0.24268700000000001,0.349195,0.199651,2,148,1148
4.11992,71.7308,1.00701,0.292035,0.259871,0.341871,0.19298,2,149,1149
3.92351,70.5257,0.966038,0.279478,0.298661,0.31624,0.196358,2,150,1150
3.95966,70.7813,0.99606,0.279765,0.286345,0.317883,0.192455,2,151,1151
3.92418,70.6054,0.987407,0.293178,0.290089,0.296321,0.194158,2,152,1152
3.89122,68.3162,0.99737,0.287573,0.261575,0.346047,0.202438,2,153,1153
4.07168,69.3403,0.932617,0.322951,0.293663,0.347623,0.199079,2,154,1154
3.99298,69.0992,0.953983,0.307655,0.289998,0.342411,0.196147,2,155,1155
3.99257,69.8751,0.996202,0.319788,0.284852,0.368521,0.204055,2,156,1156
4.00346,72.2104,1.01128,0.314587,0.277145,0.349284,0.195729,2,157,1157
3.96528,69.594,0.960604,0.282774,0.266453,0.341044,0.201069,2,158,1158
4.03909,69.4812,0.978012,0.285537,0.279172,0.324116,0.198987,2,159,1159
4.00393,69.2259,0.99311,0.323433,0.274055,0.333726,0.198296,2,160,1160
3.87368,67.8272,0.984391,0.31301,0.261721,0.31136200000000003,0.204561,2,161,1161
3.9697,69.5936,0.998097,0.317626,0.269118,0.283068,0.193258,2,162,1162
3.95232,68.7737,1.02459,0.326609,0.286145,0.338113,0.197571,2,163,1163
4.03841,68.4461,0.989056,0.301018,0.278755,0.301645,0.191614,2,164,1164
3.90998,68.3542,0.99993,0.333611,0.247862,0.328526,0.200171,2,165,1165
3.94916,70.7055,0.956453,0.294264,0.255956,0.283107,0.20026,2,166,1166
3.95876,70.7597,0.959715,0.297539,0.255212,0.287357,0.198854,2,167,1167
3.9203,70.7929,0.990549,0.287358,0.282169,0.279123,0.196579,2,168,1168
3.91865,69.7291,1.03057,0.286821,0.278347,0.296735,0.200698,2,169,1169
3.96573,66.6248,0.971471,0.29691,0.279323,0.316659,0.198242,2,170,1170
4.00408,67.1928,0.947401,0.299896,0.258702,0.317758,0.199701,2,171,1171
3.97286,67.8296,0.964576,0.294222,0.259465,0.304304,0.202886,2,172,1172
3.93137,67.37,0.960632,0.270997,0.256911,0.277819,0.203423,2,173,1173
4.00654,67.7468,0.984532,0.272031,0.274611,0.258654,0.197906,2,174,1174
4.04989,68.8013,0.992281,0.281716,0.274472,0.312686,0.200545,2,175,1175
4.22564,69.9803,0.995915,0.312004,0.255533,0.314553,0.198345,2,176,1176
4.15406,72.5346,0.997808,0.314209,0.27794,0.373238,0.196745,2,177,1177
4.07365,71.2931,0.981531,0.310131,0.272331,0.3523,0.207178,2,178,1178
4.0792,71.0377,0.987845,0.313132,0.27643,0.29548,0.200252,2,179,1179
3.91209,70.6115,0.923148,0.309404,0.281456,0.307498,0.197707,2,180,1180
3.99664,71.4253,0.913188,0.304943,0.276433,0.337243,0.200633,2,181,1181
3.98496,71.8923,0.89997,0.29883,0.264588,0.307471,0.203711,2,182,1182
3.94883,70.2937,0.98572,0.31176,0.261848,0.329395,0.193718,2,183,1183
3.97574,74.7041,0.9701,0.291182,0.287809,0.348026,0.19789,2,184,1184
4.03108,74.5064,0.996707,0.289012,0.285778,0.377086,0.202419,2,185,1185
4.10898,70.0971,0.993645,0.298233,0.257675,0.285422,0.19904,2,186,1186
4.30494,70.2131,0.978967,0.307786,0.242719,0.340491,0.19732,2,187,1187
4.26997,69.6783,1.05616,0.265554,0.257803,0.316918,0.195916,2,188,1188
4.22636,71.9904,0.980192,0.280401,0.265357,0.312344,0.204165,2,189,1189
4.18465,71.7306,1.00401,0.286564,0.263507,0.333588,0.201081,2,190,1190
4.18736,70.1112,1.09308,0.283187,0.262871,0.333821,0.195233,2,191,1191
4.13317,66.7265,0.99933399999999994,0.307429,0.23548,0.276844,0.202439,2,192,1192
4.13835,67.1081,0.978526,0.297388,0.257434,0.301439,0.199106,2,193,1193
3.9774,68.8836,1.03179,0.293009,0.282948,0.385246,0.196243,2,194,1194
4.03098,69.0475,1.00921,0.274251,0.265974,0.332401,0.19673,2,195,1195
3.95367,68.3478,0.989373,0.287115,0.276157,0.351456,0.199844,2,196,1196
3.94684,67.2863,0.954126,0.275099,0.277334,0.276164,0.197336,2,197,1197
4.06538,69.1464,0.995127,0.268425,0.281489,0.319134,0.205071,2,198,1198
4.029,69.0646,0.986332,0.320424,0.279346,0.261495,0.201042,2,199,1199
4.06719,69.9819,1.0018,0.329974,0.261632,0.253208,0.20123,2,200,1200
4.08006,70.1077,1.05427,0.315568,0.268944,0.346019,0.203099,2,201,1201
4.04985,68.4115,1.04902,0.314706,0.274,0.317204,0.206475,2,202,1202
4.02509,69.109,0.987686,0.325225,0.291482,0.34686,0.194253,2,203,1203
4.04444,69.6024,0.978627,0.333319,0.290055,0.364768,0.195427,2,204,1204
4.03513,69.056,1.00505,0.325695,0.293702,0.328483,0.195729,2,205,1205
4.04915,67.1343,0.997621,0.301042,0.26640200000000003,0.384614,0.208332,2,206,1206
4.14204,70.1501,1.00063,0.306529,0.305064,0.301299,0.191695,2,207,1207
4.15958,69.8668,0.995728,0.290806,0.277988,0.316441,0.194991,2,208,1208
4.22361,70.7638,1.02482,0.304459,0.258348,0.342831,0.193866,2,209,1209
4.25551,71.6428,1.03695,0.297106,0.257988,0.370606,0.195144,2,210,1210
3.93465,68.8911,0.965508,0.291963,0.269228,0.306513,0.199378,2,211,1211
3.907,69.8975,0.951425,0.336141,0.236029,0.316492,0.199101,2,212,1212
3.86597,71.4893,0.981311,0.34508,0.233836,0.305663,0.201777,2,213,1213
3.92046,69.1371,1.01386,0.287548,0.283566,0.332928,0.197651,2,214,1214
3.96466,72.0098,1.01385,0.296128,0.282943,0.372589,0.201204,2,215,1215
3.93116,71.5404,0.990256,0.297155,0.281077,0.383832,0.198517,2,216,1216
3.83722,70.9449,1.07601,0.294562,0.248551,0.265166,0.191305,2,217,1217
3.80792,70.9197,1.02553,0.328899,0.218795,0.268184,0.205999,2,218,1218
3.73617,72.069,1.01684,0.312601,0.246858,0.310186,0.194009,2,219,1219
3.98765,67.4839,0.997391,0.300161,0.31992,0.270997,0.199478,2,220,1220
3.95619,67.9863,0.99772400000000006,0.298512,0.314611,0.260215,0.201658,2,221,1221
4.04457,69.3971,1.00191,0.280375,0.244532,0.374601,0.20183,2,222,1222
4.02366,69.1012,1.02389,0.265628,0.269574,0.307101,0.197482,2,223,1223
3.94675,67.8444,1.0178,0.302808,0.237131,0.315246,0.200803,2,224,1224
