TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.9893,71.0596,0.97915,0.301953,0.279455,0.35486,0.192302,1,864,864
3.95374,69.5853,1.01913,0.306094,0.280059,0.326507,0.19475,1,865,865
3.89692,66.6138,1.03244,0.305957,0.249472,0.29039,0.193185,1,866,866
3.90182,66.575,1.03399,0.296911,0.24885,0.318738,0.192818,1,867,867
3.93646,67.7887,1.02358,0.288513,0.244507,0.287485,0.191372,1,868,868
3.92407,67.769,1.02293,0.302639,0.249119,0.336726,0.193354,1,869,869
3.91072,64.8595,1.05146,0.324829,0.24937,0.289361,0.195335,1,870,870
3.82889,68.0339,0.950127,0.290436,0.255867,0.295648,0.192305,1,871,871
3.94227,69.0159,0.988113,0.312363,0.270233,0.325744,0.19758,1,872,872
3.92395,69.6998,1.00526,0.284306,0.264104,0.327229,0.192589,1,873,873
4.05828,71.0766,1.00545,0.289269,0.257473,0.301167,0.193613,1,874,874
4.10777,71.7233,1.01449,0.291243,0.263111,0.357622,0.192012,1,875,875
4.10086,72.9084,0.970713,0.272791,0.271767,0.327019,0.190077,1,876,876
4.0323,72.1395,0.961344,0.26283,0.274237,0.34834,0.190629,1,877,877
4.12742,72.3643,0.962051,0.274407,0.276479,0.312933,0.184919,1,878,878
4.01321,69.6112,1.08023,0.289572,0.307805,0.327402,0.198222,1,879,879
3.98701,71.2935,1.01718,0.309395,0.269877,0.279977,0.190083,1,880,880
3.98057,71.4578,1.04493,0.305324,0.265697,0.311335,0.191268,1,881,881
3.92085,69.7958,0.985769,0.355763,0.265099,0.335031,0.195244,1,882,882
3.89453,70.1453,1.00737,0.361703,0.277142,0.32456,0.19577,1,883,883
3.88335,70.7869,0.954316,0.326886,0.331143,0.303474,0.190195,1,884,884
3.88622,70.8954,0.956667,0.3012,0.280958,0.318448,0.196149,1,885,885
3.86313,70.4063,0.962295,0.285412,0.284966,0.310083,0.193649,1,886,886
3.90985,68.4669,1.02118,0.293645,0.263906,0.295868,0.189698,1,887,887
3.88792,70.0273,1.0164,0.3098,0.259942,0.29743000000000003,0.19557,1,888,888
3.93714,69.7132,0.993182,0.317173,0.258755,0.327941,0.195328,1,889,889
3.86374,67.5697,0.944716,0.321966,0.247735,0.343401,0.191348,1,890,890
3.90794,72.9233,0.9794,0.355535,0.266171,0.315656,0.195532,1,891,891
4.17251,72.4825,1.00596,0.282139,0.267857,0.323011,0.191539,1,892,892
4.10818,70.1962,0.987318,0.289797,0.240459,0.314146,0.196356,1,893,893
4.12349,70.2842,0.998826,0.270581,0.24121,0.322992,0.196269,1,894,894
4.05596,72.1774,1.00972,0.283125,0.278837,0.307445,0.200098,1,895,895
4.09032,70.3663,0.986005,0.304066,0.258884,0.350341,0.192726,1,896,896
4.07058,70.5045,1.02968,0.304869,0.223651,0.314497,0.19109,1,897,897
4.0341,71.1371,0.966316,0.277485,0.268251,0.342097,0.197265,1,898,898
4.14611,72.9044,1.02799,0.290698,0.274335,0.334464,0.193272,1,899,899
4.13639,70.8918,1.01988,0.290786,0.289625,0.360651,0.19565,1,900,900
4.09668,69.5935,1.01555,0.277535,0.27404,0.337578,0.191399,1,901,901
4.06671,69.7922,1.02294,0.283155,0.270938,0.333276,0.191576,1,902,902
4.05261,70.41,1.01287,0.297342,0.265275,0.336462,0.191657,1,903,903
3.68757,72.9564,0.994566,0.311113,0.26413,0.323764,0.191996,1,904,904
3.68402,73.367,0.985151,0.308801,0.271526,0.332484,0.191192,1,905,905
3.76256,73.4781,0.978331,0.292998,0.296368,0.367347,0.192243,1,906,906
3.79979,70.3151,1.00952,0.30242,0.261139,0.298352,0.191489,1,907,907
3.8281,70.0248,1.01148,0.303494,0.270716,0.343038,0.188322,1,908,908
3.81692,70.318,1.02943,0.2974,0.28955,0.343157,0.189656,1,909,909
3.84013,71.0482,0.995453,0.298878,0.322956,0.360129,0.192704,1,910,910
3.99999,72.382,0.971971,0.323193,0.258369,0.324332,0.191915,1,911,911
3.91108,70.8754,0.915033,0.32659,0.263964,0.322641,0.191949,1,912,912
3.92227,73.3766,1.01244,0.304405,0.269616,0.325905,0.194795,1,913,913
3.83742,71.7789,1.00284,0.332412,0.278402,0.372809,0.194795,1,914,914
3.88979,73.237,1.01635,0.323857,0.286905,0.360076,0.194582,1,915,915
3.87062,73.1828,1.03303,0.310893,0.269879,0.332863,0.189347,1,916,916
3.88713,71.162,0.990591,0.312744,0.280162,0.366174,0.188476,1,917,917
3.95983,70.8858,1.0559,0.298553,0.297361,0.314875,0.189564,1,918,918
3.81646,69.4159,0.998416,0.337776,0.266783,0.347381,0.192926,1,919,919
3.80706,69.9781,0.999414,0.316166,0.246945,0.341471,0.185367,1,920,920
3.86021,69.051,0.981073,0.309493,0.260178,0.31673,0.192194,1,921,921
3.74374,69.7055,0.996251,0.331022,0.272422,0.28965,0.189552,1,922,922
3.75058,69.0717,0.976331,0.316063,0.275682,0.378957,0.19335,1,923,923
3.76681,69.9235,0.984173,0.336411,0.288724,0.346901,0.197305,1,924,924
3.73011,70.3018,0.973488,0.327124,0.25441,0.334037,0.195582,1,925,925
3.75104,71.5865,0.932947,0.325232,0.267204,0.340536,0.195296,1,926,926
3.76537,72.3769,0.976313,0.348691,0.272672,0.307619,0.194565,1,927,927
3.80613,71.9516,0.952417,0.339711,0.288313,0.292331,0.19666,1,928,928
3.80249,71.5567,0.975445,0.317615,0.288721,0.299427,0.19314,1,929,929
3.95576,70.1094,1.03463,0.330054,0.268217,0.301744,0.193653,1,930,930
3.96412,69.5571,0.994514,0.31094,0.265125,0.281319,0.192001,1,931,931
3.95996,72.0693,1.05351,0.313729,0.251678,0.285494,0.192219,1,932,932
3.83526,72.9177,1.01744,0.339256,0.259796,0.347507,0.19321,1,933,933
3.81542,72.5741,1.01718,0.34573,0.271185,0.361364,0.193763,1,934,934
3.84893,72.4676,0.969682,0.342271,0.268314,0.341041,0.195665,1,935,935
3.8799,74.6961,0.971617,0.295359,0.274357,0.31853,0.18738,1,936,936
3.66779,73.1606,0.999942,0.323032,0.320661,0.357199,0.195196,1,937,937
3.76756,70.7719,1.03546,0.347076,0.277067,0.338559,0.190145,1,938,938
3.64212,69.4369,0.961837,0.319857,0.26476,0.341712,0.196963,1,939,939
3.77059,71.2154,1.0674,0.355643,0.253614,0.331748,0.190267,1,940,940
3.93301,67.6492,1.01877,0.280403,0.291336,0.347638,0.197493,1,941,941
3.90996,67.2135,1.01036,0.275369,0.275424,0.395805,0.187331,1,942,942
3.90986,67.4729,1.00061,0.276999,0.262478,0.350758,0.1927,1,943,943
3.966,68.4183,0.974097,0.280407,0.256383,0.332551,0.192239,1,944,944
3.90041,66.7208,0.961214,0.285099,0.260669,0.330339,0.190963,1,945,945
3.99649,71.2755,0.997348,0.293239,0.274747,0.377414,0.193826,1,946,946
3.99016,70.2618,0.947395,0.310537,0.26258,0.341847,0.190619,1,947,947
3.90791,69.3333,0.924221,0.300671,0.269147,0.347306,0.194926,1,948,948
3.96364,68.7739,0.9531,0.306163,0.265711,0.351067,0.194061,1,949,949
4.01535,68.9666,0.96794500000000006,0.286768,0.273259,0.366779,0.195161,1,950,950
4.03533,68.7458,0.965988,0.278964,0.290054,0.365117,0.190062,1,951,951
4.10303,74.0812,1.08917,0.303365,0.232328,0.388894,0.187655,1,952,952
4.05648,69.7218,0.971481,0.287005,0.285985,0.33746,0.188355,1,953,953
3.93128,68.6676,1.04491,0.302927,0.258747,0.288244,0.199053,1,954,954
4.03598,69.2727,0.94767,0.303919,0.263332,0.375584,0.19333,1,955,955
3.94503,68.0099,0.917366,0.311808,0.254856,0.440373,0.195502,1,956,956
3.86314,69.6774,1.04667,0.281419,0.251887,0.298791,0.183574,1,957,957
3.8385,69.8087,1.02162,0.275595,0.285607,0.366585,0.193543,1,958,958
3.88094,69.9699,1.0326,0.274503,0.288079,0.300711,0.191226,1,959,959
3.79214,69.879,0.993471,0.258802,0.284648,0.330084,0.195878,1,960,960
3.8828,69.0614,1.00316,0.253459,0.263759,0.355867,0.192332,1,961,961
3.955,68.5957,1.04926,0.272058,0.275852,0.326047,0.190965,1,962,962
4.03995,69.5602,1.10021,0.289938,0.259004,0.355734,0.193567,1,963,963
4.06833,68.2857,0.972235,0.366267,0.284429,0.278307,0.193332,1,964,964
4.04534,70.6986,1.05673,0.336608,0.300598,0.322092,0.195687,1,965,965
4.04517,70.4315,1.00644,0.338569,0.275178,0.326335,0.192218,1,966,966
4.02933,68.7943,1.02711,0.328415,0.281658,0.321038,0.19266,1,967,967
4.01493,66.5345,1.00227,0.303672,0.264785,0.315389,0.187922,1,968,968
4.08205,67.5808,1.04078,0.299423,0.268812,0.342087,0.203516,1,969,969
4.0513,69.362,1.00457,0.367713,0.241184,0.377813,0.181938,1,970,970
4.0194,67.7749,1.01835,0.327696,0.264945,0.324963,0.201287,1,971,971
3.92608,69.337,0.982621,0.349054,0.234533,0.291978,0.190238,1,972,972
3.97878,72.3556,1.04804,0.303056,0.309128,0.341275,0.192787,1,973,973
3.97368,72.3001,1.03946,0.338053,0.296516,0.326833,0.188502,1,974,974
3.93811,73.4818,1.02714,0.32058,0.283334,0.328329,0.19002,1,975,975
3.91691,73.972,1.0416,0.324886,0.280873,0.371068,0.19805,1,976,976
3.92051,68.4016,1.01849,0.330562,0.284355,0.310551,0.190558,1,977,977
3.92578,68.1118,0.996011,0.328706,0.304745,0.320114,0.188065,1,978,978
3.94307,72.6498,0.980017,0.286573,0.286081,0.32983,0.194482,1,979,979
3.96913,72.6281,1.01706,0.282716,0.314769,0.303218,0.190673,1,980,980
3.93599,73.0137,1.00925,0.311014,0.263003,0.292245,0.198251,1,981,981
3.96414,72.3549,1.01249,0.307334,0.275393,0.354498,0.197068,1,982,982
3.8861,70.1072,0.996151,0.301982,0.278137,0.317128,0.189334,1,983,983
3.92699,72.3948,1.033,0.309532,0.287043,0.320404,0.189947,1,984,984
3.94373,70.3675,1.02471,0.304264,0.289447,0.331961,0.191144,1,985,985
4.00953,69.3465,1.02394,0.297682,0.27247,0.428781,0.194653,1,986,986
3.90766,69.4374,0.999004,0.297676,0.274414,0.355837,0.187216,1,987,987
3.97275,68.2381,1.01361,0.321157,0.27227,0.320573,0.195291,1,988,988
4.01251,69.2081,0.975048,0.330605,0.287292,0.29058,0.193147,1,989,989
4.03069,69.4774,0.97944,0.34076,0.26606,0.30135,0.183698,1,990,990
4.069,68.3317,0.962035,0.345027,0.288688,0.311529,0.193721,1,991,991
4.09533,68.2955,0.952702,0.339758,0.273042,0.314938,0.19479,1,992,992
4.17622,69.7681,1.0314,0.314451,0.297846,0.310042,0.185873,1,993,993
4.15567,70.1346,0.956128,0.31826,0.273496,0.323253,0.188975,1,994,994
4.23506,70.4209,0.971233,0.329092,0.274647,0.356572,0.193764,1,995,995
4.05004,70.2765,1.03182,0.319232,0.275745,0.322007,0.195862,1,996,996
4.11525,70.2569,0.993259,0.301131,0.270179,0.388075,0.191448,1,997,997
4.18559,71.1844,0.984792,0.305871,0.270223,0.28945,0.19675,1,998,998
4.09817,70.2851,1.02178,0.304313,0.262837,0.3695,0.187633,1,999,999
3.94932,69.7889,1.0076,0.301165,0.26957,0.283332,0.202704,1,1000,1000
4.09984,68.7877,0.995008,0.296827,0.286338,0.383643,0.192795,2,1,1001
4.0939,68.4757,0.950764,0.312704,0.289099,0.34237,0.190964,2,2,1002
3.94535,70.2752,1.00567,0.289864,0.284126,0.337773,0.190366,2,3,1003
3.91711,68.8557,1.03958,0.29916,0.256542,0.37286,0.192692,2,4,1004
4.03585,70.1452,1.01476,0.315618,0.246062,0.321085,0.193794,2,5,1005
3.95147,71.5582,0.978152,0.300772,0.30156,0.30346,0.19804,2,6,1006
3.969,70.2349,0.975582,0.307187,0.284853,0.312809,0.198396,2,7,1007
3.94445,70.3922,0.999463,0.299809,0.25362,0.317678,0.193043,2,8,1008
3.91371,68.453,1.00077,0.30612,0.263085,0.312444,0.18997,2,9,1009
4.11241,64.8906,0.956123,0.308502,0.299269,0.348032,0.193441,2,10,1010
4.11986,68.7362,1.04235,0.291258,0.269347,0.384035,0.18574,2,11,1011
4.14826,71.0926,1.02628,0.32109,0.295652,0.326854,0.195533,2,12,1012
4.09697,70.5604,1.04906,0.315941,0.288514,0.316467,0.191736,2,13,1013
3.9261,70.1658,0.992381,0.316321,0.259648,0.347242,0.191368,2,14,1014
3.81375,71.0329,0.990046,0.301896,0.280959,0.318128,0.197178,2,15,1015
3.89754,70.9816,1.01015,0.273577,0.235214,0.331382,0.195839,2,16,1016
3.88823,72.7628,0.96864,0.283081,0.240929,0.29592,0.19281,2,17,1017
3.83768,74.0551,0.981189,0.310274,0.277337,0.3364,0.189651,2,18,1018
3.85441,72.7675,0.979922,0.34016,0.262228,0.300401,0.19506,2,19,1019
3.86187,72.6254,0.966765,0.339225,0.271257,0.325152,0.196301,2,20,1020
3.79707,70.6137,1.0209,0.308792,0.276868,0.324819,0.187761,2,21,1021
3.77638,71.8322,0.945987,0.324758,0.280607,0.328197,0.200444,2,22,1022
3.82474,73.46,1.00462,0.339253,0.267361,0.341057,0.187595,2,23,1023
3.83431,72.5636,1.01045,0.320013,0.265567,0.351707,0.18876,2,24,1024
3.82135,72.4158,1.00539,0.295098,0.273177,0.358216,0.189624,2,25,1025
3.82579,71.7118,0.99299,0.28626,0.284005,0.308271,0.19113,2,26,1026
3.86134,71.4588,0.983775,0.294842,0.289127,0.317839,0.192073,2,27,1027
3.84911,71.5243,1.00893,0.295926,0.27705,0.352461,0.193484,2,28,1028
3.92345,70.3279,0.996992,0.301834,0.288969,0.321962,0.194741,2,29,1029
3.88583,69.235,0.950549,0.309523,0.33143,0.303641,0.188876,2,30,1030
3.84289,71.5689,0.94884,0.294775,0.278207,0.349503,0.19891,2,31,1031
3.84769,71.3682,1.02591,0.286284,0.290998,0.327159,0.186418,2,32,1032
3.83711,71.5363,1.00685,0.284895,0.289921,0.362967,0.18927,2,33,1033
3.68455,74.3434,0.992893,0.322698,0.270393,0.358783,0.193398,2,34,1034
3.86857,72.5243,1.01454,0.320256,0.273809,0.336647,0.195075,2,35,1035
3.98591,69.4345,0.955645,0.290588,0.264705,0.355385,0.19784,2,36,1036
4.03755,70.3865,1.00055,0.301739,0.287873,0.321071,0.193005,2,37,1037
4.01469,71.1853,1.01585,0.28782,0.289548,0.316979,0.19979,2,38,1038
3.94201,68.8253,1.02327,0.317183,0.283643,0.34857,0.194962,2,39,1039
4.04433,70.1886,0.956456,0.292039,0.266108,0.326438,0.189996,2,40,1040
4.07851,71.2587,0.978253,0.292118,0.306861,0.32433,0.196276,2,41,1041
4.10042,71.2163,0.988478,0.337031,0.268802,0.356612,0.191079,2,42,1042
4.14288,69.3859,0.978294,0.291942,0.260244,0.357945,0.199727,2,43,1043
4.20481,69.7358,0.974716,0.291956,0.252343,0.355525,0.200482,2,44,1044
4.22608,68.107,0.98504,0.324828,0.260964,0.335567,0.183805,2,45,1045
4.24891,69.1925,1.04115,0.318406,0.275435,0.371032,0.193512,2,46,1046
4.25471,67.6286,0.999235,0.316798,0.249395,0.360109,0.198086,2,47,1047
4.31665,69.2236,0.971445,0.31673,0.275058,0.305441,0.193084,2,48,1048
4.25497,70.9601,0.97736,0.319698,0.264682,0.329112,0.195824,2,49,1049
4.14312,73.5173,0.960184,0.30756,0.290164,0.308948,0.189534,2,50,1050
4.13381,72.8291,0.984867,0.2972,0.276622,0.354006,0.189504,2,51,1051
4.16213,71.187,0.981276,0.328169,0.286611,0.354959,0.193707,2,52,1052
4.04785,68.6041,0.958004,0.28498,0.267767,0.371409,0.189877,2,53,1053
4.06493,70.2176,0.994175,0.27349,0.270977,0.339172,0.19229,2,54,1054
4.05498,70.6365,0.976326,0.282526,0.249658,0.334273,0.19343,2,55,1055
4.20806,68.7503,0.978951,0.279242,0.256885,0.329865,0.195768,2,56,1056
4.08445,71.9216,0.981079,0.283847,0.252782,0.351192,0.190047,2,57,1057
3.90552,70.615,1.04138,0.277494,0.285296,0.309899,0.189834,2,58,1058
3.9631,70.3519,1.02388,0.306334,0.255876,0.359143,0.19448,2,59,1059
3.94984,70.0038,1.03117,0.313047,0.278657,0.368002,0.192085,2,60,1060
3.8964,70.8874,0.934652,0.323156,0.281425,0.27022,0.192179,2,61,1061
3.91853,69.0215,1.0172,0.325999,0.256005,0.29117,0.192456,2,62,1062
4.0421,70.5302,0.970773,0.302544,0.311134,0.297232,0.195712,2,63,1063
3.96852,68.8548,0.961468,0.29999,0.266407,0.36494,0.197435,2,64,1064
4.05381,72.2531,1.03688,0.327323,0.288194,0.286452,0.188535,2,65,1065
4.0407,72.479,1.00799,0.285918,0.269028,0.375425,0.193954,2,66,1066
4.03883,73.0874,1.01258,0.302317,0.260934,0.329633,0.195118,2,67,1067
4.00718,69.7777,0.985902,0.286434,0.272777,0.314262,0.198437,2,68,1068
4.10517,70.8635,1.04139,0.297673,0.270537,0.33825,0.198226,2,69,1069
4.02353,71.0247,1.08726,0.311961,0.262807,0.351363,0.195555,2,70,1070
3.97415,70.548,1.04251,0.310805,0.274096,0.361117,0.185142,2,71,1071
3.91757,71.9292,1.02002,0.331151,0.299434,0.292996,0.202074,2,72,1072
3.86259,70.8591,1.01225,0.321406,0.283986,0.348398,0.184897,2,73,1073
4.01762,68.8223,1.06431,0.304141,0.263737,0.306556,0.192137,2,74,1074
4.14831,68.3549,1.0133,0.347244,0.271178,0.331374,0.189154,2,75,1075
4.13819,70.386,0.975335,0.294354,0.274472,0.335541,0.197023,2,76,1076
4.16659,71.4007,0.984707,0.316673,0.29658,0.325127,0.192506,2,77,1077
4.05729,71.6847,0.985461,0.341659,0.268357,0.366308,0.201318,2,78,1078
3.96378,67.1904,1.00515,0.297331,0.275479,0.333199,0.188477,2,79,1079
3.72576,70.5488,0.982496,0.31802,0.288387,0.35104,0.190466,2,80,1080
3.82099,71.1851,1.0218,0.333995,0.272794,0.361199,0.192755,2,81,1081
3.94184,73.6044,1.01431,0.337287,0.267858,0.336893,0.189719,2,82,1082
3.95997,71.7158,1.01072,0.327082,0.249914,0.328145,0.187709,2,83,1083
4.07995,70.568,0.978406,0.290335,0.297644,0.380098,0.200614,2,84,1084
4.1835,70.3961,1.07439,0.300362,0.251273,0.355289,0.187736,2,85,1085
3.94343,68.0653,0.941546,0.29475,0.287728,0.381318,0.188978,2,86,1086
3.95737,70.1803,0.953752,0.274875,0.275054,0.326843,0.197816,2,87,1087
4.04052,69.5872,1.01116,0.272489,0.273869,0.359715,0.183804,2,88,1088
4.10674,70.6843,1.05241,0.278494,0.265233,0.389961,0.187949,2,89,1089
4.05359,70.339,1.11621,0.289711,0.287129,0.303693,0.198535,2,90,1090
4.11409,72.0711,1.11367,0.320499,0.260734,0.368171,0.191691,2,91,1091
4.07655,69.6435,0.989189,0.329223,0.275983,0.341484,0.19036,2,92,1092
4.15445,72.5603,1.05838,0.327202,0.272422,0.372296,0.196833,2,93,1093
4.16438,71.4186,1.02843,0.302544,0.26248,0.346373,0.198323,2,94,1094
4.04822,72.9298,0.973749,0.299646,0.269413,0.320232,0.193958,2,95,1095
4.00769,70.166,1.01311,0.30161,0.259045,0.32442,0.192489,2,96,1096
3.96512,70.2895,1.00198,0.308879,0.267524,0.364334,0.193364,2,97,1097
3.93279,70.2044,1.01853,0.317216,0.257399,0.361129,0.192797,2,98,1098
3.90111,69.6381,1.00095,0.274768,0.272107,0.457091,0.194209,2,99,1099
3.8654,69.2688,1.00489,0.293132,0.25248,0.418734,0.195565,2,100,1100
3.77708,72.9697,1.01694,0.288019,0.293747,0.313706,0.193094,2,101,1101
3.75224,71.0049,1.01553,0.302792,0.254104,0.357157,0.191347,2,102,1102
3.7815,67.0379,0.995173,0.31104,0.287774,0.33159,0.186522,2,103,1103
3.8481900000000002,69.3378,1.01643,0.327646,0.256194,0.333614,0.196512,2,104,1104
3.83694,73.083,0.996893,0.322173,0.296611,0.321778,0.190139,2,105,1105
3.76944,69.8823,0.996882,0.341771,0.262474,0.281754,0.196502,2,106,1106
3.77095,71.4191,1.01505,0.319325,0.284483,0.322208,0.192289,2,107,1107
3.84426,72.8567,1.03165,0.315473,0.278701,0.387599,0.190241,2,108,1108
3.95827,71.338,0.979137,0.304666,0.303612,0.336973,0.194952,2,109,1109
3.9859,71.1057,0.997987,0.314933,0.282532,0.351378,0.190301,2,110,1110
3.99626,72.7044,1.02541,0.333816,0.28225,0.316488,0.194568,2,111,1111
3.87376,70.5415,1.02202,0.325223,0.308353,0.296217,0.193214,2,112,1112
3.963,71.5816,1.03343,0.302594,0.29262,0.286725,0.200573,2,113,1113
4.03076,71.4872,0.984784,0.31706,0.259501,0.346889,0.186377,2,114,1114
4.07761,70.0295,1.01575,0.329011,0.272057,0.291545,0.197693,2,115,1115
4.30436,72.5065,1.02114,0.28548,0.267167,0.315018,0.199312,2,116,1116
4.03404,71.5591,0.992089,0.298992,0.282443,0.29406,0.198698,2,117,1117
4.06426,71.9809,1.0214,0.280455,0.238545,0.315923,0.191507,2,118,1118
4.08841,71.6403,1.05149,0.287609,0.263499,0.329613,0.191946,2,119,1119
4.01698,67.8902,0.997129,0.262905,0.253474,0.2891,0.198927,2,120,1120
3.96536,67.4642,0.989648,0.263865,0.260723,0.353529,0.192701,2,121,1121
4.03739,68.9559,0.959199,0.26999,0.260627,0.32587,0.189367,2,122,1122
4.09342,71.0293,1.0358,0.277438,0.257843,0.346709,0.196581,2,123,1123
4.24323,66.9426,0.971261,0.312309,0.312421,0.290646,0.197903,2,124,1124
4.13032,71.0219,1.02102,0.313411,0.246732,0.298261,0.191955,2,125,1125
4.1602,71.7423,1.00659,0.30994,0.273087,0.315887,0.19854,2,126,1126
4.08087,72.0275,1.0209,0.288687,0.278429,0.300945,0.190301,2,127,1127
4.03451,71.7705,1.02741,0.285679,0.29295,0.375189,0.191705,2,128,1128
3.92437,70.4736,1.01293,0.313002,0.293345,0.298536,0.193507,2,129,1129
3.96002,68.1421,1.00059,0.312291,0.270869,0.29553,0.189135,2,130,1130
3.97494,68.2109,1.02473,0.308824,0.268359,0.332935,0.196465,2,131,1131
4.01442,70.1118,0.997477,0.293008,0.268535,0.303448,0.192042,2,132,1132
3.93689,71.0346,0.971439,0.301208,0.266469,0.325752,0.192615,2,133,1133
3.96763,72.5199,1.05308,0.301617,0.284646,0.35298,0.200508,2,134,1134
3.92488,72.2489,0.968495,0.29481,0.286243,0.308821,0.191637,2,135,1135
3.97306,73.3058,1.02011,0.298619,0.295455,0.355385,0.191704,2,136,1136
4.00138,70.3455,1.01945,0.29874,0.283692,0.280743,0.19529,2,137,1137
4.01981,74.4092,1.05884,0.331979,0.303844,0.339129,0.193336,2,138,1138
3.95769,69.9269,0.983351,0.322123,0.299758,0.289474,0.194197,2,139,1139
4.216,70.7469,0.986925,0.290348,0.283121,0.330675,0.194365,2,140,1140
4.20408,69.4834,0.959958,0.298883,0.271735,0.342929,0.18654,2,141,1141
4.18727,72.0149,0.990928,0.298306,0.259598,0.356589,0.198978,2,142,1142
4.20224,68.4145,0.968386,0.330911,0.273481,0.323594,0.194938,2,143,1143
4.28108,67.5558,0.992277,0.351472,0.26316,0.317704,0.195635,2,144,1144
4.16708,70.4173,0.993663,0.304661,0.259134,0.301851,0.193979,2,145,1145
4.21587,70.6905,0.999645,0.297379,0.256463,0.300473,0.194573,2,146,1146
4.12309,71.0315,0.990558,0.331068,0.249028,0.322983,0.192547,2,147,1147
4.03961,70.0746,0.980732,0.321114,0.293068,0.396024,0.191333,2,148,1148
4.05565,70.8687,1.00503,0.316827,0.286226,0.322616,0.190672,2,149,1149
4.0808,68.7623,1.03638,0.299887,0.24216,0.380577,0.19171,2,150,1150
4.11601,70.2997,1.05981,0.297463,0.260401,0.36652,0.194045,2,151,1151
4.16698,71.4882,1.07708,0.292019,0.248601,0.351538,0.193855,2,152,1152
4.00489,69.3659,1.00729,0.326773,0.262144,0.320885,0.190123,2,153,1153
4.03316,69.13,1.03133,0.326455,0.311551,0.312967,0.191939,2,154,1154
4.00872,68.9795,0.966087,0.315762,0.306666,0.366132,0.189596,2,155,1155
3.96539,67.4836,0.970905,0.327149,0.314247,0.340454,0.195712,2,156,1156
3.98771,69.0955,1.01228,0.354026,0.298957,0.31866,0.193344,2,157,1157
3.96462,67.8292,0.97941,0.350917,0.294796,0.319026,0.191742,2,158,1158
3.70878,72.9235,1.02262,0.320914,0.302267,0.358329,0.195462,2,159,1159
3.82284,70.6309,0.94645,0.317435,0.28569,0.30236,0.192559,2,160,1160
3.76379,69.1211,0.93476,0.313444,0.307368,0.367179,0.187689,2,161,1161
3.84798,68.6191,0.989733,0.290362,0.278967,0.33475,0.18915,2,162,1162
3.86282,69.7728,0.97583,0.269711,0.301373,0.301138,0.194294,2,163,1163
3.88918,70.4569,0.998476,0.33486900000000003,0.269132,0.377234,0.192268,2,164,1164
3.86982,70.2746,0.986689,0.315813,0.272601,0.358533,0.193685,2,165,1165
3.82448,69.771,1.01587,0.291173,0.27450600000000003,0.344357,0.186454,2,166,1166
3.7421,71.6159,0.990411,0.301514,0.267112,0.330899,0.198157,2,167,1167
3.77651,73.0484,1.0349,0.28604,0.26035,0.302033,0.194453,2,168,1168
3.88072,71.4412,1.04373,0.285405,0.28338,0.33892099999999997,0.19304,2,169,1169
3.91919,71.137200000000007,0.94068,0.287832,0.250058,0.343318,0.196187,2,170,1170
3.98827,72.046,0.977902,0.308869,0.270626,0.338862,0.190172,2,171,1171
3.89223,74.4112,1.03795,0.304998,0.235867,0.333657,0.194463,2,172,1172
3.89702,68.9938,1.01764,0.270333,0.275826,0.328366,0.196277,2,173,1173
3.99417,70.714,1.03099,0.299854,0.253553,0.33742,0.190014,2,174,1174
4.02558,70.7417,0.995665,0.290354,0.289584,0.289571,0.19714,2,175,1175
4.03005,71.0491,1.03056,0.304922,0.276212,0.325,0.193694,2,176,1176
4.02255,72.7313,1.06273,0.296396,0.237357,0.322777,0.191489,2,177,1177
3.93173,70.3655,1.04143,0.296756,0.270805,0.34369,0.19393,2,178,1178
3.89607,69.3098,0.970302,0.30276,0.250686,0.308915,0.194995,2,179,1179
3.95442,71.7795,1.02151,0.262419,0.259684,0.308299,0.190317,2,180,1180
3.98042,66.7538,0.960656,0.31367,0.24601,0.304045,0.18952,2,181,1181
3.94039,71.1528,1.05845,0.289443,0.266426,0.339369,0.19013,2,182,1182
3.89593,71.2569,0.998987,0.299062,0.273616,0.332689,0.204814,2,183,1183
3.94099,72.6364,1.02954,0.278976,0.278321,0.284099,0.185423,2,184,1184
4.07504,70.9667,0.9969,0.285998,0.288051,0.32689,0.196925,2,185,1185
4.04994,72.152,1.02949,0.289299,0.266219,0.29909,0.186599,2,186,1186
3.68339,68.7501,0.960604,0.339238,0.296837,0.342134,0.1872,2,187,1187
3.83103,70.3902,0.975729,0.347934,0.239852,0.318981,0.191456,2,188,1188
4.08062,71.5005,1.04932,0.306695,0.283662,0.355139,0.193429,2,189,1189
4.13629,72.9512,1.05065,0.324523,0.301314,0.329059,0.200819,2,190,1190
4.08537,70.8583,0.989361,0.297534,0.285935,0.335559,0.189493,2,191,1191
4.13627,68.1899,0.958688,0.301492,0.261514,0.340197,0.192795,2,192,1192
4.02057,71.5019,1.10042,0.307337,0.278174,0.349223,0.196644,2,193,1193
3.99936,70.536,1.02583,0.276277,0.271682,0.392586,0.191552,2,194,1194
4.03502,70.9967,0.962604,0.318809,0.271155,0.323522,0.192227,2,195,1195
4.03578,70.5263,1.04386,0.307705,0.272886,0.403169,0.193622,2,196,1196
3.96656,69.3324,0.993063,0.300149,0.254297,0.312914,0.194361,2,197,1197
4.02739,71.2336,1.01826,0.297299,0.249609,0.3027,0.19345,2,198,1198
