TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
4.04336,72.3102,0.957028,0.287562,0.272648,0.355968,0.199108,2,126,1126
4.03595,70.8369,1.01359,0.300634,0.281344,0.301174,0.19798,2,127,1127
4.02527,69.6872,0.99076,0.354832,0.255706,0.374859,0.201351,2,128,1128
3.9975,71.6617,1.06709,0.348755,0.268617,0.284174,0.202537,2,129,1129
3.88296,70.7407,1.02415,0.335811,0.262588,0.317772,0.194707,2,130,1130
3.93837,70.5018,0.922936,0.353479,0.2501,0.283175,0.206159,2,131,1131
3.96193,71.177,0.950571,0.353974,0.242379,0.280016,0.20124,2,132,1132
4.08427,71.3881,0.969587,0.345178,0.232924,0.284137,0.199079,2,133,1133
4.05127,71.9066,1.05477,0.349707,0.256916,0.297626,0.200495,2,134,1134
3.91155,69.295,0.975632,0.300409,0.295098,0.304303,0.20011,2,135,1135
3.98934,69.8134,1.03879,0.307576,0.298885,0.31231,0.195896,2,136,1136
4.07054,71.0636,1.02223,0.309075,0.275396,0.302816,0.200576,2,137,1137
4.01052,70.3309,0.998086,0.297007,0.265497,0.32712,0.197549,2,138,1138
4.02306,68.919,1.02219,0.277149,0.261253,0.282139,0.202722,2,139,1139
4.09639,72.0836,1.0983,0.28111,0.283147,0.370012,0.202368,2,140,1140
4.04778,70.313,0.950814,0.285914,0.288873,0.330386,0.196278,2,141,1141
3.93542,69.2119,0.959832,0.280007,0.320726,0.310717,0.204098,2,142,1142
4.0615,69.7518,1.00142,0.264708,0.288493,0.326051,0.195355,2,143,1143
4.06158,68.4865,0.98545,0.299948,0.303294,0.321645,0.202321,2,144,1144
4.05287,68.8369,0.97776,0.29351,0.307624,0.337546,0.198203,2,145,1145
4.10634,67.6003,0.981119,0.285147,0.260409,0.291169,0.203311,2,146,1146
4.0524,67.2428,1.0053,0.32463,0.257048,0.321818,0.192746,2,147,1147
3.98719,67.5252,0.989917,0.33593,0.268031,0.353176,0.20172,2,148,1148
4.00207,71.4149,0.981908,0.302529,0.229415,0.303109,0.200807,2,149,1149
4.03729,69.4835,0.941887,0.307431,0.276392,0.31281,0.198404,2,150,1150
4.04433,71.1706,0.95387,0.304383,0.274782,0.306381,0.198076,2,151,1151
3.92144,69.6355,1.05931,0.317627,0.271017,0.321466,0.198169,2,152,1152
3.93781,67.5385,1.03452,0.295594,0.279381,0.338285,0.196412,2,153,1153
4.00595,68.2891,0.962255,0.306563,0.276748,0.347732,0.197829,2,154,1154
4.00596,67.7563,0.95412,0.326124,0.268984,0.345532,0.202168,2,155,1155
4.06445,70.2716,0.995428,0.282833,0.286241,0.29241,0.195563,2,156,1156
4.10875,68.5985,1.0288,0.294619,0.271729,0.313299,0.198012,2,157,1157
4.07317,68.5895,1.01552,0.293215,0.286381,0.335381,0.19988,2,158,1158
3.99457,68.0446,1.0004,0.312832,0.273265,0.324454,0.197254,2,159,1159
3.91137,69.9947,0.994318,0.294983,0.29193,0.330767,0.198265,2,160,1160
3.89868,68.3829,0.956173,0.305198,0.275899,0.293412,0.201688,2,161,1161
3.72205,69.241,1.00343,0.314186,0.280898,0.350645,0.199205,2,162,1162
3.88613,70.5921,0.953506,0.310813,0.269628,0.286226,0.202165,2,163,1163
3.95604,69.6909,1.00498,0.324842,0.268671,0.314584,0.204414,2,164,1164
3.86961,71.3209,0.996244,0.315772,0.285251,0.291003,0.195614,2,165,1165
3.9665,70.0658,0.996541,0.318184,0.279132,0.340097,0.198605,2,166,1166
4.04258,70.6245,0.977825,0.298586,0.269951,0.305162,0.205174,2,167,1167
4.01237,69.6742,0.953903,0.323057,0.298096,0.300765,0.200011,2,168,1168
4.00423,67.6581,0.988429,0.280479,0.256758,0.322854,0.198407,2,169,1169
4.04568,70.2916,0.990452,0.293024,0.304909,0.26496,0.202778,2,170,1170
4.01595,70.0583,1.0497,0.303834,0.274863,0.294668,0.193751,2,171,1171
3.88155,67.5052,1.01883,0.297196,0.306143,0.37161,0.204341,2,172,1172
3.93004,66.1558,1.07408,0.282675,0.294749,0.300985,0.191507,2,173,1173
3.89838,67.4692,1.07144,0.282734,0.285556,0.288413,0.197374,2,174,1174
4.06199,71.6966,0.935432,0.279856,0.251888,0.291251,0.200201,2,175,1175
4.08491,70.7457,0.929648,0.259184,0.261713,0.355687,0.200224,2,176,1176
4.058,70.9048,0.982456,0.284631,0.244568,0.33414,0.197175,2,177,1177
3.9936,70.8048,1.01076,0.274836,0.239038,0.283575,0.197944,2,178,1178
3.98495,70.5013,1.02281,0.281037,0.249067,0.282257,0.196622,2,179,1179
4.02831,69.7092,0.982235,0.25713,0.298126,0.300915,0.199709,2,180,1180
4.15234,65.6958,1.00134,0.269871,0.296876,0.346182,0.197656,2,181,1181
4.11252,67.4541,0.999406,0.282473,0.295248,0.333647,0.195163,2,182,1182
4.13489,67.1232,1.01463,0.285125,0.278108,0.332105,0.200629,2,183,1183
4.07913,67.0849,0.993956,0.333363,0.285992,0.337423,0.202874,2,184,1184
4.09878,68.1239,1.03716,0.340779,0.271454,0.309345,0.193115,2,185,1185
4.01222,68.5369,0.977707,0.343723,0.266082,0.310107,0.201868,2,186,1186
3.95428,71.1093,1.02974,0.299807,0.254213,0.291998,0.196598,2,187,1187
4.02362,68.5888,1.02923,0.339034,0.236319,0.360156,0.199579,2,188,1188
4.18192,68.4689,0.995124,0.284199,0.263655,0.316239,0.203122,2,189,1189
4.09142,67.9875,0.984524,0.254261,0.285308,0.301418,0.202229,2,190,1190
4.09017,69.8724,1.0060500000000001,0.265511,0.303705,0.305943,0.196626,2,191,1191
4.14097,69.6099,0.983235,0.259673,0.234943,0.330732,0.200003,2,192,1192
4.25179,69.1615,1.04641,0.295794,0.253821,0.356918,0.20356,2,193,1193
4.21453,67.0615,1.00164,0.280855,0.281613,0.296635,0.202277,2,194,1194
4.03616,69.1597,0.996175,0.284725,0.252194,0.286501,0.200107,2,195,1195
4.09611,68.4143,0.995299,0.289523,0.254337,0.331753,0.19581200000000001,2,196,1196
4.12611,68.6064,1.0258100000000001,0.288056,0.236639,0.321373,0.20012,2,197,1197
4.08242,69.5408,1.03288,0.291315,0.248186,0.326553,0.19816,2,198,1198
4.04743,72.7338,1.02829,0.312323,0.292237,0.345462,0.201007,2,199,1199
4.01821,71.3417,0.968395,0.304466,0.263795,0.306513,0.198827,2,200,1200
4.0171,68.2562,0.979318,0.283245,0.2961,0.289517,0.200287,2,201,1201
4.12453,69.0595,1.0196,0.324865,0.265131,0.323675,0.196046,2,202,1202
4.1022,71.1976,1.00392,0.318699,0.244141,0.253998,0.201378,2,203,1203
4.11325,74.1196,0.985769,0.281625,0.273501,0.296616,0.200349,2,204,1204
4.03695,76.7145,1.02446,0.291743,0.296269,0.257147,0.199145,2,205,1205
3.99638,75.8222,0.999285,0.297054,0.301534,0.252313,0.204796,2,206,1206
4.00427,71.3366,0.986431,0.300924,0.25391,0.276903,0.195728,2,207,1207
3.89726,70.8117,0.989385,0.32326,0.257062,0.294174,0.194682,2,208,1208
3.97639,72.6526,0.960722,0.299599,0.300707,0.327213,0.2008,2,209,1209
3.9708,73.3742,1.01289,0.296078,0.241235,0.287301,0.192877,2,210,1210
3.84918,71.6585,1.09431,0.291221,0.283497,0.351617,0.202102,2,211,1211
3.92846,68.8655,1.03666,0.295448,0.272078,0.28591,0.196956,2,212,1212
4.01365,66.8785,1.07309,0.327175,0.266473,0.33951,0.197565,2,213,1213
4.11778,69.2818,1.0296400000000001,0.309362,0.277882,0.359741,0.198667,2,214,1214
4.06612,68.4949,0.990954,0.299382,0.263977,0.316035,0.200805,2,215,1215
3.90318,67.4177,0.971305,0.275882,0.283976,0.308096,0.199081,2,216,1216
3.9891,68.8057,1.03337,0.280032,0.287483,0.352138,0.196178,2,217,1217
3.99182,66.3389,0.991755,0.262908,0.253242,0.316639,0.202247,2,218,1218
4.08555,67.1612,1.04341,0.261532,0.299771,0.353398,0.203282,2,219,1219
3.99517,68.5435,0.957346,0.29562,0.254202,0.33411,0.203849,2,220,1220
3.97316,69.2988,0.976299,0.28184,0.250955,0.326052,0.196808,2,221,1221
4.04838,68.3119,1.05447,0.302436,0.248278,0.327123,0.199449,2,222,1222
4.10861,67.2705,0.989112,0.317704,0.333399,0.318217,0.197418,2,223,1223
4.06863,68.894,0.988104,0.324496,0.292996,0.330463,0.195142,2,224,1224
4.12933,69.1955,1.06529,0.314557,0.279301,0.352017,0.197804,2,225,1225
4.00559,73.1111,0.952048,0.311406,0.276104,0.355427,0.194555,2,226,1226
3.97819,70.5376,0.930724,0.310371,0.29641,0.405682,0.199457,2,227,1227
3.83737,72.8429,0.994249,0.341272,0.302342,0.340095,0.19821,2,228,1228
3.79306,71.5619,0.981214,0.32345,0.294635,0.312047,0.198782,2,229,1229
3.93541,71.7608,0.964149,0.294826,0.259207,0.316396,0.195011,2,230,1230
3.91099,70.434,0.943494,0.314732,0.295052,0.335633,0.202929,2,231,1231
3.96626,69.3359,0.942323,0.306659,0.306528,0.305955,0.202498,2,232,1232
3.94259,68.9501,0.950987,0.296079,0.294533,0.332493,0.197938,2,233,1233
4.02581,65.913,0.933481,0.276635,0.25587,0.29783,0.201771,2,234,1234
4.00835,67.2636,0.946311,0.268535,0.255338,0.307158,0.197228,2,235,1235
3.978,66.9861,0.996483,0.317579,0.274322,0.313581,0.20004,2,236,1236
4.02942,67.9282,1.01326,0.306514,0.260444,0.325008,0.195384,2,237,1237
4.0560600000000004,68.3963,1.02677,0.295432,0.239822,0.336156,0.199681,2,238,1238
4.06254,68.8355,0.950954,0.288506,0.280647,0.300436,0.195638,2,239,1239
4.13781,68.4844,1.02194,0.263769,0.269742,0.286504,0.197118,2,240,1240
4.09757,67.9808,0.992747,0.253069,0.289279,0.279808,0.196309,2,241,1241
4.09449,70.1931,0.982241,0.298161,0.242072,0.288814,0.200677,2,242,1242
4.03931,69.7737,1.03514,0.32678,0.262821,0.340551,0.196468,2,243,1243
4.07344,74.3886,1.04982,0.278434,0.259755,0.311505,0.202947,2,244,1244
4.04614,70.5183,0.949153,0.284257,0.253616,0.306081,0.20517,2,245,1245
3.85829,69.9413,0.984838,0.312448,0.26224,0.289732,0.203179,2,246,1246
3.92646,68.1926,1.02475,0.294688,0.227066,0.332339,0.195295,2,247,1247
3.91897,69.0674,1.04374,0.300746,0.2445,0.313802,0.20118,2,248,1248
3.892,69.5578,0.992408,0.322875,0.223666,0.315718,0.196932,2,249,1249
3.9874,72.1529,1.05817,0.29868,0.246209,0.30402,0.198991,2,250,1250
3.9159,72.6086,1.01531,0.291058,0.272554,0.326551,0.20016,2,251,1251
3.85667,71.0453,0.995701,0.280114,0.292169,0.295792,0.197294,2,252,1252
3.89771,71.9828,0.996378,0.274901,0.273823,0.256501,0.199862,2,253,1253
3.91462,74.121,1.03983,0.283252,0.287951,0.290968,0.196638,2,254,1254
3.88684,71.6911,0.994873,0.282644,0.286336,0.28164,0.194838,2,255,1255
3.90522,71.0484,0.935549,0.283423,0.254362,0.344167,0.198448,2,256,1256
4.03237,70.2896,0.975648,0.304895,0.279943,0.341985,0.192232,2,257,1257
4.06439,69.7269,0.980649,0.264382,0.28639,0.310476,0.204457,2,258,1258
4.14431,68.9389,0.990876,0.328606,0.25695,0.34399,0.201025,2,259,1259
4.17124,67.4268,0.994597,0.264105,0.279031,0.273565,0.201332,2,260,1260
4.1182,66.5449,0.996457,0.268364,0.283313,0.285375,0.203548,2,261,1261
4.1265,67.0507,1.02588,0.254433,0.278353,0.333654,0.211662,2,262,1262
4.13857,67.9978,1.01193,0.259157,0.277232,0.322958,0.204332,2,263,1263
4.00179,70.4706,0.967855,0.318428,0.260977,0.264065,0.200767,2,264,1264
4.06817,71.0951,0.987838,0.270417,0.259192,0.289655,0.202728,2,265,1265
4.25694,72.5899,0.997006,0.292747,0.267806,0.312255,0.200684,2,266,1266
4.27874,69.5794,1.04503,0.270711,0.258983,0.351322,0.197996,2,267,1267
4.2165,69.069,1.02854,0.288737,0.253392,0.319594,0.201479,2,268,1268
4.2137,71.0763,1.00196,0.289009,0.265209,0.299796,0.197591,2,269,1269
4.21354,70.4231,1.04416,0.260424,0.241555,0.330652,0.197856,2,270,1270
4.20718,68.235,0.987465,0.262382,0.271958,0.285127,0.200867,2,271,1271
4.20047,70.6839,1.00998,0.271743,0.254893,0.293572,0.193255,2,272,1272
4.14318,68.8548,0.969408,0.277757,0.280482,0.237933,0.20351,2,273,1273
4.07123,67.1025,1.01678,0.304497,0.242231,0.306831,0.197045,2,274,1274
4.14594,69.5238,1.0163,0.300906,0.246643,0.296653,0.202014,2,275,1275
4.09462,69.0127,0.98816,0.304603,0.270806,0.279238,0.198963,2,276,1276
4.06683,68.3876,1.00664,0.285214,0.285432,0.312939,0.202232,2,277,1277
4.00756,68.8351,0.959748,0.286867,0.274137,0.312115,0.202405,2,278,1278
3.99713,69.6259,0.972567,0.28585700000000003,0.280765,0.313813,0.197135,2,279,1279
3.96303,69.3687,0.97754,0.308509,0.265643,0.29845,0.202904,2,280,1280
4.04913,67.8593,0.992392,0.29213,0.269724,0.288554,0.201073,2,281,1281
3.86557,68.874,1.01476,0.320146,0.247431,0.347266,0.198195,2,282,1282
3.9069,68.2865,0.941362,0.284858,0.258951,0.318892,0.198688,2,283,1283
4.08963,71.3039,1.01481,0.268245,0.226405,0.299046,0.203771,2,284,1284
4.12223,67.6592,0.989655,0.282425,0.30396,0.342071,0.199984,2,285,1285
4.11966,64.4955,1.0252,0.311209,0.300827,0.304745,0.195492,2,286,1286
4.11053,67.3506,1.03334,0.284921,0.326205,0.334587,0.198576,2,287,1287
4.16802,68.446,0.979699,0.308454,0.237123,0.283179,0.193723,2,288,1288
4.08829,70.3424,1.03449,0.318314,0.278901,0.317126,0.202796,2,289,1289
4.13163,70.9308,0.982298,0.339158,0.261734,0.249788,0.199004,2,290,1290
3.94485,70.1513,1.0283,0.316289,0.22265,0.305128,0.204981,2,291,1291
3.95115,70.9388,0.963366,0.344355,0.261156,0.293111,0.203488,2,292,1292
3.8863,71.6287,1.01651,0.319443,0.303465,0.282647,0.197084,2,293,1293
3.86599,69.1793,0.980885,0.33361,0.271689,0.289608,0.199648,2,294,1294
3.94536,69.458,0.976466,0.310058,0.215483,0.306634,0.197722,2,295,1295
3.87731,71.4642,0.976723,0.320776,0.270784,0.319004,0.198244,2,296,1296
3.97489,72.2343,1.03489,0.294054,0.261651,0.359367,0.197426,2,297,1297
3.95267,70.3921,0.986227,0.260808,0.254028,0.300535,0.204521,2,298,1298
3.94514,70.6383,0.980579,0.267372,0.248492,0.311429,0.205873,2,299,1299
3.98628,69.2453,1.03659,0.290383,0.234605,0.29403,0.197285,2,300,1300
3.95958,69.1511,1.04179,0.304874,0.239811,0.309038,0.201463,2,301,1301
4.07785,69.4057,1.02853,0.295014,0.284843,0.336816,0.20518,2,302,1302
4.08665,71.8633,0.983867,0.31206,0.24313,0.276611,0.203093,2,303,1303
4.07841,70.6304,1.03798,0.260366,0.263403,0.337685,0.204191,2,304,1304
4.08026,70.5014,1.01297,0.30094,0.25008,0.343713,0.192739,2,305,1305
4.35309,69.6117,0.964015,0.319643,0.308541,0.264113,0.196204,2,306,1306
4.19178,69.8509,1.06626,0.311871,0.250337,0.309671,0.197392,2,307,1307
4.13047,69.0604,1.02453,0.29271,0.256275,0.319075,0.198002,2,308,1308
4.01964,69.5017,0.988586,0.314338,0.281425,0.346145,0.197437,2,309,1309
3.89629,68.7979,0.986938,0.311728,0.25197,0.335177,0.198035,2,310,1310
3.91693,71.206,0.968571,0.321707,0.274902,0.365345,0.193983,2,311,1311
4.07835,73.2942,0.995058,0.300424,0.275355,0.342171,0.201422,2,312,1312
4.20708,71.4393,1.01136,0.304931,0.278094,0.324221,0.194337,2,313,1313
3.9871,67.3225,0.952122,0.343937,0.274103,0.301283,0.19716,2,314,1314
4.01712,66.0156,1.00568,0.352179,0.284337,0.338535,0.197633,2,315,1315
4.11972,72.0116,0.958082,0.284262,0.263886,0.307974,0.199038,2,316,1316
4.15573,71.8599,0.929358,0.298768,0.272201,0.292132,0.19989,2,317,1317
4.12394,70.3022,0.990351,0.30097,0.257536,0.273088,0.20395,2,318,1318
4.13406,69.3654,1.03153,0.283271,0.224614,0.278038,0.197812,2,319,1319
4.11113,69.3218,1.02868,0.291136,0.231953,0.273905,0.201551,2,320,1320
3.98317,71.6723,0.96378,0.284039,0.279218,0.294124,0.201909,2,321,1321
3.99668,70.7749,1.0213699999999999,0.290678,0.303227,0.310355,0.199302,2,322,1322
4.00662,69.5371,0.952749,0.327697,0.254425,0.345383,0.194254,2,323,1323
4.00448,70.5219,0.973538,0.318521,0.260717,0.321647,0.19603,2,324,1324
3.97858,70.0033,0.930043,0.310912,0.24979,0.343139,0.202263,2,325,1325
4.02024,70.5925,0.922869,0.321715,0.275511,0.317667,0.197437,2,326,1326
4.0315,70.8386,0.942758,0.317642,0.286997,0.304413,0.198718,2,327,1327
4.14206,70.841,1.01656,0.303679,0.277044,0.327092,0.197191,2,328,1328
4.14355,69.7538,1.02355,0.301142,0.275525,0.312428,0.198012,2,329,1329
4.18396,69.1634,1.00868,0.292587,0.287971,0.332411,0.193546,2,330,1330
4.13597,69.5762,0.957372,0.285316,0.287366,0.25931,0.209366,2,331,1331
4.23438,69.1261,0.931674,0.301365,0.234811,0.313555,0.193072,2,332,1332
4.22668,69.0109,1.02031,0.313046,0.232205,0.310906,0.203141,2,333,1333
4.20138,70.0581,0.966164,0.309847,0.281112,0.306499,0.207729,2,334,1334
4.2156,71.4343,1.05441,0.335119,0.26149,0.278395,0.198019,2,335,1335
4.2433,69.7569,0.984061,0.293676,0.236636,0.286938,0.203738,2,336,1336
4.14672,71.3149,1.01113,0.293743,0.26371,0.298213,0.201702,2,337,1337
4.11822,69.9993,0.993132,0.287058,0.248673,0.337423,0.200458,2,338,1338
4.15676,72.3844,1.04221,0.273474,0.258506,0.315685,0.198466,2,339,1339
4.08529,71.7771,0.926499,0.318041,0.258269,0.322622,0.206716,2,340,1340
4.24085,68.2479,1.00824,0.304781,0.279606,0.283374,0.204885,2,341,1341
4.19252,68.6042,1.01662,0.293189,0.240681,0.285815,0.194018,2,342,1342
4.16084,69.4273,0.974558,0.301838,0.266058,0.324204,0.197945,2,343,1343
4.33655,69.3017,0.964356,0.284221,0.266217,0.269018,0.201892,2,344,1344
4.2835,68.194,0.980008,0.28149,0.267922,0.269185,0.204764,2,345,1345
4.28133,68.085,1.00242,0.29626,0.260669,0.296959,0.200405,2,346,1346
4.1399,69.2682,0.976948,0.283607,0.284116,0.295787,0.19912,2,347,1347
4.24003,69.0762,1.06889,0.312106,0.283394,0.294332,0.199243,2,348,1348
4.18669,69.1951,1.04343,0.316751,0.281785,0.311622,0.201133,2,349,1349
4.15801,70.9666,1.03429,0.304931,0.279807,0.294749,0.199836,2,350,1350
4.18436,71.0798,1.0403,0.292763,0.273133,0.292861,0.200403,2,351,1351
4.23347,72.374,1.00561,0.300502,0.252734,0.268995,0.193427,2,352,1352
4.34774,71.9458,1.01809,0.285248,0.252367,0.319648,0.204484,2,353,1353
4.37729,73.5285,1.02254,0.277497,0.282798,0.311222,0.193567,2,354,1354
4.39104,73.694,1.02439,0.270977,0.259878,0.299021,0.204043,2,355,1355
4.30463,70.7502,0.982675,0.271799,0.299175,0.336791,0.201955,2,356,1356
4.30588,71.8061,1.01412,0.269564,0.292228,0.325172,0.200656,2,357,1357
4.08266,71.0145,0.995951,0.272325,0.273737,0.300732,0.198003,2,358,1358
4.13576,71.9034,1.00683,0.268309,0.275336,0.311247,0.198803,2,359,1359
4.00042,70.9204,0.944046,0.267749,0.27024,0.290649,0.19864,2,360,1360
3.98606,68.926,0.950432,0.274925,0.277998,0.399413,0.197958,2,361,1361
4.0161,71.9221,1.00739,0.283746,0.254172,0.290604,0.203628,2,362,1362
3.86192,72.4062,1.00359,0.272193,0.271479,0.314689,0.193914,2,363,1363
3.74285,73.0178,0.964171,0.293827,0.278627,0.365348,0.202604,2,364,1364
3.82749,69.4072,0.948983,0.310165,0.289301,0.375682,0.196851,2,365,1365
3.78855,68.6831,0.909454,0.314305,0.293138,0.356702,0.195171,2,366,1366
3.76815,69.7592,1.00972,0.28777,0.288467,0.349349,0.197268,2,367,1367
3.74514,67.8948,1.02813,0.274802,0.287087,0.302255,0.194315,2,368,1368
3.78821,68.8282,1.02592,0.285233,0.271093,0.336122,0.196647,2,369,1369
3.91935,68.1252,0.960032,0.265046,0.276323,0.292036,0.199807,2,370,1370
4.05321,66.9166,0.980567,0.260141,0.238395,0.346234,0.203079,2,371,1371
4.05401,67.7941,0.988892,0.28487,0.237784,0.313826,0.19367,2,372,1372
3.92994,70.2274,1.0028,0.29182,0.283938,0.318918,0.199763,2,373,1373
3.9897,67.0512,0.928431,0.26652,0.289092,0.28443,0.198651,2,374,1374
3.93379,68.9866,0.996888,0.294182,0.280137,0.337676,0.199269,2,375,1375
3.90531,71.2608,0.988047,0.309878,0.264788,0.324167,0.198972,2,376,1376
4.0144,71.9088,0.935228,0.275133,0.277557,0.320805,0.203463,2,377,1377
4.01257,72.2628,0.969861,0.274204,0.250154,0.305192,0.198506,2,378,1378
4.11047,69.6799,1.0254,0.300726,0.291248,0.300419,0.202974,2,379,1379
4.11267,72.263,1.06161,0.29376,0.282475,0.267267,0.212781,2,380,1380
4.08017,70.0748,0.995257,0.295205,0.25291400000000003,0.290551,0.195336,2,381,1381
4.0635,70.1249,0.993759,0.301824,0.251385,0.308076,0.203255,2,382,1382
4.02413,71.0467,0.998159,0.316879,0.229223,0.317415,0.201212,2,383,1383
4.08314,68.3515,0.998433,0.310324,0.281178,0.329714,0.196817,2,384,1384
3.97867,69.229,0.93818,0.3165,0.23793,0.318341,0.197405,2,385,1385
4.05057,69.1734,0.945893,0.324374,0.226931,0.315306,0.19612,2,386,1386
4.01452,69.5553,0.943707,0.355257,0.236761,0.339568,0.19482,2,387,1387
4.15033,68.7434,0.954071,0.295808,0.257791,0.31226,0.1918,2,388,1388
4.12488,68.0648,1.00504,0.288665,0.301912,0.342193,0.20094,2,389,1389
4.16552,71.4454,1.03259,0.281552,0.24319,0.405165,0.196114,2,390,1390
4.11785,68.1316,1.03758,0.332135,0.266226,0.296194,0.200783,2,391,1391
4.09619,67.4828,1.02327,0.324403,0.267498,0.385944,0.194931,2,392,1392
4.1299,68.1939,0.981194,0.29689,0.266373,0.307851,0.204012,2,393,1393
4.1044,67.7375,1.00999,0.307813,0.252235,0.368393,0.203611,2,394,1394
4.08394,68.1399,1.06987,0.302563,0.260034,0.336371,0.200793,2,395,1395
4.03163,67.2015,0.965117,0.286066,0.313127,0.30537,0.199187,2,396,1396
3.94344,68.9992,1.04773,0.292777,0.250207,0.280236,0.200444,2,397,1397
3.99097,70.1604,0.990279,0.278641,0.331842,0.313036,0.200019,2,398,1398
4.07445,68.8642,0.982151,0.270483,0.282688,0.355812,0.199244,2,399,1399
4.05182,70.4807,0.96522,0.279366,0.262374,0.323936,0.199096,2,400,1400
4.0871,70.3952,1.00026,0.297866,0.274127,0.328304,0.201696,2,401,1401
4.03372,67.3906,0.923628,0.303798,0.261404,0.290023,0.195299,2,402,1402
3.93231,67.0175,0.992381,0.28341,0.276779,0.308618,0.200952,2,403,1403
3.88569,69.1224,0.968712,0.296752,0.239013,0.287894,0.199154,2,404,1404
4.00374,68.7758,1.03114,0.286375,0.260014,0.288074,0.198652,2,405,1405
4.02849,67.4224,0.986205,0.314051,0.267757,0.346871,0.194988,2,406,1406
3.97692,68.7633,0.967118,0.317603,0.273461,0.274063,0.203925,2,407,1407
3.93458,67.5844,1.02407,0.298329,0.253184,0.339241,0.194994,2,408,1408
3.88304,67.7023,1.01834,0.285265,0.282091,0.304402,0.20368,2,409,1409
3.95345,70.9355,0.969636,0.283671,0.282479,0.316682,0.195885,2,410,1410
3.98821,69.1011,1.01781,0.28395,0.274055,0.3142,0.203195,2,411,1411
4.00893,69.4762,1.00526,0.315574,0.268721,0.295501,0.202588,2,412,1412
3.93737,67.7425,0.988795,0.298545,0.273874,0.321403,0.20119,2,413,1413
3.90869,71.0691,0.95682,0.301234,0.241183,0.254711,0.199004,2,414,1414
4.02366,72.1104,1.07611,0.270093,0.279024,0.342949,0.201377,2,415,1415
4.00873,71.6677,1.05361,0.288559,0.272184,0.340163,0.204101,2,416,1416
4.01192,68.089,0.923944,0.265001,0.268106,0.319359,0.19879,2,417,1417
4.17675,71.7454,1.02533,0.283355,0.287689,0.333352,0.19786,2,418,1418
4.06401,66.6792,0.975652,0.283692,0.287959,0.287028,0.197307,2,419,1419
4.00537,73.4916,0.921908,0.267039,0.263026,0.320937,0.202582,2,420,1420
3.99012,70.775,1.04527,0.28714,0.263577,0.308615,0.20132,2,421,1421
4.03135,69.4857,0.939653,0.277193,0.279222,0.370326,0.204325,2,422,1422
4.10693,70.0765,0.930812,0.293816,0.267758,0.340995,0.192719,2,423,1423
4.08424,68.9713,0.944785,0.296581,0.268412,0.338942,0.196423,2,424,1424
4.07364,70.6834,1.03668,0.256631,0.272656,0.315824,0.197171,2,425,1425
3.91619,71.4867,1.01681,0.296084,0.282367,0.321501,0.203356,2,426,1426
4.11417,74.8157,0.949093,0.315238,0.273857,0.351035,0.203731,2,427,1427
4.10603,75.6135,0.985968,0.327772,0.252724,0.350992,0.191558,2,428,1428
4.07556,72.0536,0.976234,0.304339,0.261913,0.302863,0.196512,2,429,1429
4.08447,71.511,1.13539,0.287073,0.278035,0.320471,0.190487,2,430,1430
4.03016,70.4218,0.959505,0.272158,0.250067,0.289725,0.196263,2,431,1431
4.121,71.5906,0.944229,0.265616,0.254475,0.299401,0.20105,2,432,1432
4.08768,70.1721,0.950138,0.266666,0.26722,0.331646,0.193129,2,433,1433
3.9586,69.7716,1.00521,0.276736,0.240768,0.297137,0.204724,2,434,1434
3.98362,70.8431,1.01091,0.27925,0.243323,0.316271,0.202461,2,435,1435
4.07146,68.3949,1.01048,0.277858,0.28932,0.322549,0.198231,2,436,1436
4.01374,68.5074,1.00303,0.280743,0.257112,0.282952,0.199323,2,437,1437
3.97982,66.796,1.0541,0.313617,0.265639,0.302867,0.199325,2,438,1438
3.9349,66.2749,1.04048,0.317514,0.263417,0.313365,0.195112,2,439,1439
4.03969,68.0883,1.05043,0.338776,0.283981,0.296782,0.200838,2,440,1440
4.07608,69.5625,1.0266,0.344755,0.293454,0.289493,0.196836,2,441,1441
4.10057,71.1191,0.993238,0.334892,0.266986,0.311124,0.201299,2,442,1442
4.11697,71.3134,1.02614,0.297705,0.275998,0.319423,0.204475,2,443,1443
4.07449,71.7778,0.9855,0.298382,0.281358,0.297805,0.196648,2,444,1444
4.04405,73.3452,1.01869,0.305647,0.279358,0.29351,0.201095,2,445,1445
4.06524,71.3026,1.02208,0.313256,0.251028,0.309504,0.201849,2,446,1446
4.01861,71.3825,1.01808,0.31741,0.265563,0.311528,0.202002,2,447,1447
4.00193,70.6585,1.00818,0.289099,0.269718,0.289147,0.202474,2,448,1448
3.86118,72.0266,1.04175,0.319561,0.250004,0.320876,0.194436,2,449,1449
3.84562,72.2799,1.05072,0.305421,0.255932,0.334565,0.197705,2,450,1450
3.96236,68.5872,1.03383,0.298352,0.303925,0.381381,0.192289,2,451,1451
3.84189,69.045,0.964231,0.307447,0.255975,0.3346,0.191309,2,452,1452
3.76591,70.3846,0.937001,0.303257,0.252702,0.315314,0.202954,2,453,1453
3.77853,68.4203,0.99926,0.30106,0.252562,0.298057,0.191939,2,454,1454
3.70581,68.2877,1.00546,0.284457,0.266178,0.351539,0.206527,2,455,1455
3.90187,67.9576,0.951354,0.284313,0.256409,0.293957,0.193839,2,456,1456
4.00206,70.5823,1.01989,0.310051,0.267858,0.281017,0.19594,2,457,1457
