TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.68651,70.4602,1.00278,0.319397,0.382878,0.365634,0.197077,1,932,932
3.73592,70.889,0.977707,0.320983,0.341393,0.431901,0.199744,1,933,933
3.67075,68.0098,1.02492,0.330699,0.302238,0.368694,0.199115,1,934,934
3.6799,70.0172,1.03945,0.320225,0.323921,0.389823,0.198075,1,935,935
3.71989,69.805,0.977772,0.349155,0.321868,0.343835,0.199699,1,936,936
3.80668,69.7976,0.985588,0.309578,0.321248,0.367875,0.196574,1,937,937
3.7837,69.4603,0.966173,0.318635,0.322175,0.352403,0.196261,1,938,938
3.76724,69.1723,0.981408,0.306319,0.343537,0.351942,0.200629,1,939,939
3.78894,69.5488,0.993501,0.304347,0.347482,0.360744,0.197165,1,940,940
3.74187,68.8418,0.94978,0.283179,0.359268,0.347879,0.203636,1,941,941
3.78116,69.8472,0.957894,0.280612,0.362825,0.348455,0.196498,1,942,942
3.77434,69.3431,0.953617,0.2752,0.352827,0.328259,0.200374,1,943,943
3.76829,70.3795,1.02279,0.280939,0.379297,0.3503,0.196315,1,944,944
3.76514,69.078,1.03163,0.280447,0.327713,0.378807,0.202398,1,945,945
3.76402,67.3317,1.00066,0.295488,0.316638,0.394722,0.196462,1,946,946
3.74595,67.9869,0.967241,0.330027,0.33692,0.37034,0.200434,1,947,947
3.8042,69.5731,0.99314,0.327421,0.328892,0.399321,0.197269,1,948,948
3.81684,69.1619,0.987506,0.342656,0.326934,0.440479,0.198413,1,949,949
3.82429,69.2747,0.984336,0.333047,0.329223,0.441842,0.197911,1,950,950
3.81692,66.862,0.98337,0.322415,0.321043,0.447818,0.200933,1,951,951
3.90177,67.3053,0.993348,0.321609,0.354521,0.404714,0.203395,1,952,952
3.89434,67.1642,1.003,0.308675,0.350662,0.454148,0.196785,1,953,953
3.87123,68.4194,0.941698,0.308254,0.335038,0.399011,0.201556,1,954,954
3.95278,69.4446,1.03047,0.295713,0.341673,0.341597,0.199613,1,955,955
3.94018,69.5479,1.04274,0.300343,0.341246,0.401981,0.19852,1,956,956
3.93205,69.3428,0.99294,0.274444,0.348832,0.324415,0.198962,1,957,957
3.96138,69.2213,0.995117,0.281107,0.338532,0.375232,0.196304,1,958,958
3.86434,67.5131,0.978333,0.276088,0.33847,0.377424,0.202619,1,959,959
3.81906,67.2024,0.899372,0.269113,0.348931,0.373942,0.204572,1,960,960
3.8288,68.6042,1.01555,0.291091,0.356648,0.435624,0.195507,1,961,961
3.82735,66.5799,0.969448,0.287983,0.318359,0.380717,0.202157,1,962,962
3.81128,67.3101,1.00876,0.302775,0.322241,0.40426,0.196726,1,963,963
3.78867,68.0404,0.970124,0.290682,0.323556,0.383077,0.197388,1,964,964
3.78559,67.7316,1.01525,0.303169,0.317473,0.389357,0.197103,1,965,965
3.91647,69.127,1.01442,0.292311,0.368275,0.394777,0.203991,1,966,966
3.88356,67.3097,0.971482,0.310567,0.380221,0.383404,0.194414,1,967,967
3.88175,67.4291,0.96332,0.307434,0.348107,0.368085,0.199796,1,968,968
3.89068,67.1583,0.963678,0.310676,0.349554,0.391761,0.200294,1,969,969
3.89052,65.787,0.949586,0.308866,0.341237,0.38535,0.199835,1,970,970
3.87964,66.7461,0.957085,0.311003,0.355967,0.404409,0.200114,1,971,971
3.83585,67.7935,1.03006,0.30321,0.330451,0.393911,0.201148,1,972,972
3.85607,68.3146,1.00785,0.300498,0.321268,0.350845,0.197013,1,973,973
3.94602,68.9796,0.977376,0.292857,0.334171,0.374529,0.202323,1,974,974
3.89109,67.856,0.976664,0.294886,0.305381,0.386473,0.195504,1,975,975
3.87722,69.8323,1.02039,0.297648,0.337203,0.375879,0.199252,1,976,976
3.91807,70.0717,1.0412,0.298402,0.330849,0.408367,0.203388,1,977,977
3.953,68.0415,0.982962,0.2824,0.356303,0.409267,0.200481,1,978,978
3.95313,68.2425,0.959678,0.282159,0.365675,0.38994,0.197044,1,979,979
3.96579,66.8926,1.00717,0.267379,0.353234,0.325619,0.201462,1,980,980
3.93024,65.9219,0.992665,0.280149,0.352208,0.366197,0.19899,1,981,981
3.92421,66.9138,1.03156,0.284839,0.367196,0.33233,0.197697,1,982,982
3.92686,66.5379,1.03577,0.281244,0.412059,0.34213,0.200084,1,983,983
3.91142,66.8607,0.943075,0.282296,0.397288,0.348264,0.200542,1,984,984
3.90408,65.396,0.922146,0.281034,0.387234,0.357498,0.199514,1,985,985
3.90204,65.9552,0.951155,0.290996,0.366911,0.359336,0.197798,1,986,986
3.86487,66.0799,0.974926,0.291765,0.360132,0.37052,0.196705,1,987,987
3.94212,66.6827,1.00152,0.270894,0.339719,0.366499,0.200902,1,988,988
3.96839,67.2286,0.983578,0.271366,0.346907,0.377544,0.196375,1,989,989
3.97279,65.3813,0.99403300000000006,0.262306,0.37036,0.381298,0.202011,1,990,990
4.00257,65.2476,1.01869,0.267569,0.380694,0.372716,0.202643,1,991,991
3.97158,65.4356,1.01708,0.258202,0.378235,0.356065,0.195308,1,992,992
3.981,64.5698,1.02067,0.2525,0.363629,0.35291,0.202647,1,993,993
4.0256,65.3302,1.03419,0.26249,0.36374,0.395452,0.20289,1,994,994
4.02608,67.1684,1.01091,0.240747,0.314697,0.414797,0.200154,1,995,995
4.03121,69.0549,0.96144,0.259941,0.356399,0.348825,0.197884,1,996,996
4.03738,68.5621,0.944795,0.265462,0.367335,0.382445,0.196883,1,997,997
4.02569,70.0379,0.987126,0.257306,0.357107,0.392388,0.197767,1,998,998
4.0855,69.5662,0.984228,0.25178,0.354639,0.39343,0.200986,1,999,999
4.08412,68.6243,0.975634,0.248671,0.34018,0.386618,0.205032,1,1000,1000
3.83738,68.5834,0.998345,0.302561,0.306345,0.352326,0.199582,2,1,1001
3.72202,70.5035,0.960524,0.319685,0.25337,0.339087,0.197273,2,2,1002
3.7985,73.1068,1.01151,0.314196,0.285813,0.381413,0.202054,2,3,1003
3.77582,72.2141,1.03586,0.304426,0.281236,0.323115,0.197481,2,4,1004
3.80444,71.1883,0.975053,0.28743,0.26977,0.324154,0.202516,2,5,1005
3.80136,70.8394,0.959544,0.277717,0.277538,0.338444,0.199822,2,6,1006
3.78133,69.3704,0.994899,0.317802,0.265214,0.315301,0.198627,2,7,1007
3.82531,71.0116,1.07697,0.314795,0.295637,0.355417,0.198224,2,8,1008
3.79106,71.2163,0.994675,0.308116,0.277712,0.320382,0.200163,2,9,1009
3.81614,69.6021,1.01969,0.307134,0.283245,0.31067,0.198322,2,10,1010
3.87179,69.3099,0.979253,0.29062,0.297991,0.329746,0.200964,2,11,1011
3.91475,70.6559,0.975195,0.292348,0.257624,0.307465,0.197448,2,12,1012
3.97841,71.4904,1.07046,0.280668,0.281771,0.343848,0.199928,2,13,1013
3.95029,69.3727,1.02335,0.28094,0.277484,0.355409,0.201576,2,14,1014
3.92718,70.081,1.01465,0.269972,0.281282,0.347789,0.199057,2,15,1015
3.9097,69.1217,1.00176,0.261678,0.275612,0.342107,0.200343,2,16,1016
3.86305,68.8902,1.04838,0.276715,0.276923,0.356272,0.198216,2,17,1017
3.85754,67.7606,0.954305,0.304898,0.292482,0.373559,0.20282,2,18,1018
3.96473,69.8239,0.979053,0.286184,0.274199,0.308778,0.196466,2,19,1019
3.96477,69.9966,1.0248,0.294179,0.281521,0.325148,0.199427,2,20,1020
4.041,70.2568,0.995557,0.278154,0.293544,0.346341,0.200711,2,21,1021
4.18962,70.8105,0.981162,0.294296,0.298373,0.34639,0.20023,2,22,1022
4.19515,71.0254,1.01835,0.295303,0.287789,0.346051,0.200389,2,23,1023
4.15091,71.9187,1.02272,0.286621,0.28934,0.349443,0.199295,2,24,1024
4.1645,72.4824,1.01727,0.301255,0.281833,0.373351,0.200458,2,25,1025
4.15526,72.0015,0.986311,0.294245,0.281169,0.270719,0.202008,2,26,1026
4.12972,71.4454,1.03718,0.275257,0.293921,0.299959,0.199893,2,27,1027
4.21803,70.3412,1.00652,0.281672,0.275297,0.337124,0.199566,2,28,1028
4.24726,68.9003,1.04753,0.28168,0.279062,0.303958,0.198729,2,29,1029
4.18524,66.9574,1.00929,0.288477,0.26306,0.338802,0.20297,2,30,1030
4.1562,67.7397,1.0554,0.297401,0.283131,0.353589,0.19816,2,31,1031
4.19513,67.8177,0.980258,0.302357,0.2663,0.298099,0.204151,2,32,1032
4.05659,68.3709,0.998141,0.30425,0.25626,0.362818,0.205004,2,33,1033
3.98109,70.6243,0.996633,0.277013,0.259545,0.314449,0.199322,2,34,1034
3.97114,69.4418,1.03016,0.26941,0.251462,0.316319,0.202118,2,35,1035
4.08545,68.635,0.914018,0.291641,0.251016,0.396962,0.201196,2,36,1036
4.04531,68.991,0.992006,0.29313,0.271447,0.318191,0.198124,2,37,1037
4.02509,70.2927,0.960814,0.276384,0.28276,0.392605,0.201912,2,38,1038
4.07059,72.0835,0.978349,0.29922,0.280217,0.350164,0.197179,2,39,1039
4.08587,72.2726,0.951176,0.290792,0.260024,0.353811,0.201057,2,40,1040
3.99995,73.918,1.04964,0.285507,0.267279,0.353383,0.202752,2,41,1041
3.98215,73.8301,0.976229,0.287967,0.267577,0.317118,0.199445,2,42,1042
3.82748,71.4678,0.970362,0.278046,0.310575,0.292052,0.198037,2,43,1043
3.89786,68.9397,1.00443,0.2781,0.275972,0.302067,0.199582,2,44,1044
3.86872,68.8956,1.02864,0.276907,0.253446,0.299125,0.199019,2,45,1045
3.97163,69.7712,0.981502,0.297095,0.269325,0.320722,0.198336,2,46,1046
3.98725,69.4652,1.0139,0.28297,0.267346,0.264051,0.198638,2,47,1047
4.01843,69.407,0.949789,0.284469,0.264933,0.290873,0.199306,2,48,1048
3.89567,68.7431,0.953214,0.299967,0.27561,0.372326,0.199262,2,49,1049
3.99255,69.2669,1.04124,0.304431,0.273854,0.302208,0.200164,2,50,1050
4.02574,69.6965,1.06195,0.313651,0.256569,0.313617,0.198274,2,51,1051
4.04794,69.9043,1.07717,0.307485,0.263268,0.334932,0.197542,2,52,1052
3.98293,69.726,0.942025,0.295199,0.262127,0.327361,0.201825,2,53,1053
4.06857,67.0502,0.999667,0.317017,0.285831,0.320351,0.201602,2,54,1054
4.0532,68.3124,1.00381,0.317565,0.286096,0.306795,0.197592,2,55,1055
4.01917,65.6873,1.02118,0.308273,0.278753,0.294071,0.198853,2,56,1056
3.90786,66.8513,0.942778,0.285605,0.263194,0.313389,0.201658,2,57,1057
3.8476,67.6963,0.904189,0.264762,0.281572,0.327289,0.197927,2,58,1058
3.78394,68.9354,0.930324,0.266645,0.271916,0.320817,0.199246,2,59,1059
3.94089,66.3816,0.926963,0.280597,0.282805,0.314805,0.201081,2,60,1060
3.87954,65.4296,0.943314,0.290703,0.329718,0.34442,0.198888,2,61,1061
3.91168,68.5087,0.983547,0.263533,0.295314,0.34693,0.199875,2,62,1062
3.92065,68.4103,0.99232,0.263153,0.291159,0.354115,0.200239,2,63,1063
3.86378,69.0241,0.996617,0.290492,0.279631,0.322332,0.197834,2,64,1064
3.89667,69.6095,1.01364,0.302435,0.262236,0.363972,0.20024,2,65,1065
3.97141,67.7762,1.09517,0.299925,0.308874,0.351557,0.200019,2,66,1066
3.97385,69.9301,0.965489,0.305558,0.305509,0.371456,0.199609,2,67,1067
3.88515,67.3218,0.952228,0.304738,0.250541,0.350743,0.196189,2,68,1068
3.95389,67.4273,0.959217,0.306277,0.279985,0.361738,0.199035,2,69,1069
4.01393,69.5426,0.961116,0.313313,0.285373,0.389375,0.19859,2,70,1070
4.13867,69.4351,1.1217,0.335446,0.294958,0.358844,0.202218,2,71,1071
4.0931,69.6064,1.05759,0.311358,0.27453,0.370082,0.195369,2,72,1072
4.14737,70.2298,1.00485,0.303341,0.310648,0.354604,0.201417,2,73,1073
4.15979,69.9536,1.00509,0.308358,0.306581,0.348985,0.199815,2,74,1074
4.14883,69.5425,1.01779,0.308039,0.304298,0.374313,0.19519,2,75,1075
4.12972,71.9117,1.01878,0.324051,0.328328,0.37067,0.202752,2,76,1076
4.12029,71.3437,1.00419,0.320328,0.330283,0.35729,0.2013,2,77,1077
4.05131,73.2019,1.02949,0.294458,0.321864,0.30348,0.197764,2,78,1078
3.99736,70.8422,1.00339,0.338444,0.332674,0.296113,0.200772,2,79,1079
3.96798,70.1838,0.939372,0.295444,0.27186,0.35258,0.199861,2,80,1080
3.94102,69.1381,0.975796,0.295732,0.260027,0.34927,0.199868,2,81,1081
3.91487,67.7787,0.976246,0.287768,0.274086,0.357099,0.203273,2,82,1082
3.96579,69.1006,0.994505,0.284404,0.271804,0.359087,0.193278,2,83,1083
4.02859,69.4939,0.928665,0.270554,0.277371,0.294982,0.205048,2,84,1084
4.0215,69.7564,0.96238,0.264038,0.297422,0.328978,0.204826,2,85,1085
3.99256,69.1139,0.959594,0.263719,0.293835,0.325851,0.203761,2,86,1086
4.01129,69.3944,1.01123,0.254646,0.246084,0.321929,0.196466,2,87,1087
3.98397,67.6877,0.951127,0.252387,0.265144,0.335256,0.203544,2,88,1088
4.03329,69.0761,0.954689,0.261607,0.259671,0.327829,0.196506,2,89,1089
3.99774,68.0109,0.989806,0.28769,0.274787,0.318946,0.201927,2,90,1090
3.93245,68.612,0.937235,0.282935,0.233327,0.344677,0.197462,2,91,1091
3.93352,67.921,0.996336,0.299726,0.259596,0.357285,0.200948,2,92,1092
3.90761,67.5351,0.947746,0.285978,0.247827,0.319621,0.198177,2,93,1093
3.98925,67.669,0.982387,0.27239,0.291424,0.361848,0.193703,2,94,1094
4.06608,65.5566,0.936395,0.294686,0.285953,0.357579,0.203481,2,95,1095
4.04677,66.8411,0.935714,0.286023,0.270498,0.386402,0.195372,2,96,1096
4.03058,67.3639,0.920371,0.269115,0.256276,0.340678,0.202235,2,97,1097
3.91228,69.3715,0.963779,0.280924,0.275458,0.322242,0.195972,2,98,1098
3.82107,69.0566,0.963405,0.28674500000000003,0.284699,0.303934,0.199878,2,99,1099
3.83454,68.2657,0.959732,0.294837,0.275028,0.353814,0.199837,2,100,1100
3.90933,72.2222,0.97705,0.291263,0.277391,0.306864,0.199946,2,101,1101
3.82781,71.6893,0.972818,0.326871,0.296332,0.341592,0.199468,2,102,1102
3.85062,70.8496,0.959497,0.309887,0.276904,0.335737,0.201239,2,103,1103
3.81217,70.6644,1.01711,0.285931,0.28344,0.364644,0.196366,2,104,1104
3.86656,69.7974,0.985954,0.290506,0.279105,0.297546,0.203102,2,105,1105
3.81678,68.6367,0.97777,0.303448,0.247919,0.35421,0.198033,2,106,1106
3.89479,69.1442,0.969562,0.293072,0.294566,0.332713,0.199535,2,107,1107
4.03895,66.1151,1.00424,0.286676,0.284955,0.369845,0.196407,2,108,1108
3.87826,67.3804,0.998492,0.287022,0.263635,0.290104,0.196682,2,109,1109
3.87122,69.2681,0.991024,0.321795,0.289467,0.355265,0.201647,2,110,1110
3.87057,71.0237,0.967475,0.320194,0.303435,0.334446,0.197119,2,111,1111
3.9273,72.4573,0.957946,0.325329,0.305329,0.354156,0.196579,2,112,1112
3.9081,70.4848,0.978417,0.323005,0.309399,0.398934,0.200325,2,113,1113
3.90166,69.7573,0.976381,0.318746,0.285349,0.345222,0.19761,2,114,1114
3.90371,69.8023,0.943186,0.307997,0.278608,0.350034,0.196804,2,115,1115
3.92535,71.073,0.980624,0.294186,0.280209,0.328447,0.201747,2,116,1116
3.86579,71.1542,0.987195,0.294575,0.272613,0.367874,0.200835,2,117,1117
3.86841,71.1957,0.987564,0.295168,0.267144,0.356274,0.200479,2,118,1118
3.98142,69.8252,0.984821,0.292096,0.255722,0.30589,0.198581,2,119,1119
4.00829,71.4751,1.02943,0.283462,0.289107,0.348803,0.198557,2,120,1120
4.00638,70.6691,1.00591,0.292857,0.282167,0.321909,0.202293,2,121,1121
4.04283,66.9096,1.00868,0.303705,0.313082,0.354741,0.195992,2,122,1122
4.00154,66.211,0.947153,0.287651,0.273418,0.294394,0.200763,2,123,1123
4.02254,66.6642,0.961016,0.285806,0.274607,0.358926,0.204595,2,124,1124
4.04448,68.6782,1.01582,0.305813,0.255398,0.31071,0.195984,2,125,1125
4.02412,70.3097,0.957214,0.303675,0.29319,0.327768,0.200621,2,126,1126
4.06709,68.8873,0.964872,0.312197,0.261105,0.30349,0.197521,2,127,1127
4.10166,68.7647,0.987354,0.315075,0.283237,0.319445,0.1945,2,128,1128
4.05172,67.6031,0.97997,0.324528,0.335868,0.409682,0.196373,2,129,1129
4.07679,68.7696,0.99417,0.32034,0.329096,0.416557,0.197555,2,130,1130
4.07209,68.3123,0.99856,0.325166,0.327465,0.409845,0.19801,2,131,1131
4.05612,66.7209,1.00472,0.279196,0.322474,0.361214,0.200231,2,132,1132
4.08385,71.1604,1.02585,0.282627,0.300734,0.345531,0.196587,2,133,1133
4.04493,67.502,0.901495,0.294389,0.321806,0.276585,0.202324,2,134,1134
4.04818,67.3889,0.929705,0.289794,0.314856,0.284899,0.200616,2,135,1135
4.07125,68.7384,0.965452,0.29738,0.287578,0.26699,0.198755,2,136,1136
4.04694,69.7581,1.03176,0.298089,0.300254,0.318164,0.198841,2,137,1137
4.01046,68.9009,1.0205,0.308537,0.302103,0.294638,0.202056,2,138,1138
4.03137,67.6645,0.947151,0.313442,0.325478,0.296827,0.196765,2,139,1139
4.01849,70.7858,0.981005,0.272324,0.287244,0.275128,0.199302,2,140,1140
3.94104,70.7918,0.947806,0.257994,0.281602,0.323611,0.199646,2,141,1141
3.9777,73.3792,0.990593,0.271942,0.261123,0.324106,0.201561,2,142,1142
3.97481,69.6161,0.965534,0.262996,0.286477,0.339409,0.202396,2,143,1143
3.93385,68.6498,0.915491,0.270143,0.257618,0.299997,0.198166,2,144,1144
3.90708,69.6126,0.90058,0.252928,0.260484,0.337175,0.200922,2,145,1145
3.93156,69.797,0.911128,0.249874,0.258063,0.33304,0.202999,2,146,1146
3.99152,70.0754,0.985066,0.244745,0.288346,0.33666,0.196765,2,147,1147
3.92262,70.7444,1.01999,0.255753,0.264121,0.310764,0.201429,2,148,1148
3.88783,70.9524,0.960357,0.271758,0.298371,0.302636,0.202204,2,149,1149
3.78877,71.9626,1.0125,0.262344,0.301913,0.330058,0.197034,2,150,1150
3.73513,73.4189,0.985243,0.267973,0.30398,0.325075,0.20062,2,151,1151
3.76287,72.1512,0.982273,0.252274,0.274642,0.30622,0.198246,2,152,1152
3.78894,73.0692,1.03228,0.263986,0.25322,0.334577,0.198487,2,153,1153
3.78796,71.0458,1.00653,0.267628,0.284639,0.405356,0.201088,2,154,1154
3.76041,70.5984,0.976503,0.260497,0.294077,0.365199,0.202705,2,155,1155
3.91287,70.7285,0.96961,0.28553,0.29755,0.382155,0.195806,2,156,1156
3.87049,69.1865,0.937397,0.278938,0.277645,0.378298,0.20394,2,157,1157
3.89615,70.0333,0.969805,0.285541,0.309177,0.433112,0.195163,2,158,1158
3.76304,68.8991,1.00429,0.275024,0.301076,0.342775,0.202745,2,159,1159
3.79956,69.8822,0.980496,0.280035,0.306979,0.321354,0.197016,2,160,1160
3.84055,69.7455,0.946308,0.274294,0.251925,0.337333,0.20079,2,161,1161
3.8446,70.1914,0.909738,0.284687,0.278153,0.39929,0.198894,2,162,1162
3.81777,70.8209,0.919695,0.305112,0.257554,0.41148,0.20041,2,163,1163
3.97028,69.8384,1.02944,0.292691,0.269534,0.301408,0.198252,2,164,1164
4.04165,70.2554,1.01223,0.295579,0.300156,0.326117,0.203941,2,165,1165
4.00502,70.9738,0.989882,0.299533,0.292251,0.267507,0.20119,2,166,1166
3.88277,70.1921,0.98012,0.29301,0.283509,0.338552,0.19827,2,167,1167
3.90443,71.1207,1.01607,0.303853,0.304501,0.320803,0.197866,2,168,1168
3.94655,71.2075,1.03021,0.279107,0.268099,0.302985,0.201396,2,169,1169
4.00071,70.2728,0.978534,0.277133,0.280587,0.296477,0.197569,2,170,1170
4.02826,70.7763,0.943602,0.281701,0.275774,0.305592,0.198727,2,171,1171
3.99805,70.6359,0.924467,0.272945,0.290656,0.289291,0.19878,2,172,1172
3.99915,70.7579,0.971183,0.296856,0.271075,0.322912,0.201915,2,173,1173
3.9658,71.9962,0.954122,0.301221,0.287212,0.297703,0.198471,2,174,1174
3.8643,70.2342,1.00949,0.289105,0.269301,0.303317,0.200354,2,175,1175
3.87694,69.8107,1.01624,0.28166,0.266016,0.337476,0.198012,2,176,1176
3.91431,70.5918,1.01607,0.28539,0.280833,0.275358,0.199876,2,177,1177
3.89718,71.478,0.979339,0.27557,0.268411,0.307771,0.199513,2,178,1178
3.88626,72.8354,0.99903,0.286265,0.307003,0.366509,0.198378,2,179,1179
4.02414,70.0678,1.0165,0.313762,0.258311,0.327552,0.199808,2,180,1180
4.0117,69.94,1.01705,0.303585,0.276819,0.352662,0.200955,2,181,1181
4.00835,68.3118,1.00161,0.320873,0.294978,0.355171,0.196998,2,182,1182
4.11697,66.6871,0.987082,0.291541,0.27466,0.351849,0.198761,2,183,1183
4.11327,67.7473,0.943831,0.313631,0.266393,0.333576,0.198508,2,184,1184
4.10968,67.365,0.960019,0.300324,0.258021,0.364322,0.199238,2,185,1185
4.1179500000000004,67.5043,0.980364,0.309129,0.252981,0.401881,0.198914,2,186,1186
4.11653,66.5182,0.990353,0.294771,0.26116,0.357633,0.200531,2,187,1187
4.13188,68.6574,1.02884,0.320216,0.289204,0.349774,0.196863,2,188,1188
4.11735,68.8806,1.02294,0.340554,0.288046,0.375678,0.201316,2,189,1189
3.96911,68.5305,0.974528,0.338923,0.293281,0.312074,0.202567,2,190,1190
3.9537,68.6741,1.01187,0.331578,0.27372,0.356882,0.197132,2,191,1191
3.97007,69.155,0.985637,0.321362,0.271978,0.352663,0.20087,2,192,1192
3.93449,69.777,1.00007,0.342421,0.277761,0.330031,0.197155,2,193,1193
3.94381,69.628,0.958907,0.315495,0.282604,0.313839,0.199749,2,194,1194
3.9884,70.0562,1.00001,0.308999,0.259305,0.346418,0.201021,2,195,1195
3.96647,71.7396,0.965663,0.297513,0.264742,0.295908,0.198624,2,196,1196
3.97484,71.5112,0.983543,0.314753,0.283019,0.323392,0.200597,2,197,1197
3.9735,72.203,1.01796,0.294879,0.332259,0.380537,0.198709,2,198,1198
3.95762,71.0354,0.976217,0.270633,0.312993,0.367148,0.19806000000000001,2,199,1199
3.95321,70.5715,0.95164,0.26565,0.292825,0.343471,0.202423,2,200,1200
4.0249,70.4414,1.02622,0.280331,0.311482,0.350006,0.196569,2,201,1201
3.83546,68.8106,0.990018,0.291963,0.241797,0.312141,0.200827,2,202,1202
3.94839,71.3285,1.04096,0.271255,0.262384,0.306302,0.198551,2,203,1203
4.04733,71.3373,1.03551,0.283931,0.27999,0.315647,0.198288,2,204,1204
4.0602,71.6706,1.03352,0.282319,0.279764,0.312974,0.197657,2,205,1205
3.98716,71.7739,0.986044,0.273038,0.274339,0.284931,0.203754,2,206,1206
4.11091,73.564,1.06069,0.273663,0.295234,0.320623,0.19538,2,207,1207
4.08328,70.8238,0.973826,0.283335,0.28769,0.28097,0.204373,2,208,1208
4.08835,70.5375,0.974309,0.277669,0.29695,0.247662,0.20114,2,209,1209
4.10586,69.0471,1.03559,0.275186,0.28758,0.320601,0.196955,2,210,1210
4.07216,70.6182,0.96465,0.257168,0.296222,0.346981,0.202918,2,211,1211
4.15034,69.9994,0.953054,0.257349,0.300351,0.29825,0.199169,2,212,1212
4.21772,68.6568,0.952147,0.280468,0.278681,0.306397,0.199824,2,213,1213
4.2327,68.6893,0.955229,0.278861,0.277744,0.334657,0.196783,2,214,1214
4.10694,71.3753,0.988798,0.296672,0.305841,0.38794,0.196475,2,215,1215
4.10536,70.8564,0.986951,0.294596,0.302336,0.411483,0.198322,2,216,1216
4.1102,70.5381,0.99696,0.301157,0.308525,0.423035,0.19694,2,217,1217
4.09924,70.3303,0.997522,0.302684,0.268832,0.373556,0.201164,2,218,1218
4.09015,69.4552,0.975752,0.280097,0.247994,0.337138,0.198665,2,219,1219
4.06982,68.7718,0.993514,0.280553,0.261449,0.340799,0.198908,2,220,1220
3.94451,70.4311,0.962922,0.260874,0.24249,0.333625,0.197298,2,221,1221
3.83863,71.4883,0.984051,0.267631,0.266332,0.320258,0.204491,2,222,1222
3.77918,74.3891,0.997248,0.280248,0.267783,0.321302,0.194308,2,223,1223
3.764,72.6249,1.02599,0.272143,0.266713,0.345467,0.19854,2,224,1224
3.70032,73.2047,0.991291,0.286185,0.298396,0.314021,0.201244,2,225,1225
3.73102,75.0195,0.997111,0.284968,0.300425,0.352888,0.196595,2,226,1226
3.72954,74.4107,1.00847,0.291495,0.297176,0.357521,0.198887,2,227,1227
3.74482,73.9499,0.994395,0.298217,0.284998,0.357546,0.198886,2,228,1228
3.75662,74.0587,1.01739,0.295101,0.293831,0.347412,0.198278,2,229,1229
3.78413,73.1881,0.984968,0.274957,0.263224,0.315615,0.199938,2,230,1230
3.78416,72.2865,0.980677,0.276764,0.276627,0.280183,0.200481,2,231,1231
3.79956,66.4389,0.955951,0.285929,0.304785,0.368232,0.20293,2,232,1232
3.81153,67.5591,1.02684,0.293605,0.32226,0.342027,0.200125,2,233,1233
3.80927,67.3032,0.984856,0.29844,0.306964,0.292757,0.199036,2,234,1234
3.75574,68.0277,0.931783,0.293345,0.264342,0.316396,0.200249,2,235,1235
3.72576,69.1662,0.992154,0.292266,0.253221,0.27236900000000003,0.200202,2,236,1236
3.75598,70.1546,1.03072,0.27545,0.243376,0.284534,0.200022,2,237,1237
3.71827,69.2598,0.998495,0.280471,0.258638,0.319415,0.200945,2,238,1238
3.73427,70.4524,1.01578,0.28099,0.258933,0.309875,0.200016,2,239,1239
3.70183,68.9883,0.953979,0.297244,0.280204,0.290799,0.19985,2,240,1240
3.78478,70.2444,1.01759,0.282281,0.305575,0.30718,0.201116,2,241,1241
3.85174,70.6057,0.99474,0.29274,0.282566,0.294333,0.201688,2,242,1242
3.87985,70.477,1.03543,0.30326,0.282757,0.318025,0.199183,2,243,1243
3.89946,71.0749,1.01445,0.300983,0.275983,0.314241,0.197411,2,244,1244
3.85712,69.8227,0.960676,0.313426,0.26689,0.336619,0.202925,2,245,1245
3.95159,68.1793,0.972847,0.30737,0.269393,0.353275,0.197807,2,246,1246
3.93903,68.1981,0.983477,0.310731,0.279457,0.323909,0.197802,2,247,1247
3.89343,68.5864,1.009,0.321296,0.254945,0.267888,0.201067,2,248,1248
3.99426,68.5552,0.932442,0.321391,0.270986,0.326359,0.198236,2,249,1249
3.96571,69.1348,0.954419,0.305169,0.296095,0.306335,0.201073,2,250,1250
3.99218,69.6307,0.956316,0.306943,0.272909,0.371555,0.199779,2,251,1251
4.0046,68.0292,0.983946,0.289743,0.286434,0.373094,0.202136,2,252,1252
4.04425,68.3569,0.98942,0.291261,0.286068,0.361324,0.200608,2,253,1253
3.89408,69.4456,0.97416,0.299233,0.284317,0.30829,0.198818,2,254,1254
4.00243,67.2402,0.969676,0.313324,0.28137,0.399831,0.19801,2,255,1255
3.99135,66.9211,0.927072,0.304843,0.285339,0.322724,0.201863,2,256,1256
3.99868,67.5492,0.919492,0.302408,0.272831,0.313411,0.2005,2,257,1257
3.96951,67.6767,0.954207,0.31976,0.280632,0.375343,0.199339,2,258,1258
3.94655,67.7342,0.977524,0.301903,0.263896,0.330538,0.19776,2,259,1259
3.96166,68.1347,0.963958,0.303481,0.26701,0.325007,0.198582,2,260,1260
3.89973,65.529,1.0146,0.294804,0.273759,0.356167,0.200657,2,261,1261
3.95897,67.4929,0.957399,0.312351,0.274518,0.323236,0.198905,2,262,1262
3.97457,70.5532,0.998816,0.290714,0.265863,0.393494,0.193769,2,263,1263
3.92871,70.8918,1.00022,0.281406,0.284238,0.373747,0.192726,2,264,1264
3.87958,70.2415,1.02857,0.297918,0.266242,0.384928,0.196594,2,265,1265
