TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.8883,71.4263,1.02415,0.29007,0.267999,0.404465,0.201304,1,809,809
3.89448,72.0785,1.05374,0.293091,0.26624,0.34042,0.197802,1,810,810
3.89752,73.2629,1.04725,0.288801,0.279468,0.362654,0.201617,1,811,811
3.85072,72.7785,0.985372,0.303461,0.298598,0.341383,0.198925,1,812,812
3.82281,71.8724,0.922685,0.303005,0.294898,0.315925,0.199611,1,813,813
3.87091,75.1297,1.03406,0.293697,0.319449,0.360126,0.198994,1,814,814
3.98777,69.3807,0.99423,0.268061,0.275333,0.34519,0.200001,1,815,815
3.9348,69.6601,0.988902,0.274925,0.279843,0.344181,0.197503,1,816,816
3.94359,69.3564,0.963655,0.277083,0.301301,0.332038,0.200564,1,817,817
3.92335,71.2597,0.984629,0.295467,0.272773,0.363137,0.200998,1,818,818
3.94215,68.9153,1.06187,0.301214,0.297367,0.352685,0.196159,1,819,819
3.90299,68.5744,0.994622,0.31983,0.278512,0.368813,0.201642,1,820,820
3.89257,69.0631,0.924724,0.323031,0.258653,0.300823,0.195826,1,821,821
4.06475,71.0591,1.03708,0.317379,0.287631,0.361976,0.19481,1,822,822
4.06637,70.6691,0.985178,0.313749,0.253226,0.312786,0.203051,1,823,823
4.08563,70.8773,0.969078,0.276867,0.244146,0.297869,0.202146,1,824,824
4.03985,70.9412,1.04784,0.283162,0.277229,0.319911,0.197535,1,825,825
4.04165,71.5995,0.97563,0.292338,0.234373,0.284474,0.201007,1,826,826
3.96897,69.7136,1.00407,0.304433,0.270316,0.36973,0.19835,1,827,827
4.05003,70.1862,1.01815,0.305085,0.265184,0.30851,0.198475,1,828,828
4.05516,70.4165,1.01541,0.302216,0.283835,0.312796,0.198297,1,829,829
4.04504,69.4059,1.01983,0.316421,0.276401,0.293707,0.199039,1,830,830
4.06804,68.3199,1.0249,0.322209,0.276875,0.322284,0.194882,1,831,831
4.15747,69.2362,0.962063,0.327632,0.319052,0.341846,0.205161,1,832,832
4.092,66.9606,0.92328,0.335914,0.284027,0.375825,0.197332,1,833,833
4.0047,63.9384,0.891685,0.313266,0.291628,0.356048,0.196941,1,834,834
4.04332,66.0678,0.949615,0.33621,0.266991,0.353219,0.196391,1,835,835
3.942,68.5577,0.974532,0.301095,0.306004,0.315413,0.202026,1,836,836
4.01116,68.0085,0.99679,0.327128,0.28463,0.26425,0.197922,1,837,837
3.96276,69.9089,1.04281,0.312217,0.292416,0.297105,0.202289,1,838,838
3.97364,71.7958,1.05364,0.300921,0.279624,0.29186,0.198497,1,839,839
3.94356,70.6123,1.08294,0.301394,0.299997,0.331192,0.201355,1,840,840
3.94503,68.6471,1.01777,0.280029,0.284464,0.305535,0.200059,1,841,841
3.95471,68.3464,1.00752,0.280899,0.283237,0.307176,0.201179,1,842,842
4.03619,68.8329,0.969289,0.314705,0.301673,0.384728,0.198952,1,843,843
4.07457,68.7752,0.962796,0.279449,0.264025,0.310808,0.202813,1,844,844
4.00886,68.7412,1.01104,0.263202,0.249064,0.366908,0.196616,1,845,845
3.98603,68.6454,0.978365,0.255978,0.26193,0.302414,0.198102,1,846,846
3.98754,71.5912,0.998801,0.264019,0.276595,0.322208,0.198545,1,847,847
4.03747,70.0655,1.04467,0.26265,0.301662,0.418867,0.199688,1,848,848
4.02634,70.376,0.931518,0.261111,0.301556,0.321002,0.197527,1,849,849
4.02371,70.4442,0.966602,0.268017,0.265132,0.33571,0.201398,1,850,850
3.95772,72.2955,0.973734,0.282742,0.262811,0.291903,0.196292,1,851,851
3.96454,73.1643,0.996711,0.286454,0.254889,0.246992,0.203214,1,852,852
3.85466,74.3272,1.0279,0.275921,0.263432,0.287202,0.196503,1,853,853
3.89744,70.3083,1.00057,0.270818,0.295871,0.373417,0.200167,1,854,854
3.85044,69.9724,1.003,0.26806,0.279318,0.36291,0.197054,1,855,855
3.84662,71.3366,0.967448,0.282632,0.276107,0.321631,0.197593,1,856,856
3.86348,71.2809,0.978492,0.277293,0.269528,0.33221,0.197369,1,857,857
3.91829,71.6885,1.0298,0.283522,0.295956,0.341536,0.200645,1,858,858
3.81364,72.6054,1.03596,0.288127,0.281605,0.354409,0.199319,1,859,859
3.80883,71.9125,1.01388,0.308158,0.278641,0.308574,0.197865,1,860,860
3.87187,72.9446,1.00859,0.302365,0.284886,0.282175,0.199943,1,861,861
3.89143,73.3589,1.01293,0.305312,0.299851,0.311166,0.196695,1,862,862
4.0025,73.1383,0.965707,0.274679,0.29724,0.321396,0.201505,1,863,863
3.98443,72.0144,1.01474,0.27924,0.264049,0.285544,0.197702,1,864,864
3.949,71.1683,0.987455,0.278505,0.264677,0.30178,0.200034,1,865,865
3.99495,70.2964,0.946809,0.280003,0.277656,0.270124,0.200611,1,866,866
3.98419,70.1465,0.954779,0.2878,0.265274,0.268285,0.198329,1,867,867
3.9944,71.223,0.946926,0.289718,0.278679,0.257464,0.20174,1,868,868
3.99618,71.2441,1.01494,0.282021,0.271494,0.297108,0.198717,1,869,869
3.97501,72.307,1.02488,0.283462,0.249685,0.280158,0.201671,1,870,870
3.89569,69.9231,0.926476,0.286906,0.273444,0.250427,0.198408,1,871,871
3.92377,70.6502,0.985162,0.303238,0.264492,0.262409,0.198846,1,872,872
3.84193,68.6232,1.00676,0.28879,0.280009,0.320131,0.201268,1,873,873
3.78341,68.8541,0.990952,0.278425,0.295309,0.341513,0.201558,1,874,874
3.79184,69.1347,0.975105,0.286916,0.287732,0.356967,0.194744,1,875,875
3.8422,70.0527,0.961458,0.288845,0.277323,0.355815,0.206483,1,876,876
3.94253,68.8355,1.03193,0.29886,0.266126,0.363743,0.195782,1,877,877
4.01074,68.6107,0.93332,0.309134,0.255035,0.304459,0.202306,1,878,878
4.06714,67.5618,0.971294,0.305649,0.247787,0.369166,0.201379,1,879,879
4.05181,67.794,0.985385,0.313706,0.253746,0.357464,0.200145,1,880,880
4.0707,69.6219,1.05508,0.304006,0.266598,0.354317,0.198668,1,881,881
3.98297,66.8111,0.970331,0.297789,0.296455,0.354202,0.201159,1,882,882
4.07339,68.9343,1.05071,0.280799,0.251254,0.323523,0.196718,1,883,883
3.92636,69.1733,0.92151,0.297549,0.278623,0.364037,0.198893,1,884,884
3.93752,69.7623,0.946987,0.283675,0.283447,0.363131,0.198911,1,885,885
3.90997,66.7956,0.976456,0.269064,0.274696,0.309454,0.198909,1,886,886
3.97201,70.3276,1.02874,0.273269,0.294416,0.322581,0.198916,1,887,887
3.966,69.1066,0.92891,0.269856,0.289337,0.319988,0.202625,1,888,888
3.96499,70.9517,1.02852,0.28501,0.277452,0.330431,0.198006,1,889,889
3.84289,74.9533,0.993491,0.302437,0.281221,0.359868,0.200588,1,890,890
3.8586,74.156,1.07012,0.304587,0.287966,0.404356,0.200489,1,891,891
3.85182,74.6955,1.05296,0.300976,0.279732,0.351663,0.1983,1,892,892
3.81398,72.2676,0.986089,0.301747,0.278488,0.309274,0.199923,1,893,893
3.94835,72.1203,0.971233,0.295026,0.29611,0.303735,0.198992,1,894,894
3.89072,71.3889,0.965451,0.29388,0.291754,0.300862,0.200859,1,895,895
3.90849,72.4887,0.98545,0.265812,0.270177,0.294669,0.197786,1,896,896
3.89152,70.7436,1.07068,0.277973,0.265182,0.339934,0.201096,1,897,897
3.99651,69.0868,0.954087,0.278572,0.281627,0.331639,0.198471,1,898,898
4.05553,71.9194,1.05188,0.277982,0.281958,0.298684,0.202354,1,899,899
4.04843,69.5736,0.986542,0.2778,0.311674,0.287001,0.198043,1,900,900
4.11713,69.4215,1.02382,0.274119,0.296778,0.35477,0.20138,1,901,901
4.13657,69.1636,1.00622,0.269208,0.329128,0.308407,0.198996,1,902,902
4.00497,70.1933,0.947562,0.281387,0.270894,0.307677,0.199204,1,903,903
4.0427,71.0992,1.01874,0.269428,0.257636,0.334122,0.198855,1,904,904
4.09328,72.2798,1.04639,0.273849,0.295969,0.337546,0.200382,1,905,905
3.93393,70.0009,0.992127,0.281414,0.266935,0.32006,0.19879,1,906,906
3.88611,69.727,0.963573,0.278102,0.269736,0.296305,0.199572,1,907,907
3.94459,68.1291,0.98687,0.301832,0.280195,0.322793,0.198367,1,908,908
3.9588,67.9259,1.02711,0.310312,0.25462,0.316064,0.199632,1,909,909
3.9696,68.5842,0.986742,0.307991,0.282855,0.308968,0.20259,1,910,910
4.03504,68.8576,0.985906,0.296879,0.307608,0.33516,0.196754,1,911,911
4.04448,69.6882,0.988406,0.297893,0.308226,0.37094,0.200903,1,912,912
4.00699,71.6336,0.974761,0.30622,0.275368,0.342162,0.198026,1,913,913
3.9772,65.8704,1.0388,0.315872,0.321471,0.349549,0.197366,1,914,914
3.98494,66.6268,1.04873,0.328352,0.270489,0.37398,0.19972,1,915,915
4.00799,69.9104,0.980462,0.333199,0.323997,0.32028,0.200818,1,916,916
3.98605,69.2036,0.97993,0.338058,0.30469,0.362649,0.200679,1,917,917
3.96077,69.982,0.959435,0.3475,0.25448,0.349522,0.198848,1,918,918
3.95036,71.0932,0.922453,0.322905,0.287063,0.296273,0.199885,1,919,919
3.97257,70.6906,0.909071,0.319678,0.284072,0.310616,0.199287,1,920,920
3.94374,70.678,0.93025,0.339517,0.2699,0.356021,0.199351,1,921,921
4.03536,70.2546,0.995601,0.318893,0.258217,0.393917,0.198762,1,922,922
4.09091,71.1532,0.991481,0.310496,0.26314,0.314259,0.200461,1,923,923
4.06785,70.0876,0.998261,0.313366,0.293836,0.367947,0.198716,1,924,924
4.03388,69.8926,1.01692,0.311479,0.294933,0.322702,0.19718,1,925,925
3.97023,67.5397,0.982903,0.305054,0.283104,0.362522,0.199236,1,926,926
3.91247,66.4228,0.939938,0.305594,0.263175,0.330865,0.198518,1,927,927
3.86159,65.7435,0.981557,0.309733,0.245517,0.318464,0.200498,1,928,928
3.85551,67.3736,0.993273,0.310331,0.266002,0.329653,0.197463,1,929,929
3.81326,68.364,0.98674,0.308759,0.262809,0.329639,0.197906,1,930,930
3.93341,71.5866,0.978304,0.288911,0.293746,0.313161,0.200152,1,931,931
3.88089,69.0431,0.957603,0.279746,0.260131,0.302854,0.199097,1,932,932
3.87448,68.4518,0.940202,0.276226,0.28929,0.383868,0.199193,1,933,933
3.91977,70.4227,0.999214,0.287197,0.289585,0.382406,0.199021,1,934,934
3.94945,67.8552,1.03501,0.306132,0.290314,0.343318,0.200212,1,935,935
3.91912,69.205,0.964752,0.283168,0.277973,0.321889,0.196926,1,936,936
3.88587,70.9011,1.06544,0.27511,0.279126,0.305329,0.202729,1,937,937
3.87291,69.7379,1.08314,0.26881,0.284185,0.292658,0.202894,1,938,938
3.88284,69.3434,0.96194,0.288259,0.254565,0.380441,0.198387,1,939,939
3.85982,69.5474,0.890636,0.28101,0.279198,0.373042,0.198952,1,940,940
3.83086,69.5241,0.914176,0.292875,0.262716,0.387244,0.197696,1,941,941
3.84558,70.2678,0.960037,0.297998,0.274858,0.333891,0.201514,1,942,942
3.82179,68.8287,0.922453,0.300106,0.255982,0.364637,0.198776,1,943,943
3.85576,71.0115,0.941001,0.285232,0.259096,0.430527,0.201624,1,944,944
3.90204,72.631,1.01735,0.281005,0.290285,0.370043,0.198695,1,945,945
3.906,71.2535,1.03483,0.289687,0.271037,0.344758,0.197621,1,946,946
3.86474,70.7017,1.01077,0.290844,0.286106,0.306069,0.198657,1,947,947
3.94435,72.6195,0.954329,0.276988,0.280832,0.346681,0.201897,1,948,948
3.96187,71.8744,0.952347,0.265887,0.26968,0.309015,0.195619,1,949,949
4.00273,71.8614,0.986308,0.278374,0.301582,0.313673,0.20332,1,950,950
3.93907,70.9386,0.93269,0.295451,0.298247,0.331859,0.197467,1,951,951
3.96194,68.7031,1.03017,0.28367,0.292018,0.339535,0.197251,1,952,952
3.93749,69.6384,0.934677,0.261223,0.281685,0.347157,0.201583,1,953,953
4.02071,69.8972,1.01026,0.278037,0.268608,0.29993,0.19761,1,954,954
4.03289,69.0704,0.998051,0.272412,0.284008,0.314608,0.199888,1,955,955
4.03982,69.8358,0.981685,0.301969,0.273417,0.325316,0.198288,1,956,956
4.04649,69.0493,0.966538,0.307883,0.275318,0.357739,0.197523,1,957,957
4.01,69.6218,0.987024,0.303002,0.279968,0.3381,0.199706,1,958,958
4.05084,69.9908,0.961837,0.287991,0.268249,0.299699,0.201784,1,959,959
4.04624,69.9297,0.979256,0.296531,0.265022,0.289051,0.201728,1,960,960
4.02922,71.6054,0.97203,0.315981,0.272798,0.298737,0.198279,1,961,961
4.0746,71.2359,0.930935,0.291116,0.260586,0.290132,0.201001,1,962,962
4.00475,72.5082,0.980737,0.264474,0.275937,0.297158,0.198552,1,963,963
3.98539,71.4229,0.986616,0.282702,0.264585,0.389027,0.199955,1,964,964
3.97265,70.1654,0.981885,0.262814,0.311275,0.277668,0.20118,1,965,965
4.01638,71.4219,1.01611,0.254849,0.34891,0.308444,0.198999,1,966,966
4.07043,69.1731,0.962803,0.293855,0.3058,0.28706,0.199309,1,967,967
4.13375,72.17,0.987428,0.300398,0.259293,0.337953,0.201989,1,968,968
4.03341,70.0246,1.06512,0.305901,0.279853,0.299444,0.19839,1,969,969
4.04834,69.8114,1.00978,0.308884,0.306579,0.340764,0.202114,1,970,970
3.99253,68.5563,0.934234,0.28157,0.288633,0.283577,0.197523,1,971,971
4.01797,70.4898,0.998703,0.277636,0.312429,0.396387,0.202928,1,972,972
4.02137,68.875,0.951708,0.269547,0.278459,0.381081,0.195821,1,973,973
4.09959,72.3139,1.06833,0.284959,0.288215,0.408021,0.20187,1,974,974
4.08382,69.71,0.968769,0.306392,0.29214,0.314166,0.198133,1,975,975
4.1591,71.3501,1.01635,0.306853,0.292671,0.32160300000000003,0.19819,1,976,976
4.14517,70.4765,0.98094,0.284511,0.287958,0.3299,0.198793,1,977,977
4.09982,70.2451,0.967677,0.283666,0.294454,0.330048,0.194714,1,978,978
4.0667,70.1994,0.983399,0.288612,0.27596,0.300434,0.204201,1,979,979
3.93555,66.7512,0.963806,0.303828,0.302824,0.31785,0.197263,1,980,980
3.9188,68.0813,0.978107,0.296337,0.28323,0.298706,0.202659,1,981,981
3.93508,69.3864,1.03953,0.292413,0.280888,0.278808,0.196987,1,982,982
3.94601,70.893,0.986816,0.289611,0.295349,0.300797,0.201139,1,983,983
3.92345,70.7699,0.972364,0.283562,0.297924,0.317616,0.201061,1,984,984
3.88859,71.795,0.977062,0.312899,0.317339,0.311353,0.198293,1,985,985
3.91204,71.3565,0.973878,0.292421,0.311979,0.321739,0.201753,1,986,986
3.90338,70.8335,0.96621,0.287957,0.313409,0.311018,0.197278,1,987,987
3.87041,71.3263,1.00509,0.287423,0.305652,0.322152,0.200642,1,988,988
3.86036,69.8934,1.03863,0.305368,0.304827,0.342639,0.202457,1,989,989
3.89122,70.8425,1.0459,0.28478,0.293395,0.391076,0.198682,1,990,990
3.8866,69.8684,1.01806,0.296003,0.276704,0.321814,0.198469,1,991,991
3.95768,67.7782,0.926735,0.283251,0.280978,0.310541,0.1942,1,992,992
4.07898,65.6006,0.957504,0.271973,0.26774,0.364671,0.203338,1,993,993
4.12544,69.8147,0.985143,0.281645,0.267494,0.311466,0.199903,1,994,994
4.14727,70.7136,0.990498,0.274849,0.267611,0.300929,0.197443,1,995,995
4.03137,68.7671,0.963044,0.293759,0.265114,0.293916,0.20181,1,996,996
4.03263,71.6752,1.00688,0.299488,0.250505,0.353948,0.201487,1,997,997
4.04284,69.0655,0.948226,0.26317,0.270027,0.320768,0.198967,1,998,998
4.01354,67.2537,0.988505,0.265888,0.275055,0.284302,0.200464,1,999,999
3.99066,66.8644,0.970339,0.254995,0.291483,0.298681,0.200824,1,1000,1000
3.96105,67.3012,0.960979,0.275836,0.285416,0.267032,0.200464,2,1,1001
3.94125,68.1239,1.00679,0.27112000000000003,0.265459,0.309745,0.199686,2,2,1002
3.88818,69.9217,0.971859,0.279271,0.252988,0.337201,0.200643,2,3,1003
3.85225,67.7942,0.975181,0.281528,0.257944,0.342233,0.196256,2,4,1004
3.89499,67.8045,0.979827,0.282385,0.274022,0.28877,0.203248,2,5,1005
3.88588,68.7712,1.00206,0.263064,0.277848,0.307896,0.196733,2,6,1006
3.84355,67.8143,1.04235,0.268199,0.279362,0.305221,0.199785,2,7,1007
3.81462,67.8296,1.00548,0.279857,0.307342,0.338903,0.197376,2,8,1008
3.93344,66.1889,0.991382,0.291933,0.275066,0.321495,0.197933,2,9,1009
3.95611,66.5114,0.953007,0.285519,0.278505,0.293991,0.198539,2,10,1010
3.89541,67.7858,0.940344,0.321193,0.285411,0.361533,0.201451,2,11,1011
3.89997,70.5491,0.968945,0.290197,0.336841,0.294336,0.203561,2,12,1012
3.9358,71.1193,1.0867,0.291855,0.316968,0.311753,0.196329,2,13,1013
3.88516,71.0692,1.01565,0.285405,0.292804,0.334217,0.198653,2,14,1014
3.89793,70.3433,1.03345,0.298253,0.277086,0.311486,0.199599,2,15,1015
3.85693,70.3894,0.998913,0.319715,0.31188,0.362412,0.198202,2,16,1016
3.85215,71.2387,0.997443,0.306706,0.313549,0.29335,0.202508,2,17,1017
3.87463,68.6432,0.97483,0.284728,0.274433,0.280781,0.198606,2,18,1018
3.85543,69.2552,1.01488,0.295019,0.267009,0.313394,0.200735,2,19,1019
3.91091,69.3656,0.966329,0.293122,0.280141,0.295893,0.196808,2,20,1020
3.89489,69.7741,0.979135,0.289448,0.286302,0.27068,0.197903,2,21,1021
3.88845,69.1052,0.969607,0.292095,0.291405,0.30176,0.20118,2,22,1022
3.93166,68.3319,1.02362,0.27047,0.29067,0.318591,0.198892,2,23,1023
3.95896,67.9938,0.989303,0.266597,0.283251,0.311762,0.198628,2,24,1024
3.90886,69.7017,0.985478,0.275363,0.312908,0.302896,0.199918,2,25,1025
3.89524,71.1455,0.970378,0.297425,0.26752,0.37252,0.200105,2,26,1026
3.87777,70.8968,0.966879,0.295963,0.264431,0.361258,0.202185,2,27,1027
3.88608,70.4799,0.982427,0.313431,0.259096,0.280611,0.197799,2,28,1028
3.93447,69.1877,1.03915,0.285516,0.284989,0.36145,0.195364,2,29,1029
3.892,69.1185,0.940535,0.252753,0.27654,0.306964,0.195061,2,30,1030
3.87611,70.3036,0.931535,0.266733,0.258422,0.325174,0.204032,2,31,1031
3.90643,70.8476,0.930178,0.256332,0.255372,0.369343,0.20237,2,32,1032
3.9561,70.267,0.955062,0.254892,0.266922,0.256198,0.199534,2,33,1033
3.9335,73.0695,0.990806,0.239818,0.303082,0.266336,0.198101,2,34,1034
3.74078,71.7306,0.998888,0.320207,0.285745,0.287723,0.200266,2,35,1035
3.77059,72.4734,1.03219,0.315381,0.279511,0.263926,0.199275,2,36,1036
3.88648,73.2162,1.0246,0.311606,0.28825,0.3821,0.199778,2,37,1037
3.85918,70.1838,1.00233,0.3157,0.315282,0.336074,0.198016,2,38,1038
3.93761,69.7859,0.968878,0.315074,0.295109,0.372645,0.200885,2,39,1039
3.87644,68.5691,1.00602,0.313145,0.299804,0.360233,0.19759,2,40,1040
3.90821,69.3133,1.0702,0.305087,0.263899,0.413382,0.203596,2,41,1041
3.89281,69.14,1.03832,0.308467,0.273305,0.365539,0.195616,2,42,1042
3.89573,68.6636,1.0422,0.311107,0.268783,0.367168,0.200503,2,43,1043
3.93388,68.5393,1.0142,0.307504,0.256708,0.294506,0.198796,2,44,1044
3.92416,69.1511,0.995243,0.314965,0.265385,0.312721,0.202224,2,45,1045
3.95995,69.2388,0.973742,0.308696,0.256523,0.317019,0.198925,2,46,1046
3.92874,69.1858,1.02691,0.305516,0.24705,0.304575,0.198402,2,47,1047
3.94479,69.5348,1.02709,0.303455,0.248948,0.311746,0.198732,2,48,1048
3.93081,69.0418,1.01995,0.309724,0.250297,0.289934,0.20011,2,49,1049
3.92234,70.1235,1.05291,0.299222,0.269287,0.306158,0.199653,2,50,1050
3.87666,67.9009,0.951735,0.291482,0.272084,0.29273,0.200006,2,51,1051
3.78695,68.0293,0.983553,0.28373,0.25748,0.330109,0.198615,2,52,1052
3.88289,68.6156,1.03911,0.274172,0.288494,0.315733,0.199216,2,53,1053
3.83495,69.7005,0.928274,0.269821,0.259619,0.373283,0.203477,2,54,1054
3.87586,70.2185,0.986782,0.269795,0.259401,0.306831,0.198156,2,55,1055
4.01794,70.2827,1.01966,0.272376,0.283045,0.28303,0.20532,2,56,1056
3.98388,68.1033,0.912247,0.268831,0.247522,0.34509,0.19539,2,57,1057
4.08537,67.4701,1.00333,0.298965,0.284459,0.295544,0.195533,2,58,1058
4.06527,69.006,1.05818,0.291859,0.31258,0.308285,0.203175,2,59,1059
4.11457,70.0417,0.941922,0.280744,0.265315,0.346706,0.200221,2,60,1060
4.15,70.1985,0.950789,0.28217,0.255055,0.304309,0.197715,2,61,1061
4.13289,69.9088,0.926754,0.284065,0.258033,0.316516,0.201064,2,62,1062
4.1099,70.1445,0.953596,0.286945,0.259698,0.370252,0.198154,2,63,1063
4.0805,69.1636,0.961635,0.287787,0.264402,0.324534,0.204179,2,64,1064
4.11794,69.7625,0.973103,0.283672,0.260782,0.340117,0.203702,2,65,1065
4.07519,67.6148,0.917078,0.286507,0.274105,0.344668,0.198853,2,66,1066
4.09681,67.9475,1.01259,0.28575,0.259687,0.341149,0.200404,2,67,1067
4.033,66.4248,0.964382,0.295056,0.274872,0.285987,0.200313,2,68,1068
3.96795,66.9426,0.958874,0.286492,0.270668,0.366651,0.203131,2,69,1069
3.97778,67.6798,1.00721,0.276301,0.296311,0.306133,0.194381,2,70,1070
3.90527,66.3273,0.940627,0.283933,0.29879,0.376295,0.201509,2,71,1071
3.92056,66.3171,0.976373,0.285235,0.312751,0.354108,0.197351,2,72,1072
3.91862,67.1679,0.918638,0.27187,0.309175,0.418512,0.200515,2,73,1073
3.93784,67.4082,0.963307,0.267271,0.299303,0.364328,0.195831,2,74,1074
3.92004,67.412,0.940424,0.275511,0.294754,0.368073,0.196118,2,75,1075
3.91053,67.8256,0.949676,0.270104,0.293716,0.414465,0.200531,2,76,1076
3.90025,67.612,0.918537,0.285191,0.293007,0.384334,0.200111,2,77,1077
3.88613,67.6232,0.92804,0.287791,0.294863,0.407086,0.196953,2,78,1078
3.88885,67.5765,0.92571,0.285615,0.294815,0.409509,0.197089,2,79,1079
3.88034,67.63,0.983688,0.29624,0.277028,0.351407,0.200412,2,80,1080
3.90266,67.9109,0.994463,0.280567,0.285419,0.337539,0.199219,2,81,1081
3.99661,67.7921,0.935668,0.293756,0.312832,0.325088,0.199857,2,82,1082
3.99268,67.7474,0.944162,0.284846,0.297541,0.315146,0.201878,2,83,1083
4.06655,67.4816,1.00834,0.29267,0.268144,0.319937,0.197127,2,84,1084
3.95857,68.6096,0.98484,0.284095,0.289281,0.306917,0.19816,2,85,1085
3.94236,65.7157,0.965887,0.293434,0.284882,0.303292,0.20182,2,86,1086
4.10142,68.581,0.955868,0.268669,0.291656,0.361294,0.19949,2,87,1087
4.06982,65.7405,1.00606,0.249914,0.269473,0.363652,0.197157,2,88,1088
4.02392,65.4496,0.98141,0.245656,0.26831,0.305753,0.201262,2,89,1089
3.96237,67.4031,0.947256,0.277227,0.277798,0.323152,0.201535,2,90,1090
3.87501,67.5362,0.955688,0.283289,0.283971,0.330985,0.20172,2,91,1091
3.84973,70.3662,1.01922,0.286308,0.281772,0.29341,0.203411,2,92,1092
3.85458,70.0982,0.999597,0.281267,0.279155,0.337827,0.201771,2,93,1093
3.89988,69.4972,0.988989,0.255398,0.289245,0.342743,0.201201,2,94,1094
3.84352,68.7241,1.0315,0.254676,0.26202,0.35882,0.196416,2,95,1095
3.83696,68.7376,1.03157,0.263077,0.272296,0.333453,0.196581,2,96,1096
3.84332,69.1654,0.935084,0.26633,0.262211,0.312036,0.204146,2,97,1097
3.80683,71.9886,0.983434,0.290747,0.270767,0.349563,0.201982,2,98,1098
3.87567,71.9253,1.00414,0.267671,0.260129,0.366839,0.198229,2,99,1099
3.86654,70.4852,0.987239,0.255729,0.279836,0.289001,0.199647,2,100,1100
3.83511,69.6937,0.914981,0.298867,0.248399,0.309248,0.203643,2,101,1101
3.80673,71.2117,0.987706,0.289081,0.26896,0.378983,0.195411,2,102,1102
3.82628,71.5507,0.949547,0.285323,0.26707,0.375732,0.197985,2,103,1103
3.97456,68.3997,1.04804,0.271168,0.293229,0.353764,0.19782,2,104,1104
4.00082,70.2389,1.0516,0.273769,0.291091,0.369423,0.195607,2,105,1105
3.96631,68.8676,1.02309,0.264745,0.286001,0.370846,0.195603,2,106,1106
3.90062,68.0148,1.01296,0.249301,0.309223,0.296547,0.202825,2,107,1107
4.01556,69.5385,0.942076,0.268299,0.272015,0.386591,0.197546,2,108,1108
3.96995,68.2623,0.882057,0.266686,0.271775,0.386207,0.200643,2,109,1109
3.96502,69.1675,0.966619,0.264292,0.292669,0.384239,0.197575,2,110,1110
3.98532,68.6927,0.933935,0.265106,0.282966,0.385435,0.198096,2,111,1111
4.04131,69.9391,1.04205,0.266979,0.301966,0.397076,0.196703,2,112,1112
3.95299,71.045,0.989603,0.258642,0.285726,0.309482,0.199444,2,113,1113
3.87554,71.2228,1.03022,0.300065,0.2758,0.31794,0.200504,2,114,1114
3.89734,70.0096,0.936206,0.295777,0.286855,0.33446,0.200254,2,115,1115
3.92029,69.7379,1.03011,0.300656,0.295794,0.401191,0.199001,2,116,1116
3.93904,70.1561,1.02456,0.288887,0.297879,0.351207,0.200689,2,117,1117
3.92859,69.3639,1.00538,0.301311,0.28654,0.32912400000000003,0.200804,2,118,1118
3.7611,70.788,0.96318,0.285741,0.287512,0.321912,0.199729,2,119,1119
3.75173,70.9483,0.987947,0.284658,0.298697,0.337348,0.194235,2,120,1120
3.74605,70.6677,0.958011,0.278678,0.270255,0.323863,0.198752,2,121,1121
3.73442,70.2492,0.962846,0.289574,0.271343,0.332521,0.199486,2,122,1122
3.69661,74.9674,1.02218,0.320655,0.2984,0.279721,0.200041,2,123,1123
3.62535,72.6802,1.00153,0.301253,0.286852,0.305154,0.19799,2,124,1124
3.69223,74.1888,1.04155,0.306631,0.290395,0.285714,0.20018,2,125,1125
3.64568,73.8383,0.996618,0.30315,0.311497,0.314377,0.202704,2,126,1126
3.6858,73.007,1.08147,0.297999,0.303325,0.345398,0.195294,2,127,1127
3.62135,72.0583,1.02124,0.296112,0.299787,0.365021,0.19487,2,128,1128
3.64236,72.25,1.14232,0.293303,0.277705,0.365467,0.201425,2,129,1129
3.58049,69.3791,0.942086,0.324857,0.287341,0.366495,0.201139,2,130,1130
3.54232,68.7115,0.912331,0.321691,0.282238,0.322121,0.201369,2,131,1131
3.61774,71.7624,1.00955,0.314845,0.29548,0.294114,0.196314,2,132,1132
3.60718,71.4668,1.01198,0.324521,0.294302,0.292857,0.197825,2,133,1133
3.62887,69.4485,0.929039,0.326157,0.294684,0.381694,0.200347,2,134,1134
3.65268,69.5048,0.964813,0.299393,0.304561,0.308039,0.199302,2,135,1135
3.74746,67.2257,1.00014,0.268427,0.285138,0.344781,0.197413,2,136,1136
3.7488,68.4216,0.96428,0.311504,0.306568,0.331618,0.203153,2,137,1137
3.85608,71.1042,0.922182,0.300835,0.300355,0.353526,0.196256,2,138,1138
3.91766,73.356,0.986568,0.300073,0.26175,0.325229,0.199416,2,139,1139
3.97001,72.477,0.987385,0.312023,0.25681,0.344444,0.199641,2,140,1140
3.97139,72.432,0.983334,0.30206,0.258735,0.32787,0.1989,2,141,1141
3.88589,67.6342,1.00248,0.301944,0.286507,0.304342,0.197485,2,142,1142
3.92577,69.1761,0.951762,0.277294,0.289394,0.323272,0.201496,2,143,1143
3.94868,70.0886,1.0108,0.284196,0.291094,0.314723,0.200923,2,144,1144
3.90531,68.8134,0.919634,0.27395,0.282619,0.290739,0.198024,2,145,1145
